pbindaff,Hydrophobic,Vdw,HBond,Ent,PDB
7.7200,-3.5938,-3.8260,0.0000,0.5040,3el5
7.7400,-1.7439,-3.4641,-0.0026,0.1680,1nfu
7.7400,-1.4505,-2.3801,0.0000,0.1680,1usn
7.7700,-3.2712,-4.0874,-0.0100,0.2940,1xh9
7.7700,-2.6896,-2.8688,-0.0005,0.9240,3dsz
7.8000,-1.1060,-3.1451,-0.0003,1.0080,1u1b
7.8000,-4.2287,-4.6179,0.0000,0.6720,2wl0
7.8200,-1.9693,-2.8612,-0.0075,0.6300,1b6h
7.8200,-1.8653,-3.4677,0.0000,0.2100,2j34
7.8200,-1.9691,-2.3427,0.0000,0.1680,2xjg
7.8400,-1.4934,-1.7532,0.0000,0.6300,3ibl
7.8500,-1.5649,-2.0352,0.0000,0.7560,1cny
7.8500,-1.9652,-3.2326,-0.0141,0.4620,2gv7
7.8700,-3.0805,-2.7002,0.0000,0.4200,3ccw
7.8900,-2.3106,-2.2920,0.0000,0.3780,2zn7
7.8900,-1.4850,-1.1683,-0.0062,0.1260,4g8m
7.9200,-1.0216,-2.1022,0.0000,0.3780,2ovv
7.9200,-2.5399,-2.4022,0.0000,0.2940,4hbm
7.9500,-1.8167,-1.9889,0.0000,0.5460,3t85
7.9600,-3.6882,-2.7941,-0.0000,0.5040,1hvh
7.9600,-2.8186,-2.2096,0.0000,0.1680,2qe4
7.9600,-3.1397,-3.3943,0.0000,0.5040,3iww
7.9900,-1.5050,-1.8443,0.0000,0.2520,3oyq
8.0000,-2.4416,-2.2660,0.0000,0.3780,1gaf
8.0000,-2.5793,-2.9547,-0.0001,0.5040,1tkb
8.0000,-1.9059,-2.5361,-0.0054,0.2100,2vnt
8.0000,-3.0893,-4.3227,0.0000,0.5460,3cyx
8.0000,-2.4236,-1.9843,0.0000,0.0000,3hx3
8.0000,-2.6820,-3.3512,-0.0045,0.1680,4a6l
8.0200,-1.8309,-2.1967,0.0000,0.1680,2cet
8.0500,-3.7159,-3.7651,-0.0063,0.5880,2bqv
8.0500,-2.5449,-3.0721,-0.0269,1.4280,3ag9
8.0700,-1.6375,-1.9555,0.0000,0.1680,3vbd
8.0900,-3.1039,-3.1830,-0.0002,0.1260,3hub
8.1000,-0.5474,-0.5440,0.0000,0.0000,1l6m
8.1000,-2.3140,-3.8636,-0.0000,0.2100,2vvu
8.1100,-2.7158,-2.8823,-0.0026,0.1260,1nvr
8.1300,-1.8568,-1.5769,-0.0081,0.0420,2yk1
8.1400,-1.5960,-2.1319,-0.0060,0.2940,3odu
8.1500,-3.1913,-3.4372,0.0000,0.7140,2fxu
8.1500,-2.3222,-3.0483,-0.0000,0.2520,3i4b
8.1800,-1.9590,-2.6961,-0.0134,0.6300,3l3n
8.2000,-1.4716,-2.6103,-0.0064,0.3360,2jds
8.2200,-2.4045,-3.1140,-0.0057,0.4200,1w11
8.2200,-2.7260,-2.6155,-0.0030,0.3780,3v5t
8.2400,-2.3680,-2.8147,0.0000,0.2940,3hll
8.2500,-0.8771,-1.9720,0.0000,0.4620,3ug2
8.2700,-2.1532,-2.3247,-0.0157,0.1680,4djy
8.3000,-2.2552,-2.9836,-0.0016,0.1680,2pvk
8.3000,-0.8058,-1.6685,-0.0000,0.0840,3gjw
8.3100,-1.2249,-1.7817,0.0000,0.0420,3dc3
8.3400,-3.5237,-3.8929,0.0000,0.5880,2qci
8.3500,-2.4254,-2.5007,0.0000,0.4620,3m6p
8.3600,-2.3805,-3.6973,-0.0000,0.2940,3r7o
8.3800,-2.3601,-2.6395,-0.0025,0.5040,1k21
8.4000,-2.7288,-2.6270,-0.0113,0.7560,1aaq
8.4000,-2.4540,-3.1103,-0.0084,0.3360,1k22
8.4000,-3.3176,-3.1328,0.0000,0.1260,2baj
8.4000,-1.8458,-2.4756,-0.0010,0.5460,2vsl
8.4000,-3.3637,-4.1558,0.0000,0.8400,3el9
8.4000,-2.2742,-3.0448,0.0000,0.1680,4aoi
8.4100,-2.9352,-3.1378,0.0000,0.2940,1w96
8.4300,-3.1083,-2.8606,0.0000,0.6720,3nhi
8.4700,-2.2257,-2.7189,-0.0106,0.1680,2oag
8.4800,-3.5074,-3.5356,-0.0004,0.5880,2hs1
8.4800,-2.1870,-3.3945,0.0000,0.2520,3b1m
8.4900,-2.7174,-2.6486,0.0000,0.0840,2ihq
8.5200,-3.8219,-3.2710,0.0000,0.0840,1fcy
8.5200,-2.6836,-3.3052,0.0000,0.1680,2boh
8.5200,-2.7659,-4.2833,-0.0000,0.2940,2vvc
8.5200,-2.9917,-4.2856,-0.0086,0.5460,3lpi
8.5500,-2.4363,-3.5347,0.0000,0.8820,1ppl
8.5700,-1.6463,-2.7766,-0.0083,0.1680,1q1g
8.5900,-1.2201,-1.6855,-0.0023,0.1260,2wky
8.6000,-2.6884,-2.5754,-0.0004,0.2520,3sxf
8.6200,-2.0776,-3.2192,0.0000,0.2940,4hf4
8.6400,-2.5150,-3.4910,0.0000,0.2940,1t31
8.6600,-1.3036,-1.6305,0.0000,0.1680,1i9n
8.7000,-0.8464,-1.2137,0.0000,0.0420,1bcd
8.7000,-2.1851,-2.7820,0.0000,0.0420,1lnm
8.7000,-3.2251,-2.8031,0.0000,0.0840,1xap
8.7000,-2.0266,-3.4020,0.0000,0.2100,2jh0
8.7000,-2.2902,-2.6953,0.0000,0.2940,2wgj
8.7000,-1.2661,-1.4003,-0.0057,0.0840,3brn
8.7000,-2.0364,-3.0192,-0.0005,0.2520,3i5z
8.7200,-1.5795,-1.8342,-0.0095,0.2520,3ckz
8.7400,-4.1304,-4.2373,-0.0009,0.5040,1sdv
8.7700,-1.8781,-2.1985,0.0000,0.2100,1bnv
8.7700,-3.8423,-4.5288,0.0000,0.6720,2wkz
8.8000,-1.1293,-1.7089,0.0000,0.1680,1g46
8.8200,-1.8188,-1.9887,0.0000,0.1680,1g54
8.8200,-3.4237,-3.5113,-0.0002,0.5880,3nu4
8.8500,-3.5409,-3.8630,0.0000,0.3360,3b67
8.8900,-2.4836,-3.4590,0.0000,0.0420,1nt1
8.8900,-2.4163,-2.7513,-0.0002,0.1680,3zze
8.9200,-2.1998,-1.8913,-0.0207,0.3360,3k37
8.9600,-1.3282,-1.9747,0.0000,0.0840,3dcc
9.0000,-1.8458,-3.0938,0.0000,0.5880,1apv
9.0000,-0.7376,-0.6895,-0.0079,0.0000,1wei
9.0000,-1.3588,-1.9971,0.0000,0.2100,3dcw
9.0000,-1.9665,-1.8171,0.0000,0.1680,3ui7
9.0400,-1.7360,-1.8149,0.0000,0.1680,1g53
9.0500,-2.2412,-3.5473,-0.0068,0.4200,1ezq
9.0500,-1.9393,-2.3446,-0.0006,0.2520,4e4n
9.0800,-3.1168,-3.7737,0.0000,0.7140,2rkf
9.0900,-3.0352,-4.3525,0.0000,0.3780,1msn
9.1000,-2.5317,-3.5109,-0.0000,0.2940,3gnw
9.1000,-3.6401,-4.0619,0.0000,0.6720,3vf7
9.1500,-2.7662,-4.4093,-0.0067,0.5880,2qmg
9.1800,-3.8442,-4.1269,0.0000,0.5460,2fgu
9.2100,-2.6287,-2.9978,0.0000,0.6720,1mh5
9.2200,-2.9966,-3.8519,-0.0003,0.7560,1hps
9.2200,-2.0343,-3.0363,0.0000,0.3360,1zvx
9.2600,-4.2947,-2.9190,0.0000,0.2100,1db1
9.2700,-2.2856,-2.7594,0.0000,0.3360,3nzk
9.2800,-1.2130,-2.2392,-0.0087,0.0000,3vhd
9.3000,-0.7654,-1.0905,0.0000,0.0840,2iw4
9.3100,-1.6680,-1.9819,0.0000,0.2940,1bn4
9.3500,-1.7635,-2.5055,0.0000,0.3360,2e27
9.4000,-2.4719,-3.7108,-0.0053,0.3780,1ksn
9.4000,-2.3489,-1.7978,0.0000,0.2940,4erf
9.4300,-1.3727,-1.2524,0.0000,0.2520,3rbu
9.4900,-1.9614,-2.2945,-0.0002,0.2940,1bnq
9.5200,-3.0506,-4.4534,0.0000,0.8820,2g94
9.5400,-2.6313,-2.0305,0.0000,0.0420,2pog
9.5700,-1.2570,-2.2623,-0.0088,0.5040,1o86
9.6400,-1.9735,-2.5812,-0.0096,0.0840,2zx8
9.6800,-2.7324,-2.9965,-0.0215,0.3780,3dp9
9.7000,-3.5099,-3.8807,0.0000,0.3360,1mrw
9.7200,-2.1216,-2.4659,-0.0080,0.2520,3fuc
9.7700,-3.2427,-3.3462,-0.0025,0.5880,3ggu
9.8200,-2.3820,-4.1383,-0.0047,0.2520,3m36
9.8500,-1.4565,-1.8370,0.0000,0.2100,3rdo
9.9200,-3.3102,-3.8723,-0.0083,0.9660,1zsf
9.9600,-3.7364,-5.3263,0.0000,0.4200,1bv9
10.0000,-4.3263,-4.5358,0.0000,0.7560,1d4h
10.0000,-3.2101,-3.6147,0.0000,0.6720,3h5b
10.0700,-4.1113,-4.1072,-0.0006,0.5040,1sdu
10.1700,-3.0982,-2.7614,0.0000,0.2520,3ps1
10.2400,-3.5373,-3.9096,0.0000,0.3780,1qbu
10.3200,-3.4280,-3.6471,0.0000,0.7980,4djq
10.4400,-3.4934,-3.9914,0.0000,0.5040,2qi4
10.4900,-3.5974,-2.6048,0.0000,0.2100,5std
10.5200,-3.1995,-3.4697,-0.0043,0.5880,2f81
10.5900,-3.0922,-3.7215,0.0000,0.6720,3djk
10.6200,-1.9795,-4.0615,0.0000,1.0500,2xei
10.7000,-3.1543,-3.1389,-0.0020,0.5040,2wva
10.7200,-2.6164,-2.0999,0.0000,0.1680,7std
10.8500,-3.2970,-3.9932,0.0000,0.6300,2qi5
10.9600,-4.5199,-4.7514,0.0000,0.7980,1hvk
11.0500,-3.4276,-4.6916,-0.0004,0.5040,1q84
11.1000,-3.7574,-3.7053,0.0000,0.5040,1d4y
11.2200,-2.7812,-3.6645,0.0000,0.6300,3gi6
11.3000,-3.5823,-4.2988,0.0000,0.7140,2q5k
11.3500,-2.9475,-3.7521,0.0000,0.6300,2hb3
11.5200,-2.8923,-3.5861,0.0000,0.6720,4djr
11.6800,-3.6049,-4.0331,0.0000,0.8820,2i4d
11.8500,-3.0493,-3.9003,-0.0000,0.3360,1sl3
