pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,nacttors,ninacttors,PDB
4.9100,132.8373,1741.1221,4.5403,81.7782,7.4143,90.7178,654.9939,3.5496,4.3291,4.4831,29.0000,5.0000,3rdv
4.9100,133.9455,2318.7852,4.2041,13.7316,10.3148,20.8789,225.8317,0.9213,0.0000,0.0000,11.0000,5.0000,3te5
4.9100,79.0363,1008.1505,2.1231,34.4229,3.3912,3.4931,39.4378,0.3998,1.3679,0.5175,3.0000,0.0000,3juq
4.9200,69.1675,589.8443,4.3540,0.0000,8.1239,1.8687,3.8554,0.0000,0.0000,0.0000,2.0000,0.0000,2haw
4.9200,138.9495,1300.7544,6.0887,81.3213,8.1125,11.0782,95.3653,0.3816,2.3251,0.6632,8.0000,0.0000,1bzc
4.9200,60.5876,1132.4453,1.0498,40.7858,1.7524,2.2421,40.3183,0.0000,0.0000,0.0000,3.0000,1.0000,1e1v
4.9200,68.2112,1180.5609,0.9667,53.7069,1.5672,2.8079,43.8305,0.0000,0.0000,0.0000,3.0000,1.0000,1h1p
4.9200,84.8171,1252.0211,3.5040,11.7143,6.6912,29.4352,216.4794,0.5236,2.8327,0.7605,9.0000,4.0000,1jqy
4.9200,95.5017,1662.4364,2.5628,33.8653,4.9248,57.2596,404.6402,0.6304,49.9645,0.0000,14.0000,0.0000,3eax
4.9300,120.6948,1888.9890,4.1893,20.2274,10.3633,85.1282,489.3434,5.2381,1.1484,9.0588,25.0000,8.0000,3iqj
4.9300,56.9749,780.2863,1.0195,46.5662,1.2172,1.7763,2.6831,0.0929,0.0000,0.4355,1.0000,1.0000,2y7k
4.9400,171.7029,2003.8683,4.6716,36.9610,8.2208,52.7054,442.5746,1.7192,1.5977,3.4279,27.0000,9.0000,2vpe
4.9400,48.1238,461.8731,0.8075,27.1970,1.7587,1.0008,8.1606,0.0000,0.0000,0.0000,2.0000,1.0000,2vo4
4.9400,61.9213,783.4638,1.5992,9.6902,4.3532,1.9193,18.5484,0.0055,0.0000,0.0000,3.0000,2.0000,4ts1
4.9400,94.7815,1220.7058,2.6691,38.2298,2.8595,5.4898,39.5056,0.2740,2.4965,0.5138,2.0000,3.0000,1e2k
4.9500,119.0091,1662.2762,2.9968,4.4912,6.8433,19.5846,226.0276,0.9123,0.5886,0.8511,10.0000,4.0000,1jn4
4.9500,130.2867,1964.3979,3.3858,24.5614,5.4206,67.7203,234.8656,1.0809,38.3945,0.5768,15.0000,1.0000,2x95
4.9600,98.5668,1105.1254,5.1882,0.0000,9.4055,2.4929,29.9549,0.0000,0.0000,0.0000,3.0000,4.0000,3bxg
4.9600,82.4954,1093.1632,3.3262,0.7474,8.3974,4.6512,51.4218,0.1551,0.4861,0.0000,4.0000,1.0000,1tsy
4.9600,63.5098,533.0580,1.6859,35.7988,3.8099,2.9552,6.9812,0.0000,0.0000,0.0000,5.0000,1.0000,1cea
4.9600,128.9179,1168.9808,5.4051,0.0000,10.3275,11.1395,111.5968,0.0362,0.0000,0.0000,6.0000,3.0000,1dar
4.9600,113.0771,1566.2600,2.8623,14.0651,6.9676,58.2653,358.1339,2.1407,3.1294,3.8013,22.0000,4.0000,1elr
4.9600,92.4324,1528.2292,3.1374,12.6584,7.5116,41.3080,262.9470,1.6549,0.0000,2.7606,8.0000,11.0000,1uz8
4.9600,93.3583,1581.9445,3.8819,35.3852,5.3864,9.8349,83.5207,0.6020,3.1946,0.5919,4.0000,3.0000,1o5g
4.9600,77.2903,802.9474,4.0851,6.1864,7.7421,0.6880,2.7905,0.1646,0.0000,0.5795,1.0000,3.0000,2vjx
4.9600,84.7803,1031.7083,4.3241,13.9838,7.3823,7.5202,9.1660,0.9943,0.0000,0.5232,1.0000,4.0000,2w67
4.9600,88.4560,1443.3510,1.5885,69.7642,1.0000,48.1436,354.6490,0.9288,26.4845,0.0000,10.0000,3.0000,3lbj
4.9600,108.3839,1695.3776,3.4064,59.8890,6.4356,4.8792,89.6626,0.1940,8.1890,0.0000,4.0000,3.0000,3n87
4.9800,63.9460,905.3118,3.4099,4.7711,8.4690,14.2324,92.9311,0.8124,0.0000,1.3545,4.0000,5.0000,2w47
4.9900,80.7366,890.8403,1.4998,80.2709,2.3514,9.4808,60.6308,0.2708,13.1927,0.0000,5.0000,0.0000,3hrf
5.0000,129.3077,2152.0613,3.9902,29.5854,8.4439,73.5371,404.5335,2.4734,2.9477,5.5592,26.0000,10.0000,3dvp
5.0000,186.8674,2943.8328,10.6077,2.1185,18.0925,40.6130,313.0544,1.9307,0.7676,4.1868,12.0000,17.0000,3k02
5.0000,88.4658,1673.9607,5.7708,0.0000,12.2676,13.1730,113.2765,0.4544,0.0000,0.7282,6.0000,7.0000,1byk
5.0000,116.5926,1475.1196,1.4606,23.2167,0.0000,7.1928,130.1705,0.3087,3.0043,0.0000,4.0000,0.0000,1ql7
5.0000,71.9769,1008.5818,1.6264,21.6351,3.2895,10.9759,38.7199,0.4956,1.0000,0.0000,4.0000,4.0000,1sbr
5.0000,133.6760,2172.8657,2.7021,61.3155,5.3707,67.4606,567.4794,3.0506,1.2950,5.6729,23.0000,4.0000,1sts
5.0000,123.2106,2090.7561,1.4857,60.9203,1.7917,8.5294,125.5528,0.2690,1.6642,0.0000,7.0000,2.0000,2oiq
5.0000,61.9833,638.0953,3.8467,0.0000,8.2841,3.0523,8.0288,0.0263,0.0000,0.0000,3.0000,1.0000,2vxn
5.0000,64.2518,1196.8882,0.6774,58.9061,0.4849,10.0404,57.5018,2.1979,6.4507,2.0000,3.0000,0.0000,3cfn
5.0000,132.2717,1850.2050,4.1156,28.2694,5.7033,80.4974,475.1476,2.2936,1.4723,3.7122,25.0000,6.0000,3omc
5.0000,206.0852,3004.5793,6.9129,107.9854,11.5969,70.7558,464.3941,2.9341,10.9624,1.9329,31.0000,9.0000,3p9m
5.0000,58.4400,1181.7737,0.9516,15.0279,1.9873,7.0720,26.6560,0.1338,0.0000,0.4768,2.0000,4.0000,1hlk
5.0000,117.3017,1330.7495,5.1878,0.0000,8.7040,3.9560,46.7933,0.1853,0.0000,0.0000,2.0000,3.0000,1nc3
5.0000,77.9252,987.9825,2.5587,7.8624,5.7324,4.4308,40.7967,0.4753,0.0000,0.9849,2.0000,2.0000,1o35
5.0000,93.9457,1235.6316,2.0086,19.4608,4.3931,3.8553,67.6293,0.0000,0.0000,0.0000,5.0000,5.0000,2oym
5.0000,40.0304,775.3829,1.2335,0.0000,4.2729,0.4515,3.3189,0.2164,0.0000,0.6645,1.0000,4.0000,3gbe
5.0000,106.2105,1090.1838,4.0612,56.2507,3.6528,6.8018,41.7059,0.8627,0.0000,1.0000,3.0000,0.0000,1c84
5.0100,88.1512,1181.5309,1.0769,31.1893,1.1343,7.9160,82.7880,0.2461,3.3365,0.0000,4.0000,2.0000,3ads
5.0100,172.2901,2549.6606,6.5750,6.5553,12.5463,51.0141,335.7660,2.5370,1.9443,4.2180,12.0000,17.0000,1ppi
5.0100,114.9812,1304.1046,3.0411,49.7192,1.2670,4.9110,56.4090,0.9606,1.1408,0.7841,3.0000,2.0000,2glp
5.0200,90.1202,1323.0364,2.7916,41.5009,5.6216,12.2657,99.6201,0.0384,0.6450,0.0000,9.0000,1.0000,2d0k
5.0200,127.8568,1307.5992,5.4178,0.0000,12.6701,14.8117,130.9439,0.3355,0.0000,0.8125,8.0000,3.0000,2wji
5.0200,166.5774,2017.1753,6.5522,0.0000,11.0485,17.1134,133.6684,0.8625,0.0000,0.7097,8.0000,3.0000,2xbp
5.0200,142.2201,2236.2876,2.7121,87.3178,1.6631,32.6776,281.1918,0.9603,1.1086,0.9830,14.0000,2.0000,3bgc
5.0300,89.8760,1229.9144,1.8885,43.4802,2.1249,14.2637,152.0217,0.2906,1.6660,0.9721,5.0000,10.0000,1i1e
5.0300,102.5944,1087.8156,3.9233,24.6668,8.9171,19.4771,128.8707,0.2010,0.0000,0.0000,12.0000,5.0000,2qt5
5.0400,84.1671,1330.3401,3.0331,20.4374,5.4776,20.5343,214.3500,1.5074,0.0000,2.8004,7.0000,10.0000,1mfa
5.0500,46.6635,567.0321,2.5118,0.0000,4.5955,0.4865,1.9057,0.0000,0.0000,0.0000,1.0000,1.0000,3s76
5.0500,143.9549,1704.1365,4.5351,43.5520,9.9682,21.8007,149.3669,0.2038,7.3977,0.4674,15.0000,4.0000,1qxk
5.0500,91.2590,1343.3347,4.3098,7.2337,9.9532,10.2993,96.2052,0.6614,0.0000,1.0488,7.0000,2.0000,3aau
5.0500,89.1592,1211.2302,2.8515,0.0000,3.5020,5.4269,38.6490,0.1758,0.0000,0.4625,2.0000,3.0000,1fkw
5.0600,92.6097,1733.5383,1.7866,25.0580,2.1432,12.9149,79.6896,0.1496,0.0000,0.0000,5.0000,8.0000,2yge
5.0600,98.6242,1329.3844,5.1304,13.8936,8.0431,16.3813,59.2922,0.1086,1.8914,0.0000,10.0000,1.0000,2v77
5.0600,113.5173,1511.8318,1.5520,64.9724,1.7888,17.6424,151.1081,0.4415,3.2734,0.7080,7.0000,1.0000,3f68
5.0700,51.9309,1085.3489,1.2775,30.9326,2.8447,7.1094,36.1633,0.3455,3.9355,0.6614,3.0000,0.0000,3juo
5.0700,82.6572,1076.7781,3.3344,13.2973,7.2975,9.8244,15.0379,0.7739,0.0000,0.0000,2.0000,4.0000,2xm1
5.0700,56.4111,1058.9055,0.7997,38.7515,0.6927,2.2673,35.8416,0.3385,0.0000,0.0000,1.0000,0.0000,2c3l
5.0800,123.1299,1783.7340,6.3271,0.0000,10.3750,11.8656,203.8679,0.1656,0.0000,0.0000,2.0000,4.0000,3qyy
5.0800,125.0493,1228.5066,2.0617,0.0000,4.2023,19.3843,163.7568,1.0515,0.0000,0.5896,7.0000,5.0000,3m94
5.0800,64.3674,783.3079,1.5483,27.4431,4.0953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1enu
5.0800,96.6503,1153.1809,2.6607,2.2995,4.6872,8.2070,54.8034,0.3990,0.0000,0.0000,3.0000,4.0000,2qtg
5.0900,101.5083,1691.2721,4.3250,30.8651,4.7536,13.5892,85.7836,0.6339,0.0000,0.0000,5.0000,8.0000,2ygf
5.0900,90.5481,1333.1052,3.8265,0.5782,7.6342,9.5262,93.6837,0.0161,0.0000,0.0000,7.0000,4.0000,1nw7
5.0900,101.3672,1220.9625,1.1720,69.0962,1.9836,10.6638,123.1364,0.0017,3.6995,0.0000,10.0000,1.0000,1m48
5.1000,96.5721,1668.6946,3.5012,0.0000,8.3606,50.1606,250.5303,1.5753,0.0000,4.3471,14.0000,15.0000,1ez9
5.1000,68.6224,873.1722,1.0114,41.3659,0.8032,2.4387,18.0945,0.1767,3.2528,0.0000,1.0000,2.0000,1kmy
5.1000,80.4763,736.3102,6.8575,0.0000,12.9193,1.3215,33.2604,0.0000,0.0000,0.0000,3.0000,4.0000,1m6p
5.1000,65.5154,1297.0905,1.6428,19.9888,4.5226,21.6500,106.8059,0.3692,5.6701,0.0000,4.0000,1.0000,1onz
5.1000,58.6984,921.7041,3.2473,0.0000,7.7919,5.5236,15.3577,0.5693,0.0000,0.7487,2.0000,3.0000,2h5a
5.1000,95.6162,1351.4877,2.6416,24.2601,6.0009,1.2139,42.3999,0.2005,1.2103,0.6397,2.0000,5.0000,2qrq
5.1000,91.8049,974.1776,4.9455,6.3389,8.8861,4.7711,40.0587,0.0000,0.0000,0.0000,2.0000,4.0000,1od8
5.1000,52.9035,897.2520,3.0867,0.0000,7.7112,5.7587,38.8319,0.0934,0.0000,0.2024,2.0000,5.0000,1v0k
5.1000,94.7731,1611.0104,2.2544,45.8416,3.7391,22.7609,206.3921,0.9029,3.3841,2.0344,12.0000,1.0000,1w7g
5.1000,85.4744,1487.3154,2.4109,58.4196,4.2733,13.4517,102.8029,0.7667,1.7055,0.0000,5.0000,0.0000,2r9w
5.1000,88.5107,1302.3594,3.0324,33.4474,2.6586,8.1589,88.0132,0.1252,1.2987,0.0000,7.0000,2.0000,3p4v
5.1100,58.3989,1293.8711,2.2367,61.4309,0.0000,9.0150,26.8608,0.1210,2.8328,0.0000,2.0000,3.0000,3ozj
5.1100,110.7274,1976.9484,3.5082,33.8595,5.6271,94.3873,652.6315,4.0260,2.9646,6.9942,27.0000,10.0000,2h6q
5.1100,71.2811,1049.3719,1.2639,25.8328,4.0216,1.8179,32.2627,0.0006,2.3223,0.0000,4.0000,2.0000,1k4h
5.1100,115.9676,1437.1538,2.6669,22.6338,4.7231,9.7972,118.6620,0.8284,4.2054,0.0000,4.0000,1.0000,1yp9
5.1100,48.2059,774.8581,2.8918,0.0000,7.4223,1.4996,7.4703,0.2405,0.0000,0.7005,1.0000,3.0000,3k4d
5.1200,72.3117,1175.9910,3.6593,18.7342,7.1652,5.4932,23.3136,0.1797,0.0000,0.0000,3.0000,1.0000,1qaw
5.1200,142.5266,2473.1819,5.1059,32.7645,12.5087,79.2965,548.6160,3.3479,3.3584,5.8583,31.0000,8.0000,3nkx
5.1200,62.8979,700.3888,1.3748,0.0000,1.7764,0.5961,10.9951,0.0000,0.0000,0.0000,4.0000,3.0000,1uv6
5.1200,101.7960,1848.5564,2.5312,59.4849,3.1622,64.6618,227.5181,0.8280,52.7237,0.4066,13.0000,3.0000,2web
5.1300,71.8494,691.8699,4.0039,12.2861,8.5307,3.3531,6.7633,0.0435,0.0000,0.0000,4.0000,1.0000,3s9e
5.1300,105.5938,1058.2982,3.9483,59.4599,2.8267,4.3990,20.5150,0.0099,0.4960,0.0000,3.0000,2.0000,1gcz
5.1400,56.9936,622.1315,1.9549,0.0000,5.0229,2.9775,8.7088,0.0240,0.0000,0.0000,3.0000,1.0000,3tao
5.1400,125.4997,1405.7668,6.4497,12.1831,12.0417,20.6946,125.3851,0.8762,1.0000,1.2343,8.0000,1.0000,2hqu
5.1400,71.5918,1484.5804,0.9998,41.3212,1.2098,10.3553,99.4594,0.4063,9.7539,0.0000,5.0000,3.0000,2br1
5.1400,108.9912,1470.3180,2.8966,25.2546,5.1197,13.2818,147.6368,1.1056,9.6046,0.0000,5.0000,5.0000,1y3x
5.1500,112.7781,1183.9017,4.3225,0.0000,10.1809,6.5264,80.6002,0.0287,0.0000,0.2343,4.0000,3.0000,1qk3
5.1500,85.7976,1531.1281,4.6414,0.0000,13.1750,22.6782,113.6126,1.0164,0.0000,2.9980,12.0000,4.0000,1jcx
5.1500,79.6498,849.8338,3.1732,28.9416,4.7057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1s38
5.1500,102.1257,1503.9565,2.2881,51.5761,2.8043,16.6775,149.1658,0.0866,1.6303,0.0000,7.0000,2.0000,1thz
5.1500,62.8906,819.0651,0.7518,25.7071,0.7403,3.0910,13.7068,0.0942,0.0000,0.0000,2.0000,0.0000,2afx
5.1500,90.9816,1238.0405,2.9101,12.6404,5.4433,6.5301,81.9357,0.4898,1.2330,0.9781,5.0000,4.0000,3ozr
5.1600,65.0912,964.2653,1.0030,28.1490,1.2067,3.2985,31.2702,0.0788,0.0000,0.0000,2.0000,2.0000,3b27
5.1600,179.3866,2592.0952,5.0558,34.3929,7.9074,108.5694,836.0488,2.8785,5.2084,5.8180,39.0000,10.0000,3lqi
5.1600,92.8809,1427.5436,3.2159,0.7544,6.4775,8.4991,86.7509,0.0467,0.0000,0.0000,7.0000,3.0000,1jqd
5.1700,108.5294,1615.6262,5.8000,0.0000,10.5011,12.2854,74.1862,0.5844,0.0000,0.9658,4.0000,8.0000,2f5t
5.1700,84.5472,1382.0039,1.9125,64.5778,4.2733,5.8259,60.8085,0.2827,0.0000,0.0000,4.0000,5.0000,3tc5
5.1700,95.0338,1203.5061,1.5279,37.0442,1.6997,10.3726,76.8770,0.3535,0.4061,0.8199,5.0000,2.0000,2zfp
5.1700,38.8101,866.4308,0.3597,30.4963,0.7667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3b7j
5.1800,130.0650,2098.5720,4.9564,17.9630,10.9762,54.4051,335.2592,1.9645,1.4734,3.6232,24.0000,6.0000,3iqv
5.1800,99.2662,1472.1949,1.8460,17.0604,5.4686,1.8334,46.1684,0.2862,1.1433,0.7643,3.0000,5.0000,2qrg
5.1900,58.6393,826.6108,0.9374,30.7941,1.4395,4.8815,13.2188,0.2418,2.0581,0.0000,3.0000,1.0000,1oxr
5.1900,86.5316,1082.7346,4.4116,0.0000,7.7832,14.6088,89.9214,0.8363,0.0000,0.8768,4.0000,3.0000,1rnt
5.1900,132.1564,1902.9362,4.4147,21.6938,5.8230,26.0029,237.5592,2.0662,0.0000,3.9774,9.0000,11.0000,1ogg
5.1900,91.2564,1134.9893,6.4129,3.0803,11.7439,10.1413,64.0499,0.4765,0.0000,1.7279,4.0000,6.0000,1ocq
5.1900,49.2025,567.4591,1.4071,10.9482,2.5771,2.7459,11.8759,0.0000,0.6172,0.0000,4.0000,2.0000,2qdt
5.2000,86.3542,1365.7277,1.2884,74.1687,1.5361,16.4079,121.3190,0.2603,4.3733,0.0000,5.0000,0.0000,3qj0
5.2100,128.2152,1517.4507,4.1085,0.6963,7.3515,5.8102,87.5855,0.0000,0.0000,0.0000,7.0000,5.0000,1nw5
5.2100,74.7980,1417.7417,1.6833,0.0000,3.3512,7.7017,103.4410,0.5590,0.0000,0.0000,6.0000,4.0000,3b2t
5.2100,204.4955,2978.1023,3.4104,239.5100,2.7792,36.7505,307.5777,0.2398,30.2966,0.4630,38.0000,6.0000,3ilq
5.2100,98.7338,1405.2279,3.2298,17.4095,6.4286,8.7491,82.8131,1.4002,3.6978,1.0000,4.0000,3.0000,1o2r
5.2100,124.7802,1689.7858,3.6550,89.8380,2.4102,32.5026,207.7473,0.4446,20.2953,0.0000,12.0000,3.0000,3qiz
5.2200,147.8139,1697.9464,6.7985,25.4873,6.6318,11.3835,78.8785,0.0531,1.0000,0.0000,8.0000,2.0000,3lq2
5.2200,110.4185,1304.5461,3.6220,0.0000,8.6407,15.3819,95.2791,0.9223,0.0000,1.1665,6.0000,3.0000,1ucn
5.2200,90.9212,1165.9568,3.9247,0.0000,9.3070,10.5285,112.0433,0.0000,0.0000,0.0000,6.0000,2.0000,2gz2
5.2200,80.9647,1391.6600,1.9640,0.0000,4.5871,11.3094,75.5277,0.6805,0.0000,1.9040,4.0000,8.0000,2rfy
5.2200,61.6899,752.3884,0.7103,38.3098,0.0000,0.9209,8.6045,0.6697,0.0000,1.0000,2.0000,2.0000,3ms9
5.2200,76.0395,1055.6622,2.0781,0.0000,5.3827,8.7386,28.0530,0.3887,0.0000,1.2733,4.0000,4.0000,3n1c
5.2200,49.1556,533.5358,0.5118,0.0000,1.4055,2.7163,1.2178,0.1281,0.0000,0.0000,2.0000,3.0000,3ppp
5.2200,146.5144,1680.6173,3.9744,25.1570,7.5200,15.9531,106.9957,0.2973,1.4588,0.0000,9.0000,3.0000,3qxt
5.2200,130.0536,1533.8884,1.5093,41.5873,0.0000,6.7670,132.1899,0.1593,3.6163,0.0000,4.0000,0.0000,1j17
5.2200,95.8314,1234.1564,3.5319,5.2398,5.6775,5.9501,54.1570,1.3866,1.8353,1.0000,3.0000,3.0000,1gjd
5.2200,103.1870,1493.3418,2.9649,12.5624,5.1909,10.6610,90.8070,1.0867,3.0910,0.6765,4.0000,3.0000,1o5c
5.2200,141.6381,1794.9998,4.9145,0.0000,11.6706,17.5488,196.5895,0.2307,0.0000,0.0000,11.0000,4.0000,2wzm
5.2200,58.8791,1222.4141,3.2596,1.7173,7.9777,32.3188,88.0485,1.3093,0.0000,0.0000,6.0000,0.0000,1bq4
5.2200,53.9637,946.5969,1.7996,2.2383,4.1275,10.3692,60.0569,0.2473,0.0000,0.4294,4.0000,2.0000,1w4o
5.2200,101.4579,1200.7858,2.9411,14.6467,7.1891,3.8818,82.4053,0.0001,0.0000,0.0000,8.0000,0.0000,2hxm
5.2200,56.3023,975.1880,0.7080,28.7592,0.7508,14.9284,43.9149,0.1194,3.5650,0.0000,6.0000,5.0000,3iof
5.2200,73.7551,975.2975,1.7807,41.7065,2.6054,1.3271,23.2189,0.2148,2.1044,0.0000,1.0000,0.0000,3dne
5.2300,125.6408,1753.3705,5.2640,20.4483,12.4794,18.0629,120.1135,0.6225,0.0000,0.5456,15.0000,3.0000,1b4z
5.2300,88.6366,1037.3157,1.0827,16.0656,2.4686,3.0044,49.5499,0.0000,4.1407,0.0000,4.0000,3.0000,3lc3
5.2300,73.8898,1023.3941,1.8465,58.5958,3.4783,4.8848,48.3975,0.0000,1.5050,0.0000,6.0000,1.0000,1ndw
5.2400,59.9935,1189.2030,1.4346,26.3945,2.4203,5.7646,51.0179,0.7784,0.3343,0.0000,2.0000,0.0000,1q8w
5.2400,84.1636,986.7975,4.8309,0.0000,8.6318,3.7601,40.8489,0.0000,0.0000,0.0000,2.0000,5.0000,1fh7
5.2400,65.2777,669.1026,2.7459,0.0000,6.7345,3.3122,4.2889,0.0047,0.0000,0.0000,3.0000,0.0000,1s89
5.2400,112.2617,1466.6250,0.6793,63.8727,0.0000,29.4186,184.8551,1.4115,20.6918,0.0000,5.0000,3.0000,2jfz
5.2500,95.7566,1544.6783,2.5975,0.2747,6.4824,12.4885,90.3527,0.1097,0.0000,0.0000,7.0000,5.0000,3r24
5.2500,117.1103,1469.4474,2.2803,0.0000,5.1439,9.6207,103.6154,0.0350,0.0000,0.0000,6.0000,2.0000,2bfr
5.2600,104.4652,1181.0267,4.7275,1.1768,10.4447,8.9943,57.1046,0.1819,0.0000,0.0000,9.0000,1.0000,3n9s
5.2600,69.8703,985.3810,2.5345,2.6131,4.7342,9.8619,60.3842,0.7543,0.0000,0.8447,4.0000,1.0000,1w4q
5.2700,84.4885,1457.2345,3.9511,117.0900,2.7647,23.3033,118.5771,1.4287,18.8015,0.0000,6.0000,9.0000,1qca
5.2700,67.5851,1193.9976,1.5254,49.0085,0.7168,6.4072,33.3705,0.1236,0.0000,0.4799,3.0000,4.0000,2x7u
5.2800,111.6109,1404.8088,3.8689,0.0000,8.6759,13.9962,104.2916,1.6713,0.0000,2.5457,6.0000,3.0000,3bbf
5.2800,120.5463,1697.4862,6.0695,24.4542,11.4558,14.0137,102.5388,0.1736,0.0000,0.1752,12.0000,3.0000,1b46
5.2800,67.8032,1462.1462,3.2783,17.7043,6.8237,61.9118,340.3576,1.3136,48.0166,1.0000,8.0000,2.0000,3o5x
5.2800,70.3084,904.7222,2.4809,1.7853,6.3731,1.2736,23.7036,0.2697,0.0000,0.7419,1.0000,2.0000,1f5l
5.3000,110.8630,1545.9960,3.6611,35.9578,7.9432,46.0843,245.6804,1.6649,0.0000,1.4568,16.0000,6.0000,1h6h
5.3000,97.7747,1255.0210,2.5132,58.2919,2.0505,4.7113,48.1665,0.6568,0.5962,0.0000,3.0000,2.0000,1srg
5.3000,53.8597,635.8610,0.4313,37.4925,1.0997,0.0333,2.3079,0.0000,0.0000,0.0000,1.0000,1.0000,2q7q
5.3000,66.7082,1288.2677,1.5888,0.0000,4.2378,12.2572,107.6461,0.1397,0.0000,0.0000,6.0000,3.0000,2o1v
5.3000,101.4726,1236.5593,2.4621,28.2605,4.2734,36.7205,196.4512,0.4941,14.6863,0.9704,13.0000,4.0000,3ebb
5.3000,146.4965,2038.0880,4.8254,0.0000,8.9423,21.9770,163.2794,0.4557,0.0000,0.4936,9.0000,5.0000,3gpo
5.3000,207.0163,3039.4678,8.0710,95.6334,14.0280,85.5953,537.9293,4.8620,14.9989,4.5176,33.0000,9.0000,3p9l
5.3000,85.4656,1378.5460,1.6299,64.6168,2.0843,32.5120,228.0326,2.1094,32.7980,0.0000,7.0000,0.0000,1vyq
5.3000,87.9128,1589.1221,0.6028,41.2694,0.2232,13.5035,165.6319,0.1818,2.2451,0.0000,7.0000,2.0000,1xbb
5.3000,91.4606,1241.0642,4.3680,0.0000,7.0751,10.1493,40.6968,0.3390,0.0000,0.0000,2.0000,3.0000,1a69
5.3000,74.4697,943.2755,1.7282,0.0000,4.4193,17.9123,115.6701,0.2383,0.0000,0.4150,6.0000,2.0000,1o0f
5.3000,64.9934,1097.2515,1.7420,0.0000,4.7903,7.6578,44.4191,0.5132,0.0000,0.9979,2.0000,3.0000,1pr1
5.3000,85.1116,1027.9526,2.9770,4.6080,7.0383,9.5397,63.9336,0.6309,0.0000,1.6205,4.0000,6.0000,2oyk
5.3000,75.7106,1114.4742,3.2847,12.0822,7.6047,14.6954,56.6885,0.8514,0.0000,2.2460,5.0000,5.0000,2vk6
5.3000,84.4034,1284.0054,1.1971,37.9346,2.1441,9.2247,65.1339,0.2486,3.0000,0.7088,8.0000,3.0000,3pgl
5.3100,78.4465,1196.6245,3.8844,39.8987,1.1730,7.5628,69.4275,0.5799,5.5842,0.0000,5.0000,2.0000,1hk4
5.3100,83.2723,1293.9442,3.1967,20.0939,6.1027,25.0684,215.7163,1.8042,0.0000,3.1478,7.0000,10.0000,1mfd
5.3200,68.0151,515.4783,5.5029,17.4327,7.2813,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1y20
5.3300,100.7170,1294.6356,2.0981,36.0304,4.5234,20.5813,119.7613,0.3388,7.4618,0.5786,15.0000,2.0000,2c80
5.3300,150.3347,1882.7206,4.2761,20.7019,6.4967,6.3029,104.1938,0.6771,0.5944,1.0000,7.0000,4.0000,3ozs
5.3400,136.5800,1682.0731,4.5730,0.0000,7.9013,11.9891,165.5779,0.3561,0.0000,0.0000,8.0000,2.0000,3efs
5.3400,68.2487,1307.3163,1.6054,58.7162,2.0129,13.1154,71.2236,0.2450,17.3400,0.0000,6.0000,5.0000,3nee
5.3400,47.9572,886.7458,2.4619,0.0000,5.6913,2.6386,18.6168,0.2897,0.0000,1.1507,2.0000,5.0000,3hkq
5.3400,61.9511,1032.5232,4.2234,26.9784,9.5253,8.0761,34.6919,0.4863,0.0000,0.0000,4.0000,1.0000,1hee
5.3400,126.3653,1626.7762,2.1375,45.5002,1.9374,18.5111,160.5494,0.4327,1.0061,0.6847,7.0000,0.0000,1zgi
5.3400,86.5504,1355.4548,5.2738,0.0000,10.4945,60.9662,251.9319,0.8283,0.0000,0.0000,12.0000,0.0000,3k4q
5.3400,106.9840,1402.2528,1.2346,66.9051,2.6251,14.5366,97.0231,0.1690,10.8292,0.0000,8.0000,1.0000,3qiy
5.3500,116.7062,1375.7269,3.9959,0.0000,9.3582,9.3883,82.6778,0.1512,0.0000,0.0000,4.0000,2.0000,2fxv
5.3500,127.0705,1533.4728,1.3721,31.6538,0.0000,7.2342,128.7833,0.1320,3.5014,0.0000,4.0000,0.0000,1ql9
5.3500,105.6536,1961.0203,4.2470,23.4459,7.8990,66.1311,384.7146,2.0070,2.7241,0.8910,19.0000,8.0000,3hkn
5.3500,44.1131,787.6392,1.2267,7.2419,2.8442,0.7648,11.7367,0.0000,0.0000,0.0000,2.0000,0.0000,2gkl
5.3500,54.7936,787.3110,1.4355,45.2520,2.1484,6.3772,35.1624,0.0273,0.0000,0.0000,5.0000,1.0000,3bc4
5.3600,83.0794,1168.2375,1.5537,78.4884,1.7556,13.1213,106.0042,0.3611,13.4970,0.0000,3.0000,1.0000,3mf5
5.3600,46.2490,1019.5117,1.0883,48.2034,1.7684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1w6y
5.3600,57.4926,744.7730,1.4878,27.1193,2.4641,1.4248,15.9512,0.0000,0.0000,0.0000,3.0000,2.0000,2nng
5.3600,94.4370,1556.4934,1.0824,21.1515,1.0907,16.6939,125.9374,0.7287,0.0000,1.7801,5.0000,3.0000,3ldq
