pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,nacttors,ninacttors,PDB
8.6200,183.0442,1599.1223,8.7307,25.1530,14.0461,9.7302,103.4168,0.5304,0.0000,0.5916,7.0000,3.0000,1azl
4.0700,93.1320,1671.0863,3.2765,3.5102,6.5366,42.0825,266.4125,2.2983,0.0000,4.4225,10.0000,8.0000,1at6
7.0300,140.7077,2032.4242,5.3774,47.7723,11.6057,13.0774,155.7376,0.2848,1.5606,0.2252,16.0000,3.0000,1b1h
7.8200,125.9763,1686.4902,5.2751,30.3416,12.0306,12.7237,113.1058,0.3472,0.0000,0.2879,15.0000,3.0000,1b6h
4.3800,115.9350,1463.5206,2.6881,37.6852,6.1648,36.7953,292.7340,0.4188,0.8372,0.5333,20.0000,0.0000,1bhf
7.4200,178.1573,2876.1858,5.4859,92.1383,10.5366,32.2006,417.9274,1.1724,14.4660,1.9687,12.0000,2.0000,1bwb
7.9600,112.2138,2224.0591,3.6767,64.7210,6.0952,56.7570,321.2641,1.4223,39.0248,0.0000,11.0000,4.0000,1hvh
10.8200,159.6590,2370.1584,3.1403,79.2053,5.2819,57.9861,390.3334,0.7879,8.3953,0.3516,18.0000,1.0000,1hxw
7.9400,100.5669,1529.9246,1.2862,28.2487,1.7537,34.3168,203.2704,0.6364,25.7529,0.5418,12.0000,0.0000,1mem
6.8900,141.9377,1905.2622,5.7400,19.9031,12.6114,14.8371,138.7859,0.5048,0.0000,0.3793,15.0000,3.0000,1b3f
7.3600,76.5109,987.9006,2.2196,23.7939,4.3094,0.5911,26.1461,0.0000,0.0000,0.0000,5.0000,0.0000,1swg
7.7400,66.0093,1249.4421,0.7970,9.5505,0.8770,16.0584,109.2577,0.1034,0.0000,0.0000,5.0000,1.0000,1usn
8.4000,59.8912,1037.2777,1.9792,14.5275,4.6213,15.2446,66.1376,0.1670,1.3827,0.4365,5.0000,1.0000,2qwg
4.0700,70.1753,683.6484,2.5522,0.0000,1.8880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3mag
7.7200,136.0719,2021.9998,1.8243,80.7216,2.8143,14.0869,127.5444,0.1912,5.8455,0.0000,8.0000,0.0000,1caq
6.7700,171.6631,1751.0282,7.0434,29.8107,10.7249,11.3314,100.1289,0.7520,0.0000,1.9342,7.0000,3.0000,1bkj
3.2200,92.8989,1152.0737,1.1267,54.7199,1.8242,32.9441,235.1552,1.1242,2.6706,0.0000,8.0000,0.0000,1evh
8.3300,98.2500,1600.2968,2.1108,64.7815,4.0079,24.8817,141.6333,0.3125,9.7883,0.0000,8.0000,2.0000,1hwr
5.1000,81.9421,744.9825,6.9865,0.0000,14.1989,1.8395,32.9242,0.0000,0.0000,0.0000,3.0000,4.0000,1m6p
5.3900,110.9533,1471.0383,1.6549,57.4499,1.7295,18.7232,120.0903,0.3582,2.7831,0.6224,8.0000,1.0000,1qbv
5.2800,112.0129,1693.6523,5.4342,25.8993,10.4054,17.1815,101.4716,0.3784,0.0000,0.7935,12.0000,3.0000,1b46
7.3700,124.6971,1616.4503,5.4782,15.6925,11.9286,11.3449,103.9119,0.3760,0.0000,1.2327,14.0000,4.0000,1b51
6.5900,144.3903,1998.9877,4.9287,42.1088,11.5509,13.3967,146.2595,0.3704,0.0000,0.2917,15.0000,4.0000,1b58
7.4300,129.9886,1825.7546,5.2332,25.1559,13.0166,14.3669,128.7089,0.3473,0.0000,0.2152,16.0000,3.0000,1b5j
5.9600,123.7104,1737.0809,4.7935,28.9738,11.5445,17.0702,117.6824,0.3754,0.0000,0.3430,15.0000,3.0000,1b9j
5.9200,152.6720,1981.2006,5.2739,28.2612,13.3325,11.9159,141.2274,0.4741,0.0000,0.3418,17.0000,3.0000,1qka
7.3500,123.6900,1684.5145,5.1929,30.8829,11.8093,14.3611,107.3231,0.5348,0.0000,0.4092,14.0000,3.0000,1qkb
6.4800,74.1447,929.5275,7.0499,0.0000,13.7046,0.5881,3.4790,0.2439,0.0000,0.7055,1.0000,5.0000,1rpj
4.7000,50.9795,407.6479,1.5484,38.5373,3.0225,0.9973,8.1916,0.0000,0.0000,0.0000,5.0000,1.0000,3kiv
8.6400,80.1219,1384.9813,0.8990,67.6270,0.5349,11.4257,60.0960,0.6172,1.5851,0.6403,4.0000,0.0000,6std
4.8500,109.1290,1038.5748,5.5201,39.8696,6.8547,5.5937,39.5134,0.6535,0.0000,0.9766,3.0000,0.0000,1c83
5.2900,104.0143,1030.0763,6.6343,24.3190,6.3806,6.3556,35.7088,1.2016,0.0000,1.0000,3.0000,0.0000,1c88
8.4100,24.1974,404.2366,0.2653,17.6516,0.5543,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1e4h
7.6400,20.3767,353.5618,0.2784,13.5274,0.6841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1e5a
5.6200,102.0312,1339.7178,3.8590,6.8605,6.4827,4.7558,55.4272,0.7836,0.0000,0.0000,4.0000,0.0000,1ejn
6.0000,102.4702,1374.5052,6.0722,18.9915,8.6955,11.5943,111.8071,0.1919,1.4151,0.3823,6.0000,2.0000,1f0t
4.6000,74.9774,1164.4434,4.4815,9.6261,8.9839,28.0770,62.6177,1.1440,0.3962,2.8283,9.0000,6.0000,1f7b
7.3700,77.0300,1033.5039,4.9126,0.0000,10.8618,28.3749,134.5524,0.3491,0.0000,0.7872,8.0000,2.0000,1fao
9.5400,79.1496,1107.3306,2.0345,42.2157,2.6824,2.8490,59.4262,0.0000,0.4455,0.0000,4.0000,1.0000,1g52
6.7700,125.4328,1615.9668,4.1957,22.4652,7.1532,18.6971,239.3918,0.4719,6.5598,0.2114,8.0000,2.0000,1qb1
6.0600,99.0613,1282.1859,2.4023,26.0665,6.0431,10.2801,122.2385,0.2426,4.0966,0.0000,6.0000,3.0000,1qb6
7.4400,109.8208,1590.3110,3.8205,36.6574,4.9964,10.2237,140.6853,0.1910,13.9327,0.0000,6.0000,1.0000,1qb9
5.8500,116.8629,1408.7544,2.4205,20.3960,4.8146,9.5734,152.8096,0.2465,5.4047,0.2012,7.0000,2.0000,1qbn
7.7400,116.9451,1513.8636,2.5140,26.8444,4.5372,9.9049,108.7327,0.7344,9.8080,0.0000,5.0000,2.0000,1qbo
1.9000,68.0237,747.6733,2.4656,37.7136,4.4153,2.7382,14.8105,0.0104,0.0000,0.0000,3.0000,1.0000,1f2p
3.7400,56.7008,645.2020,2.1311,3.8371,4.5349,0.4830,2.4200,0.0000,0.0000,0.0000,1.0000,1.0000,1f5k
5.4000,61.7249,1103.7485,2.0726,2.0649,5.6014,14.3504,56.5278,1.1571,0.0000,2.2183,5.0000,4.0000,1f8b
7.7000,213.9373,2913.0815,6.8386,86.1477,14.2403,60.4847,497.6890,0.6823,9.3232,0.3946,29.0000,3.0000,1fzm
7.8900,190.0970,2822.9656,5.3554,107.4554,7.5479,58.9106,521.3190,2.9060,6.8883,3.0984,23.0000,2.0000,1fzo
8.1400,142.7243,2416.4224,5.6640,81.1303,7.6859,15.0164,312.5778,0.0540,3.2042,0.0000,11.0000,3.0000,1g35
5.7400,80.5129,861.8454,4.0007,4.9521,8.9252,3.1813,36.4087,0.1613,1.2379,0.5737,4.0000,2.0000,1g3b
5.5500,78.5750,886.9899,3.9097,5.8928,8.3360,4.1803,35.7341,0.3106,1.5802,0.7884,4.0000,2.0000,1g3d
5.3800,84.7757,950.5938,3.2794,7.4109,7.2969,2.6700,35.4899,0.0947,1.5600,0.4396,4.0000,2.0000,1g3e
5.4700,108.8903,1620.4274,2.5464,40.1008,4.3547,42.4026,277.7879,1.0151,16.2654,0.0000,16.0000,0.0000,1g7f
4.1900,63.7185,1215.5477,2.4326,0.0000,5.8228,15.3929,114.7596,0.0207,0.0000,0.0000,6.0000,2.0000,1hi3
4.4900,93.0716,1032.3077,3.0100,0.0000,6.6034,12.6644,104.2917,0.7513,0.0000,1.0000,6.0000,1.0000,1hi4
4.0400,79.3205,1214.5474,4.0609,0.0000,8.9306,14.8416,92.8121,0.5815,0.0000,0.4694,6.0000,3.0000,1hi5
6.0000,50.5274,1082.7833,0.9332,87.8137,1.5086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1hn2
7.7200,132.8264,1677.5687,2.4560,90.6357,2.5223,54.8281,390.4576,1.3350,23.1705,0.0000,16.0000,0.0000,1j4r
5.9600,86.9586,1092.2523,3.0302,5.4631,5.9544,4.7467,46.2200,0.2749,0.0000,0.7490,3.0000,2.0000,1gi9
7.9600,96.7892,1496.6431,3.1400,10.5656,5.1558,8.8566,83.6812,0.7805,4.1167,0.5307,4.0000,2.0000,1gj9
5.1500,88.2549,1519.4651,5.0567,0.0000,13.2716,24.6364,112.8917,1.0075,0.0000,3.1227,12.0000,4.0000,1jcx
8.4500,157.1714,2375.9185,4.0201,77.5851,6.0608,42.9534,323.9740,1.5808,1.2141,0.9001,20.0000,4.0000,1jq9
5.1100,71.4204,1049.6610,1.1928,26.1004,3.8803,1.8574,32.1779,0.0013,2.4252,0.0000,4.0000,1.0000,1k4h
5.8000,115.7657,1838.1848,2.5724,78.0136,0.4752,9.9218,53.8683,0.1377,16.7377,0.0000,11.0000,1.0000,1kpm
6.8500,133.3307,1298.5996,3.5289,0.0000,6.4592,19.1386,207.9631,0.4064,0.0000,0.3638,8.0000,3.0000,1l8b
7.5200,107.3777,1834.4034,3.1336,91.8783,6.1657,28.2266,233.1957,0.4714,8.9749,0.0000,13.0000,2.0000,1lf2
6.5200,127.0510,2105.1589,5.3942,73.3826,7.8762,45.0778,324.2711,1.5228,18.5379,0.5321,15.0000,2.0000,1m21
4.2200,101.2211,1418.9581,3.6816,27.0253,5.6270,6.8801,68.6784,0.8066,8.2778,0.5848,3.0000,2.0000,1gj4
4.5700,54.8411,1020.8002,3.8588,0.2666,9.0079,7.8214,68.8182,1.1453,0.0000,1.6427,4.0000,6.0000,5a3h
5.2400,83.6195,986.0625,4.6852,0.0000,8.3434,3.7298,40.8302,0.0000,0.0000,0.0000,2.0000,5.0000,1fh7
8.6400,74.7216,1184.6025,2.4396,41.5508,1.8976,2.4495,51.8019,0.0000,1.4247,0.0000,4.0000,1.0000,1g45
5.0000,121.1496,1674.7688,4.2894,45.7832,7.2935,90.7420,682.8148,3.5059,0.9525,5.8977,21.0000,4.0000,1f8a
8.8900,80.7264,1289.8827,2.6618,40.9922,1.7967,2.6674,54.9892,0.0000,1.9675,0.0000,4.0000,1.0000,1g46
8.7000,68.3711,1322.6992,1.6368,28.3855,1.6240,3.8087,66.3605,0.0264,0.3703,0.0000,4.0000,1.0000,1g4j
7.0000,122.0862,1395.1221,2.4246,77.3684,3.2081,12.7402,72.3036,1.2231,13.7069,0.0000,2.0000,1.0000,1flr
1.6400,47.6650,676.5707,0.8248,0.0000,2.0554,0.8009,18.1888,0.0000,0.0000,0.0000,3.0000,0.0000,1a7t
5.8200,85.0895,1595.9269,2.2288,48.7284,3.3135,46.0811,295.3750,0.9839,1.6312,0.0000,10.0000,0.0000,1vwn
3.3000,36.1996,340.8879,0.7866,21.6472,2.0039,0.1945,0.6391,0.0000,0.0000,0.0000,2.0000,1.0000,1d7j
7.4600,147.1148,1673.2283,3.1134,62.8946,4.0584,22.2815,91.0691,0.1489,4.4214,0.0000,13.0000,0.0000,1yej
7.9200,139.5318,2490.8357,4.6896,50.7140,8.6964,37.3746,290.2169,1.0114,6.0558,0.1014,13.0000,1.0000,1b6j
8.7400,134.1768,2421.9866,3.2027,65.2186,5.9565,35.7887,268.6258,1.1065,6.6031,0.7077,12.0000,2.0000,1b6k
8.4000,122.7373,2235.7207,2.9628,77.7159,4.5578,26.3661,208.6704,1.6197,0.5532,0.5467,11.0000,1.0000,1b6m
8.4000,73.1471,1655.1416,1.4786,55.4659,3.5681,12.3156,97.7826,0.2183,3.1414,0.0000,7.0000,1.0000,1b6n
9.2200,101.5522,1706.3087,2.5782,43.0131,5.6461,13.2342,106.9081,0.3508,1.4799,0.2782,8.0000,1.0000,1b6o
9.2200,141.9446,2485.1875,4.7447,87.5424,6.9687,28.4388,255.2648,0.8989,7.8311,0.0000,11.0000,2.0000,1d4k
6.7000,64.3065,833.7255,1.8774,19.4160,4.4714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1f3e
4.6700,100.2203,1304.1018,4.2119,18.9677,8.4419,14.1988,107.2916,0.3871,1.1303,0.0000,8.0000,0.0000,1f3f
5.8900,64.7510,1139.5062,1.0570,33.6399,2.3816,3.3813,42.1422,0.1448,0.0000,0.5022,4.0000,1.0000,1e1x
6.3300,191.3189,2503.6206,8.8153,0.0000,16.3239,30.7429,245.5369,1.3162,0.0000,0.3146,13.0000,4.0000,1ex8
4.3500,81.5090,1030.4983,2.6424,13.0052,5.5915,4.6138,37.8262,0.4189,0.0000,0.9246,2.0000,2.0000,1ghv
8.1000,98.6099,1113.0175,6.3018,17.6930,8.3818,3.6772,36.7029,0.2209,0.0000,0.6714,2.0000,2.0000,1ghy
4.0000,45.0322,619.3693,0.4382,45.4694,0.6549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1lgw
4.2500,41.5428,599.4808,0.3609,37.2329,0.6143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1li3
8.4100,73.5420,1010.3604,1.9921,40.8156,2.7765,4.2490,56.0473,0.0160,0.1821,0.0000,4.0000,1.0000,1g48
8.8200,69.6744,1327.0614,1.3951,30.5010,1.8494,5.7198,66.9690,0.0085,0.3529,0.0000,4.0000,1.0000,1g54
8.6600,65.4178,959.8106,1.9731,40.1721,3.4371,3.6676,58.0798,0.0785,2.9256,0.0000,3.0000,1.0000,1i9n
8.3800,111.6855,1488.0549,3.2391,64.9258,5.4752,27.3460,176.6712,0.3444,1.5764,1.0333,11.0000,0.0000,1k21
4.3100,49.7487,810.5286,1.9518,0.0000,4.7882,11.8053,84.4347,0.0053,0.0000,0.0000,4.0000,3.0000,1rgk
7.2000,76.2245,760.8592,3.0790,2.3175,6.0632,4.8447,7.6305,0.1058,0.0000,0.0000,3.0000,1.0000,1hsl
4.1000,99.4794,1155.7677,2.9586,1.7087,6.6051,24.4115,241.0277,0.5180,1.6099,0.1237,8.0000,4.0000,1rnb
7.1600,124.3953,2039.1681,3.5165,67.9095,7.4261,70.6221,324.3712,1.5202,14.3639,2.6355,24.0000,1.0000,1epp
4.3000,89.2431,1126.2501,2.1039,16.3697,4.9570,9.6140,34.7713,0.0333,0.0000,0.0000,6.0000,1.0000,3tpi
5.1800,86.5623,1085.4026,4.4380,0.0000,7.8122,14.6507,89.8071,0.8779,0.0000,0.9349,4.0000,3.0000,1rnt
7.4700,119.1747,1587.3086,4.1093,52.6400,6.0023,39.3789,188.7819,1.0618,6.4440,0.3446,13.0000,0.0000,1tmn
7.4000,74.3440,927.5917,4.4348,0.0000,8.6351,0.8262,4.3236,0.0533,0.0000,0.3297,1.0000,5.0000,2gbp
2.9500,51.5558,668.6503,2.6595,0.0000,6.9157,3.9782,4.1880,0.3337,0.0000,1.1568,3.0000,4.0000,8xia
5.4200,59.7401,818.1570,3.5230,4.2063,7.0549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1abf
8.7000,45.8422,519.7693,1.7601,14.7947,4.2434,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1bcd
6.7200,132.3782,1643.2340,3.6832,50.5361,7.6305,14.5337,188.4629,0.3029,0.0169,0.0000,11.0000,2.0000,3gst
9.3000,190.8866,1721.6238,8.4651,21.8816,12.5586,8.6151,98.5464,0.7894,0.0000,1.7521,7.0000,3.0000,3fx2
5.4000,62.8392,631.6645,3.3207,0.0000,7.3666,2.9189,7.4022,0.0125,0.0000,0.0000,3.0000,1.0000,7tim
7.2600,103.3462,1538.2264,1.7331,35.9862,4.6428,11.2188,129.5175,0.1272,0.4232,0.0000,9.0000,2.0000,1dhi
6.9600,132.2174,2087.6404,2.9452,80.8980,4.4291,35.1985,303.5934,1.0375,3.2594,2.0171,19.0000,0.0000,1ent
8.1900,117.5023,1823.2269,3.3957,55.9291,7.5883,39.9910,250.0672,0.5404,22.9580,0.7670,16.0000,2.0000,1epq
7.0500,72.1919,1495.1438,0.7056,87.6360,0.5755,9.8545,64.9428,0.6636,19.0769,0.0000,7.0000,0.0000,1erb
5.9200,88.8646,1277.3322,2.0546,19.8006,4.4935,25.4290,150.5884,0.0861,13.2695,0.0000,7.0000,1.0000,1pph
4.0000,48.4690,628.4478,0.7913,10.6577,1.9913,2.9524,12.2106,0.0073,2.7573,0.0000,4.0000,1.0000,1tni
1.8800,46.0705,609.4700,0.6411,4.6727,1.1807,1.2285,5.2476,0.0000,1.6761,0.0000,1.0000,1.0000,1tnl
9.8900,90.2849,1677.0040,2.3136,10.2182,4.0970,20.4766,192.6586,0.0714,1.4509,0.0000,9.0000,1.0000,2drc
5.1000,105.3678,1378.9259,4.1373,0.0000,8.8619,15.3284,75.9378,1.1129,0.0000,2.1542,4.0000,8.0000,1mdq
7.3700,90.8178,1231.9617,2.3188,22.5575,4.0399,26.7909,68.2752,0.4085,0.0000,0.5738,10.0000,2.0000,1cnx
9.2200,118.5466,1944.3140,1.8994,68.5331,2.6006,20.8457,208.2304,0.2161,0.0000,0.0000,12.0000,2.0000,1hpv
7.2200,48.3226,541.5081,2.1839,3.3412,4.7563,1.1208,4.9914,0.0117,0.0000,0.0000,3.0000,1.0000,1lan
8.2400,84.5779,873.2635,3.5430,12.7299,3.3770,3.0205,17.5045,0.0217,0.0000,0.0000,2.0000,1.0000,1ydb
3.8600,87.5287,1097.0339,2.3689,0.0000,6.1597,4.8686,74.3939,0.0008,0.0000,0.0000,4.0000,3.0000,2ak3
8.6100,134.1911,2344.3772,3.2028,89.1450,4.7094,29.9743,282.3400,1.0403,4.9615,0.0000,12.0000,2.0000,1hsh
7.2800,116.4375,1245.7196,2.1679,54.1405,3.8319,11.4332,93.6737,0.0223,2.5234,0.0000,10.0000,0.0000,1kel
6.6800,71.2091,828.8857,4.7093,0.0000,10.4671,16.9316,89.3131,0.6558,0.0000,1.5173,6.0000,3.0000,1mai
7.5200,107.2375,1290.6589,2.1526,31.8306,4.4834,9.1293,95.0465,0.0339,2.6177,0.0000,6.0000,1.0000,1mmq
2.2400,31.7655,436.8543,2.8179,0.0000,7.1206,0.7482,2.5980,0.2705,0.0000,0.7430,1.0000,5.0000,1rdm
6.1700,72.9224,1392.4182,2.2363,11.7757,4.2794,28.6394,171.2565,0.4808,0.0000,0.4526,7.0000,0.0000,1sle
8.7000,54.1735,819.2106,1.8542,8.3984,4.3627,2.1469,18.3760,0.0065,0.0000,0.0000,2.0000,1.0000,2h4n
3.1300,53.7191,775.9013,2.3658,3.1089,5.2544,4.4340,17.4373,0.4328,0.0000,1.0164,2.0000,4.0000,1ax0
4.5400,123.5390,1749.4010,4.9789,24.0159,12.1258,16.2952,117.4170,0.3215,0.0000,0.5100,16.0000,4.0000,1b2h
5.4600,119.2236,1666.1671,5.2840,17.2791,12.8936,15.6897,106.9919,0.3886,0.0000,0.3100,15.0000,4.0000,1b4h
6.0100,120.9792,1600.8588,5.6396,12.6532,13.0379,12.9292,100.0580,0.4448,0.0000,0.2992,14.0000,4.0000,1b5h
7.6000,129.5462,2395.7246,3.8744,51.1893,1.7093,79.1043,364.2406,1.8343,67.2848,0.0000,12.0000,2.0000,1bwa
7.7000,126.8822,2186.0322,3.5724,76.8245,6.4747,38.0979,288.1005,0.5624,28.9447,0.0000,10.0000,4.0000,1mes
9.4000,134.7570,2222.4653,3.7449,89.4710,6.4153,45.5395,280.8241,0.7298,36.7275,0.0000,10.0000,4.0000,1met
6.1000,127.8566,2226.2803,3.4588,80.7758,6.7746,34.6099,293.4424,0.1715,20.1609,0.0000,10.0000,4.0000,1meu
5.6700,82.0449,1240.7002,3.5597,15.8556,6.6431,22.4987,91.5782,1.2722,0.8960,0.8380,6.0000,0.0000,2qwf
4.7400,62.6634,632.5280,2.2264,3.9939,4.4996,0.1999,2.8177,0.0000,0.0000,0.0000,1.0000,1.0000,1ce5
2.8000,51.1489,564.2188,1.1107,5.6082,2.6000,0.4336,1.0349,0.0000,0.0000,0.0000,1.0000,1.0000,2bza
8.8200,184.2791,1783.0096,9.9169,27.5544,14.4745,10.0686,117.7071,0.4122,0.0000,0.5235,7.0000,3.0000,1czk
9.0000,185.7419,1789.1804,9.9559,28.3203,14.8113,10.1221,116.4559,0.2855,0.0000,0.4162,7.0000,3.0000,1czr
3.6000,44.4799,313.0103,0.3494,0.0000,0.4913,1.8692,0.2461,0.0000,0.0000,0.0000,2.0000,0.0000,1d7i
2.7400,78.7266,729.1253,2.4716,0.0000,5.6156,2.3341,26.7629,0.0001,0.0000,0.0000,5.0000,1.0000,1dg9
4.2100,118.7503,1250.5161,4.5521,0.0000,10.1666,8.0075,76.2912,0.0755,0.0000,0.0000,4.0000,2.0000,1qk4
7.0500,118.3529,1753.5231,4.9268,17.8165,11.9147,18.4423,124.3106,0.2665,0.0000,0.1183,15.0000,3.0000,1b5i
6.9200,88.7705,1102.1776,3.4029,25.3666,6.0290,4.4230,28.9034,0.0000,0.0000,0.0000,5.0000,0.0000,1swr
7.4600,137.4928,1488.8496,2.8269,56.6513,3.2945,11.3256,79.6399,0.1963,0.0000,0.3102,9.0000,0.0000,1yei
7.6700,117.1107,2365.9888,2.2442,65.7473,3.7905,41.4333,308.3989,1.1324,9.3413,0.5460,13.0000,2.0000,2bpv
7.4000,133.3709,2411.6128,1.4806,59.4975,2.6204,25.9957,305.2357,0.6712,4.7519,0.0000,12.0000,2.0000,2bpy
9.8900,111.7955,1463.5966,2.9205,36.3989,5.6715,16.5716,103.5659,1.0717,12.2868,0.0000,6.0000,1.0000,966c
3.4900,54.3854,600.9227,1.9059,6.0841,3.6310,0.7523,2.1709,0.0000,0.0000,0.0000,1.0000,1.0000,1c5o
4.3600,104.5294,1177.8799,1.5069,56.5619,3.2193,5.2263,53.9502,0.0000,1.5211,0.0000,6.0000,1.0000,1dy4
7.1600,128.5556,1536.7786,3.0959,49.9056,5.2103,14.1490,136.4064,0.0074,11.1095,0.0414,10.0000,2.0000,1f0u
2.9600,48.1259,877.8577,0.9295,42.2693,2.2729,7.3561,39.1965,0.2386,2.6246,0.0000,3.0000,0.0000,1f4e
6.8200,92.6916,1158.6774,5.1521,0.0000,8.3468,4.7847,55.3096,0.0000,0.0000,0.0000,2.0000,5.0000,1fhd
8.8000,204.4550,2839.1853,6.7309,68.9676,13.0513,55.1348,495.8431,0.8209,13.2889,1.0252,29.0000,2.0000,1fkn
3.7000,94.1104,1019.9263,3.9918,0.0000,7.3121,44.4855,318.3213,4.3257,0.0000,5.1089,9.0000,8.0000,1fwu
8.1000,196.9483,2900.5376,5.6824,64.4403,10.4765,69.4291,568.1583,2.1768,12.9616,1.7625,29.0000,3.0000,1fzj
5.7000,63.2846,1032.5970,3.5543,0.0000,9.8768,10.1725,26.5568,0.8031,0.0000,1.9055,6.0000,3.0000,1g98
5.1300,100.0804,1050.1671,3.7411,56.5503,3.0452,6.0253,20.5562,0.0675,1.2318,0.0000,3.0000,1.0000,1gcz
6.6200,112.4619,1922.2410,2.5070,37.5803,4.9042,81.4357,512.5073,1.7636,28.5248,1.6873,24.0000,2.0000,1jd5
5.1000,132.3897,1948.7942,4.8969,0.0000,8.5596,41.8316,293.4621,2.1710,0.0000,2.2181,14.0000,15.0000,1ez9
6.3500,87.3374,1336.6992,2.7037,4.8635,5.2094,7.4181,71.8611,0.1285,5.3773,0.3374,3.0000,2.0000,1gjb
6.2800,147.1248,2030.4756,4.8651,0.0000,9.9433,51.8172,601.7795,3.3055,0.0000,8.8498,16.0000,20.0000,1gui
7.0000,99.4900,1435.6207,3.9939,14.3938,8.1589,51.0731,358.9432,1.5202,10.2945,1.3565,19.0000,0.0000,1is0
7.7000,169.0171,2547.9451,5.3861,87.5074,8.7675,58.9404,370.5844,2.5546,21.3577,0.7024,20.0000,1.0000,1izh
6.7000,76.5394,1065.6401,3.2582,0.0000,10.0700,7.6817,34.3420,0.2440,0.0000,1.1529,6.0000,3.0000,1koj
7.7400,125.5084,1876.6326,3.2989,104.9578,5.6361,27.1012,235.3100,0.5424,7.5700,0.0000,13.0000,2.0000,1lee
7.1900,67.7694,1141.1185,2.3315,0.0000,7.0136,8.2934,62.0024,0.0661,0.0000,0.2194,4.0000,2.0000,1los
6.8200,57.8119,852.4138,0.6186,66.5184,0.0000,4.3345,14.1337,0.0000,0.0000,0.0000,2.0000,0.0000,1lrh
5.5400,107.8152,1911.8208,3.3324,19.4232,6.2713,83.3661,602.7248,3.1027,3.4466,3.7601,21.0000,2.0000,1vwf
9.9600,151.2217,1785.9237,4.4678,47.7244,5.4532,24.4139,193.2166,1.1440,1.2124,0.3849,9.0000,2.0000,1fjs
8.4100,88.8301,1360.8414,3.7287,31.5398,2.1204,9.5584,74.6069,0.6594,8.4285,0.0000,3.0000,1.0000,1i9p
8.4000,135.7943,1619.6665,4.0623,58.6463,6.2740,22.3361,171.6940,0.2626,0.4066,0.0000,9.0000,2.0000,1k22
9.3300,65.8099,1006.3835,1.3158,34.7315,1.6597,12.1789,73.8648,0.6516,1.6492,0.0000,6.0000,0.0000,1inc
6.3000,77.9200,709.5597,4.5572,15.4077,9.1481,1.2289,9.5577,0.0000,0.0000,0.0000,4.0000,1.0000,1wdn
9.0400,65.5205,1101.6031,0.9272,31.3258,1.6559,1.5807,53.7019,0.0000,0.1850,0.0000,3.0000,1.0000,1g53
9.6400,80.2370,1306.1637,1.5021,31.9434,2.4739,17.2960,109.7165,0.1301,14.7128,0.0000,6.0000,1.0000,1if8
4.5900,67.0356,975.4583,2.1572,26.2694,3.7685,12.6710,48.6329,0.2791,2.5004,0.2902,4.0000,0.0000,1l2s
8.1500,100.0719,1319.9253,1.2140,99.2633,1.3934,40.0844,190.3542,1.0886,15.8518,0.0000,10.0000,0.0000,1fkh
8.0000,91.7411,1203.9438,2.7350,38.5547,4.7911,12.0412,48.1037,0.1214,1.0000,0.0000,8.0000,0.0000,1gaf
5.0000,103.1440,1697.8811,3.1038,29.8013,6.4242,54.6818,354.2453,1.1979,2.4783,2.4306,19.0000,3.0000,1sts
3.2900,62.1309,988.0046,2.3718,0.0000,5.4804,9.6561,73.0210,0.8959,0.0000,1.7101,4.0000,8.0000,1ax1
3.9900,66.5225,833.9100,2.4344,1.5191,6.0269,14.1187,106.3720,1.1113,0.0000,2.9097,5.0000,7.0000,1ax2
3.2000,47.6443,649.2196,2.5375,0.0000,5.6579,1.0912,3.1090,0.1980,0.0000,0.6357,1.0000,5.0000,1axz
4.6200,159.6808,2182.4714,3.7726,23.1558,6.4433,58.9887,411.1999,1.9000,1.4315,2.2488,21.0000,2.0000,1sm3
10.4900,92.7734,1735.6819,0.8583,135.5677,0.0000,21.9604,112.7409,0.4506,25.0987,0.0000,5.0000,0.0000,5std
4.8500,100.6985,931.3292,3.7257,38.0964,4.5556,6.1665,28.6180,0.7974,0.0000,1.0000,3.0000,0.0000,1ecv
2.3900,69.5487,1134.9260,3.5137,1.3599,9.6571,12.3476,70.5410,1.3066,0.9844,3.3394,9.0000,6.0000,1f73
6.8900,77.9497,922.9147,4.8665,5.7377,8.5473,4.5099,35.1224,0.0000,0.0000,0.0000,2.0000,4.0000,1fh8
4.9200,59.8049,1145.6522,1.1013,40.3418,1.7472,2.7041,39.7253,0.0000,0.0000,0.0000,3.0000,1.0000,1e1v
7.9600,135.5484,2349.6943,4.2470,65.6633,6.8221,29.9463,321.1151,0.1788,10.5304,0.0000,11.0000,2.0000,1g2k
