pbindaff,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.16,7.16,8.16,16.16,6.15,7.15,8.15,16.15,6.9,7.9,8.9,16.9,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,Hydrophobic,Vdw,HBond,Ent,PDB
4.3500,2095.0000,586.0000,706.0000,54.0000,851.0000,235.0000,271.0000,20.0000,171.0000,43.0000,55.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.1836,1056.2095,4.1103,12.7101,6.2599,4.6424,37.1557,0.7907,0.0995,1.0000,0.2500,-1.2438,-1.7227,-0.0137,0.0000,1ghv
4.2000,2276.0000,626.0000,764.0000,57.0000,707.0000,193.0000,232.0000,18.0000,170.0000,46.0000,53.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.5165,1048.3210,6.2330,20.4940,5.7855,4.6818,35.7500,0.9883,0.0339,1.0000,0.2500,-1.7239,-1.1550,-0.0142,0.0000,1ghw
8.1000,2227.0000,599.0000,723.0000,53.0000,869.0000,240.0000,286.0000,21.0000,163.0000,42.0000,53.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.9735,1112.6492,7.5580,16.8576,7.2614,3.6724,37.3130,0.2560,0.0000,0.7228,0.2500,-1.8307,-2.0895,-0.0183,0.0000,1ghy
4.8000,1785.0000,504.0000,637.0000,56.0000,756.0000,218.0000,260.0000,21.0000,141.0000,37.0000,49.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.8497,936.4701,2.0682,6.1975,4.8867,4.1205,36.2035,0.7676,0.0401,1.0000,0.2500,-0.8509,-1.8317,-0.0183,0.0000,1ghz
5.4700,2004.0000,568.0000,705.0000,61.0000,660.0000,191.0000,224.0000,16.0000,151.0000,45.0000,48.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.5040,976.0495,5.4860,9.4532,6.6492,4.1487,35.4041,0.9479,0.0000,1.0000,0.2500,-1.0388,-1.4499,-0.0147,0.0000,1gi1
7.1900,1995.0000,558.0000,716.0000,64.0000,678.0000,191.0000,228.0000,17.0000,136.0000,39.0000,47.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.5703,977.3494,3.4999,7.1531,6.4839,3.0921,36.8298,0.2219,0.1315,0.6729,0.2500,-0.7489,-2.0031,-0.0186,0.0000,1gi4
6.2200,2157.0000,610.0000,764.0000,64.0000,529.0000,152.0000,179.0000,12.0000,156.0000,45.0000,49.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.9704,980.9331,5.4069,12.5457,6.9169,4.1004,35.4819,0.8009,2.6384,1.0000,0.2500,-1.1250,-1.4309,-0.0148,0.0420,1gi6
4.5100,2031.0000,587.0000,669.0000,56.0000,853.0000,239.0000,269.0000,21.0000,145.0000,41.0000,54.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.3140,973.3763,2.4590,8.0751,3.3700,3.8036,35.8026,0.6863,0.0578,1.0000,0.2500,-0.8469,-1.8640,-0.0167,0.0000,1gi7
5.0500,2206.0000,624.0000,746.0000,63.0000,715.0000,202.0000,221.0000,18.0000,166.0000,44.0000,51.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.8101,1001.1874,4.9999,9.1000,4.7957,4.4963,35.8911,0.9068,0.0503,1.0000,0.2500,-1.1420,-1.4017,-0.0090,0.0000,1gi8
5.2200,2273.0000,640.0000,768.0000,65.0000,704.0000,199.0000,221.0000,17.0000,250.0000,69.0000,79.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.5687,1012.2085,5.3827,7.9056,4.7843,4.7253,47.3556,1.0402,0.0000,1.0000,0.1818,-1.3074,-1.3257,-0.0083,0.0840,1gi9
4.0700,3444.0000,917.0000,1078.0000,84.0000,554.0000,155.0000,188.0000,12.0000,171.0000,43.0000,57.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,217.0000,54.0000,67.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97.7516,1450.5862,10.4884,31.0782,6.6481,6.2877,68.2986,1.7172,8.2737,1.0000,0.2000,-2.0758,-1.6478,-0.0094,0.0840,1gj4
7.0000,3004.0000,816.0000,1001.0000,96.0000,538.0000,154.0000,183.0000,12.0000,153.0000,45.0000,51.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,206.0000,49.0000,64.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.2667,1340.4481,6.1189,19.2492,6.6146,5.8498,68.6649,1.6047,7.9072,1.0000,0.2000,-1.6932,-2.6397,-0.0170,0.0840,1gj6
7.8900,3329.0000,907.0000,1056.0000,89.0000,590.0000,162.0000,180.0000,12.0000,168.0000,48.0000,55.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,213.0000,54.0000,63.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.9410,1384.8508,7.2522,16.8061,6.1623,5.1971,67.6828,1.5014,7.6603,1.0000,0.2000,-1.7256,-2.2120,-0.0153,0.0840,1gj7
6.9600,2760.0000,760.0000,883.0000,68.0000,701.0000,200.0000,218.0000,17.0000,309.0000,77.0000,96.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,217.0000,55.0000,65.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.0310,1261.4042,5.7801,11.2793,4.5419,7.9510,67.5728,1.3404,1.8314,1.0000,0.1250,-1.0378,-1.7825,-0.0083,0.2100,1gj8
5.4200,2324.0000,640.0000,758.0000,61.0000,581.0000,161.0000,174.0000,13.0000,315.0000,91.0000,107.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.6992,1079.9938,3.7801,7.5333,6.3140,5.8566,41.6060,1.3301,1.8626,1.0000,0.2000,-1.2895,-2.1883,-0.0164,0.0840,1gja
6.3500,3116.0000,836.0000,1005.0000,78.0000,716.0000,206.0000,229.0000,17.0000,165.0000,46.0000,52.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.7369,1281.1451,4.7747,11.3325,4.9387,6.8449,69.7666,1.4265,5.4474,1.0000,0.2000,-1.3640,-2.1315,-0.0121,0.0420,1gjb
6.3500,3123.0000,845.0000,1003.0000,78.0000,714.0000,205.0000,224.0000,17.0000,165.0000,47.0000,52.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97.8476,1272.0601,5.0265,11.8017,5.2852,6.1460,68.8019,1.1540,5.3402,1.0000,0.2000,-1.3141,-2.1284,-0.0111,0.0420,1gjc
5.2200,2388.0000,676.0000,784.0000,67.0000,590.0000,161.0000,178.0000,13.0000,322.0000,94.0000,106.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,214.0000,53.0000,62.0000,7.0000,0.0000,0.0000,0.0000,0.0000,165.0000,40.0000,55.0000,4.0000,106.5158,1184.8143,5.3040,10.9151,6.1021,6.2853,54.3358,2.0598,1.8649,1.0000,0.1818,-1.7059,-2.4688,-0.0142,0.0840,1gjd
6.2500,4479.0000,1296.0000,1405.0000,1.0000,997.0000,300.0000,322.0000,2.0000,1026.0000,290.0000,323.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.8054,2023.7378,12.9080,39.5655,9.3146,30.7845,231.7074,1.3812,2.9483,0.1582,0.0455,-2.5855,-2.7980,-0.0011,0.8400,1gnm
5.6800,4465.0000,1316.0000,1377.0000,3.0000,1018.0000,316.0000,334.0000,3.0000,1011.0000,287.0000,309.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.6755,1992.5648,14.0919,40.5563,9.5808,34.1847,235.1647,1.8228,3.2167,0.0000,0.0455,-3.0853,-2.5044,-0.0010,0.8400,1gnn
7.7000,4517.0000,1289.0000,1340.0000,3.0000,982.0000,301.0000,289.0000,3.0000,1014.0000,287.0000,309.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.2916,1972.0620,13.6184,41.4655,7.0244,32.4662,219.3473,2.2438,3.6673,0.4353,0.0455,-2.5945,-2.2706,-0.0019,0.8400,1gno
4.1400,2238.0000,691.0000,748.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1810.0000,571.0000,598.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.4070,1189.8346,2.2894,0.0000,3.9357,20.9390,180.6404,0.0034,0.0000,0.0000,0.0667,-0.7252,-2.0123,0.0000,0.6720,1gny
6.4800,3889.0000,819.0000,984.0000,24.0000,483.0000,101.0000,124.0000,3.0000,236.0000,55.0000,66.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7437,1262.7891,2.2843,47.1235,1.1839,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,-1.6568,-2.2527,-0.0011,0.0000,1gpn
3.7200,1113.0000,358.0000,361.0000,9.0000,0.0000,0.0000,0.0000,0.0000,1293.0000,415.0000,416.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.6569,724.4039,3.9424,3.4601,9.2273,8.2571,14.2875,0.3958,0.0000,0.1575,0.1538,-0.5925,-0.7761,-0.0673,0.2100,1grp
6.0000,3492.0000,776.0000,820.0000,0.0000,228.0000,53.0000,55.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.5882,1074.9480,0.5132,77.1363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,-1.9178,-1.6619,-0.0026,0.0000,1gt1
4.5200,1533.0000,459.0000,437.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1069.0000,320.0000,306.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.3199,883.1943,4.9235,6.7179,9.6988,0.5188,5.7455,0.0000,0.0000,0.0000,0.2857,-1.1651,-1.3946,-0.0155,0.0420,1gu1
6.9600,4674.0000,1091.0000,1738.0000,0.0000,852.0000,195.0000,306.0000,0.0000,1031.0000,229.0000,371.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.0000,39.0000,65.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.6963,2001.1245,5.0632,53.9354,5.1058,27.3514,302.5052,1.2777,4.5349,0.4606,0.0426,-2.2668,-3.4916,-0.0039,0.8820,1gvw
7.2200,6031.0000,1414.0000,2251.0000,0.0000,1334.0000,315.0000,493.0000,0.0000,1388.0000,314.0000,510.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.0350,2610.6467,4.0660,67.6450,8.5408,54.2535,524.1268,1.9712,7.9965,1.1386,0.0323,-2.8513,-4.2696,-0.0208,1.2600,1gvx
2.5700,1675.0000,438.0000,413.0000,9.0000,0.0000,0.0000,0.0000,0.0000,1532.0000,404.0000,381.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.1745,954.7536,1.7160,0.0000,3.9134,7.6233,76.6535,0.8161,0.0000,1.0271,0.1111,-1.0276,-1.7114,0.0000,0.2520,1gwv
2.4800,1187.0000,291.0000,277.0000,14.0000,0.0000,0.0000,0.0000,0.0000,351.0000,90.0000,78.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.3248,446.8197,1.3062,39.4297,1.2277,0.4406,2.4399,0.0000,0.0000,0.0000,0.5000,-0.7945,-1.0276,-0.0200,0.0000,1gyx
3.6400,1457.0000,362.0000,338.0000,18.0000,0.0000,0.0000,0.0000,0.0000,466.0000,111.0000,115.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,187.0000,46.0000,48.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.9053,646.0610,3.4229,45.4498,1.6956,3.1757,15.8617,1.2010,0.5947,0.0000,0.2857,-0.9734,-1.1533,-0.0241,0.0420,1gyy
3.7000,1441.0000,382.0000,402.0000,7.0000,651.0000,174.0000,181.0000,2.0000,2280.0000,667.0000,737.0000,9.0000,0.0000,0.0000,0.0000,0.0000,561.0000,159.0000,186.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.2925,1577.8970,3.4657,0.0000,6.8143,10.8883,120.6585,0.4580,0.0000,0.0000,0.1000,-2.2137,-2.6879,-0.0365,0.5880,1gz3
3.7000,1403.0000,384.0000,399.0000,0.0000,636.0000,174.0000,180.0000,0.0000,2277.0000,677.0000,739.0000,0.0000,0.0000,0.0000,0.0000,0.0000,559.0000,162.0000,190.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.5877,1571.8584,3.0626,0.0000,5.5439,9.9549,121.3999,0.3444,0.0000,0.0000,0.1000,-1.7403,-2.8460,-0.0363,0.5880,1gz4
3.5100,1974.0000,484.0000,612.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1586.0000,397.0000,494.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.2937,1165.1147,3.7103,3.3975,6.3695,19.5065,194.1386,0.8779,0.0000,0.9449,0.0800,-1.3872,-1.8516,0.0000,0.4200,1gz9
3.4900,1332.0000,309.0000,407.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1137.0000,278.0000,347.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.2411,795.7780,2.5508,0.0000,4.8442,7.2740,77.2924,0.5707,0.0000,0.9797,0.1111,-0.8563,-1.4151,0.0000,0.2520,1gzc
5.4400,626.0000,272.0000,206.0000,4.0000,0.0000,0.0000,0.0000,0.0000,1647.0000,683.0000,508.0000,15.0000,0.0000,0.0000,0.0000,0.0000,343.0000,139.0000,107.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.1075,900.0778,4.6453,0.0000,9.0868,12.8975,89.1785,1.2899,0.0000,1.8110,0.1176,-0.2803,-1.3764,-0.0854,0.5040,1h0a
8.2200,2083.0000,495.0000,571.0000,43.0000,313.0000,75.0000,91.0000,6.0000,840.0000,199.0000,234.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.0000,18.0000,17.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.1239,1001.5259,5.5689,19.4505,7.8083,5.6082,97.2491,0.8598,1.5568,0.9366,0.1111,-1.1163,-1.7501,0.0000,0.2520,1h1d
5.2200,899.0000,321.0000,217.0000,19.0000,449.0000,164.0000,107.0000,13.0000,1085.0000,363.0000,258.0000,16.0000,0.0000,0.0000,0.0000,0.0000,236.0000,75.0000,59.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.3742,559.1517,2.6283,0.0000,3.4561,11.4624,130.2504,0.1872,0.0000,0.0417,0.1333,-0.0903,-0.7350,-0.0222,0.4200,1h1h
4.9200,2210.0000,566.0000,623.0000,0.0000,1005.0000,247.0000,261.0000,0.0000,205.0000,55.0000,59.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.5193,1099.5186,1.6715,14.8896,2.7667,1.6443,39.4652,0.0000,0.0000,0.0000,0.2222,-1.1265,-1.4486,-0.0151,0.2100,1h1p
8.2200,3307.0000,828.0000,879.0000,0.0000,1160.0000,286.0000,302.0000,0.0000,476.0000,111.0000,126.0000,1.0000,135.0000,33.0000,33.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.3053,1556.1018,3.4647,22.1759,3.6084,7.6736,123.9848,0.7422,0.3599,0.0000,0.1333,-1.6378,-2.5404,-0.0101,0.3360,1h1s
9.1000,5608.0000,1160.0000,1435.0000,23.0000,815.0000,172.0000,218.0000,3.0000,436.0000,99.0000,117.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.9632,1917.0380,2.8977,96.9027,2.7618,13.9708,89.7038,0.3290,17.0519,0.0000,0.0714,-2.5362,-3.4793,-0.0033,0.5460,1h22
7.8900,2545.0000,800.0000,711.0000,24.0000,1180.0000,364.0000,337.0000,11.0000,2251.0000,724.0000,639.0000,15.0000,0.0000,0.0000,0.0000,0.0000,389.0000,134.0000,118.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,227.3900,2020.0215,11.3558,0.0000,12.1800,33.9615,311.2639,1.2851,0.0000,0.0000,0.0606,-2.5684,-3.8782,-0.0489,0.8400,1h2t
3.5700,2731.0000,836.0000,953.0000,46.0000,215.0000,58.0000,72.0000,9.0000,369.0000,121.0000,135.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7437,1055.2239,3.0485,44.2940,0.0000,5.1572,38.9962,0.3089,0.0000,0.0000,0.1333,-1.3370,-2.0858,0.0000,0.2940,1h46
4.6600,1283.0000,368.0000,396.0000,35.0000,413.0000,114.0000,118.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.8084,615.7117,2.3081,3.4581,4.1186,0.5414,2.4356,0.0000,0.0000,0.0000,0.4000,-0.8835,-1.3893,-0.0204,0.0000,1h4w
5.3000,1068.0000,326.0000,211.0000,3.0000,0.0000,0.0000,0.0000,0.0000,1568.0000,478.0000,318.0000,3.0000,0.0000,0.0000,0.0000,0.0000,231.0000,70.0000,47.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.1399,983.8304,3.7324,0.0102,8.0862,16.6016,150.1787,0.8900,1.0000,1.0000,0.0500,-0.9043,-1.8686,-0.0455,1.0920,1h6h
5.4200,3472.0000,943.0000,889.0000,75.0000,0.0000,0.0000,0.0000,0.0000,734.0000,206.0000,186.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.8250,1142.5565,0.6870,60.3931,1.3398,10.8817,71.9735,0.3588,6.3251,0.0000,0.1667,-1.7481,-1.9838,0.0000,0.1680,1h9z
6.3700,5129.0000,1458.0000,1558.0000,1.0000,817.0000,226.0000,233.0000,1.0000,811.0000,230.0000,232.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.7527,2049.8130,3.5317,60.2719,1.7864,27.6689,236.0100,1.3301,17.3316,0.0000,0.0513,-3.2849,-3.3539,-0.0033,0.6300,1hbv
7.7400,4700.0000,1315.0000,1365.0000,5.0000,804.0000,228.0000,249.0000,0.0000,1120.0000,311.0000,329.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.1546,2006.8385,8.6119,56.1416,4.7308,37.6396,211.5085,14.3818,6.6356,0.3839,0.0444,-2.2371,-2.3364,-0.0055,0.7560,1heg
4.1900,1233.0000,415.0000,309.0000,30.0000,556.0000,193.0000,149.0000,15.0000,1349.0000,422.0000,335.0000,30.0000,0.0000,0.0000,0.0000,0.0000,273.0000,80.0000,61.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1478,887.8455,3.5574,0.0000,2.2743,15.5645,131.1977,0.8767,0.0000,0.0000,0.1250,0.3045,-1.1497,-0.0191,0.4200,1hi3
4.0400,1100.0000,365.0000,316.0000,27.0000,539.0000,176.0000,163.0000,13.0000,1488.0000,446.0000,358.0000,34.0000,0.0000,0.0000,0.0000,0.0000,343.0000,98.0000,77.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.6020,1011.0635,4.2584,0.0000,3.7700,18.8875,115.8880,0.4249,0.0000,0.0000,0.1176,-0.4998,-1.2940,-0.0266,0.4200,1hi5
