pbindaff,Hydrophobic,Ent,PDB
6.82,-1.5559,0.2940,1uwf
5.98,-1.4315,0.0840,1uwu
6.89,-1.4458,0.0420,1uz1
3.40,-1.2374,0.0420,1uz4
4.96,-2.0521,0.5460,1uz8
5.10,-1.4333,0.1680,1v0k
7.55,-1.4155,0.1680,1v0l
3.98,-2.2016,0.5040,1v11
4.82,-1.8342,0.0420,1v1j
3.94,-2.1023,0.5040,1v1m
3.25,-0.9503,0.0000,1v2j
6.19,-2.3178,0.1680,1v2k
4.29,-1.1628,0.0000,1v2l
5.90,-1.5629,0.0840,1v2n
3.55,-1.0395,0.4200,1v2r
4.17,-1.0084,0.0000,1v2s
4.71,-1.1517,0.4200,1v2t
3.37,-0.9590,0.0000,1v2u
4.01,-1.1352,0.4200,1v2w
8.01,-1.8727,0.3360,1v7a
8.05,-1.7517,0.6300,1vyf
8.00,-2.4566,0.5880,1vyg
7.68,-2.2039,0.4620,1w0z
8.22,-2.4045,0.4200,1w11
8.70,-2.4795,0.5040,1w13
6.32,-1.2891,0.0420,1w3j
5.22,-1.1435,0.2520,1w4o
4.74,-0.9984,0.2520,1w4p
5.26,-1.1181,0.2520,1w4q
8.15,-4.7820,0.7140,1w5v
8.80,-5.1009,0.7140,1w5w
8.40,-5.1634,0.7140,1w5x
8.48,-4.9486,0.7140,1w5y
5.10,-2.8564,0.5460,1w7g
8.41,-2.9352,0.2940,1w96
6.09,-1.9629,0.4200,1w9u
6.34,-1.7598,0.4200,1w9v
4.00,-1.2850,0.5880,1wc1
6.26,-2.1917,0.2100,1wcq
6.30,-1.2999,0.1680,1wdn
9.00,-0.7376,0.0000,1wei
3.70,-1.2735,0.2100,1wht
6.30,-0.7775,0.0840,1wm1
4.68,-2.1950,0.3780,1wn6
9.55,-2.3881,0.4620,1ws1
3.00,-1.0346,0.1260,1ws4
3.03,-1.0672,0.1260,1ws5
8.27,-2.4261,0.5880,1wuq
6.66,-3.2080,0.5880,1wur
6.73,-2.3926,0.1260,1wvj
8.77,-1.9750,0.0840,1x38
9.22,-1.7287,0.1680,1x39
2.21,-1.0837,0.0000,1x8d
6.96,-1.4038,0.0000,1x8j
6.12,-3.2192,0.4200,1x8r
7.80,-3.1534,0.4200,1x8t
8.70,-3.2251,0.0840,1xap
6.04,-2.1469,0.4620,1xbo
7.12,-3.1288,0.7560,1xd0
4.82,-1.2849,0.1680,1xff
4.68,-0.6404,0.0420,1xge
4.85,-1.1597,0.1260,1xgi
7.47,-3.3919,0.2940,1xh4
5.47,-2.3614,0.2940,1xh5
7.77,-3.2712,0.2940,1xh9
6.18,-1.8480,0.1680,1xhy
9.48,-2.8548,0.1260,1xjd
6.00,-1.2178,0.7980,1xk5
6.85,-1.1510,0.1260,1xk9
6.88,-1.6214,0.3360,1xka
8.52,-3.7084,0.5460,1xkk
9.28,-2.8810,0.0000,1xow
7.08,-1.3673,0.3780,1xpz
6.34,-1.0900,0.3780,1xq0
6.70,-4.5255,1.4700,1xr8
7.15,-5.4544,0.9660,1xr9
6.85,-1.7812,0.0840,1xt8
7.05,-1.1676,0.0840,1xug
9.00,-2.1658,0.2100,1y0l
5.32,-1.3507,0.0420,1y20
5.55,-0.8645,0.2100,1y3n
4.82,-1.1970,0.6300,1y3p
5.64,-1.8639,0.1680,1y3v
5.14,-1.7539,0.1680,1y3x
10.11,-2.4958,0.1680,1y6r
6.55,-1.5826,0.0840,1yc4
6.55,-1.3615,0.0420,1yda
8.24,-1.2438,0.0420,1ydb
7.07,-1.3994,0.0420,1ydd
5.89,-1.7263,0.7140,1ydk
5.52,-1.4901,0.0840,1ydr
5.92,-1.5443,0.2100,1yds
7.46,-2.2569,0.4200,1yei
7.46,-2.4191,0.5460,1yej
4.35,-0.7497,0.2520,1yfz
5.11,-1.8331,0.1260,1yp9
8.10,-2.6753,0.1680,1ype
8.00,-2.7989,0.1680,1ypg
7.02,-2.5067,0.1680,1ypj
8.14,-3.0371,0.2100,1yqj
7.62,-2.1600,0.2100,1yqy
6.40,-0.6796,0.0000,1yvm
8.40,-3.4287,0.3780,1z1h
9.22,-3.2546,0.4200,1z1r
3.94,-0.3898,0.2520,1z3t
4.11,-0.7796,0.2520,1z3v
4.52,-1.7092,0.2100,1z4o
9.72,-2.6784,0.2520,1z6e
4.34,-0.9755,0.2520,1z6s
9.18,-2.9585,0.3360,1z71
5.64,-1.6180,0.2520,1z9g
5.74,-1.6563,0.2520,1zdp
7.68,-1.5236,0.1680,1ze8
5.34,-2.6915,0.2940,1zgi
6.52,-2.2106,0.2100,1zhy
7.15,-1.3957,0.0840,1zog
7.00,-1.7287,0.0000,1zoh
8.77,-3.2358,0.7560,1zp8
8.40,-3.1627,0.8820,1zpa
9.92,-3.3102,0.9660,1zsf
3.40,-1.0617,0.0000,220l
3.40,-1.5092,0.0000,223l
4.52,-0.8455,0.1260,2a4m
3.93,-1.5511,0.0840,2a5b
4.62,-1.2356,0.0840,2a5c
3.69,-1.4838,0.0840,2a8g
2.22,-1.0950,0.0000,2aac
4.77,-0.6612,0.1260,2afw
5.15,-0.9528,0.0840,2afx
6.20,-1.0523,0.0840,2aj8
3.72,-1.7298,0.6300,2am4
4.44,-2.5831,0.7980,2amt
5.92,-1.2702,0.1260,2ans
4.89,-3.7918,1.3440,2aoc
5.66,-3.7193,1.3440,2aod
7.62,-3.6856,1.2600,2aoe
6.28,-3.7676,1.2600,2aog
9.32,-3.3838,0.8400,2aqu
7.07,-1.6097,0.2520,2ate
5.70,-3.7127,1.2600,2avm
8.85,-3.8155,0.5040,2avo
4.39,-3.5057,1.2600,2avq
7.57,-3.8057,0.5040,2avs
9.26,-3.5239,0.5040,2avv
6.43,-2.1012,0.4200,2b07
6.64,-2.8713,0.0840,2b1g
6.82,-3.0287,0.2520,2b1i
4.77,-1.3447,0.0840,2b4l
8.05,-2.0045,0.0420,2b9a
6.31,-1.5051,0.2520,2bal
4.24,-1.1443,0.2940,2bes
2.77,-1.0918,0.2940,2bet
6.89,-3.1962,0.6300,2bfq
5.25,-1.8469,0.4200,2bfr
4.61,-0.4046,0.2100,2bo4
8.52,-2.6836,0.1680,2boh
5.77,-0.7533,0.0840,2boj
7.67,-3.4127,0.4620,2bpv
7.40,-3.4624,0.5040,2bpy
7.05,-2.3360,0.2520,2bq7
8.05,-3.7159,0.5880,2bqv
5.14,-1.6271,0.3780,2br1
6.19,-0.9675,0.0840,2bt9
4.00,-0.8122,0.0000,2buv
6.00,-1.6979,0.2520,2bvd
3.70,-1.7388,0.4620,2bvr
4.10,-2.2197,0.9660,2bvs
8.55,-2.0710,0.6720,2byr
9.52,-2.9117,0.2520,2bys
2.80,-0.8188,0.0420,2bza
5.40,-2.6566,0.2520,2c1p
5.07,-1.1863,0.0000,2c3l
5.33,-2.1730,0.7140,2c80
5.68,-2.2734,0.5460,2c92
6.82,-2.1232,0.4620,2c94
6.14,-1.6202,0.3360,2c97
4.66,-1.4923,0.3780,2ca8
8.27,-1.8598,0.2940,2cbj
5.68,-1.5527,0.0000,2cbu
5.48,-1.2947,0.0000,2cbv
3.93,-0.9621,0.5880,2cbz
8.01,-0.7232,0.0000,2cc7
7.45,-1.1311,0.2100,2ccb
7.76,-0.7780,0.0000,2ccc
6.03,-1.8708,0.8820,2ce9
8.62,-4.4689,0.5880,2cej
8.30,-4.1366,0.6300,2cen
7.25,-1.7502,0.0420,2ces
4.70,-0.5323,0.1680,2cex
8.10,-2.4240,0.1680,2cf8
7.82,-2.3720,0.2520,2cf9
6.41,-1.8585,0.0000,2cgf
5.52,-1.4061,0.0840,2cht
6.43,-1.8638,1.3440,2cia
3.55,-1.9373,0.4620,2cle
4.06,-2.2418,0.3360,2clh
4.30,-2.6199,0.5040,2cli
3.79,-1.1946,0.2520,2clk
7.66,-2.1611,0.1680,2cn0
4.41,-1.7901,0.1680,2csn
8.15,-2.5248,0.7980,2d1n
7.17,-2.0110,0.4200,2doo
6.89,-1.5555,0.0000,2dri
4.77,-0.7169,0.0000,2dua
4.70,-1.5427,0.1260,2dw7
7.96,-2.1621,0.2100,2e1w
9.35,-1.7635,0.3360,2e27
4.74,-1.8850,0.4200,2e2p
8.26,-2.3164,0.0840,2e2r
5.85,-1.2073,0.5880,2e5y
6.10,-2.3000,0.3780,2e7f
7.54,-6.5302,1.2180,2e7l
6.59,-0.5511,0.1680,2e91
6.89,-0.6444,0.1680,2e92
8.00,-1.5539,0.2520,2e94
5.89,-0.8820,0.0420,2eg7
4.50,-0.7425,0.0000,2eg8
7.22,-1.3013,0.0420,2epn
7.22,-2.1435,1.2600,2er6
5.66,-2.0503,0.0840,2erz
6.60,-5.4329,1.7640,2euk
6.70,-2.2816,1.3860,2eum
6.70,-4.2094,1.4700,2evl
7.94,-2.1911,0.1260,2ewa
6.10,-0.1869,0.2940,2ewb
6.62,-1.8838,0.5040,2ews
4.36,0.1474,0.1260,2ez7
7.54,-2.1627,0.4200,2f1g
5.70,-2.5230,0.3780,2f2h
6.89,-0.8910,0.2100,2f34
5.40,-0.5769,0.2100,2f35
5.17,-1.6755,0.2520,2f5t
4.62,-1.6942,0.2940,2f6t
7.10,-1.8885,0.0420,2f7i
7.44,-1.2452,0.0840,2f7o
6.60,-1.3647,0.2100,2f7p
10.52,-3.1995,0.5880,2f81
8.70,-3.1348,0.5880,2f8g
9.18,-3.8442,0.5460,2fgu
6.12,-4.1613,0.5460,2fgv
7.85,-4.9846,0.7980,2fle
6.10,-1.6785,0.1680,2flr
8.70,-3.8938,0.8400,2fmb
3.96,-1.2166,0.0000,2fpz
6.43,-1.6431,0.4200,2fqo
6.14,-1.6582,0.4200,2fqt
6.68,-1.8325,0.0840,2fqw
7.15,-1.8101,0.0840,2fqx
6.57,-1.6223,0.0840,2fqy
4.70,-1.3088,0.1260,2fu8
8.52,-2.8344,0.2940,2fvd
2.92,-1.2683,0.2100,2fw6
3.70,-0.9367,0.0000,2fx6
6.06,-1.1941,0.3360,2fxs
8.15,-3.1913,0.7140,2fxu
5.35,-1.5100,0.2520,2fxv
3.38,-1.7351,0.2520,2fzg
3.60,-1.1615,0.2520,2fzk
7.77,-1.8860,0.0420,2g70
7.46,-2.9159,0.2520,2g71
6.50,-2.8552,0.1260,2g72
6.00,-2.0935,0.4620,2gh9
8.32,-1.7450,0.3360,2gj5
5.35,-0.4674,0.0000,2gkl
4.82,-1.4786,0.0840,2gl0
5.01,-2.5536,0.1260,2glp
6.07,-2.6016,0.5460,2gst
3.59,-1.7599,0.2520,2gsu
7.34,-1.0248,0.4200,2gv6
7.85,-1.9652,0.4620,2gv7
9.52,-2.5893,0.2940,2gvj
3.90,-1.6987,0.3360,2gvv
7.00,-1.1500,0.1260,2gyi
5.22,-1.5524,0.4200,2gz2
4.82,-3.0125,0.7980,2gzl
5.67,-1.5177,0.1260,2h15
6.54,-1.9137,0.3780,2h21
6.52,-1.9909,0.2520,2h4g
5.49,-1.7952,0.2520,2h4k
8.70,-1.2298,0.0420,2h4n
5.10,-1.0590,0.1680,2h5a
5.39,-1.3900,0.0840,2h6b
5.11,-2.2529,1.1760,2h6q
7.22,-2.6455,0.9240,2h6t
4.66,-1.1558,0.6300,2ha2
3.03,-0.7571,0.0840,2ha3
4.34,-1.1755,0.2520,2ha5
4.32,-1.3382,0.6300,2ha6
8.00,-2.8697,0.5880,2hah
4.92,-0.7649,0.0840,2haw
3.80,-1.5083,0.2100,2hb1
11.35,-2.9475,0.6300,2hb3
5.47,-2.4305,0.5880,2hf8
7.49,-2.2466,0.5880,2hhn
4.39,-1.2432,0.1260,2hjb
6.38,-2.2901,1.0500,2hkf
7.70,-1.8591,0.5880,2hmu
7.70,-1.7643,0.4200,2hmv
8.48,-3.5074,0.5880,2hs1
8.31,-3.2941,0.5880,2hs2
3.81,-1.3243,0.1680,2hu6
2.97,-3.1419,0.3360,2hw2
5.22,-1.0752,0.4200,2hxm
6.57,-0.7973,0.0000,2hzl
7.39,-1.8792,0.2940,2hzy
11.40,-2.5974,0.6300,2i0a
7.80,-0.4067,0.2100,2i19
2.44,-1.3531,0.0420,2i2b
4.70,-1.8569,0.4200,2i2c
7.40,-1.8310,0.3780,2i3h
7.30,-1.9515,0.2100,2i3i
11.68,-3.6049,0.8820,2i4d
11.57,-3.4150,0.6720,2i4u
11.20,-3.3303,0.6720,2i4v
11.59,-3.2802,1.2180,2i4w
5.70,-3.6113,0.6300,2i4z
7.17,-1.6831,0.2100,2i6b
5.40,-2.3708,0.1680,2i80
8.89,-3.0664,0.5880,2idw
8.49,-3.2883,0.5880,2ieo
2.23,-0.8344,0.1260,2igv
4.59,-3.3308,0.6300,2ihj
8.49,-2.7174,0.0840,2ihq
5.45,-2.3494,0.2100,2iko
7.10,-3.6345,0.5460,2il2
7.43,-1.2801,0.2100,2isw
7.69,-1.6467,0.7560,2itk
5.55,-1.6444,0.1260,2iuz
6.68,-2.0289,0.0000,2iwx
6.00,-2.1944,0.2100,2izl
3.52,-0.9881,0.2100,2j27
7.33,-1.9421,0.2100,2j2u
7.82,-1.8653,0.2100,2j34
5.41,-2.2703,0.1260,2j47
6.60,-1.9757,0.1260,2j4g
9.00,-2.4958,0.4200,2j4i
11.34,-3.4805,0.2520,2j62
6.65,-1.4263,0.0420,2j75
5.96,-1.5458,0.0420,2j79
6.62,-1.6375,0.0420,2j7b
7.13,-1.7484,0.1680,2j7d
7.32,-1.7314,0.2100,2j7e
6.35,-1.7192,0.0420,2j7f
7.00,-1.4897,0.1260,2j7g
7.19,-1.3371,0.0420,2j7h
6.27,-1.9600,0.2100,2j94
8.40,-2.0844,0.2100,2j95
4.70,-0.9858,0.0000,2j9n
6.51,-0.8160,0.3360,2jdh
6.54,-0.9205,0.3780,2jdk
5.40,-0.6926,0.0840,2jdm
5.56,-0.8857,0.1260,2jdn
6.60,-0.8497,0.0840,2jdp
8.20,-1.4716,0.3360,2jds
6.72,-1.0241,0.0840,2jdu
4.37,-0.8872,0.1260,2jdy
6.69,-1.8383,0.3360,2jew
8.15,-1.9903,0.1680,2jf4
3.06,-1.3806,0.5460,2jfh
5.24,-2.3424,0.2100,2jfz
7.82,-2.3754,0.1260,2jg0
6.62,-1.9377,0.2100,2jgs
8.70,-2.0266,0.2100,2jh0
6.44,-1.8570,0.2100,2jh5
7.77,-1.8999,0.2940,2jh6
4.59,-1.5493,0.0840,2jiw
7.92,-2.8058,0.2520,2jjb
4.23,-1.2720,0.0420,2jke
8.05,-2.4106,0.2100,2jkh
4.23,-1.3518,0.0000,2jkp
7.05,-3.2375,0.6300,2jxr
7.52,-1.7716,0.0840,2mas
5.57,-1.7061,0.1680,2nmx
8.37,-3.2041,0.5460,2nmz
5.82,-1.5497,0.1680,2nn1
6.52,-1.7256,0.3360,2nn7
3.59,-0.9317,0.2520,2nn8
6.06,-1.8562,0.1680,2nnd
8.37,-3.3510,0.5460,2nnp
4.79,-1.9143,0.2520,2nsj
4.68,-1.7385,0.2520,2nsl
6.52,-2.5505,0.4620,2nt7
4.80,-1.5740,0.0420,2nta
5.49,-2.1663,0.2100,2o0u
4.72,-0.3412,0.1680,2o1c
10.10,-4.1351,0.1680,2o4j
10.46,-3.5563,0.8400,2o4k
9.22,-4.1674,0.5040,2o4l
7.82,-3.3570,0.5040,2o4n
10.72,-3.7240,0.5040,2o4p
9.40,-4.0498,0.1680,2o4r
10.51,-3.7248,0.7140,2o4s
7.60,-1.3535,0.2940,2o8h
8.47,-2.2257,0.1680,2oag
8.85,-3.0774,0.1680,2obf
8.52,-2.0971,0.6300,2oc2
4.48,-1.9756,0.3780,2ogy
7.55,-1.7372,0.2940,2oi0
6.30,-1.3408,0.5040,2oi2
5.00,-3.1590,0.2940,2oiq
5.64,-2.4994,0.0420,2ojg
8.70,-2.0461,0.1680,2ojj
5.54,-2.9890,0.7140,2olb
7.25,-1.2020,0.2100,2ole
6.76,-1.6216,0.0840,2on6
4.00,-0.7519,0.2520,2ot1
4.74,-2.4743,0.7560,2ov4
7.92,-1.0216,0.3780,2ovv
8.40,-1.2084,0.3780,2ovy
6.82,-1.3723,0.0000,2oxd
7.44,-0.9369,0.2940,2oxn
6.70,-1.5549,0.0000,2oxx
6.52,-1.0423,0.0000,2oxy
5.00,-0.9575,0.2100,2oym
6.35,-1.3625,0.5880,2p09
10.10,-2.5403,0.2100,2p16
6.12,-3.1758,0.2100,2p2a
7.96,-2.9032,1.2180,2p3a
8.48,-3.4461,1.2180,2p3b
7.62,-3.8222,1.2180,2p3c
3.48,-1.1152,0.2940,2p3i
8.96,-3.7470,0.7140,2p4j
9.51,-2.0829,0.1260,2p4s
7.46,-2.1884,0.2940,2p53
6.10,-1.9428,0.0000,2p7a
6.53,-2.5119,0.0840,2p7g
6.58,-3.1715,0.4200,2p7z
9.37,-2.3209,0.1680,2p95
8.25,-1.2474,0.2520,2pbw
8.70,-1.8690,0.0840,2pcp
6.52,-1.1967,0.0420,2pfy
10.70,-4.3271,0.6720,2pk5
10.89,-4.3230,0.7140,2pk6
5.92,-1.3048,0.4620,2pmk
3.33,-1.4057,0.0840,2pnc
9.54,-2.6313,0.0420,2pog
7.42,-1.8480,0.0840,2pou
7.12,-1.8033,0.0840,2pov
7.20,-1.6787,0.5880,2pqb
5.74,-0.7876,0.4200,2pqc
7.28,-1.6902,0.0840,2pql
5.67,-2.9414,0.4200,2pqz
7.62,-3.2094,0.6300,2psu
7.24,-2.7104,0.5460,2psv
7.82,-0.9325,0.0840,2ptz
5.85,-1.0790,0.0840,2pu1
7.14,-2.8495,1.0080,2pv1
6.59,-1.1163,0.0840,2pvh
8.10,-1.6729,0.1680,2pvj
8.30,-2.2552,0.1680,2pvk
7.62,-1.5448,0.1260,2pvl
6.44,-1.6443,0.2100,2pvm
6.31,-1.9819,0.2100,2pvu
6.57,-3.4301,0.4200,2pwc
4.40,-1.3270,0.0420,2pwd
4.82,-1.2251,0.0000,2pwg
6.59,-3.5707,0.5040,2pwr
6.70,-2.3040,0.5040,2py4
3.75,-1.1116,0.2100,2pyi
6.82,-3.2092,0.5040,2pym
7.57,-3.1553,0.5040,2pyn
4.60,-1.3043,0.1680,2pyy
8.15,-1.0104,0.0840,2q1q
7.41,-2.0037,0.2520,2q2a
9.01,-2.7920,0.6300,2q54
8.69,-3.8240,0.5880,2q55
11.30,-3.5823,0.7140,2q5k
7.18,-3.4005,0.5040,2q63
8.52,-3.2454,0.5040,2q64
5.44,-3.0297,0.8400,2q6f
5.30,-1.5075,0.0420,2q7q
4.30,-3.5826,1.1760,2q7y
5.80,-1.4989,0.0420,2q88
6.30,-1.4890,0.0420,2q89
3.00,-0.5230,0.0420,2q8h
4.03,-1.8222,0.2520,2q8m
5.68,-2.5504,0.2520,2q8z
7.44,-2.0531,0.3360,2qbq
6.33,-1.7653,0.3780,2qbr
6.68,-1.7900,0.3360,2qbs
6.19,-3.1560,0.3780,2qbu
7.25,-3.9243,0.9240,2qbw
8.34,-3.5237,0.5880,2qci
8.68,-3.3750,0.5880,2qd6
9.10,-3.0788,0.5880,2qd7
9.07,-3.0424,0.5880,2qd8
5.19,-1.0507,0.1680,2qdt
4.70,-0.8379,0.0420,2qfo
4.18,-1.5289,0.1680,2qfu
5.72,-1.9440,0.2100,2qg0
5.40,-1.6321,0.1680,2qg2
5.38,-1.5947,0.4200,2qhd
7.48,-2.9749,0.5040,2qhy
7.28,-3.2737,0.4620,2qhz
7.38,-3.4156,0.5460,2qi0
7.30,-3.3447,0.5460,2qi1
10.20,-2.4329,0.5460,2qi3
10.44,-3.4934,0.5040,2qi4
10.85,-3.2970,0.6300,2qi5
10.57,-3.3941,0.4620,2qi6
10.21,-2.7372,0.7140,2qi7
7.77,-3.0249,0.2940,2qm9
9.15,-2.7662,0.5880,2qmg
7.15,-3.4891,0.5880,2qnn
6.41,-3.0996,0.4200,2qnp
6.11,-3.0192,0.4200,2qnq
8.47,-1.4283,0.2940,2qo8
7.28,-1.2977,0.0420,2qoa
6.37,-1.2595,0.2100,2qpq
3.60,-0.1752,0.2940,2qpu
5.18,-1.5241,0.1680,2qrg
4.71,-1.5295,0.0840,2qrh
4.26,-1.2295,0.2520,2qrk
4.00,-0.7392,0.0840,2qrl
4.03,-1.0858,0.0840,2qrm
6.20,-2.1904,0.0840,2qrp
5.10,-1.2740,0.0840,2qrq
8.64,-2.2073,0.3360,2qry
5.03,-1.6963,0.5040,2qt5
5.76,-2.3460,0.5040,2qta
5.08,-1.6441,0.1680,2qtg
3.42,-0.8900,0.2520,2qtn
4.32,-1.9174,0.0840,2qtt
8.52,-4.0942,0.4620,2qu6
3.66,-0.8940,0.4200,2qv7
3.90,-0.3189,0.1260,2qw1
3.55,-0.3220,0.1680,2qwc
5.67,-1.6627,0.2520,2qwf
6.11,-0.7533,0.0420,2qx0
7.26,-1.5748,0.0840,2qzr
3.51,-1.5624,0.5880,2r0h
5.47,-3.3674,1.0920,2r0z
4.51,-0.7631,0.1260,2r1y
4.20,-0.7689,0.8820,2r2b
7.33,-2.3932,0.5460,2r2m
4.47,-1.9324,0.2100,2r2w
7.44,-3.6002,0.5040,2r38
5.85,-3.5250,0.5040,2r3t
6.89,-3.0441,0.4200,2r3w
6.00,-3.7544,0.4200,2r43
2.00,-0.8924,0.2520,2r58
8.19,-2.7291,0.5040,2r59
2.60,-0.9219,0.2520,2r5a
8.48,-4.0092,0.5040,2r5p
6.15,-1.8967,0.5880,2r75
5.10,-1.3214,0.1680,2r9w
4.85,-1.2202,0.2100,2r9x
7.80,-2.5127,0.2100,2ra0
4.52,-1.6107,0.0420,2ra6
6.79,-1.3423,0.0840,2rcb
6.00,-1.7265,0.4200,2rcn
5.64,-1.2694,0.0840,2reg
5.22,-0.6268,0.2520,2rfy
3.22,-0.1482,0.0000,2ri9
4.00,-1.4844,0.2520,2rin
4.69,-1.8655,0.4200,2rio
4.05,-0.5846,0.0000,2rk7
3.64,-1.2494,0.0420,2rk8
3.00,-0.6460,0.2100,2rka
2.72,-0.8980,0.1260,2rkd
4.08,-1.0004,0.0840,2rke
9.08,-3.1168,0.7140,2rkf
8.09,-3.9555,0.7140,2rkg
3.42,-0.9658,0.1680,2sim
5.89,-1.4642,0.2100,2tmn
4.31,-2.1111,0.2520,2tpi
8.35,-2.2444,0.2100,2uwd
8.40,-1.7918,0.2100,2uwl
8.70,-2.2212,0.2100,2uwo
6.81,-1.6197,0.2940,2uwp
7.30,-1.3624,0.1680,2uxi
8.48,-4.2447,0.6720,2uxz
6.92,-4.7214,0.6300,2uy0
3.22,-1.0952,0.0000,2uy3
4.68,-0.8582,0.0420,2uy4
5.49,-1.4806,0.1260,2uy5
2.70,-0.9390,0.0420,2uyn
5.68,-0.6354,0.0420,2uyq
5.72,-1.0908,0.1260,2v25
3.41,-0.9706,0.2100,2v2c
4.15,-1.3223,0.2520,2v2q
4.07,-1.1831,0.2100,2v2v
3.94,-1.2263,0.1680,2v3d
3.00,-1.1509,0.0840,2v3u
4.60,-2.0731,0.4200,2v54
7.10,-0.9850,0.0000,2v57
9.09,-1.6715,0.0420,2v58
8.19,-1.9002,0.2100,2v59
5.06,-1.7932,0.4200,2v77
8.30,-1.6664,0.2520,2v7a
6.59,-1.2744,1.0920,2v7d
4.47,-3.8414,1.7220,2v83
4.46,-2.9270,1.5120,2v86
4.09,-2.9126,1.3440,2v88
6.82,-0.9578,0.5880,2v8w
8.30,-1.8996,0.0840,2v95
4.60,-1.3226,0.0420,2vb8
4.60,-2.1941,0.0420,2vba
3.36,-2.3070,0.3780,2vc7
8.44,-1.6276,0.0840,2vc9
7.70,-2.8823,0.2520,2ves
3.71,-0.7557,0.2520,2vfk
8.51,-2.2638,0.2940,2vh0
9.70,-2.4488,0.2520,2vh6
3.90,-0.9050,0.4200,2vhj
8.70,-3.1913,0.5880,2vj8
4.96,-1.0427,0.0420,2vjx
6.89,-1.3825,0.0420,2vk2
5.30,-1.6078,0.1680,2vk6
8.74,-3.0424,0.6720,2vkm
6.01,-1.1319,0.0420,2vl4
2.94,-0.7006,0.0840,2vmc
3.02,-0.7934,0.1260,2vmd
5.85,-1.1368,0.0420,2vmf
9.92,-1.6862,0.4200,2vnp
8.00,-1.9059,0.2100,2vnt
4.94,-0.6313,0.0420,2vo4
4.89,-1.1336,0.1260,2vo5
7.14,-1.0878,0.1680,2vot
4.94,-2.9503,1.1760,2vpe
6.72,-1.2258,0.0420,2vpn
5.42,-1.3021,0.0420,2vpo
6.00,-1.4138,0.1260,2vqt
6.30,-2.2069,0.2940,2vrj
8.40,-1.8458,0.5460,2vsl
4.15,-1.2812,0.5880,2vt3
3.90,-1.6665,0.1260,2vuk
8.52,-2.7659,0.2940,2vvc
3.40,-1.1139,0.3360,2vvp
7.34,-2.0206,0.2940,2vvs
8.10,-2.3140,0.2100,2vvu
8.22,-2.3191,0.1680,2vvv
3.52,-1.3046,0.1680,2vw1
3.30,-1.0578,0.1680,2vw2
8.52,-2.7208,0.2520,2vw5
6.62,-2.5633,0.4200,2vwc
7.02,-2.6655,0.2520,2vwl
7.03,-2.5784,0.3360,2vwm
8.00,-2.4067,0.2100,2vwn
7.51,-2.6380,0.2100,2vwo
5.00,-1.0266,0.2100,2vxn
2.74,-0.7951,0.2520,2vyt
4.28,-0.3532,0.0420,2vzr
3.42,-0.6150,0.2520,2w08
9.40,-2.5732,0.1680,2w26
4.98,-0.4913,0.2100,2w47
4.85,-1.4149,0.1260,2w4x
6.07,-1.0409,0.5880,2w5g
4.96,-1.5376,0.0420,2w67
6.08,-2.4502,0.4620,2w7y
2.96,-1.7159,0.3780,2w8j
2.12,-2.2451,0.3780,2w8w
9.09,-3.8810,0.1260,2w8y
6.37,-1.7473,0.3360,2w9h
9.13,-2.3183,0.2520,2wb5
6.38,-1.1851,0.0000,2wcg
4.43,-0.8877,0.5880,2we3
5.12,-2.8979,0.6720,2web
6.10,-1.7736,0.4620,2wed
6.50,-1.3426,0.0420,2weg
5.95,-1.0128,0.0420,2weh
6.08,-1.2245,0.0420,2wej
6.93,-1.2592,0.0420,2weo
5.90,-3.1011,0.4200,2weq
7.05,-1.9261,0.0000,2wer
6.00,-1.6733,0.2100,2wf5
8.70,-2.2902,0.2940,2wgj
4.00,-0.9535,0.2940,2whp
7.10,-1.8213,0.4200,2wjg
6.82,-2.9156,0.5460,2wk2
3.32,-1.3082,0.0000,2wk6
8.59,-1.2201,0.1260,2wky
8.77,-3.8423,0.6720,2wkz
7.80,-4.2287,0.6720,2wl0
6.60,-1.8908,0.2940,2wly
4.60,-1.6449,0.2940,2wlz
4.52,-2.7222,0.5460,2wm0
6.32,-1.0563,0.1680,2wnc
6.48,-1.9855,0.2520,2wnj
3.90,-0.9482,0.1260,2wor
3.90,-1.3295,0.1260,2wos
3.60,-1.8153,1.1340,2wp1
3.74,-1.6570,0.1260,2wq5
5.51,-2.3475,0.5460,2wqp
5.44,-3.3548,0.3780,2wr8
8.74,-2.4970,0.1260,2wtv
4.29,-1.9373,0.2100,2wuf
10.70,-3.1543,0.5040,2wva
6.12,-1.3189,0.0840,2wvt
4.02,-1.0490,0.0420,2wvz
4.43,-1.4691,0.3360,2wyf
8.70,-1.9354,0.2520,2wyg
9.00,-1.9595,0.2520,2wyj
7.00,-1.7128,0.4200,2wzf
5.22,-2.7578,0.7980,2wzm
3.85,-0.8442,0.0420,2wzs
3.76,-1.1969,0.0420,2x09
4.60,-1.9582,0.1260,2x0y
7.12,-2.7778,0.4200,2x2r
8.57,-2.5877,0.2100,2x4z
6.63,-1.3983,0.3780,2x7t
5.27,-2.0079,0.2520,2x7u
7.96,-0.8593,0.1260,2x8z
4.95,-1.6889,0.6300,2x95
5.66,-1.6837,0.5460,2x97
9.27,-1.6705,0.0840,2xab
9.19,-2.5844,0.4200,2xb7
7.59,-2.3565,0.2100,2xb8
