pbindaff,Hydrophobic,Ent,PDB
5.07,-1.0826,0.0840,3juo
5.07,-1.7131,0.0840,2xm1
5.07,-1.1704,0.0000,2c3l
5.08,-1.5179,0.0840,3qyy
5.08,-1.0943,0.4620,3m94
5.08,-0.5254,0.0000,1enu
5.08,-1.5657,0.1680,2qtg
5.09,-2.9675,0.4200,2ygf
5.09,-1.6332,0.3780,1nw7
5.09,-1.5421,0.4620,1m48
5.10,-1.5087,0.8400,1ez9
5.10,-2.2667,0.0420,1kmy
5.10,-1.4027,0.2100,1m6p
5.10,-1.0565,0.0840,1onz
5.10,-1.0196,0.1680,2h5a
5.10,-1.2218,0.0840,2qrq
5.10,-1.0523,0.1680,1od8
5.10,-1.2534,0.1680,1v0k
5.10,-2.1338,0.5460,1w7g
5.10,-1.1557,0.1680,2r9w
5.10,-1.1325,0.2520,3p4v
5.11,-1.9082,0.1680,3ozj
5.11,-2.7433,1.1760,2h6q
5.11,-1.1457,0.2520,1k4h
5.11,-1.6013,0.1260,1yp9
5.11,-1.3272,0.0420,3k4d
5.12,-2.0555,0.1260,1qaw
5.12,-1.6690,1.4280,3nkx
5.12,-1.7383,0.2520,1uv6
5.12,-2.6715,0.6720,2web
5.13,-0.9971,0.1680,3s9e
5.13,-1.5149,0.1680,1gcz
5.14,-1.0014,0.2100,3tao
5.14,-1.9776,0.5040,2hqu
5.14,-1.6847,0.3780,2br1
5.14,-1.5581,0.1680,1y3x
5.15,-0.7958,0.2520,1qk3
5.15,-1.3978,0.5460,1jcx
5.15,-1.6670,0.0000,1s38
5.15,-1.5863,0.1680,1thz
5.15,-0.8614,0.0840,2afx
5.15,-1.0628,0.1680,3ozr
5.16,-0.6966,0.1260,3b27
5.16,-2.8368,1.7220,3lqi
5.16,-1.4086,0.3780,1jqd
5.17,-2.7614,0.2520,2f5t
5.17,-1.6884,0.2520,3tc5
5.17,-1.6821,0.2100,2zfp
5.17,-0.5462,0.0000,3b7j
5.18,-1.7458,1.1340,3iqv
5.18,-1.4552,0.1680,2qrg
5.19,-0.6949,0.1680,1oxr
5.19,-1.4166,0.2520,1rnt
5.19,-1.9598,0.5880,1ogg
5.19,-1.6441,0.2520,1ocq
5.19,-1.0524,0.1680,2qdt
5.20,-1.2503,0.2940,3qj0
5.21,-2.0199,0.3780,1nw5
5.21,-0.7017,0.4200,3b2t
5.21,-5.0259,1.8480,3ilq
5.21,-1.6400,0.1680,1o2r
5.21,-1.9147,0.5460,3qiz
5.22,-2.4022,0.5040,3lq2
5.22,-1.4917,0.4200,1ucn
5.22,-1.4465,0.4200,2gz2
5.22,-0.4129,0.2520,2rfy
5.22,-1.6129,0.1260,3ms9
5.22,-0.7989,0.2520,3n1c
5.22,-1.0081,0.0840,3ppp
5.22,-2.3210,0.3780,3qxt
5.22,-2.3694,0.1680,1j17
5.22,-1.7059,0.0840,1gjd
5.22,-1.0446,0.1680,1o5c
5.22,-2.1565,0.7980,2wzm
5.22,-0.2165,0.0000,1bq4
5.22,-0.7930,0.2520,1w4o
5.22,-0.8545,0.4200,2hxm
5.22,-1.6318,0.4200,3iof
5.22,-1.6032,0.0420,3dne
5.23,-1.9222,0.6300,1b4z
5.23,-1.3517,0.2520,3lc3
5.23,-1.6872,0.2100,1ndw
5.24,-1.1948,0.0840,1q8w
5.24,-1.3887,0.1680,1fh7
5.24,-1.2694,0.2100,1s89
5.24,-2.2232,0.2100,2jfz
5.25,-1.7648,0.3780,3r24
5.25,-1.4375,0.4200,2bfr
5.26,-1.6973,0.5460,3n9s
5.26,-1.1019,0.2520,1w4q
5.27,-1.8623,0.2940,1qca
5.27,-1.8247,0.2520,2x7u
5.28,-0.9721,0.4200,3bbf
5.28,-1.9884,0.5040,1b46
5.28,0.0542,0.2520,3o5x
5.28,-1.1258,0.0840,1f5l
5.30,-0.9043,1.0920,1h6h
5.30,-2.1997,0.0840,1srg
5.30,-1.2849,0.0420,2q7q
5.30,-1.0868,0.4200,2o1v
5.30,-1.1697,0.5460,3ebb
5.30,-2.2086,0.6300,3gpo
5.30,-4.6402,1.3860,3p9l
5.30,-1.7503,0.3780,1vyq
5.30,-0.8604,0.2940,1xbb
5.30,-1.3259,0.0840,1a69
5.30,-1.0286,0.4200,1o0f
5.30,-1.2425,0.0840,1pr1
5.30,-0.9853,0.2520,2oyk
5.30,-1.3232,0.1680,2vk6
5.30,-0.9106,0.5460,3pgl
5.31,-1.6581,0.2940,1hk4
5.31,-1.3064,0.5040,1mfd
5.32,-1.3570,0.0420,1y20
5.33,-2.0833,0.7140,2c80
5.33,-2.6158,0.2520,3ozs
5.34,-1.4140,0.5880,3efs
5.34,-1.5591,0.3360,3nee
5.34,-1.2822,0.0840,3hkq
5.34,-1.6886,0.1680,1hee
5.34,-2.7446,0.2940,1zgi
5.34,-1.3431,1.0080,3k4q
5.34,-1.3975,0.3360,3qiy
5.35,-1.6081,0.2520,2fxv
5.35,-2.0281,0.1680,1ql9
5.35,-1.4874,1.4700,3hkn
5.35,-0.4294,0.0000,2gkl
5.35,-0.8036,0.2940,3bc4
5.36,-1.8316,0.1260,3mf5
5.36,-1.6152,0.0000,1w6y
5.36,-1.2670,0.1260,2nng
5.36,-1.7277,0.1680,3ldq
5.36,-2.7978,0.5040,3bv9
5.37,-2.3198,1.0920,3lqj
5.37,-3.4911,0.5040,1sgu
5.38,-1.4164,0.4200,2qhd
5.38,-0.8715,0.0840,3e85
5.38,-0.8947,0.1260,1g3e
5.39,-1.3285,0.0840,2h6b
5.39,-1.5939,0.5040,2wic
5.39,-1.5649,0.2940,3hkt
5.39,-0.9338,0.0000,3m1k
5.39,-2.4417,0.3360,1qbv
5.40,-0.5498,0.2100,2f35
5.40,-0.5819,0.0840,2jdm
5.40,-1.3435,0.2520,1bp0
5.40,-2.3805,0.8400,1m7i
5.40,-1.6487,0.0840,3b4p
5.40,-2.0309,1.3020,1pz5
5.40,-1.2740,0.0840,1r9l
5.40,-2.5397,0.2520,2c1p
5.40,-1.1368,0.0840,3l6h
5.40,-0.6674,0.1680,1f8b
5.40,-1.9242,0.2520,1mmr
5.40,-1.5376,0.1680,2qg2
5.40,-2.2415,0.1680,2i80
5.41,-2.0329,0.1260,2j47
5.42,-1.7771,0.1680,1h9z
5.42,-1.3327,0.0420,2vpo
5.42,-1.2895,0.0840,1gja
5.44,-0.8841,0.4620,3pty
5.44,-0.2803,0.5040,1h0a
5.44,-0.5656,0.2940,3lp7
5.44,-2.9156,0.8400,2q6f
5.44,-3.4048,0.3780,2wr8
5.44,-1.4869,0.1260,1syi
5.45,-1.9819,0.2100,2iko
5.45,-1.1524,0.2100,3mi3
5.46,-1.7427,0.6300,1b4h
5.46,-1.8185,0.2940,1lv8
5.46,-0.8025,0.2940,1q65
5.47,-1.8310,0.2940,2xde
5.47,-2.1800,0.5880,2hf8
5.47,-3.2632,1.0920,2r0z
5.47,-1.3982,0.0000,2y7p
5.47,-2.0731,0.2100,3pd2
5.47,-1.9817,0.2940,1xh5
5.47,-1.9666,0.7560,1g7f
5.47,-1.0697,0.0000,1gi1
5.47,-0.9931,0.0000,1o2s
5.48,-2.2970,0.2940,3iw6
5.48,-1.2181,0.2520,3bxe
5.48,-1.2863,0.2100,1g85
5.48,-1.2820,0.0000,2cbv
5.48,-2.1077,0.4200,2zkj
5.48,-1.8038,0.4200,3d2r
5.49,-2.3910,0.4200,3i73
5.49,-1.3055,0.1260,3hmp
5.49,-1.5267,0.2520,1tys
5.49,-1.8010,0.2940,1pot
5.49,-2.8298,0.6720,2qtr
5.49,-2.8169,0.5880,3bvb
5.49,-2.0370,0.2940,3ga5
5.49,-2.0941,1.0500,1pyn
5.49,-1.7499,0.2520,2h4k
5.49,-2.0452,0.2100,2o0u
5.49,-1.4164,0.1260,2uy5
5.50,-1.8678,0.2520,3tza
5.51,-1.9807,0.2940,3da9
5.51,-2.4761,0.0420,3kgt
5.51,-1.7842,0.5460,2wqp
5.52,-0.6358,0.3780,1oe8
5.52,-2.2629,0.8400,3eys
5.52,-0.5910,0.1260,3hzm
5.52,-1.0813,0.0420,1a8i
5.52,-1.1605,0.0840,1ydr
5.52,-0.8902,0.2520,2ydt
5.52,-0.7065,0.0840,1kc7
5.52,-3.2359,0.2940,1lox
5.52,-1.3890,0.0840,2cht
5.52,-0.8990,0.0840,3iog
5.54,-1.1011,0.4200,3bxf
5.54,-2.0395,0.1680,1ha2
5.54,-1.7176,0.2520,2y7i
5.54,-2.0669,0.5460,3jyr
5.54,-2.9238,0.7140,2olb
5.54,-1.3021,0.2520,1bjv
5.55,-1.4049,0.2520,1njc
5.55,-0.6899,0.2100,1y3n
5.55,-0.7154,0.1260,1g3d
5.55,-1.6273,0.1260,2iuz
5.55,-2.2718,0.2940,2wyn
5.56,-0.9151,0.1260,2jdn
5.57,-1.5809,0.2520,1njd
5.57,-1.6863,0.1680,2nmx
5.57,-1.1856,0.2520,3bex
5.57,-2.5099,0.3780,3coz
5.57,-1.4841,0.0840,1jak
5.58,-1.6039,0.0840,3jup
5.59,-1.2698,0.3360,1f4x
5.59,-5.0692,1.2600,1fo0
5.59,-1.1827,0.7560,3gxy
5.59,-1.4814,0.0420,1mfi
5.60,-2.2864,0.8820,1o9d
5.60,-1.2699,0.7140,3e6y
5.60,-1.5539,0.1680,3qps
5.60,-1.4541,0.1260,3bl1
5.60,-0.7990,0.0000,1vfn
5.60,-2.2066,0.2100,3qce
5.62,-1.1610,0.3360,3lpl
5.62,-1.8869,0.1680,3ldp
5.62,-2.2002,0.7980,1a08
5.62,-2.0382,0.5880,3e3c
5.62,-1.1779,0.1260,3ip9
5.62,-1.9664,0.3360,3nes
5.62,-1.8766,0.2100,1ejn
5.63,-1.5975,0.5880,3l1n
5.63,-1.9674,0.5040,3gy3
5.63,-1.9135,0.1260,3rf5
5.64,-1.2663,0.0840,2reg
5.64,-1.6070,0.9660,3fwv
5.64,-2.4660,0.1680,3iw7
5.64,-1.6028,0.5460,3s8l
5.64,-0.2530,0.0840,1f57
5.64,-0.2617,0.5880,1lrt
5.64,-1.5497,0.2520,1z9g
5.64,-2.5008,0.0420,2ojg
5.64,-1.4972,0.1680,1y3v
5.64,-1.3037,0.0420,1y3y
5.65,-1.3284,0.5040,3q7q
5.66,-0.9948,0.2520,3td4
5.66,-4.1528,1.1340,3ery
5.66,-3.5610,1.3440,2aod
5.66,-0.3706,0.2940,1n5r
5.66,-1.2921,0.3360,1nhu
5.66,-1.9841,0.0840,2erz
5.66,-0.9816,0.5460,2op9
5.66,-1.7103,0.5460,2x97
5.67,-2.9742,0.4200,2pqz
5.67,-1.3830,0.2520,2qwf
5.67,-1.6120,0.1260,2h15
5.68,-1.9473,0.5460,2c92
5.68,-2.2598,0.1260,1ow4
5.68,-1.4859,0.0000,2cbu
5.68,-1.1283,0.4620,3b5j
5.68,-0.6609,0.0420,2uyq
5.68,-1.6891,0.2520,2q8z
5.68,-1.0449,0.2100,2vr4
5.68,-3.1756,0.8400,1gnn
5.70,-2.8158,0.6300,2i4z
5.70,-0.9616,0.1260,1a99
5.70,-1.3103,0.3780,1pgp
5.70,-1.2757,0.0000,3c4h
5.70,-1.1459,0.0000,3fhb
5.70,-2.0927,0.2520,3eks
5.70,-3.1301,1.2600,2avm
5.70,-1.3423,0.2100,1egh
5.70,-1.0910,0.3360,1g98
5.70,-3.0450,0.6300,1g9r
5.70,-1.6729,0.1260,1jsv
5.70,-0.7195,0.0840,1n1m
5.70,-2.4076,0.3780,2f2h
5.70,-1.7582,0.1680,2ya6
5.70,-2.9832,0.4620,3acx
5.70,-1.0898,0.0420,3d4y
5.70,-1.6752,0.3360,3kku
5.71,-2.7909,0.5880,3lf0
5.71,-2.0041,0.2520,1n7m
5.72,-1.0304,0.5460,1obx
5.72,-1.0150,0.1260,2v25
5.72,-1.4481,0.2520,3jvr
5.72,-1.8558,0.2100,2qg0
5.73,-1.5457,0.2940,3m3z
5.74,-1.4247,0.1260,3gy2
5.74,-1.9487,0.1260,1qy2
5.74,-1.3754,1.0500,3bzi
5.74,-1.2534,0.4200,2pqc
5.74,-1.3218,0.2520,3ivx
5.74,-0.4357,0.1260,1g3b
5.74,-0.9295,0.0000,1o33
5.74,-1.9320,0.0840,1o5e
5.74,-1.4669,0.2520,1zdp
5.74,-1.1907,0.2520,3jyj
5.75,-1.4296,0.2940,2ya8
5.76,-1.1684,0.1260,1p1o
5.76,-2.5465,0.5040,2qta
5.77,-1.7155,0.2520,3rm4
5.77,-1.4856,0.2520,1jmf
5.77,-0.7272,0.0840,2boj
5.77,-1.3809,0.0000,2xp7
5.77,-2.3302,0.8400,3d1e
5.77,-3.0323,0.6720,3k00
5.77,-1.7417,0.2520,1q66
5.77,-2.1319,0.5460,1ur9
5.77,-1.8235,0.1680,1y3w
5.79,-2.3828,0.6720,1hmt
5.80,-2.9797,1.3020,3iaw
5.80,-1.4965,0.0420,2q88
5.80,-1.4769,0.5040,3q72
5.80,-1.5366,0.5040,3q7p
5.80,-2.7753,0.4200,1kpm
5.80,-1.1302,0.1260,1g3c
5.80,-1.9510,0.9240,1ppm
5.81,-1.5990,0.1680,1h8s
5.81,-1.3508,0.8400,1lkl
5.82,-2.7859,0.5040,1ols
5.82,-1.5883,0.2520,1urg
5.82,-1.6464,0.3780,1vwn
5.82,-1.4883,0.1680,2nn1
5.82,-1.6524,0.4200,2y8l
5.82,-1.5875,0.2520,3iue
5.82,-1.9889,0.2940,3qqa
5.82,-1.7622,0.9240,11gs
5.82,-0.4603,0.1680,1hdq
5.82,-1.5694,0.2520,1kav
5.82,-1.2977,0.1260,3b7i
5.82,-1.7436,0.9240,3gss
5.85,-1.4805,0.0000,1ogz
5.85,-1.3382,0.0000,1u1w
5.85,-1.2309,0.5880,2e5y
5.85,-1.4001,0.0840,3e5u
5.85,-1.0500,0.0420,2vmf
5.85,-1.4627,0.2100,1k4g
5.85,-1.0614,0.1680,1o2w
5.85,-0.8667,0.1680,1o2x
5.85,-1.5435,0.4620,1q54
5.85,-1.6115,0.2100,1q63
5.85,-1.0874,0.0840,2pu1
5.85,-3.1465,0.5040,2r3t
5.85,0.3098,0.0000,2z94
5.85,-1.6052,0.3360,1qbn
5.87,-1.6831,0.5040,3tcg
5.89,-0.5748,0.4200,1y8o
5.89,-1.7619,0.7140,1ydk
5.89,-1.8181,0.4200,2qm7
5.89,-0.7104,0.9660,3eeb
5.89,-0.5737,0.2100,3h1x
5.89,-1.5924,0.5460,1b3l
5.89,-1.2451,0.2100,1e1x
5.89,-1.7207,0.2100,2brm
5.89,-0.8993,0.0420,2eg7
5.89,-1.3851,0.2100,2tmn
5.89,-1.3982,0.1680,3qgw
5.90,-2.8400,0.4200,2weq
5.90,-1.2263,0.0840,1v2n
5.90,-2.3657,0.9660,3old
5.91,-1.1286,0.3780,1ugx
5.92,-1.5823,0.5460,1aj6
5.92,-1.4163,0.2100,1kyv
5.92,-1.0913,0.1260,2ans
5.92,-1.2797,0.4620,2pmk
5.92,-2.1919,0.0420,3kgu
5.92,-2.1786,0.3780,3neo
5.92,-1.8505,0.0840,2xn3
5.92,-2.1538,0.7560,1qka
5.92,-1.9634,0.5460,1a4w
5.92,-1.2741,0.3360,1jao
5.92,-0.9764,0.4200,1o0h
5.92,-1.2373,0.2520,1pph
5.92,-1.4636,0.2100,1yds
5.92,-0.8888,0.1260,3r4m
5.92,-2.5131,0.1260,1ndv
5.92,-2.0448,0.2940,1qf2
5.93,-1.9159,0.0840,1fv0
5.94,-2.2628,0.0840,1kv1
5.95,-1.0572,0.0420,2weh
5.96,-1.5659,0.0840,1q8u
5.96,-1.4528,0.0420,2j79
5.96,-1.5850,0.0840,2xht
5.96,-2.4541,0.3360,3rw9
5.96,-1.7365,0.4200,1nl9
5.96,-1.5675,0.2100,1o36
5.96,-2.7948,0.2940,1d6w
5.97,-1.3798,0.0420,1uwt
5.98,-1.4551,0.0840,1uwu
5.99,-0.6997,0.4200,3e12
5.99,-1.6060,0.3780,2xv1
5.99,-1.8574,0.1260,3huc
6.00,-1.8921,0.0000,1hn2
6.00,-0.7895,0.7980,1xk5
6.00,-1.7614,0.4200,2rcn
6.00,-1.6231,0.6720,1a1e
6.00,-0.7281,0.2520,1ado
6.00,-0.9878,0.0840,1ceb
6.00,-1.5105,0.4200,1d2e
6.00,-1.9178,0.0000,1gt1
6.00,-1.8725,0.4620,2gh9
6.00,-2.2074,0.2100,2izl
6.00,-1.1723,0.2100,2wf5
6.00,-5.1342,1.3860,3bze
6.00,-1.0712,0.0420,1c5s
6.00,-1.4055,0.1260,2vqt
6.00,-1.4814,0.2100,1f0t
6.00,-0.6836,0.0840,1ssq
6.00,-1.5565,0.2520,2bvd
6.00,-3.2199,0.4200,2r43
6.00,-1.4318,0.2100,3ddg
6.01,-1.8881,0.5880,1b5h
6.01,-1.0856,0.0420,2vl4
6.01,-1.6529,0.2520,1eb2
6.02,-2.8935,0.3780,3coy
6.02,-1.5632,0.2940,2xwe
6.02,-1.7196,0.6720,1tcw
6.02,-1.7611,0.7560,5er1
6.03,-1.7842,0.4620,1n8v
6.03,-1.4051,0.0840,1okl
6.03,-1.9469,0.8820,2ce9
6.03,-1.5258,0.3780,1t7d
6.03,-3.6585,0.8400,1sh9
6.04,-1.8011,0.4620,1xbo
6.04,-2.0782,0.1260,3lbk
6.05,-1.5675,0.1680,2nns
6.05,-1.0480,0.3780,3gus
6.05,-1.2615,0.0000,1eoc
6.05,-2.9468,0.5880,3bgb
6.05,-2.1088,0.8820,3iss
6.05,-1.0039,0.0000,3pcf
6.06,-1.4719,0.2520,1jmi
6.06,-1.5028,0.3360,2fxs
6.06,-1.7200,0.1680,2nnd
6.06,-1.3788,0.4620,1kjr
6.06,-1.9669,0.9240,1g7q
6.06,-1.1479,0.3360,1qb6
6.07,-1.6566,0.2520,1jmg
6.07,-1.0064,0.0840,3b25
6.07,-1.2186,0.2520,3le8
6.07,-1.7230,0.2520,1mmp
6.07,-2.5195,0.5460,2gst
6.07,-0.3787,0.2520,3fvl
6.07,-1.3437,0.0000,3owj
6.07,-0.4662,0.8820,3c89
6.07,-0.9770,0.5880,2w5g
6.07,-3.5673,1.0080,3loo
6.08,-3.1231,0.4620,3iw5
6.08,-2.1390,0.4620,2w7y
6.08,-1.6221,0.0420,3otf
6.08,-1.0973,0.5880,2pze
6.08,-1.2338,0.0420,2wej
6.08,-2.4472,0.5040,3bkk
6.09,-1.7651,0.0000,1ogx
6.09,-2.0615,0.4200,1w9u
6.09,-1.4974,0.0420,1o2n
6.09,-2.6056,0.5040,3p8z
6.10,-1.9432,0.0000,2p7a
6.10,-1.9619,0.3780,2e7f
6.10,-2.1699,0.1680,1dzk
6.10,-2.2112,0.0840,1gt5
6.10,-1.9167,0.0420,1lgt
6.10,-1.8894,0.0000,1m2q
6.10,0.0250,0.2940,2ewb
6.10,-1.7645,0.1680,2flr
6.10,-1.9225,0.4620,2wed
6.10,-2.0305,0.7140,3cke
6.10,-0.6135,0.7980,3c8b
6.11,-0.5845,0.0420,2qx0
6.11,-3.5182,0.4200,2qnq
6.11,-1.1983,0.0000,1m2p
6.11,-1.4331,0.2940,1o2z
6.11,-2.3756,0.2100,1g32
6.12,-1.2242,0.0840,2wvt
6.12,-4.3185,0.5460,2fgv
6.12,-2.9639,0.2100,2p2a
6.12,-0.3700,0.0420,3qfy
6.12,-2.9105,0.4200,1x8r
6.13,-2.2525,0.1680,3g9l
6.14,-1.3929,0.3360,2c97
6.14,-2.2190,0.2520,2zym
6.14,-1.4276,0.4200,2fqt
6.15,-1.4505,0.6720,1zlv
6.15,-1.5279,0.5880,2r75
6.15,-1.0029,0.2940,1u0g
6.15,-1.7327,0.3360,1zs0
6.16,-1.4068,0.5880,3m89
6.16,-1.7368,0.3360,1ppc
6.16,-1.0927,0.2100,3lpg
6.17,-2.3385,0.2940,1d6v
6.17,-2.0995,0.5040,3bkl
6.17,-1.7648,0.2100,3hk1
6.17,-1.9865,0.2100,1ndy
6.18,-1.2860,0.1680,2qhm
6.18,-1.2182,0.0000,2c3j
6.18,-1.9596,0.3360,3amb
6.18,-0.1871,0.7980,3c8a
6.18,-1.7605,0.1680,1xhy
6.19,-3.1828,0.3780,2qbu
6.19,-1.6463,0.4200,1tq4
6.19,-0.9057,0.0840,2bt9
6.19,-1.3141,0.0420,3u5l
6.19,-1.8544,0.2100,1iy7
6.19,-2.2421,0.1680,1v2k
6.20,-1.8150,0.1680,3p9t
6.20,-0.9518,0.0000,2osm
6.20,-2.0458,0.1680,1sqt
6.20,-1.4189,0.0840,2qrp
6.20,-1.0084,0.0840,1owe
6.20,-1.8095,1.3020,3nf3
6.20,-0.9719,0.0840,2aj8
6.21,-1.0460,0.1260,2zm3
6.21,-3.7070,1.2600,3hlo
6.21,-2.4659,0.6300,1b3h
6.21,-1.5630,0.5460,3s8n
6.21,-1.6716,0.3360,3n0h
6.22,-2.2887,0.4620,3acl
6.22,-0.9981,0.0420,3ip5
6.22,-2.0961,0.3780,3p2e
6.22,-1.7788,0.3780,3pb3
6.22,-1.8291,0.5460,3lpp
6.22,-2.4881,0.1680,2xda
6.22,-1.8299,0.0840,3o0g
6.22,-0.8388,0.0420,3pd9
6.23,-1.6117,0.5040,1m7d
6.23,-1.7734,0.3360,3s3v
6.24,-1.6623,0.0420,1hnn
6.24,-2.3044,0.0840,2fai
6.25,-1.5578,0.2520,2zdn
6.25,-1.7577,0.1680,3rf4
6.25,-2.6366,0.8400,1gnm
6.25,-2.5751,0.0840,1zky
6.26,-1.8394,0.2100,1wcq
6.26,-1.9393,0.1260,2ok1
6.26,-1.8903,0.0840,3bgz
6.27,-1.6445,0.2100,2j94
6.28,-2.1091,0.3360,2gfd
6.28,-1.5504,0.4200,1atl
6.28,-3.5262,1.2600,2aog
6.28,-1.6542,0.6720,3ioi
6.28,-1.2797,0.5880,1afl
6.29,-1.4430,0.0420,3f48
6.29,-3.1106,1.0920,3h8b
6.29,-1.1637,0.1680,2xyt
6.30,-2.0840,0.0840,1d4p
6.30,-1.2210,0.1680,1wdn
6.30,-1.4883,0.0420,2q89
6.30,-2.1518,0.2940,2vrj
6.30,-1.7258,0.0420,3ebl
6.30,-1.9695,0.3360,3k5v
6.30,-1.3405,0.1260,1lag
6.30,-1.1217,0.5040,2oi2
6.30,-0.9475,0.0840,1wm1
6.30,-1.5582,0.2520,2oyl
6.31,-1.4333,0.2520,1nja
6.31,-1.9517,0.2100,2pvu
6.31,-1.4174,0.2520,2bal
6.31,-2.3293,0.5460,3q44
6.32,-2.8096,0.2100,2zb1
6.32,-1.0080,0.1680,2wnc
6.32,-1.1882,0.0420,1w3j
6.32,-1.6711,0.2940,2zga
6.32,-1.8813,0.3360,3ebh
6.32,-1.8153,0.1260,6upj
6.33,-2.2041,0.9660,1ex8
6.33,-2.3323,0.7980,3hxi
6.33,-2.1035,0.3780,2qbr
6.34,-1.3682,0.4200,1w9v
6.34,-1.4824,0.2100,3cj5
6.34,-1.2136,0.3780,1xq0
6.34,-3.1467,0.6720,1bdq
6.34,-0.1204,0.2940,1i00
6.35,-1.2461,0.7980,3hik
6.35,-1.1286,0.8400,3fvh
6.35,-0.7994,0.0000,3ed0
6.35,-1.5736,0.0420,2j7f
6.35,-1.2531,0.5880,2p09
6.35,-1.7347,0.2100,1cbx
6.35,-1.3640,0.0420,1gjb
6.35,-1.3138,0.0420,1gjc
6.35,-1.6007,0.0420,3ctt
6.36,-0.8449,0.0420,1c5q
6.36,-2.0648,0.4200,1ela
6.36,-1.5456,0.2100,1o2o
6.36,-1.8368,0.0840,3g90
6.36,-1.7725,0.3360,2y76
6.37,-2.5300,0.6300,1hms
6.37,-1.0736,0.2100,2qpq
6.37,-1.7731,0.2520,2zdk
6.37,-1.5276,0.3360,2w9h
6.37,-3.2849,0.6300,1hbv
6.38,-2.3519,1.0500,2hkf
6.38,-1.5434,1.2600,3hau
6.38,-0.9729,0.0000,2wcg
6.38,-1.3974,0.1680,2ybu
6.40,-1.4684,0.1260,1usk
6.40,-1.9237,0.8820,1a1b
6.40,-2.1376,0.7140,1a1c
6.40,-1.0788,0.5460,1g7v
6.40,-1.9057,0.3360,1i7z
6.40,-1.2528,0.1680,2nno
6.40,-2.3061,0.4200,3k1j
6.40,-1.2220,0.0420,3s72
6.40,-1.7609,0.3360,2zdl
6.40,-1.4307,0.6300,10gs
6.40,-1.9296,0.1260,1igb
6.40,-0.5910,0.0000,1yvm
6.40,-2.2488,0.0840,2o2u
6.40,-1.7893,0.1260,2zaz
6.40,-1.4188,0.5040,3kmc
6.40,-0.4520,0.3780,3pn3
6.41,-1.1528,0.0000,1i80
6.41,-1.9355,0.0000,2cgf
6.41,-1.9032,0.3360,2zdm
6.41,-3.0065,0.4200,2qnp
6.41,-1.6478,0.1260,1pye
6.41,-1.4095,0.1680,2xxw
6.41,-1.0412,0.1680,2xxx
6.41,-1.1594,0.2520,3k5x
6.41,-1.8389,0.1680,3r17
6.41,-1.8833,0.1260,1syh
6.42,-1.9512,0.5880,3d2e
6.42,-1.0889,0.0840,1o5a
6.42,-2.3575,0.5040,1w0y
6.43,-1.5061,1.3440,2cia
6.43,-1.4205,0.1680,1fh9
6.43,-1.2942,0.4200,2b07
6.43,-0.9954,0.4200,2fqo
6.43,-2.5387,0.3780,2ivu
6.44,-1.9965,0.4200,1jqe
6.44,-1.4191,0.2100,2pvm
6.44,-1.8242,0.2100,2jh5
6.46,-1.8293,0.2100,1gt3
6.46,-1.2466,0.1260,2xdx
6.46,-2.1154,0.4200,3zy2
6.46,-1.6736,0.0000,1m2r
6.46,-2.2710,0.0420,2xd9
6.46,-1.4275,0.0420,3pd8
6.46,-1.6834,0.2940,1ro6
6.47,-1.0894,0.0420,3s78
6.47,-3.4497,0.2100,3gcq
6.47,-1.3446,0.1680,1j01
6.47,-1.6134,0.3360,3cm2
6.48,-1.7961,0.0420,1rpj
6.48,-1.3835,0.2520,3g3r
6.48,-1.6748,0.2520,2wnj
6.48,-1.6809,0.0000,1gpn
6.48,-0.5924,0.2100,3gsm
6.48,-0.6478,0.5040,1f4g
6.49,-1.2642,0.4200,1dl7
6.49,-1.8918,0.0840,3s0b
6.49,-1.3966,0.1260,3bft
6.50,-2.1260,0.9240,3bwj
6.50,-1.3121,0.0420,2weg
6.50,-2.6386,0.4200,1xa5
6.50,-2.9112,0.1260,2g72
6.51,-0.8118,0.3360,2jdh
6.51,-1.6050,0.0420,2xjj
6.51,-1.5686,0.2100,3cj4
6.51,-1.6270,0.3780,2usn
6.51,-2.5073,0.4620,3hf8
6.52,-3.1811,1.2600,3bva
6.52,-1.6209,0.5460,1ct8
6.52,-1.7752,0.3780,1gt4
6.52,-1.7923,0.1680,1qy1
6.52,-1.6791,0.3360,2nn7
6.52,-1.1544,0.0420,2pfy
6.52,-1.0507,0.2940,3hjo
6.52,-0.5851,0.6300,3hzv
6.52,-1.7680,0.5460,3o9p
6.52,-1.8634,0.2100,1zhy
6.52,-1.7839,0.2520,2zft
6.52,-1.6707,0.0840,1k9s
6.52,-2.7440,0.4620,2nt7
6.52,-0.8929,0.0000,2oxy
6.52,-0.9195,0.1260,1alw
6.52,-1.9095,0.2520,2h4g
6.52,-0.8279,0.0420,2ima
6.52,-1.0989,0.0000,3dx3
6.53,-2.3229,0.0840,2p7g
6.53,-1.7762,0.1260,3ama
6.54,-2.3359,0.6720,1drv
6.54,-1.7607,0.3780,2h21
6.54,-0.7914,0.3780,2jdk
6.54,-1.8487,0.2940,3d0b
6.54,-1.7154,0.2520,2zfs
6.54,-1.7054,0.2520,2zhd
6.54,-0.9895,0.1260,1o3l
6.54,-2.5481,0.4200,3sr4
6.54,-0.9187,0.1680,3fuz
6.54,-2.4082,0.5040,3hii
6.55,-2.2462,0.6720,1hmr
