pbindaff,Hydrophobic,Ent,PDB
5.40,-1.1528,0.2520,1bp0
5.52,-3.2330,0.2940,1lox
3.60,-1.0847,0.1680,3jdw
3.66,-1.5679,0.0840,3pcn
7.40,-1.3985,0.6720,1b55
7.70,-3.7706,1.2180,1bai
9.49,-1.8876,0.2940,1bnq
8.77,-1.9076,0.2100,1bnv
8.81,-1.4347,0.1680,1ork
8.30,1qbq_protein.pdb,1qbq
3.68,-1.6774,0.9240,1qsc
9.77,-1.9333,0.3360,456c
11.05,-2.6162,0.2520,1dqx
4.29,-2.1731,0.0840,1e2l
5.22,-1.9894,0.5880,1e96
7.43,-2.5072,0.2100,1fpu
8.40,-3.3318,0.4200,1fq5
4.48,-2.6028,0.3780,1qan
1.36,-2.6960,0.5040,1qpb
6.40,-1.0595,0.5460,1g7v
4.49,-0.8434,0.0000,1j14
8.35,-2.9290,0.5040,1kts
5.92,-1.7305,0.2100,1kyv
2.31,-1.4922,0.3780,1m0o
3.52,-0.8686,0.1680,1m5j
7.68,-4.1231,1.0500,1bjr
3.33,-1.8521,0.5880,1jlr
4.94,-1.3338,0.1260,4ts1
2.60,-0.5909,0.1680,5xia
7.57,-1.0759,0.2520,8atc
4.82,-1.1751,0.2100,2ypi
6.70,-2.3339,0.7980,4apr
7.77,-2.4096,0.9240,6apr
3.90,-0.8015,0.4200,9icd
5.29,-0.1400,0.2100,5icd
3.02,-0.5561,0.2100,8icd
4.82,-1.0574,0.2520,1fbp
10.00,-1.8891,0.2100,1igj
7.52,-3.7013,0.9660,1ivp
5.40,-1.0565,0.2100,1trd
9.00,-4.0656,1.2180,8hvp
1.48,-0.8427,0.0420,1xli
8.40,-2.5403,0.7560,1aaq
5.89,-2.0839,0.2520,1ett
11.42,-2.6334,0.9240,1lyb
8.08,-3.1271,0.7560,1siv
7.40,-1.4074,0.0000,1drj
5.70,-1.2111,0.3780,1pgp
3.72,-0.3925,0.2100,1grp
6.31,-1.0534,0.2520,1nja
5.55,-1.1554,0.2520,1njc
5.57,-1.1188,0.2520,1njd
9.05,-2.2624,0.3780,1pbk
4.41,-1.8640,0.1680,2csn
4.09,-1.2647,0.0000,1ai7
9.22,-2.4691,0.2940,1hpo
7.64,-2.7213,0.4200,1uvt
6.60,-1.7376,0.0000,1vot
6.86,-2.5355,0.5880,3aid
6.96,-2.5557,0.6720,1bdq
5.22,-0.2375,0.0000,1bq4
2.70,-1.6799,0.1260,1br5
5.77,-1.4329,0.2520,1jmf
6.07,-1.4959,0.2520,1jmg
6.06,-1.3246,0.2520,1jmi
6.15,-0.1376,0.0840,1tsl
8.57,-1.9525,0.0000,1bgq
5.00,-2.2307,0.4200,1byk
9.00,-3.1054,0.5040,1d4s
5.92,-1.1630,0.1260,2ans
7.34,-2.6810,0.6300,2fgi
9.51,-3.6197,0.5040,1c6y
10.30,-4.7203,0.5040,1c70
11.06,-2.4381,0.2520,1eix
4.57,-1.9394,0.1680,1e2p
6.60,-1.7042,0.7560,1jzs
6.90,-1.6386,0.2520,1k1l
7.85,-2.1918,0.3360,1jwt
2.55,-0.9094,0.5040,1kf0
5.94,-2.3456,0.0840,1kv1
