pbindaff,6.6_1,7.6_1,8.6_1,16.6_1,6.7_1,7.7_1,8.7_1,16.7_1,6.8_1,7.8_1,8.8_1,16.8_1,6.16_1,7.16_1,8.16_1,16.16_1,6.15_1,7.15_1,8.15_1,16.15_1,6.9_1,7.9_1,8.9_1,16.9_1,6.17_1,7.17_1,8.17_1,16.17_1,6.35_1,7.35_1,8.35_1,16.35_1,6.53_1,7.53_1,8.53_1,16.53_1,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,6.6_2,7.6_2,8.6_2,16.6_2,6.7_2,7.7_2,8.7_2,16.7_2,6.8_2,7.8_2,8.8_2,16.8_2,6.16_2,7.16_2,8.16_2,16.16_2,6.15_2,7.15_2,8.15_2,16.15_2,6.9_2,7.9_2,8.9_2,16.9_2,6.17_2,7.17_2,8.17_2,16.17_2,6.35_2,7.35_2,8.35_2,16.35_2,6.53_2,7.53_2,8.53_2,16.53_2,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,flexibility,PDB
6.3600,2832.0000,798.0000,862.0000,66.0000,529.0000,152.0000,167.0000,16.0000,440.0000,116.0000,137.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,607.0000,170.0000,184.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.4808,1439.5481,2.4032,42.5304,3.4317,19.7216,166.6061,0.6798,3.4163,0.8379,2811.0000,779.0000,857.0000,63.0000,560.0000,159.0000,174.0000,16.0000,455.0000,120.0000,140.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,608.0000,169.0000,187.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97.6602,1440.0239,2.5605,37.1400,4.3784,20.7446,147.8720,0.3445,4.1113,0.0000,0.0800,1ela
7.1500,2872.0000,825.0000,893.0000,68.0000,516.0000,144.0000,165.0000,15.0000,428.0000,120.0000,131.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,600.0000,170.0000,189.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.7268,1450.8368,1.9123,55.9044,1.6234,29.6080,191.4501,0.6175,4.6685,1.0933,3117.0000,900.0000,980.0000,75.0000,621.0000,185.0000,205.0000,17.0000,417.0000,119.0000,135.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,409.0000,122.0000,125.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.3842,1449.5239,1.5311,50.0431,2.8004,22.9310,159.1745,0.0296,5.4138,0.0000,0.0606,1elb
2.9600,2150.0000,515.0000,503.0000,29.0000,200.0000,48.0000,44.0000,2.0000,815.0000,191.0000,180.0000,11.0000,193.0000,42.0000,41.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.2163,888.0074,0.9833,39.2586,2.4049,8.0479,39.6420,0.1252,2.4889,0.0000,2192.0000,514.0000,509.0000,30.0000,202.0000,51.0000,45.0000,2.0000,817.0000,192.0000,183.0000,10.0000,201.0000,50.0000,42.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.8553,886.1807,0.7019,40.6517,1.9203,8.1266,40.3721,0.1112,2.6395,0.0000,0.2222,1f4e
4.6200,3082.0000,766.0000,738.0000,40.0000,378.0000,95.0000,86.0000,4.0000,1703.0000,425.0000,389.0000,19.0000,210.0000,54.0000,46.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.8450,1486.6283,1.5578,45.2880,3.7506,16.6159,96.5032,0.4748,2.9255,0.0000,3063.0000,832.0000,774.0000,37.0000,356.0000,104.0000,90.0000,4.0000,1543.0000,422.0000,402.0000,19.0000,161.0000,54.0000,49.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.5869,1578.5983,1.9171,27.6900,4.6230,18.9610,107.6240,0.3623,1.8228,0.4417,0.1000,1f4f
6.4800,3724.0000,1029.0000,937.0000,44.0000,564.0000,155.0000,140.0000,7.0000,1812.0000,491.0000,474.0000,21.0000,181.0000,43.0000,46.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.5562,1910.6141,2.8747,26.5698,6.0380,31.0191,200.2140,0.7941,7.0668,0.8498,3681.0000,994.0000,933.0000,48.0000,565.0000,151.0000,139.0000,8.0000,1782.0000,485.0000,479.0000,18.0000,184.0000,43.0000,45.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.9243,1852.4137,3.8674,34.3939,7.2010,25.7174,169.8682,0.2108,5.7093,0.0000,0.0769,1f4g
3.7400,1326.0000,358.0000,404.0000,36.0000,406.0000,110.0000,118.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.4669,623.7725,2.1726,3.8687,4.5712,0.4821,2.4209,0.0000,0.0000,0.0000,1328.0000,360.0000,404.0000,36.0000,408.0000,109.0000,118.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.3287,622.7806,2.2315,3.7940,4.6677,0.4846,2.4201,0.0000,0.0000,0.0000,0.4000,1f5k
7.1900,5789.0000,1343.0000,1353.0000,180.0000,0.0000,0.0000,0.0000,0.0000,633.0000,155.0000,166.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.6170,1931.7323,1.9568,134.3889,2.8635,3.3506,74.3409,0.2993,8.4602,0.0000,5854.0000,1337.0000,1360.0000,179.0000,0.0000,0.0000,0.0000,0.0000,621.0000,147.0000,160.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.6369,1918.9316,4.1956,146.1211,1.5968,5.9442,82.6470,1.0290,13.3900,0.0000,0.1538,1fcx
9.2200,5384.0000,1251.0000,1262.0000,164.0000,0.0000,0.0000,0.0000,0.0000,646.0000,154.0000,163.0000,18.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.2394,1806.2689,2.1482,138.2764,2.8251,2.2659,64.0941,0.1573,6.7210,0.0000,5357.0000,1246.0000,1269.0000,160.0000,0.0000,0.0000,0.0000,0.0000,637.0000,153.0000,164.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.0338,1826.5458,3.8693,134.3019,3.0318,1.8001,62.7510,0.0000,4.4983,0.0000,0.1429,1fcz
8.4000,5759.0000,1341.0000,1346.0000,176.0000,241.0000,55.0000,54.0000,8.0000,638.0000,154.0000,155.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,128.5017,1972.6434,2.6305,137.3108,3.5630,4.5760,84.6960,1.0203,8.1321,0.0000,5820.0000,1330.0000,1356.0000,177.0000,238.0000,56.0000,52.0000,8.0000,630.0000,148.0000,149.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131.4506,1975.2588,6.2519,148.5990,2.8862,6.4898,94.4187,1.7995,12.4389,0.0000,0.1538,1fd0
5.2400,1589.0000,478.0000,502.0000,0.0000,201.0000,61.0000,60.0000,0.0000,1073.0000,306.0000,320.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.3828,910.5447,2.9458,0.0000,6.1255,5.1192,39.0169,0.2053,0.0000,0.3167,1565.0000,464.0000,495.0000,0.0000,112.0000,31.0000,34.0000,0.0000,1183.0000,341.0000,365.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.3736,926.8560,2.5949,0.0000,5.1356,5.0301,39.1243,0.2076,0.0000,0.4287,0.1818,1fh7
6.8900,1669.0000,505.0000,533.0000,0.0000,196.0000,61.0000,64.0000,0.0000,973.0000,279.0000,297.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.2521,917.0999,4.8265,5.9584,8.6407,4.1720,35.2994,0.0000,0.0000,0.0000,1669.0000,530.0000,542.0000,0.0000,151.0000,42.0000,45.0000,0.0000,1042.0000,323.0000,340.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.6321,943.8299,2.1016,7.0504,4.3666,5.2839,35.2320,0.0074,0.0000,0.0000,0.2000,1fh8
6.4300,1686.0000,527.0000,548.0000,0.0000,352.0000,112.0000,110.0000,0.0000,1337.0000,408.0000,423.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.4329,1095.6591,2.8337,0.0000,5.6088,4.8049,45.8693,0.0543,0.0000,0.3187,1671.0000,531.0000,542.0000,0.0000,302.0000,90.0000,91.0000,0.0000,1325.0000,420.0000,431.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.7520,1068.7869,2.2733,0.0000,5.1084,4.4313,47.0299,0.0413,0.0000,0.0000,0.1667,1fh9
9.7000,5168.0000,1102.0000,1176.0000,11.0000,179.0000,41.0000,41.0000,0.0000,1522.0000,335.0000,350.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.6798,1764.9097,2.7707,65.4864,4.2461,21.4206,227.1998,0.0179,11.5144,0.0000,5024.0000,1085.0000,1140.0000,11.0000,179.0000,40.0000,41.0000,0.0000,1482.0000,330.0000,339.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.4295,1721.6101,2.3934,62.8199,3.4361,16.0157,203.0032,1.2590,14.5378,0.0000,0.0741,1fkb
7.0000,3375.0000,742.0000,771.0000,5.0000,182.0000,40.0000,46.0000,0.0000,946.0000,205.0000,223.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.8771,1249.4968,1.5999,60.8638,2.0542,0.0000,0.0000,0.0000,0.0000,0.0000,2978.0000,607.0000,669.0000,2.0000,156.0000,35.0000,38.0000,0.0000,902.0000,196.0000,204.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.6525,1093.9194,1.9866,29.4901,2.6516,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1fki
8.8000,6485.0000,1764.0000,2076.0000,9.0000,1232.0000,342.0000,381.0000,1.0000,2107.0000,565.0000,662.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201.7629,3088.6665,7.3018,75.6039,10.5440,57.2728,440.4175,1.0352,11.1327,1.8718,5763.0000,1688.0000,1821.0000,7.0000,1112.0000,338.0000,370.0000,1.0000,1977.0000,585.0000,662.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,158.7033,2610.6814,5.3485,59.3983,10.3792,86.3346,663.2606,1.6317,17.3303,1.9009,0.0294,1fkn
10.0000,3388.0000,950.0000,941.0000,23.0000,0.0000,0.0000,0.0000,0.0000,813.0000,220.0000,219.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.4823,1402.0580,2.4942,77.9513,3.4857,12.9239,72.1103,1.4603,13.6484,0.0000,3387.0000,952.0000,941.0000,22.0000,0.0000,0.0000,0.0000,0.0000,813.0000,220.0000,219.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.4633,1400.5514,2.5092,77.7119,2.5056,13.5002,71.2262,1.5071,13.6121,0.0000,0.2857,1flr
7.6100,1636.0000,381.0000,468.0000,31.0000,475.0000,110.0000,136.0000,8.0000,928.0000,218.0000,262.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.2669,930.5225,4.0851,17.3579,7.6902,4.0951,17.1660,0.0234,0.0000,0.0000,1620.0000,381.0000,473.0000,28.0000,465.0000,112.0000,136.0000,9.0000,940.0000,220.0000,261.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.0220,919.5079,4.4062,16.7217,7.3991,3.2959,17.4127,0.2426,0.0000,0.5684,0.2000,1ftm
8.1000,7467.0000,1573.0000,1965.0000,40.0000,1964.0000,445.0000,519.0000,13.0000,1969.0000,407.0000,506.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,221.1788,2972.2705,4.9925,103.7221,8.1269,66.7175,554.2471,2.0841,9.4063,1.7433,7289.0000,1525.0000,1947.0000,40.0000,2040.0000,465.0000,541.0000,13.0000,1913.0000,399.0000,498.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,206.4554,2967.1462,5.0922,98.6878,8.7268,57.1310,553.6551,2.0593,14.6496,1.2746,0.0299,1fzj
8.4000,7803.0000,1703.0000,2057.0000,47.0000,1604.0000,363.0000,426.0000,12.0000,1970.0000,417.0000,510.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,202.9034,2980.1614,5.0018,118.5983,7.6942,54.5795,505.4385,2.7159,1.6296,2.5529,7470.0000,1607.0000,1978.0000,34.0000,1640.0000,349.0000,425.0000,7.0000,1802.0000,390.0000,475.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,151.0227,2912.5693,3.9977,96.6695,6.1697,81.1135,564.5345,2.5690,10.2715,2.6282,0.0370,1fzk
5.4700,3453.0000,1142.0000,1038.0000,39.0000,416.0000,136.0000,122.0000,4.0000,1232.0000,365.0000,335.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.9387,1639.2689,2.8242,40.7708,4.3599,50.2342,284.8401,0.9935,18.5438,0.0000,2637.0000,940.0000,814.0000,47.0000,221.0000,82.0000,67.0000,5.0000,1208.0000,398.0000,361.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.3948,1413.3611,3.5019,43.5201,8.0453,31.6512,195.2213,0.8871,5.1790,0.0000,0.0571,1g7f
6.0600,5435.0000,1234.0000,1451.0000,21.0000,1886.0000,434.0000,504.0000,8.0000,2290.0000,515.0000,614.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,167.1485,2604.6243,5.2834,24.5686,8.0081,65.8009,435.5278,2.4929,0.1071,5.0106,5473.0000,1256.0000,1456.0000,34.0000,1946.0000,445.0000,499.0000,11.0000,2236.0000,514.0000,595.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,178.0204,2616.4885,9.0399,31.3529,13.6050,58.5773,382.0612,2.2871,0.2604,4.0391,0.0400,1g7q
8.0700,3779.0000,899.0000,848.0000,22.0000,0.0000,0.0000,0.0000,0.0000,352.0000,108.0000,91.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,108.1797,1265.8944,1.0781,143.2635,0.0000,16.5083,50.4474,0.0697,26.2018,0.0000,3712.0000,899.0000,819.0000,31.0000,0.0000,0.0000,0.0000,0.0000,346.0000,90.0000,75.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.3183,1223.2006,0.8168,134.1406,1.4508,7.8595,66.1790,0.0011,15.0724,0.0000,0.0606,1gni
5.3700,3613.0000,772.0000,908.0000,24.0000,479.0000,104.0000,124.0000,2.0000,233.0000,59.0000,70.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.1831,1217.0071,0.8981,49.4159,1.6840,0.0000,0.0000,0.0000,0.0000,0.0000,3636.0000,766.0000,916.0000,26.0000,470.0000,103.0000,119.0000,3.0000,221.0000,47.0000,64.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.5286,1208.1189,1.1931,55.2249,1.4774,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,1gpk
8.3500,6565.0000,1342.0000,1668.0000,43.0000,890.0000,184.0000,234.0000,6.0000,434.0000,100.0000,124.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.1636,2304.0830,3.1411,131.8188,2.8330,29.4597,212.5588,0.6415,25.9573,0.0000,6072.0000,1242.0000,1517.0000,19.0000,816.0000,164.0000,207.0000,3.0000,430.0000,104.0000,111.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140.2700,2028.2928,2.7542,109.3467,3.9337,33.9488,145.8160,0.4759,40.6218,0.0000,0.0625,1h23
5.5400,3540.0000,944.0000,920.0000,85.0000,0.0000,0.0000,0.0000,0.0000,743.0000,206.0000,204.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.8205,1222.5543,1.1613,71.4612,1.1538,10.3255,71.5650,0.5172,6.3253,0.0000,3577.0000,961.0000,923.0000,78.0000,0.0000,0.0000,0.0000,0.0000,730.0000,207.0000,191.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0818,1185.1376,0.8869,78.6047,0.0000,11.1664,74.1636,0.1191,6.7637,0.0000,0.1667,1ha2
8.7000,7474.0000,1922.0000,1981.0000,30.0000,493.0000,130.0000,132.0000,2.0000,891.0000,233.0000,237.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,169.0000,44.0000,48.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,190.8706,2901.0457,1.9690,151.7794,2.4370,31.6743,299.8080,0.7826,26.1227,0.2454,7466.0000,1913.0000,1967.0000,30.0000,495.0000,129.0000,134.0000,2.0000,899.0000,236.0000,234.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,168.0000,45.0000,49.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,191.9789,2882.5701,2.0302,153.1000,3.0367,32.3924,283.9126,0.8979,24.9536,0.0000,0.0500,1hfs
4.4900,1192.0000,400.0000,310.0000,28.0000,538.0000,185.0000,149.0000,16.0000,1490.0000,453.0000,355.0000,31.0000,0.0000,0.0000,0.0000,0.0000,315.0000,94.0000,74.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.2510,1033.1115,2.4884,0.0000,4.7629,13.2298,104.8360,0.7668,0.0000,1.0000,1296.0000,424.0000,336.0000,29.0000,721.0000,227.0000,178.0000,11.0000,1146.0000,383.0000,314.0000,31.0000,0.0000,0.0000,0.0000,0.0000,232.0000,74.0000,65.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.0000,1028.5524,1.2551,0.0000,3.4377,8.8442,113.9901,0.1147,0.0000,0.3754,0.1333,1hi4
