pbindaff,6.6_1,7.6_1,8.6_1,16.6_1,6.7_1,7.7_1,8.7_1,16.7_1,6.8_1,7.8_1,8.8_1,16.8_1,6.16_1,7.16_1,8.16_1,16.16_1,6.15_1,7.15_1,8.15_1,16.15_1,6.9_1,7.9_1,8.9_1,16.9_1,6.17_1,7.17_1,8.17_1,16.17_1,6.35_1,7.35_1,8.35_1,16.35_1,6.53_1,7.53_1,8.53_1,16.53_1,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,6.6_2,7.6_2,8.6_2,16.6_2,6.7_2,7.7_2,8.7_2,16.7_2,6.8_2,7.8_2,8.8_2,16.8_2,6.16_2,7.16_2,8.16_2,16.16_2,6.15_2,7.15_2,8.15_2,16.15_2,6.9_2,7.9_2,8.9_2,16.9_2,6.17_2,7.17_2,8.17_2,16.17_2,6.35_2,7.35_2,8.35_2,16.35_2,6.53_2,7.53_2,8.53_2,16.53_2,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,flexibility,PDB
8.8000,6694.0000,2177.0000,1894.0000,50.0000,209.0000,62.0000,57.0000,0.0000,2461.0000,776.0000,677.0000,5.0000,0.0000,0.0000,0.0000,0.0000,192.0000,62.0000,53.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,194.6646,3060.3953,8.8664,54.0831,6.9631,45.7231,260.5352,1.6186,33.4096,2.5435,5994.0000,1949.0000,1719.0000,43.0000,192.0000,70.0000,60.0000,2.0000,2203.0000,716.0000,626.0000,23.0000,0.0000,0.0000,0.0000,0.0000,188.0000,62.0000,48.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.8081,2739.2231,7.1921,52.0224,8.6321,51.3391,277.3167,1.0792,28.6423,1.2605,0.0303,3rt4
4.9200,2374.0000,678.0000,789.0000,2.0000,0.0000,0.0000,0.0000,0.0000,1077.0000,317.0000,378.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.5202,1037.4159,1.8904,32.8265,2.7335,13.5453,49.8212,0.3453,2.6806,0.0000,2316.0000,665.0000,743.0000,7.0000,0.0000,0.0000,0.0000,0.0000,1093.0000,318.0000,338.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.6975,1094.4551,2.1307,11.6717,3.5155,17.1793,48.1278,0.9339,5.0915,0.0000,0.1667,3rv8
8.6000,4603.0000,1282.0000,1370.0000,4.0000,584.0000,161.0000,177.0000,1.0000,1155.0000,317.0000,337.0000,0.0000,187.0000,52.0000,60.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.0636,2011.9496,3.4008,60.6924,5.2040,23.0718,210.4924,0.5366,0.1141,0.0000,4498.0000,1231.0000,1334.0000,7.0000,568.0000,158.0000,170.0000,0.0000,970.0000,265.0000,296.0000,0.0000,190.0000,53.0000,60.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0201,1857.3867,3.8401,64.3853,5.1118,29.7984,192.6557,0.9824,7.2931,0.4775,0.0714,3s43
8.4900,4445.0000,1249.0000,1360.0000,14.0000,537.0000,156.0000,172.0000,3.0000,1109.0000,296.0000,343.0000,5.0000,178.0000,49.0000,65.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.1306,1916.5710,3.8980,54.2553,5.3771,28.8703,194.2160,0.5365,2.7101,0.0000,4261.0000,1180.0000,1316.0000,13.0000,514.0000,146.0000,163.0000,3.0000,1136.0000,305.0000,349.0000,5.0000,190.0000,53.0000,59.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.3660,1909.7505,3.6481,45.7205,4.0292,32.3877,193.9178,0.3743,4.2470,0.4975,0.0714,3s45
9.6400,4901.0000,1356.0000,1481.0000,3.0000,581.0000,160.0000,175.0000,0.0000,1229.0000,332.0000,365.0000,0.0000,189.0000,50.0000,55.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.5663,2159.5613,3.8442,73.8126,3.8411,33.8209,268.8648,0.5893,0.0000,0.0000,4839.0000,1351.0000,1436.0000,4.0000,582.0000,165.0000,172.0000,0.0000,1336.0000,349.0000,385.0000,0.0000,193.0000,52.0000,60.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126.5433,2126.9639,4.5506,57.1067,5.4625,31.0441,255.9031,0.7940,3.9318,0.0000,0.0714,3s54
9.6200,6178.0000,1711.0000,1877.0000,0.0000,1004.0000,284.0000,303.0000,0.0000,925.0000,244.0000,276.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,173.4691,2446.8660,4.6347,98.7005,5.9104,41.3248,349.7657,1.3989,11.6265,0.1384,6127.0000,1681.0000,1807.0000,0.0000,1016.0000,286.0000,296.0000,1.0000,912.0000,242.0000,271.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.0472,2415.1763,3.6417,82.8837,6.6212,41.6402,356.3589,1.2627,12.6141,0.1247,0.0690,3s56
7.4100,1084.0000,277.0000,348.0000,38.0000,171.0000,45.0000,54.0000,6.0000,787.0000,193.0000,231.0000,26.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.4645,674.9527,3.8454,0.0000,7.9907,1.2734,2.5014,0.1834,0.0000,0.6118,1081.0000,275.0000,341.0000,38.0000,201.0000,49.0000,60.0000,7.0000,673.0000,172.0000,206.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.6845,625.9956,2.9447,0.0000,4.2843,0.3937,2.7956,0.4733,0.0000,0.9828,0.2500,3s5y
7.3500,2717.0000,727.0000,790.0000,56.0000,534.0000,137.0000,161.0000,9.0000,1343.0000,350.0000,397.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.4027,1286.1302,2.5621,28.4711,5.7380,18.1043,97.6161,1.2741,0.0000,1.3555,2485.0000,657.0000,738.0000,35.0000,512.0000,135.0000,158.0000,9.0000,1311.0000,344.0000,389.0000,22.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.4598,1176.5237,2.7962,28.5014,6.1897,13.0666,78.6262,0.7225,0.0000,0.5751,0.1333,3s6t
7.3000,2635.0000,702.0000,622.0000,17.0000,614.0000,152.0000,138.0000,4.0000,814.0000,218.0000,201.0000,5.0000,398.0000,116.0000,106.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.0917,1190.3925,1.6311,26.6879,3.1098,15.8939,73.4274,0.3303,3.5247,0.1617,2572.0000,693.0000,606.0000,18.0000,612.0000,150.0000,138.0000,5.0000,859.0000,227.0000,204.0000,4.0000,397.0000,117.0000,105.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6938,1179.8708,1.6938,27.2173,2.2962,15.4688,74.0964,0.1344,3.0036,0.0000,0.1538,3s8x
6.8200,2591.0000,697.0000,613.0000,13.0000,560.0000,137.0000,124.0000,5.0000,669.0000,186.0000,163.0000,3.0000,394.0000,110.0000,93.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,244.0000,63.0000,61.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.3388,1216.0372,2.7092,35.0489,4.9599,9.3383,85.5665,0.7394,0.2848,0.0000,2607.0000,710.0000,637.0000,13.0000,565.0000,154.0000,137.0000,2.0000,682.0000,183.0000,166.0000,4.0000,400.0000,115.0000,98.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.0000,66.0000,63.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7699,1199.7244,2.3198,33.3355,4.2017,5.6642,69.8148,0.2780,1.4075,0.0000,0.1538,3s9t
7.5900,3312.0000,889.0000,756.0000,18.0000,611.0000,148.0000,135.0000,5.0000,650.0000,180.0000,165.0000,3.0000,401.0000,115.0000,100.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.2703,1410.4742,3.6858,45.0660,2.4642,10.6313,107.6515,0.0319,1.4034,0.0000,3123.0000,827.0000,719.0000,19.0000,605.0000,156.0000,140.0000,3.0000,588.0000,147.0000,126.0000,3.0000,380.0000,88.0000,79.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.6038,1341.8639,1.1382,30.9633,1.1923,17.2094,105.3009,0.4831,3.8512,0.0000,0.1053,3sap
6.5700,2844.0000,759.0000,683.0000,15.0000,604.0000,149.0000,131.0000,6.0000,667.0000,190.0000,167.0000,3.0000,382.0000,109.0000,95.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,241.0000,66.0000,59.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.1173,1336.1644,3.5769,43.6754,5.5228,14.0201,92.5607,0.6499,0.7493,0.0000,2541.0000,687.0000,632.0000,16.0000,554.0000,155.0000,137.0000,3.0000,679.0000,178.0000,166.0000,4.0000,402.0000,113.0000,97.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,225.0000,64.0000,61.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.7812,1148.8877,2.2954,39.8166,4.5342,5.3656,72.1108,0.3328,0.2005,0.0000,0.1333,3sax
7.2800,2796.0000,749.0000,658.0000,17.0000,616.0000,155.0000,137.0000,5.0000,669.0000,180.0000,164.0000,3.0000,399.0000,112.0000,105.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0287,1215.1890,1.6342,28.2277,2.1594,14.3001,72.2884,0.1482,4.2345,0.0000,2661.0000,721.0000,618.0000,15.0000,569.0000,149.0000,127.0000,4.0000,683.0000,187.0000,170.0000,3.0000,395.0000,112.0000,98.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.8326,1177.9419,1.6631,26.3418,2.4117,7.3689,64.7834,0.0650,2.7091,0.0000,0.1538,3sbh
7.9200,2450.0000,646.0000,575.0000,14.0000,632.0000,150.0000,144.0000,5.0000,650.0000,177.0000,161.0000,3.0000,406.0000,106.0000,100.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.7587,1150.4955,1.7278,25.8321,3.2516,9.4643,63.8857,0.0245,1.3680,0.0000,2234.0000,600.0000,535.0000,12.0000,557.0000,133.0000,127.0000,3.0000,660.0000,186.0000,168.0000,3.0000,396.0000,106.0000,92.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.4399,1040.4663,1.4580,20.5955,2.9180,9.5171,51.4263,0.1004,0.0000,0.0000,0.1538,3sbi
6.0600,1449.0000,422.0000,409.0000,2.0000,340.0000,95.0000,97.0000,1.0000,776.0000,229.0000,225.0000,1.0000,156.0000,45.0000,41.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.6687,845.7116,1.3995,2.1481,3.8242,6.4034,32.8255,0.0260,0.0000,0.0000,1506.0000,423.0000,414.0000,4.0000,298.0000,88.0000,84.0000,0.0000,857.0000,243.0000,230.0000,4.0000,151.0000,42.0000,41.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.9011,903.5963,1.9068,0.0000,3.1218,8.1018,32.3741,0.0000,0.0000,0.0000,0.2222,3sfg
5.5900,3286.0000,877.0000,987.0000,68.0000,673.0000,179.0000,209.0000,18.0000,313.0000,82.0000,101.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154.0000,42.0000,52.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.0835,1414.8630,1.2216,50.5751,1.5560,17.7765,114.2315,0.4353,2.8466,0.7192,2990.0000,812.0000,898.0000,62.0000,556.0000,155.0000,171.0000,14.0000,341.0000,86.0000,108.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,171.0000,46.0000,52.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.3733,1271.2993,1.3232,51.7629,1.4918,24.7142,112.5215,0.8415,2.7331,0.6324,0.1333,3sha
5.7200,3309.0000,875.0000,990.0000,71.0000,641.0000,164.0000,201.0000,16.0000,315.0000,80.0000,100.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,212.0000,52.0000,64.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3894,1419.1704,1.9854,47.7127,1.5955,17.8920,111.2157,0.4721,0.7805,0.6863,2994.0000,789.0000,906.0000,66.0000,598.0000,167.0000,185.0000,15.0000,281.0000,69.0000,86.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,55.0000,64.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.4233,1319.5852,1.0795,43.2952,0.7595,12.7532,106.4497,0.5103,0.0091,0.5928,0.1333,3shc
4.1600,3333.0000,878.0000,991.0000,70.0000,640.0000,169.0000,204.0000,17.0000,321.0000,83.0000,102.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.5616,1364.5557,1.1843,53.6127,1.6286,17.7111,106.0758,0.4653,2.8040,0.7168,3114.0000,827.0000,927.0000,63.0000,623.0000,166.0000,198.0000,17.0000,321.0000,85.0000,102.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.4230,1271.4088,1.4009,51.5181,1.6417,23.6060,107.2591,0.8241,2.6773,0.8791,0.1333,3si3
3.8800,3501.0000,934.0000,1050.0000,76.0000,643.0000,168.0000,205.0000,17.0000,315.0000,86.0000,103.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101.0122,1417.0479,1.2557,53.8293,1.5237,19.1529,113.5308,0.5941,2.8193,0.8467,3242.0000,864.0000,973.0000,75.0000,648.0000,172.0000,201.0000,16.0000,323.0000,83.0000,103.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.5628,1295.2384,1.2156,40.8299,1.5558,12.4280,111.9070,0.4646,0.0000,0.8847,0.1333,3si4
3.8600,3566.0000,884.0000,952.0000,3.0000,362.0000,100.0000,102.0000,0.0000,303.0000,70.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201.0000,40.0000,46.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.8381,1399.3364,1.6773,61.3277,3.0643,30.5870,195.7281,0.5865,19.9000,0.3786,3703.0000,899.0000,966.0000,3.0000,384.0000,100.0000,103.0000,0.0000,365.0000,92.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201.0000,40.0000,47.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.2038,1329.4814,1.1955,63.5848,1.9239,40.2985,230.6539,0.7300,20.2823,0.7001,0.0769,3spf
6.7900,3943.0000,1115.0000,1117.0000,0.0000,583.0000,165.0000,162.0000,0.0000,1020.0000,294.0000,295.0000,0.0000,149.0000,43.0000,44.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.0000,31.0000,31.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.3824,1861.8837,2.9703,62.9973,5.4776,15.7872,298.9944,1.6897,0.7125,0.5223,3604.0000,1044.0000,1035.0000,0.0000,554.0000,159.0000,155.0000,0.0000,989.0000,288.0000,288.0000,0.0000,149.0000,44.0000,44.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.0000,31.0000,29.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,108.8552,1633.9510,2.8136,51.3487,5.4587,23.1323,313.7931,1.9203,11.8521,0.5292,0.1111,3su0
6.6800,3928.0000,1170.0000,1060.0000,0.0000,578.0000,175.0000,154.0000,0.0000,988.0000,304.0000,286.0000,0.0000,145.0000,42.0000,43.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.0000,35.0000,32.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.3780,1858.7249,3.1802,58.5735,5.6405,16.4026,300.7822,1.4545,1.3858,0.4290,3744.0000,1120.0000,1018.0000,0.0000,558.0000,166.0000,155.0000,0.0000,968.0000,297.0000,280.0000,0.0000,145.0000,42.0000,43.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.0000,35.0000,33.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.3798,1731.0841,2.9237,57.7527,5.4291,18.2706,319.6186,2.1639,1.2198,0.4059,0.1111,3su1
4.3500,3899.0000,1108.0000,1147.0000,0.0000,578.0000,165.0000,169.0000,0.0000,1006.0000,295.0000,310.0000,0.0000,147.0000,44.0000,46.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.0000,32.0000,33.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.1772,1909.5547,2.9601,58.7303,5.4621,14.2416,275.9272,1.5388,0.0000,0.5156,3578.0000,1044.0000,1067.0000,0.0000,551.0000,161.0000,163.0000,0.0000,988.0000,291.0000,303.0000,0.0000,146.0000,42.0000,42.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.0000,32.0000,34.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.4894,1771.0947,2.7578,46.1746,4.7068,13.7599,253.7845,2.1923,0.0000,0.5443,0.1111,3su2
9.1300,4160.0000,1255.0000,1187.0000,0.0000,583.0000,174.0000,168.0000,0.0000,1026.0000,312.0000,306.0000,0.0000,147.0000,43.0000,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.1647,1915.7872,2.9063,56.5392,5.0808,21.8085,193.4396,1.7891,3.2713,1.1384,3809.0000,1178.0000,1100.0000,0.0000,522.0000,167.0000,156.0000,0.0000,1030.0000,312.0000,307.0000,0.0000,136.0000,39.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.5491,1740.2738,2.4659,45.8131,2.9390,26.2533,198.2805,2.4881,6.1629,0.9438,0.1250,3su3
6.2600,4182.0000,1179.0000,1192.0000,0.0000,578.0000,165.0000,166.0000,0.0000,1035.0000,299.0000,309.0000,0.0000,146.0000,40.0000,43.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,138.1571,1930.5663,3.2580,56.9519,5.1210,18.0281,200.9388,2.4456,1.5241,0.9845,4182.0000,1179.0000,1192.0000,0.0000,578.0000,165.0000,166.0000,0.0000,1035.0000,299.0000,309.0000,0.0000,146.0000,40.0000,43.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,138.1571,1930.5663,3.2580,56.9519,5.1210,18.0281,200.9388,2.4456,1.5241,0.9845,0.1250,3su4
5.5800,4130.0000,1245.0000,1122.0000,0.0000,573.0000,173.0000,158.0000,0.0000,1011.0000,310.0000,296.0000,0.0000,146.0000,42.0000,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.5150,1906.5780,2.9953,52.1849,5.0268,21.5125,194.8502,1.9872,3.1314,1.2665,3739.0000,1165.0000,1027.0000,0.0000,514.0000,164.0000,144.0000,0.0000,1030.0000,317.0000,292.0000,0.0000,138.0000,39.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.4521,1687.4257,1.7883,35.8410,2.7028,25.2931,197.8938,1.7015,5.1162,0.4147,0.1250,3su5
6.0200,4161.0000,1242.0000,1206.0000,0.0000,592.0000,172.0000,170.0000,0.0000,1035.0000,311.0000,313.0000,0.0000,146.0000,42.0000,47.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,147.2197,1972.9553,2.8372,54.4832,4.8427,22.2753,194.3141,1.8578,2.8718,1.2380,3857.0000,1166.0000,1133.0000,0.0000,531.0000,164.0000,160.0000,0.0000,1043.0000,309.0000,305.0000,0.0000,138.0000,39.0000,42.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.8361,1803.6243,2.4775,46.5351,2.7390,25.1469,200.3893,2.6570,5.2431,1.1513,0.1250,3su6
