pbindaff,6.6_1,7.6_1,8.6_1,16.6_1,6.7_1,7.7_1,8.7_1,16.7_1,6.8_1,7.8_1,8.8_1,16.8_1,6.16_1,7.16_1,8.16_1,16.16_1,6.15_1,7.15_1,8.15_1,16.15_1,6.9_1,7.9_1,8.9_1,16.9_1,6.17_1,7.17_1,8.17_1,16.17_1,6.35_1,7.35_1,8.35_1,16.35_1,6.53_1,7.53_1,8.53_1,16.53_1,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,6.6_2,7.6_2,8.6_2,16.6_2,6.7_2,7.7_2,8.7_2,16.7_2,6.8_2,7.8_2,8.8_2,16.8_2,6.16_2,7.16_2,8.16_2,16.16_2,6.15_2,7.15_2,8.15_2,16.15_2,6.9_2,7.9_2,8.9_2,16.9_2,6.17_2,7.17_2,8.17_2,16.17_2,6.35_2,7.35_2,8.35_2,16.35_2,6.53_2,7.53_2,8.53_2,16.53_2,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,flexibility,PDB
6.7700,2985.0000,870.0000,916.0000,49.0000,649.0000,185.0000,194.0000,11.0000,1431.0000,394.0000,444.0000,21.0000,9.0000,0.0000,0.0000,0.0000,159.0000,46.0000,53.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,171.6631,1751.0282,7.0434,29.8107,10.7249,11.3314,100.1289,0.7520,0.0000,1.9342,2942.0000,859.0000,901.0000,50.0000,650.0000,187.0000,194.0000,11.0000,1265.0000,355.0000,384.0000,20.0000,9.0000,0.0000,0.0000,0.0000,121.0000,36.0000,39.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,162.1601,1540.9396,7.4357,30.0755,10.4394,12.5191,126.0946,1.4814,0.0000,3.0114,0.1053,1bkj
3.2200,3043.0000,829.0000,792.0000,16.0000,463.0000,135.0000,125.0000,2.0000,586.0000,160.0000,161.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.8989,1152.0737,1.1267,54.7199,1.8242,32.9441,235.1552,1.1242,2.6706,0.0000,2969.0000,803.0000,761.0000,16.0000,473.0000,138.0000,135.0000,2.0000,593.0000,159.0000,158.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.0275,1146.2249,1.3895,48.4610,1.7139,36.7688,221.9899,1.2535,3.1811,0.0000,0.1111,1evh
8.3300,4419.0000,1244.0000,1364.0000,0.0000,380.0000,113.0000,125.0000,0.0000,597.0000,155.0000,173.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.2500,1600.2968,2.1108,64.7815,4.0079,24.8817,141.6333,0.3125,9.7883,0.0000,4390.0000,1248.0000,1357.0000,0.0000,379.0000,114.0000,122.0000,0.0000,591.0000,155.0000,176.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.6609,1594.7134,2.0670,56.8277,3.9428,30.7277,136.4242,0.4008,17.5930,0.0000,0.1000,1hwr
5.1000,822.0000,258.0000,256.0000,16.0000,0.0000,0.0000,0.0000,0.0000,1118.0000,354.0000,361.0000,24.0000,0.0000,0.0000,0.0000,0.0000,103.0000,35.0000,36.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.9421,744.9825,6.9865,0.0000,14.1989,1.8395,32.9242,0.0000,0.0000,0.0000,744.0000,238.0000,226.0000,15.0000,0.0000,0.0000,0.0000,0.0000,1053.0000,328.0000,335.0000,22.0000,0.0000,0.0000,0.0000,0.0000,101.0000,32.0000,35.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.4251,700.6975,3.4713,0.0000,8.7671,4.4820,28.7076,0.2234,0.0000,0.3685,0.1667,1m6p
5.3900,3476.0000,915.0000,1045.0000,70.0000,837.0000,221.0000,265.0000,23.0000,312.0000,77.0000,97.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.9533,1471.0383,1.6549,57.4499,1.7295,18.7232,120.0903,0.3582,2.7831,0.6224,3154.0000,828.0000,944.0000,64.0000,714.0000,192.0000,225.0000,18.0000,318.0000,81.0000,101.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.5651,1306.3401,1.3848,51.9375,1.7786,26.9904,129.4017,1.0449,2.4372,1.8124,0.1053,1qbv
5.2800,3763.0000,973.0000,1169.0000,37.0000,1137.0000,286.0000,342.0000,11.0000,906.0000,226.0000,274.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.0129,1693.6523,5.4342,25.8993,10.4054,17.1815,101.4716,0.3784,0.0000,0.7935,3740.0000,984.0000,1166.0000,34.0000,1112.0000,283.0000,330.0000,9.0000,905.0000,229.0000,271.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.5401,1701.7068,3.8824,34.3363,6.6620,13.3219,112.8042,1.3029,0.4249,0.0000,0.0690,1b46
7.3700,3264.0000,835.0000,1008.0000,32.0000,1083.0000,286.0000,343.0000,11.0000,1107.0000,281.0000,327.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.6971,1616.4503,5.4782,15.6925,11.9286,11.3449,103.9119,0.3760,0.0000,1.2327,3345.0000,886.0000,1007.0000,35.0000,1114.0000,294.0000,341.0000,12.0000,1094.0000,280.0000,331.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.6334,1636.8658,5.3318,22.7062,9.8812,16.5051,93.7684,0.6814,0.0000,1.0000,0.0588,1b51
6.5900,4569.0000,1197.0000,1383.0000,47.0000,1090.0000,279.0000,343.0000,11.0000,1095.0000,284.0000,325.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,144.3903,1998.9877,4.9287,42.1088,11.5509,13.3967,146.2595,0.3704,0.0000,0.2917,4543.0000,1186.0000,1382.0000,45.0000,1099.0000,289.0000,339.0000,12.0000,1067.0000,289.0000,332.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.1333,2007.1794,5.0114,39.6793,7.7496,20.0637,155.3279,0.4020,0.4489,0.0000,0.0556,1b58
7.4300,3764.0000,978.0000,1155.0000,38.0000,1322.0000,354.0000,420.0000,13.0000,1120.0000,287.0000,338.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.9886,1825.7546,5.2332,25.1559,13.0166,14.3669,128.7089,0.3473,0.0000,0.2152,3835.0000,999.0000,1142.0000,38.0000,1349.0000,358.0000,414.0000,15.0000,1094.0000,285.0000,338.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,138.0704,1821.7419,4.3998,34.7160,9.3969,18.3536,130.5059,0.0596,0.6372,0.0000,0.0541,1b5j
5.9600,3958.0000,1029.0000,1219.0000,41.0000,1106.0000,290.0000,347.0000,11.0000,883.0000,223.0000,263.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.7104,1737.0809,4.7935,28.9738,11.5445,17.0702,117.6824,0.3754,0.0000,0.3430,3938.0000,1032.0000,1214.0000,39.0000,1095.0000,283.0000,339.0000,11.0000,876.0000,229.0000,262.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.2262,1767.5769,4.0475,30.8951,8.2669,17.3357,117.6681,0.1224,0.0000,0.0000,0.0571,1b9j
5.9200,3989.0000,1033.0000,1217.0000,38.0000,1782.0000,471.0000,554.0000,19.0000,896.0000,217.0000,264.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.6720,1981.2006,5.2739,28.2612,13.3325,11.9159,141.2274,0.4741,0.0000,0.3418,4031.0000,1061.0000,1214.0000,41.0000,1782.0000,472.0000,551.0000,19.0000,893.0000,229.0000,271.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,167.8606,1983.2407,5.6199,36.1233,11.3252,15.6421,139.8497,0.0558,0.4943,0.0000,0.0513,1qka
7.3500,3756.0000,978.0000,1159.0000,37.0000,1111.0000,286.0000,345.0000,11.0000,884.0000,226.0000,265.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.6900,1684.5145,5.1929,30.8829,11.8093,14.3611,107.3231,0.5348,0.0000,0.4092,3801.0000,996.0000,1146.0000,39.0000,1122.0000,295.0000,341.0000,12.0000,878.0000,238.0000,268.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.9346,1696.5563,6.4221,39.3458,8.3322,23.2991,103.9932,0.2210,1.0290,0.0000,0.0606,1qkb
6.4800,1413.0000,406.0000,452.0000,12.0000,0.0000,0.0000,0.0000,0.0000,1406.0000,399.0000,447.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.1447,929.5275,7.0499,0.0000,13.7046,0.5881,3.4790,0.2439,0.0000,0.7055,1410.0000,409.0000,447.0000,15.0000,0.0000,0.0000,0.0000,0.0000,1384.0000,399.0000,452.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7559,930.5202,7.7698,0.0000,11.2360,0.2740,3.7324,0.4030,0.0000,0.9068,0.2222,1rpj
4.7000,792.0000,218.0000,204.0000,13.0000,104.0000,28.0000,25.0000,0.0000,230.0000,68.0000,57.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.9795,407.6479,1.5484,38.5373,3.0225,0.9973,8.1916,0.0000,0.0000,0.0000,761.0000,218.0000,196.0000,12.0000,137.0000,36.0000,37.0000,4.0000,221.0000,68.0000,51.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.5525,404.9170,1.7993,28.1768,3.6110,0.8276,8.3182,0.0000,0.0000,0.0000,0.1538,3kiv
8.6400,3334.0000,792.0000,725.0000,22.0000,252.0000,59.0000,56.0000,2.0000,476.0000,119.0000,107.0000,3.0000,227.0000,56.0000,54.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,486.0000,113.0000,101.0000,1.0000,204.0000,48.0000,52.0000,2.0000,0.0000,0.0000,0.0000,0.0000,80.1219,1384.9813,0.8990,67.6270,0.5349,11.4257,60.0960,0.6172,1.5851,0.6403,3361.0000,792.0000,726.0000,20.0000,251.0000,60.0000,56.0000,1.0000,489.0000,129.0000,113.0000,2.0000,237.0000,66.0000,53.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,461.0000,106.0000,98.0000,3.0000,206.0000,48.0000,53.0000,2.0000,0.0000,0.0000,0.0000,0.0000,75.4836,1396.9193,2.3173,69.4262,0.0000,10.2569,64.9267,0.8357,1.4728,0.4952,0.2000,6std
4.8500,1657.0000,582.0000,523.0000,25.0000,311.0000,107.0000,90.0000,5.0000,903.0000,290.0000,266.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.1290,1038.5748,5.5201,39.8696,6.8547,5.5937,39.5134,0.6535,0.0000,0.9766,1536.0000,556.0000,490.0000,25.0000,309.0000,109.0000,90.0000,5.0000,516.0000,183.0000,155.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.9884,826.7556,1.7756,40.8941,0.8042,8.4582,36.7235,0.5460,0.0000,0.7812,0.2500,1c83
5.2900,1483.0000,536.0000,469.0000,23.0000,289.0000,103.0000,86.0000,5.0000,908.0000,301.0000,265.0000,13.0000,160.0000,56.0000,49.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.0143,1030.0763,6.6343,24.3190,6.3806,6.3556,35.7088,1.2016,0.0000,1.0000,1015.0000,369.0000,312.0000,16.0000,191.0000,71.0000,56.0000,3.0000,568.0000,190.0000,157.0000,8.0000,82.0000,31.0000,25.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.6391,597.2979,1.4654,11.8445,2.7771,7.0198,35.5710,0.3774,0.0000,0.7498,0.2500,1c88
8.4100,578.0000,151.0000,186.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.0000,24.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,517.0000,126.0000,162.0000,2.0000,0.0000,0.0000,0.0000,0.0000,24.1974,404.2366,0.2653,17.6516,0.5543,0.0000,0.0000,0.0000,0.0000,0.0000,590.0000,150.0000,188.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.0000,25.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,516.0000,129.0000,162.0000,2.0000,0.0000,0.0000,0.0000,0.0000,24.3496,414.3296,0.4070,18.4666,0.5746,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1e4h
7.6400,591.0000,151.0000,190.0000,1.0000,0.0000,0.0000,0.0000,0.0000,99.0000,24.0000,27.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,315.0000,75.0000,96.0000,1.0000,0.0000,0.0000,0.0000,0.0000,20.3767,353.5618,0.2784,13.5274,0.6841,0.0000,0.0000,0.0000,0.0000,0.0000,592.0000,155.0000,195.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.0000,28.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,303.0000,76.0000,97.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.3672,313.9530,0.2268,14.8352,0.4268,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1e5a
5.6200,3115.0000,824.0000,963.0000,76.0000,907.0000,251.0000,277.0000,20.0000,164.0000,45.0000,56.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.0312,1339.7178,3.8590,6.8605,6.4827,4.7558,55.4272,0.7836,0.0000,0.0000,3029.0000,821.0000,946.0000,74.0000,900.0000,248.0000,279.0000,21.0000,165.0000,45.0000,54.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.3021,1332.7158,2.1108,7.0012,3.9736,5.6632,56.6013,0.4121,0.0000,0.0000,0.2000,1ejn
6.0000,2495.0000,692.0000,936.0000,82.0000,689.0000,196.0000,247.0000,20.0000,413.0000,112.0000,168.0000,17.0000,202.0000,54.0000,77.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.4702,1374.5052,6.0722,18.9915,8.6955,11.5943,111.8071,0.1919,1.4151,0.3823,2461.0000,686.0000,925.0000,88.0000,673.0000,189.0000,252.0000,20.0000,392.0000,112.0000,156.0000,14.0000,180.0000,47.0000,64.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97.3910,1359.8751,5.0446,17.6892,7.9545,11.3937,111.5458,0.0757,1.5754,0.0000,0.1250,1f0t
4.6000,2150.0000,468.0000,536.0000,18.0000,202.0000,42.0000,51.0000,1.0000,1789.0000,381.0000,457.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.9774,1164.4434,4.4815,9.6261,8.9839,28.0770,62.6177,1.1440,0.3962,2.8283,2102.0000,451.0000,528.0000,18.0000,182.0000,41.0000,44.0000,2.0000,1784.0000,376.0000,462.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.1501,1140.6235,2.6854,3.3990,7.3551,21.6335,69.9317,1.2460,0.1542,2.6351,0.0769,1f7b
7.3700,597.0000,179.0000,122.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1810.0000,540.0000,377.0000,0.0000,0.0000,0.0000,0.0000,0.0000,422.0000,119.0000,87.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.0300,1033.5039,4.9126,0.0000,10.8618,28.3749,134.5524,0.3491,0.0000,0.7872,597.0000,179.0000,122.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1809.0000,539.0000,378.0000,0.0000,0.0000,0.0000,0.0000,0.0000,421.0000,119.0000,87.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.6701,1032.3807,4.8921,0.0000,10.8004,28.6171,134.4757,0.3408,0.0000,0.8139,0.1000,1fao
9.5400,2550.0000,714.0000,635.0000,8.0000,425.0000,120.0000,107.0000,2.0000,665.0000,187.0000,166.0000,3.0000,243.0000,69.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,331.0000,86.0000,80.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.1496,1107.3306,2.0345,42.2157,2.6824,2.8490,59.4262,0.0000,0.4455,0.0000,2577.0000,723.0000,640.0000,8.0000,427.0000,121.0000,108.0000,2.0000,664.0000,189.0000,161.0000,3.0000,243.0000,69.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,280.0000,80.0000,71.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.9000,1090.6033,1.9536,41.9094,2.7623,3.5984,56.6981,0.0000,0.4973,0.0000,0.1818,1g52
6.7700,3149.0000,903.0000,1115.0000,94.0000,811.0000,223.0000,281.0000,22.0000,542.0000,155.0000,189.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,197.0000,57.0000,68.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.4328,1615.9668,4.1957,22.4652,7.1532,18.6971,239.3918,0.4719,6.5598,0.2114,3063.0000,885.0000,1106.0000,94.0000,736.0000,216.0000,255.0000,20.0000,555.0000,163.0000,197.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,196.0000,57.0000,75.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.3282,1670.2510,2.1333,17.4659,4.5970,20.5425,233.1514,0.2686,5.4642,0.0000,0.1000,1qb1
6.0600,2538.0000,707.0000,890.0000,73.0000,664.0000,180.0000,230.0000,17.0000,240.0000,69.0000,83.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,57.0000,74.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0613,1282.1859,2.4023,26.0665,6.0431,10.2801,122.2385,0.2426,4.0966,0.0000,2570.0000,708.0000,922.0000,83.0000,729.0000,202.0000,242.0000,18.0000,259.0000,69.0000,93.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,195.0000,57.0000,76.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.3685,1338.7830,3.2986,30.6256,5.9445,8.7475,111.7029,0.2177,3.0975,0.0000,0.1176,1qb6
7.4400,3656.0000,1013.0000,1295.0000,114.0000,639.0000,175.0000,210.0000,17.0000,117.0000,30.0000,39.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.8208,1590.3110,3.8205,36.6574,4.9964,10.2237,140.6853,0.1910,13.9327,0.0000,3814.0000,1058.0000,1331.0000,121.0000,739.0000,203.0000,236.0000,24.0000,93.0000,25.0000,29.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.7564,1621.2900,3.4191,38.2269,5.3139,11.7064,165.4571,0.7501,14.7320,0.0000,0.1333,1qb9
