pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,PDB
7.0500,127.8265,1736.1929,6.5751,20.8765,10.4382,0.0571,1b5i
6.9200,92.6989,1106.4077,6.4739,27.9025,7.4008,0.1667,1swr
7.4600,114.9841,1419.3370,2.7513,50.9385,3.6932,0.1000,1yei
7.6700,96.5934,2226.9536,3.5817,55.1369,4.8114,0.0667,2bpv
7.4000,109.2420,2315.7356,9.5673,52.3137,5.1997,0.0714,2bpy
9.8900,91.0843,1475.8781,6.1574,26.7531,5.4213,0.1333,966c
3.4900,45.4817,590.1924,1.9801,5.4955,3.1496,0.4000,1c5o
4.3600,104.4489,1178.8447,2.9854,57.6917,4.2868,0.1333,1dy4
7.1600,132.1019,1470.5853,3.8134,42.7147,5.3143,0.0833,1f0u
2.9600,41.3640,854.4972,1.0496,47.7815,1.3226,0.2500,1f4e
6.8200,96.7673,1170.8385,6.8555,0.0000,8.6295,0.1818,1fhd
8.8000,155.1722,2566.5515,9.9159,47.7833,13.1422,0.0323,1fkn
3.7000,53.1508,759.1337,2.8034,0.0000,4.7344,0.0714,1fwu
8.1000,185.2424,2934.0820,7.3518,90.6441,11.0764,0.0317,1fzj
5.7000,70.0470,995.3618,8.3108,0.0000,9.6065,0.1176,1g98
5.1300,99.7489,1041.2361,6.5675,48.9912,4.9965,0.2222,1gcz
6.6200,120.7134,1713.5947,5.5953,29.0820,5.9463,0.0385,1jd5
5.1000,107.1683,1533.5396,2.7839,0.0000,4.0593,0.0444,1ez9
6.3500,94.7368,1281.1448,4.7747,11.3325,4.9387,0.2000,1gjb
6.2800,100.7352,1626.8539,3.1630,0.0000,6.4825,0.0370,1gui
7.0000,95.8593,1388.7120,6.1884,33.4609,7.9701,0.0500,1is0
7.7000,169.5384,2556.9951,9.7196,88.6376,10.2547,0.0465,1izh
6.7000,81.8072,1067.2258,7.2379,0.0000,10.7539,0.1176,1koj
7.7400,121.3664,1831.4167,4.8500,86.1539,4.4475,0.0667,1lee
7.1900,73.4022,1272.0953,5.9822,0.0000,8.5415,0.1667,1los
6.8200,62.4597,877.2850,1.9478,57.3337,0.0000,0.3333,1lrh
5.5400,62.2489,1438.1190,1.9744,24.3337,3.0926,0.0435,1vwf
9.9600,138.2850,1745.1951,6.7906,41.2961,3.7956,0.0909,1fjs
8.4100,61.1448,981.3185,6.8492,33.4224,3.5063,0.2222,1i9p
8.4000,121.5354,1618.1763,4.7032,48.2054,6.6829,0.0909,1k22
9.3300,73.4612,1021.9290,5.0855,21.0138,2.8161,0.1429,1inc
6.3000,77.6087,709.1590,5.5694,14.6724,9.2333,0.1818,1wdn
9.0400,57.3225,970.5757,4.6567,33.2805,1.8808,0.2222,1g53
9.6400,54.9443,992.7514,4.8208,34.3001,1.8135,0.1333,1if8
4.5900,65.6639,963.0947,4.2964,13.3895,6.3323,0.2000,1l2s
8.1500,85.4333,1352.5938,2.9604,68.1894,2.2626,0.0909,1fkh
8.0000,94.5336,1185.1412,3.6973,39.8907,3.4009,0.1111,1gaf
5.0000,52.0484,1344.9813,1.4302,19.1115,2.2385,0.0465,1sts
3.2900,58.1373,807.1870,2.7180,0.0000,5.1471,0.1111,1ax1
3.9900,61.5207,828.5846,2.8264,1.6674,5.5148,0.1053,1ax2
3.2000,44.5700,644.1353,2.6892,0.0000,5.0092,0.2222,1axz
4.6200,123.3027,1820.8218,4.7973,45.7058,3.1703,0.0435,1sm3
10.4900,86.9143,1721.0966,1.6940,124.9932,0.0000,0.1667,5std
4.8500,98.4886,928.1633,5.8304,38.7419,6.4445,0.2500,1ecv
2.3900,72.3998,1136.3855,6.6783,0.5798,11.2562,0.0769,1f73
6.8900,80.4189,918.5641,5.2001,6.3778,8.6112,0.2000,1fh8
4.9200,70.0055,1170.2336,4.3180,12.2018,2.7573,0.2222,1e1v
7.9600,141.4755,2352.1394,5.4969,77.9766,7.2358,0.0769,1g2k
5.0900,101.5521,1232.8877,4.2754,68.9467,3.9254,0.0909,1m48
10.0000,145.6720,2036.4382,8.8625,19.3022,13.1819,0.0435,1gar
2.3000,56.0236,790.4316,8.9142,32.4915,3.6043,0.2857,3pcg
8.2500,50.6146,841.2185,3.7084,32.1768,1.7036,0.2222,1g4o
8.0000,60.4936,872.3627,5.1716,0.0000,8.4607,0.2222,9abp
11.1000,114.2342,2127.0659,3.8812,68.0387,5.3605,0.0741,1d4y
3.6200,47.0534,716.1986,5.1564,25.9974,3.8295,0.4000,3pcc
7.7000,212.5714,2687.5281,13.7635,17.3174,17.4540,0.0526,4tmk
7.4700,215.0108,2770.8872,11.3483,17.5842,12.9779,0.0526,5tmp
7.6400,86.8884,1311.8369,4.5667,9.6609,5.6260,0.1538,1c1v
10.5200,54.8390,1075.1854,3.8585,31.9718,1.8573,0.1333,1if7
6.6200,149.9038,2690.8616,6.6229,100.7664,6.1601,0.0444,4er1
7.2200,155.2208,2804.7390,7.6450,66.5816,7.1367,0.0328,2er6
7.1000,123.5382,2514.6921,6.3285,62.7092,7.7673,0.0370,3er3
9.3000,111.0832,1946.7446,4.2674,42.8280,7.6129,0.0417,4er2
11.5200,99.8520,1732.7739,8.5899,35.6780,9.2955,0.0769,6cpa
4.9000,112.7583,2000.6732,5.3155,64.5159,7.4123,0.0476,1eed
7.9600,141.7577,2118.9417,7.0906,53.7769,9.6780,0.0588,1epo
13.9600,119.2025,2016.3861,7.1609,53.2300,8.3965,0.0625,7cpa
4.0000,61.2128,1177.3260,6.2930,20.1867,6.4531,0.1429,3cpa
6.0200,81.5965,1550.4244,3.4903,43.3170,4.8240,0.0526,5er1
6.7200,65.0252,1355.1138,0.5563,81.4518,0.0000,0.1538,1rbp
7.7000,110.4713,2215.1731,9.1776,41.5528,9.1450,0.0455,5hvp
5.4400,58.7132,1065.1088,3.4846,85.4195,3.2486,0.0645,2ifb
5.4700,44.3695,817.0155,0.2267,39.6948,0.0000,0.1250,4cla
7.4400,124.5513,1755.5551,5.2291,49.2237,6.1571,0.0952,1drf
9.0000,148.6280,2698.8528,5.3098,73.9165,8.1753,0.0435,1hiv
4.4300,68.8921,867.5730,5.4792,0.0000,3.0858,0.1538,1rgl
6.3500,67.7116,1039.5529,5.6390,29.3628,6.6261,0.1667,1cbx
8.0000,76.6282,1322.9750,2.2793,67.6973,2.4556,0.0909,1fkg
11.4000,152.3597,2535.7415,4.9513,82.2111,6.6903,0.0488,1hvj
3.7000,80.1406,942.4877,6.5861,41.7886,5.4293,0.1667,1wht
9.1500,101.7242,1719.9169,10.8613,42.9147,9.2358,0.0769,8cpa
9.6800,153.6261,2613.3008,7.6227,103.9505,6.5363,0.0571,1htg
5.3100,61.5252,1233.4517,1.6640,19.7078,2.8779,0.0870,1mfe
2.0000,54.6195,647.8496,2.7192,0.0000,5.8881,0.2000,5cna
6.0300,65.2777,811.4935,2.8873,6.3061,1.7105,0.2857,1bzm
7.7200,65.0110,1093.4546,3.5719,21.5180,1.7604,0.0714,1cnw
6.8200,78.6909,742.2603,6.1227,0.0000,9.9407,0.3333,1drk
10.3400,126.6553,2089.7800,6.1246,43.5959,10.5314,0.0417,1pso
4.4000,42.2364,617.4600,3.7444,0.0000,5.2419,0.1176,1btn
9.3000,121.4017,2169.7781,4.5576,46.5198,4.2383,0.0645,1hpx
9.4200,125.7422,2318.1567,3.4430,77.4215,5.1633,0.0714,1hsg
0.6000,58.3024,719.0588,3.3425,4.8968,3.3283,0.2857,1zsb
7.7200,141.3814,2269.5188,5.3333,85.7294,6.2019,0.0833,1ajv
7.9100,120.0436,2172.0176,3.2337,74.3122,5.2153,0.0833,1ajx
3.9000,13.3911,303.6917,1.3650,0.0000,1.0000,0.2857,1avn
9.5500,125.1344,2153.0244,3.7168,89.6772,5.3728,0.0909,1dmp
4.9200,35.4129,497.9455,3.9974,0.0000,5.9654,0.1667,1h4n
8.4900,81.4361,1644.5645,2.9209,40.4097,4.3840,0.1333,7upj
6.7000,98.9837,1297.1305,14.5929,25.6401,9.8918,0.0465,1a09
4.3000,85.6817,1306.8168,4.7111,20.4932,3.5947,0.0741,1a30
6.2100,137.3792,1941.9977,6.9893,40.4583,9.9408,0.0571,1b3h
8.0200,131.9391,1760.4229,7.4103,34.4988,10.5699,0.0541,1b7h
6.6000,104.2166,1834.2916,8.5737,0.0000,10.9831,0.0952,1b38
5.0000,61.6900,865.7314,0.6354,11.1526,0.7476,0.6667,1bcu
7.5200,38.0822,675.7741,1.4754,30.7790,0.9451,0.2000,1bm7
9.3000,184.2503,2650.3530,5.2328,104.2702,7.5935,0.0714,1bv7
8.9600,175.3362,2677.6121,6.4058,90.9925,9.0688,0.0714,1bv9
7.1200,124.0091,1600.4434,7.7154,15.2382,10.4507,0.0588,1b05
6.7000,127.4592,1727.1130,7.3400,33.8513,11.0420,0.0571,1b3g
5.8900,109.3627,1424.1244,6.3572,14.0997,10.4965,0.0645,1b3l
2.7400,63.8769,1033.2657,5.0755,7.8521,8.5637,0.1176,2qwb
4.8500,62.7792,1006.2430,6.7780,8.4686,9.2741,0.1250,2qwd
7.4800,83.2595,1234.1337,7.5403,8.5450,11.6349,0.1176,2qwe
7.8600,141.4094,2738.4905,7.0474,61.3570,7.0264,0.0339,1a94
3.8400,65.5412,483.8948,1.7600,8.9573,0.0000,1.0000,1bky
4.0700,61.1750,488.6017,1.7578,9.3310,0.1389,0.6667,3mct
7.8500,117.4796,1648.2737,3.8789,46.8743,2.9603,0.1429,1b8y
8.1000,161.8922,2660.7571,12.6385,82.0914,10.9120,0.0465,1ody
9.4000,82.4069,1380.5651,3.4645,43.4005,1.0000,0.2000,1pme
7.3200,103.9307,1439.0896,6.0292,53.0278,5.7523,0.0800,1qf1
8.0000,124.2231,1601.1886,9.2280,40.7874,11.8769,0.0714,1qin
6.3800,101.6119,1903.5148,8.8301,26.6792,13.6749,0.0351,1qjb
12.0000,83.7615,1121.4390,4.6355,31.7245,6.3896,0.1667,1swk
11.0000,80.8037,1095.0735,3.7793,30.4587,4.7602,0.1667,1swp
6.8700,242.8516,2964.1606,11.6392,18.2200,15.3548,0.0526,3tmk
8.5200,120.9893,2421.3174,4.9860,74.3232,6.4486,0.0667,1b6p
5.9600,120.3412,1842.7781,9.0075,47.9922,2.8098,0.1250,1d6w
9.5200,181.6360,1672.4482,12.9364,24.0066,13.5348,0.1053,1c7f
6.1700,109.0455,1560.9973,3.8282,103.8429,0.9287,0.1176,1d6v
4.1200,77.7960,1390.9926,20.4557,32.8861,7.5500,0.1333,1e55
5.7000,60.1096,672.7029,5.8830,0.0000,8.1472,0.2500,1egh
4.6200,73.8860,1432.3665,1.8273,48.8653,0.7257,0.1000,1f4f
4.3400,43.5224,1217.6674,2.3996,39.8062,1.0000,0.1667,1e3v
1.2800,26.2692,428.5943,0.1514,0.0000,0.3894,0.2000,1f9g
6.4100,70.6784,655.1783,2.0085,2.2036,2.6024,1.0000,1i80
10.0000,124.8200,1942.1011,18.2182,53.9925,7.6879,0.0714,1g37
7.4100,66.1831,749.8216,8.9936,0.0000,12.6771,0.2222,1ik4
6.8200,89.1304,1540.6918,4.9186,14.9078,6.4983,0.0741,1k1n
5.2200,29.3742,559.1517,2.6283,0.0000,3.5619,0.1333,1h1h
8.2200,95.3053,1556.1021,3.4647,22.1759,3.6084,0.1333,1h1s
8.3900,112.9409,2063.3899,4.7109,69.8752,5.4252,0.0392,1it6
6.4700,90.8681,988.5550,7.4561,6.4534,10.0587,0.2000,1j01
5.2200,141.7182,1628.5667,3.1456,41.6261,0.0000,0.2000,1j17
6.0000,172.2531,2376.3008,23.6831,62.6519,4.6644,0.0541,1jq8
8.7000,157.7730,1836.3835,14.4785,61.7038,18.0587,0.0488,1jyq
6.9200,130.0584,2421.2244,4.7058,72.1250,4.5540,0.0714,1k6v
4.0400,37.7432,541.0239,0.7389,43.2867,0.9288,0.6667,1li2
2.9600,90.3993,1197.1335,8.3998,9.1341,9.1508,0.1333,1m0q
6.5200,29.0514,579.5497,0.4490,29.9947,0.0000,0.2222,1alw
7.0500,95.2366,1232.5919,4.1366,4.8642,7.1035,0.1538,1xuf
9.0900,121.4598,1737.6018,2.7315,67.0056,1.0000,0.0952,1d3d
9.4400,52.6578,940.3742,3.6659,33.6577,1.9268,0.1818,1g1d
4.3100,59.6251,621.9600,2.4477,19.7976,2.5140,0.3333,1ajq
5.4000,49.8705,728.1691,5.9662,29.3346,3.3923,0.4000,3pch
7.8500,99.3518,1400.1085,7.4648,33.2059,11.0425,0.0870,1lbf
7.8500,101.9852,834.7882,4.5812,11.8734,9.1878,0.1538,1laf
6.3000,85.2544,778.0330,4.7361,1.6691,7.1823,0.2222,1lag
7.5200,77.2142,623.6866,3.9011,12.0329,7.8003,0.1667,1lah
2.0000,54.9992,766.7344,5.7005,31.0116,2.3437,0.2857,3pce
5.9200,78.1013,1295.9983,4.2563,49.2558,2.9479,0.1176,1qf2
6.3000,97.4798,1445.1245,2.1776,46.4455,3.3535,0.1818,1d4p
10.8200,72.7410,705.7564,9.7194,0.0000,13.5142,0.2857,1ebg
4.3100,73.5461,1042.4814,3.0901,16.8930,4.8052,0.1333,2tpi
7.7700,144.5715,2293.3350,8.5110,52.9646,7.5067,0.0870,5apr
8.8200,58.5312,924.1696,4.6603,11.9100,3.8118,0.3333,1cim
8.7300,57.7803,954.7327,3.9187,10.7122,2.9348,0.2857,1cin
7.1500,102.4820,1376.7936,6.3917,39.8448,2.8937,0.0690,1elb
5.3100,69.7724,1268.4456,1.9691,20.2134,2.9543,0.0833,1mfd
6.9200,126.8188,1937.8806,6.7074,17.9011,9.2867,0.0667,1smf
5.3100,75.0133,1422.4775,2.7305,27.1493,4.2879,0.0690,1mfc
6.5500,54.2388,753.2479,3.0071,4.4275,3.5335,0.2857,1yda
7.0700,64.2096,719.4345,5.4623,3.4438,2.4799,0.2857,1ydd
9.0000,79.2545,1135.6589,6.3068,23.5368,8.5869,0.0952,1mnc
4.9600,54.5711,471.5966,6.8514,29.7419,5.1645,0.1538,1cea
6.0000,51.1939,579.1328,4.4902,34.8042,4.7346,0.2857,1ceb
3.8700,85.8938,1242.8827,3.4623,22.1001,1.5796,0.1111,1aj7
6.0300,61.6011,953.6338,4.8223,39.9451,1.9791,0.2857,1okl
10.6200,190.4364,2973.3657,7.2266,109.0276,10.2493,0.0714,1qbt
5.3000,95.6114,1029.9203,3.5843,0.0000,4.7965,0.2000,1a69
6.9200,103.9840,1812.2061,9.2062,0.0000,9.5769,0.0952,1b39
3.7000,50.4562,609.2549,3.7093,1.5578,6.0362,0.2000,1bcj
8.7000,120.6153,2078.6826,2.9334,67.1476,4.1711,0.0833,1ohr
4.3200,55.3575,876.7377,3.6516,1.8685,5.2495,0.1667,4rsk
9.3400,59.1670,952.8584,5.5004,30.6062,3.1549,0.1538,1bn1
9.3100,60.0418,988.9022,5.8252,27.3144,3.2543,0.1333,1bn4
6.7700,128.2955,1574.5459,9.4512,44.3829,6.9340,0.0588,1bzh
1.8200,67.1972,588.8718,6.3426,0.0000,7.8162,0.2000,1d5r
7.9700,71.3477,1173.6100,3.3540,36.6105,3.6881,0.1250,3amv
4.4000,102.1286,1878.6342,3.4714,36.4380,4.7622,0.0714,7kme
10.3700,120.1373,1722.2181,7.2934,47.4550,4.2620,0.1176,1c4u
10.8000,129.0310,1786.0306,8.9883,87.3990,4.7372,0.1111,1c4v
4.2000,88.4574,1001.5494,7.9599,21.6949,7.6513,0.2500,1c87
7.5700,85.2324,1035.5990,8.3766,2.8746,13.2356,0.1429,1d09
7.3900,123.5001,1721.8579,1.5414,57.8443,0.9261,0.0800,1d3p
7.6600,121.7504,1477.5771,3.9752,36.7585,2.0000,0.1667,1f0r
7.7400,125.0040,1355.2640,4.0739,35.3536,2.0000,0.1667,1f0s
2.3500,65.0744,776.7975,5.8332,0.0000,8.8769,0.1111,1qi0
9.8900,126.4666,1368.0325,2.1968,89.2305,0.0000,0.4000,1e66
5.2800,72.1008,941.1027,3.8825,0.7329,5.8694,0.3333,1f5l
7.2700,62.9389,1307.1078,9.4107,56.3895,1.4942,0.0667,1fdq
9.0000,158.1471,2411.6753,7.0687,129.4386,1.9294,0.0833,1fm9
6.7000,99.9597,1348.0917,5.5919,8.2807,7.0299,0.2222,1hp0
5.3700,73.4939,1214.8596,1.3872,47.0127,1.8244,0.6667,1gpk
4.9200,63.5193,1099.5172,1.6715,14.8896,2.7667,0.2222,1h1p
9.4000,167.1076,1650.1698,5.1719,68.5350,4.5780,0.0952,1ksn
9.5200,170.8667,2812.0525,7.8749,76.0122,10.5364,0.0303,1m4h
7.2200,51.4751,819.1091,4.5944,16.5422,3.7617,0.4000,3pcj
6.7000,52.3167,814.8829,3.8814,20.7195,3.8009,0.4000,3pck
4.8500,100.4180,2085.6677,5.7803,51.7876,3.6554,0.0488,1qji
4.9200,97.0833,1309.3518,6.2238,5.8396,6.4640,0.0833,1jqy
5.6000,58.2565,616.1188,2.8005,0.0000,2.8470,1.0000,1vfn
6.0500,59.4752,796.6561,8.5221,30.8288,3.5395,0.2857,3pcf
9.8000,58.1747,1102.6326,3.7003,23.4456,3.5086,0.2500,1bnt
9.7000,60.3423,1079.4371,3.2309,9.1972,3.6479,0.2000,1bnu
10.3300,68.8925,1396.2158,0.8316,80.6955,0.4555,0.2222,4std
2.7000,53.8003,477.3559,15.2410,43.4118,2.7655,0.2500,1ylv
9.1000,129.9632,1917.0380,2.8977,96.9027,2.7618,0.0714,1h22
8.3500,132.4084,2005.0228,3.0526,112.5265,2.9168,0.0625,1h23
6.5900,148.3365,2461.9949,6.0891,65.3615,9.2529,0.0465,1izi
9.5200,84.1492,1322.3561,1.7980,79.3996,0.7182,0.6667,1l7s
2.4000,50.2890,717.1617,4.7184,29.7197,2.1697,0.4000,3pcb
7.4000,155.8477,2661.5762,7.8062,63.1110,7.9489,0.0377,2er9
3.2100,62.0432,639.0702,6.1209,0.0000,6.6603,0.1667,6tim
3.3000,91.4153,867.1555,3.4490,0.0000,1.3850,0.1538,8gpb
3.8000,50.6184,614.4766,4.1387,0.0000,5.1569,0.1818,5enl
3.0000,35.3349,485.0500,2.8686,0.0000,4.4398,0.2500,6enl
8.2200,84.5613,985.9362,10.0066,19.9403,8.4455,0.1667,9aat
1.8200,54.9022,578.0057,2.2715,6.6087,3.1695,0.4000,1bra
7.0000,85.5698,1230.9664,1.5532,59.1728,1.7966,1.0000,1fki
5.5200,77.6180,971.4421,3.3191,15.1711,5.0285,0.2857,2cht
8.0900,96.9249,1749.5220,3.7783,69.6024,5.4321,0.0741,1htf
6.2400,115.2421,1577.5568,6.7769,47.7713,7.6732,0.0870,1tmt
7.2700,127.5817,1338.6127,3.0186,45.4257,3.7426,0.1429,2cgr
7.4100,96.1591,1586.2474,3.7693,46.5716,5.8620,0.1000,1etr
4.5200,69.5533,981.0649,3.7973,1.5640,4.9306,0.2222,1ctt
8.0500,105.5199,2127.8772,4.9649,67.7089,7.9404,0.0606,1hih
5.0100,167.6981,2552.7844,8.5041,7.4070,14.8062,0.0476,1ppi
5.2700,48.1984,1187.0315,4.1568,79.9213,0.0000,0.1250,1qca
4.9600,72.6418,986.7814,5.6080,0.6011,8.0134,0.1818,1tsy
5.5500,85.9979,1200.0999,2.2623,28.6487,3.4899,0.0833,1jlx
5.5200,68.1920,1267.4457,2.9600,34.6633,1.2868,0.3333,1ydr
5.9200,79.5334,1177.2955,2.1420,34.3689,2.2387,0.1667,1yds
6.4000,53.2270,819.8240,3.1903,34.5300,2.6029,0.0556,1a07
5.6200,89.9265,1291.6902,5.0388,32.9482,6.7853,0.0500,1a08
6.4000,85.0644,1159.9365,5.5878,30.1372,7.6279,0.0500,1a1b
6.0000,83.0549,1184.0798,5.3453,29.5745,8.2710,0.0667,1a1e
5.7000,54.5830,456.2386,2.5660,27.1777,3.0362,0.2000,1a99
4.0500,132.6766,2127.9810,7.3944,52.6299,4.4089,0.0909,1awi
6.5100,90.0587,1196.4424,5.0953,43.0707,2.9433,0.1053,2usn
8.6400,78.4886,1333.9030,5.9023,0.0000,6.4930,0.2000,1fmo
4.0100,58.8612,551.6726,3.8180,0.0000,0.0000,0.6667,1b42
9.8900,63.5417,1043.3265,5.6959,23.7744,3.7358,0.2857,1bn3
4.3000,55.6065,788.6017,5.9800,13.9409,1.8345,0.3333,1byt
6.5200,128.1384,1729.6996,5.6945,62.4617,5.0545,0.0741,1ct8
7.3800,120.1073,1771.6179,5.5672,80.9945,5.1940,0.0769,1qf0
7.2800,148.5301,1983.6722,7.3724,47.8410,10.4082,0.0571,1b40
12.0000,64.5627,1046.2721,1.4328,27.1343,4.1313,0.1667,1swn
8.7000,94.5419,1208.4292,3.3520,75.2180,0.0000,0.3333,2pcp
3.6000,73.2721,797.9890,3.9691,0.0000,5.2933,0.1538,1d1p
9.0500,167.2811,1654.1678,7.9797,101.5441,6.4351,0.0833,1ezq
7.1500,112.3683,1936.4049,4.2056,27.8756,7.4185,0.0417,1fch
4.5100,98.2216,1335.8617,5.9138,25.1021,5.0577,0.2222,1e2n
8.2200,93.0098,1010.3241,1.6408,42.1997,1.4945,0.2500,1efy
3.7200,42.8340,770.4806,4.6408,2.4921,3.3035,0.0714,1fwv
6.6000,143.9083,1557.3912,11.2444,56.7317,9.5574,0.0500,1g7g
2.8900,58.1169,727.0511,3.1891,0.0000,5.6486,0.1818,1iih
6.5800,93.8645,1358.6066,3.9555,10.1388,6.8468,0.1053,1k1i
7.5500,121.8454,1584.7407,5.0882,29.4069,6.7519,0.0952,1k1j
7.4000,113.7055,1543.8027,5.2648,23.8734,7.0126,0.1176,1k1m
7.4800,117.4034,2263.1624,3.7934,69.5816,4.0410,0.0714,1k6c
7.3600,136.4823,2368.4543,4.7528,70.3646,5.0487,0.0714,1k6p
5.5200,59.5283,553.1167,9.3112,0.0000,9.1314,0.3333,1kc7
2.2200,98.3343,1297.2396,8.5706,17.0595,8.0318,0.1333,1m0n
3.4000,142.0192,1931.3241,9.8290,0.0000,16.3447,0.1000,1m83
10.0500,62.8262,881.6258,5.3736,0.0000,9.7351,0.1176,1n4k
6.6600,58.2941,1034.0408,5.1837,20.7075,6.5275,0.1429,1cps
4.3200,48.8171,433.1883,7.9943,31.9937,4.9341,0.1538,2pk4
10.3000,142.5770,2572.7837,4.0404,78.3310,6.1719,0.0476,1hvs
4.4800,73.7545,1144.0084,4.5732,12.6728,4.7302,0.1053,1jaq
9.8900,70.5230,1148.4387,4.0062,15.1576,3.4581,0.1176,1a42
9.0800,56.7498,884.1835,3.4517,10.1830,1.9897,0.1538,1bnw
4.6600,103.9525,1142.3690,7.1395,81.5764,6.4366,0.2500,1bzj
6.0500,56.0018,827.9420,5.7323,18.8082,4.4827,0.3333,1eoc
7.6200,119.4731,2322.2820,4.4309,72.7494,4.6211,0.0714,1k6t
4.6600,54.8049,713.0333,5.5870,0.0000,7.2734,0.2500,1m1b
6.6400,126.4793,1699.1934,7.0245,56.7830,5.6548,0.0667,1sln
5.1600,88.6105,1458.5792,4.8086,2.1058,5.9255,0.1000,1jqd
3.7200,40.2598,580.0259,6.7617,6.6209,5.1183,0.2000,4tln
6.3700,73.9482,1180.9070,5.9389,39.6397,6.4273,0.1111,5tln
7.5600,96.4363,1551.2230,7.2465,22.0284,5.1792,0.0741,1tlp
6.1100,141.1143,2525.3994,9.0532,64.5013,8.7791,0.0328,4hvp
7.4000,112.5358,1678.3595,4.1033,26.6749,3.8129,0.1000,1dhf
1.5400,70.3592,831.8243,5.0055,0.0000,10.2766,0.1111,4xia
8.5500,112.6862,2458.5918,4.6831,82.7059,3.2414,0.0476,1hos
2.2800,60.0646,680.4204,5.5153,0.0000,9.2234,0.1429,2xim
8.2200,114.1475,1839.5164,3.9331,61.8251,4.7220,0.0952,1ets
9.2200,125.5834,2317.4282,5.4873,71.5057,6.7010,0.0541,1hps
7.7400,107.6237,2061.4873,3.3496,77.2681,5.0545,0.0645,1sbg
6.0800,39.7937,447.4089,4.5370,2.9972,2.5521,0.1538,1tet
6.1000,127.0731,1675.5936,7.4427,48.8708,5.9209,0.1053,1tkb
7.8500,61.4067,1065.2668,1.8346,21.4792,1.4557,0.0625,1cny
11.9200,83.4539,1035.5299,8.2018,0.0000,8.6367,0.2000,1ctu
7.0000,99.1309,1539.2208,2.8393,48.0128,2.7295,0.0909,1fpc
6.3700,104.7527,2049.8130,3.5317,60.2719,1.7864,0.0645,1hbv
7.2800,108.9165,2143.5676,4.0207,79.6212,7.1157,0.0606,1hii
4.8200,59.4649,757.2320,1.6331,10.4730,2.6366,0.1333,1dud
6.4000,71.1043,866.6717,7.2134,45.7072,6.7567,0.2000,1igb
6.0700,95.6213,1249.1160,4.8795,30.3847,4.7734,0.1429,1mmp
5.4000,98.9587,1310.7651,4.4438,23.6337,5.7067,0.1250,1mmr
3.8000,61.4724,978.2843,4.1813,1.0000,6.0007,0.1667,1nje
6.5700,62.2236,1390.7206,2.5670,27.7699,3.3816,0.1000,1sld
6.9500,102.7037,2075.7654,3.4988,79.3791,5.3429,0.0645,1tcx
3.1000,82.9133,990.7447,4.0163,0.0305,5.8657,0.2222,1af2
7.0800,68.9590,895.9658,5.9780,0.0000,10.5334,0.1429,1fsa
10.5500,77.9079,1152.8752,6.1707,0.0000,11.8937,0.0870,1rbo
7.3200,112.0307,1631.2360,3.4413,43.4312,2.0734,0.1111,1ydt
4.5200,73.3786,1197.7732,4.6636,22.8357,7.8795,0.2000,2mas
7.1200,68.4543,1248.1471,2.7909,50.9808,2.7007,0.2222,5upj
6.9200,111.6643,2157.3525,4.6991,42.9297,5.6070,0.0488,1a9m
5.9200,79.9603,1314.4884,1.8405,32.2427,1.7842,0.0870,1aj6
6.8400,106.7781,1531.8376,2.8429,39.9349,4.3509,0.1000,1bhx
3.2200,106.7548,1297.7814,4.9542,12.9078,4.8829,0.1818,1br6
8.1000,118.6436,1978.4297,5.5792,75.0961,3.3887,0.1667,1stc
8.8000,74.4496,1196.2479,3.9418,44.7722,3.4305,0.1250,2amv
2.9100,41.0160,743.0964,5.3659,6.9243,6.8619,0.1818,2pri
5.8200,131.9936,1628.0825,6.5491,36.5276,7.4662,0.0513,11gs
7.5700,93.9691,1168.4705,3.7839,62.4447,4.4122,0.0909,1a0q
6.7000,96.4596,1248.6895,4.7032,56.7900,5.6835,0.1667,1a50
10.0000,64.5424,1058.6644,5.2273,22.0308,3.1312,0.2857,1bnn
7.1200,122.2847,1630.1571,6.4137,18.7041,10.8079,0.0588,1b52
4.6000,31.0010,547.3877,0.2980,3.8150,0.6582,1.0000,1upf
6.8800,145.9597,1530.4565,5.5197,36.6805,3.2822,0.0952,1xka
9.1100,105.1143,1532.9744,7.7321,39.5692,2.6175,0.1176,1d9i
4.7000,93.1405,1002.9290,7.7819,21.1742,8.1475,0.2500,1c86
5.5900,72.4951,939.2668,3.3912,5.3309,5.5034,0.1176,1f4x
7.7400,76.4423,1439.8457,3.4581,67.1289,0.5398,0.0500,1qiw
6.4000,83.3111,1487.7942,1.3384,43.7016,0.0000,0.1667,1i7z
4.3200,89.7217,1502.1818,3.3383,0.0000,5.3880,0.0444,1gu3
8.9200,116.7798,1739.0930,2.6864,48.8419,3.3736,0.0800,1kzn
2.2300,59.0612,762.0424,3.5684,27.5129,1.4426,0.2500,1ajp
5.2800,25.8333,735.8548,0.4633,26.6920,0.0000,0.1250,1cla
6.3200,52.5985,1160.3831,1.8021,33.7718,2.9502,0.2222,6upj
2.5000,51.2891,767.1401,2.1198,28.0624,1.3252,0.2500,1ai4
4.9200,125.1743,1303.6605,7.3052,81.4666,8.1338,0.1111,1bzc
5.0000,95.3964,1059.0657,5.7658,58.3870,4.6337,0.2500,1c84
6.4900,88.8569,916.6047,5.6296,12.6012,0.5781,0.1250,1dl7
