pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,PDB
4.0900,134.1217,2000.1917,4.7686,40.6309,6.9397,0.0278,2v88
4.0900,48.0200,507.1369,1.0691,38.5756,0.0000,0.6667,1ai7
4.0900,81.5921,1258.0909,3.5109,17.4997,6.8205,0.1667,3g2n
4.0900,53.9282,923.9842,2.6338,2.4463,3.8830,0.1667,1o0n
4.1000,103.5741,1255.0822,4.0245,0.0000,5.1385,0.2000,1odj
4.1000,33.9379,681.8345,0.4691,32.8732,0.0000,0.0909,3gk1
4.1000,128.0663,2020.8615,11.6582,16.4333,4.3610,0.1053,3iod
4.1000,57.8706,747.9852,2.3343,4.7590,4.3987,0.4000,1c5t
4.1000,104.2588,1478.3237,6.4037,17.9220,2.6238,0.0588,2bvs
4.1100,73.7385,1064.2209,9.9503,0.0000,8.3958,0.1667,1p19
4.1100,71.2252,1268.1921,2.4744,0.0000,5.7455,0.1111,1z3v
4.1100,53.1391,710.6570,3.5075,0.0000,6.7709,0.1111,3oyw
4.1100,39.7916,805.2693,2.2025,2.1503,3.2337,0.2000,3d6o
4.1200,96.5486,1515.4648,5.0345,0.0000,5.6938,0.1250,3a1d
4.1200,108.0177,1751.0259,5.8559,27.6856,2.2027,0.1176,3ivc
4.1200,49.8563,465.1326,1.8430,0.0000,0.0000,0.2222,3mam
4.1200,72.4355,1173.2533,5.1040,14.5380,7.4061,0.1818,3mkn
4.1300,75.1039,1008.1899,3.9959,7.0730,5.5224,0.0800,1v2q
4.1400,91.7719,1364.4248,5.2890,0.0000,8.0155,0.1250,3t4n
4.1500,93.4240,1231.9323,3.9270,0.0000,5.1198,0.1000,2vt3
4.1500,81.7137,1099.6885,5.6812,5.2374,7.4566,0.0909,3c8e
4.1500,56.3834,779.6472,4.4292,6.5584,4.3649,0.1429,3a9i
4.1500,58.0411,656.4709,4.2906,12.2180,2.0000,0.2000,1m2x
4.1500,112.7609,1396.9806,4.0663,34.4832,4.0167,0.2222,1q91
4.1500,48.9729,945.5282,3.7471,5.6214,1.7548,0.2000,2toh
4.1500,82.9234,848.6217,8.0560,0.0000,9.5694,0.2222,3d51
4.1500,106.0888,1019.5126,2.1609,5.4182,2.1054,0.1176,2v2q
4.1600,74.2368,1162.8712,3.8294,15.9763,4.0344,0.0741,3d3x
4.1700,59.5723,588.9471,2.0298,4.9051,4.0625,0.4000,1v2s
4.1800,83.3230,937.1705,2.5723,43.0458,3.0000,0.1818,3q2j
4.1800,72.7384,630.1080,7.2947,0.0000,10.4573,0.2000,2qfu
4.1900,65.9438,835.8380,11.4865,55.4573,0.0000,0.0800,3cr5
4.1900,61.1478,887.8455,3.5574,0.0000,2.2743,0.1250,1hi3
4.1900,47.8512,609.9265,5.5061,12.4961,4.9912,0.1818,3b3w
4.2000,59.9502,1295.2455,4.8215,3.9566,7.5513,0.0465,2r2b
4.2000,58.0385,949.0699,3.8528,2.5450,3.4446,0.1667,3djp
4.2000,71.3965,776.2308,3.1125,4.8616,4.4739,0.4000,1c5y
4.2000,88.4574,1001.5494,7.9599,21.6949,7.6513,0.2500,1c87
4.2000,78.5165,1048.3210,6.2330,20.4940,5.7855,0.2500,1ghw
4.2100,119.9578,1251.7141,7.4147,0.0000,11.3536,0.1667,1qk4
4.2100,125.4628,1730.3748,11.4267,0.0000,11.7207,0.0714,1yon
4.2100,103.3645,1254.0398,4.2193,0.0000,6.3977,0.2222,1odi
4.2200,71.8489,993.4368,5.9049,3.4033,6.7794,0.1176,1pzi
4.2200,42.3915,871.5847,0.6722,34.6918,0.0000,0.0526,3kyq
4.2200,82.5095,1598.1788,5.1085,0.0000,5.0816,0.1538,1ua4
4.2200,55.9829,591.1837,5.3943,0.0000,5.2829,0.2500,1kv5
4.2200,53.0752,847.8365,6.2670,4.9655,8.5556,0.1176,1t5f
4.2300,24.4392,957.8041,0.1215,23.8288,0.0000,0.1333,3zqe
4.2300,67.8224,902.3752,5.6254,10.8870,6.8951,0.3333,2jkp
4.2300,59.6366,776.6599,4.1933,0.0000,6.7909,0.2500,2jke
4.2400,51.5661,718.9742,0.6537,34.7399,1.7803,0.4000,3h78
4.2400,66.1257,880.5226,4.4338,0.0000,9.1575,0.1333,2bes
4.2500,35.0068,609.1805,0.9027,35.6668,0.9868,0.6667,1li3
4.2600,11.0792,359.1449,0.0130,16.6645,0.0000,0.4000,3lk1
4.2600,76.4048,1195.4498,4.0612,0.0000,6.5734,0.1667,3tdh
4.2600,88.7551,976.3172,3.4492,0.0000,4.7387,0.1538,2qrk
4.2700,81.6794,508.1181,4.8526,49.5968,0.2710,0.1667,3ijg
4.2700,52.8267,917.0477,6.9025,2.4470,4.7627,0.1333,1m5w
4.2800,54.1536,566.9321,4.4240,0.0000,7.8286,0.2500,2vzr
4.2800,45.3036,1161.5137,1.3701,48.5385,1.4678,0.1250,3jrs
4.2800,136.7428,2269.1973,8.9008,0.0000,11.0561,0.0556,3f5j
4.2800,107.4169,1207.2245,3.2212,50.3234,3.9299,0.1111,3gta
4.2900,81.6457,1360.5608,3.8743,45.8090,1.7919,0.1111,2wuf
4.2900,86.1793,1148.6333,4.4562,32.4156,3.5088,0.2222,1e2l
4.2900,58.9168,593.1825,1.7053,6.0295,3.1607,0.4000,1v2l
4.3000,70.7360,791.1597,3.9061,0.0000,6.5151,0.1538,1det
4.3000,94.3186,1522.4205,5.2223,45.9566,5.2956,0.1111,2cli
4.3000,75.1280,1771.4650,1.7141,120.0624,2.9074,0.0328,2q7y
4.3000,112.9983,1757.2329,4.7026,34.0427,0.9508,0.1176,3ivg
4.3000,132.1374,1811.7645,5.5746,35.3871,6.9080,0.0377,3obu
4.3000,49.9910,590.9913,7.2442,0.0000,4.9859,0.2500,1amk
4.3000,54.0996,627.7178,4.8935,0.0000,7.4137,0.2500,3moe
4.3100,73.5461,1042.4816,3.0901,16.8930,4.8052,0.1053,2tpi
4.3100,59.6251,621.9600,2.4477,19.7976,2.5140,0.3333,1ajq
4.3200,55.3575,876.7377,3.6516,1.8685,4.2495,0.1667,4rsk
4.3200,72.9390,1172.3075,1.8220,18.4190,0.0705,0.0667,2ha6
4.3200,113.3558,1290.4646,5.4931,0.0000,6.8292,0.2222,2qtt
4.3300,162.5541,1689.4116,12.2363,27.9853,13.1965,0.0952,1olx
4.3400,43.5225,1217.6675,2.3996,39.8062,1.0000,0.1333,1e3v
4.3400,42.1077,659.5659,0.2005,6.9109,0.0000,0.1429,2ha5
4.3400,90.3569,906.0107,3.9943,0.0000,3.7877,0.1667,1z6s
4.3500,112.9987,1517.4901,4.1390,69.9763,1.4141,0.0800,3feg
4.3500,70.1836,1056.2095,4.1103,12.7101,5.2599,0.2857,1ghv
4.3500,53.1276,920.0758,4.0806,0.0000,6.2004,0.1667,1yfz
4.3600,24.8893,472.2557,3.0757,0.1976,1.6165,0.2222,2ez7
4.3600,47.9622,806.2408,9.8037,4.4932,7.6032,0.2857,1we2
4.3600,104.4489,1178.8445,2.9854,57.6917,4.2868,0.1333,1dy4
4.3700,54.9219,644.1334,5.9556,0.0000,10.6658,0.1818,2jdy
4.3700,58.3629,946.7774,0.8369,33.8181,0.6967,0.2000,1td7
4.3700,107.2734,1406.1288,7.6308,0.7478,5.7696,0.0952,2zif
4.3800,44.5141,727.8873,1.0337,8.0054,1.0000,0.2222,3b24
4.3800,109.1141,1402.3947,3.9568,42.0529,5.8834,0.0444,1bhf
4.3800,37.1810,569.8956,2.1997,7.8013,2.8712,0.1667,3guz
4.3900,64.2002,695.4069,2.4451,27.6216,1.7755,0.2500,2hjb
4.3900,57.8653,824.1126,4.3012,2.5722,5.1811,0.1667,3djo
4.3900,162.2864,2579.3125,6.6120,72.0574,10.0842,0.0299,2avq
4.4000,136.6389,1951.1636,7.5404,0.0000,10.1934,0.0645,2i2e
7.4000,147.5133,1669.9961,10.6865,0.0000,17.8915,0.1000,2xtn
4.4000,88.3974,946.2794,2.2595,21.1312,2.8013,0.0476,3jzg
4.4000,83.1048,1016.2027,5.2945,11.7992,5.2879,0.2500,1p57
4.4000,65.0995,766.2734,8.0461,0.0000,9.4331,0.2500,2pwd
4.4100,71.6180,1244.0347,2.5861,13.1082,5.3305,0.0541,3iqi
4.4100,63.7307,802.6322,2.0043,38.8998,2.4108,0.6667,3rsx
4.4100,140.5330,1509.3701,5.7447,27.0041,7.1416,0.0952,1olu
4.4100,80.3423,1240.3157,6.9643,44.8258,6.9919,0.2000,1no6
4.4100,49.2466,954.5972,1.5033,29.0866,0.3711,0.1818,2csn
4.4200,47.7185,1000.5529,2.0749,2.0000,3.2825,0.0571,3dri
4.4200,103.8551,1277.6316,7.1229,31.5195,9.3575,0.1176,1tjp
4.4300,40.9647,363.3579,1.7820,0.0000,4.0336,0.2222,3kqr
4.4300,71.1563,814.3730,5.2942,2.0000,8.7425,0.0800,3m3e
4.4300,96.0681,1231.7067,7.7838,11.4147,9.7019,0.1000,2we3
4.4300,55.4429,823.2410,4.0242,0.0000,7.7092,0.1000,2wyf
4.4300,44.4699,765.2075,1.4663,51.1872,1.0000,0.3333,3pxf
4.4300,81.4124,1429.3781,4.6009,72.6540,2.3751,0.3333,3pxq
4.4400,116.2816,1713.1650,3.6108,4.1819,5.7126,0.1111,3pd3
4.4400,64.8082,1217.7928,1.5907,0.0000,4.5858,0.1176,3okc
4.4400,125.3872,1983.9305,7.1296,15.2184,8.4612,0.0690,2amt
4.4600,130.1008,2113.2434,4.2375,41.3914,5.8257,0.0250,2v86
4.4600,129.9122,1459.5789,15.9593,1.0000,16.8315,0.1000,1wvc
4.4700,167.4922,2818.9324,7.8674,42.3642,11.4868,0.0220,2v83
4.4700,94.4792,1115.0258,4.6652,7.4520,6.3520,0.2000,2r2w
4.4700,63.0121,999.0760,3.6318,26.1265,5.0490,0.0952,3hl5
4.4800,74.3270,1414.7562,4.8683,13.8813,6.8656,0.0952,2ogy
4.4800,87.9311,1447.1935,3.3708,0.0000,3.6673,0.1429,3pd4
4.4800,73.7545,1144.0085,4.5732,12.6728,5.2339,0.0909,1jaq
4.4800,117.2229,1681.3936,4.5099,3.9929,5.5470,0.1053,1qan
4.4800,33.6661,467.3657,4.5210,0.0000,3.0815,0.5000,3t01
4.4900,125.9922,1540.3689,8.1272,8.9389,11.0664,0.1250,1o7o
4.4900,174.0376,2697.2656,5.8324,51.1010,7.9177,0.0253,3f9y
4.4900,47.7835,848.1207,2.7537,38.1765,2.5967,0.2222,3kmy
4.4900,62.6566,621.2662,2.4599,5.8270,4.1221,0.4000,1j14
4.4900,102.8688,1154.5753,9.3133,0.0000,5.6767,0.1333,1hi4
4.4900,55.5936,791.9804,1.2858,42.2130,1.1892,0.2000,3hl8
4.5000,70.0506,968.8774,0.7248,45.1663,0.0000,0.1818,3n7h
4.5000,86.0732,991.5996,5.9369,19.0882,5.2774,0.1818,3sw8
4.5000,53.4364,770.1663,3.4981,0.9304,5.6490,0.5000,2eg8
4.5100,39.1772,746.1037,3.6907,2.8237,6.7324,0.1667,2r1y
4.5100,85.3140,973.3763,2.4590,8.0751,3.3700,0.2857,1gi7
4.5100,64.2178,926.0939,10.2804,5.8355,6.3820,0.1667,3aas
4.5200,43.6926,454.9345,1.0365,0.0000,1.5326,0.2000,3r6u
4.5200,50.8112,841.1086,7.5241,16.2913,1.4504,0.2222,2a4m
4.5200,52.0480,598.8282,3.4405,63.6130,3.6451,0.3333,2ra6
4.5200,182.9865,2947.4082,10.9533,92.3059,10.9041,0.0270,3bzf
4.5200,55.0548,627.7301,2.7355,4.2030,4.2576,0.4000,3gy7
4.5200,88.4950,1302.8682,4.1460,7.5808,5.7721,0.2222,1ctt
4.5200,74.3199,883.1943,4.9235,6.7179,9.6988,0.2857,1gu1
4.5200,168.7173,2581.8992,6.7282,20.4466,7.9278,0.0526,1mrn
4.5200,99.4004,1122.2346,4.5154,0.0000,6.4824,0.1667,1z4n
4.5200,98.8654,1131.9674,5.6073,0.0000,8.1364,0.1667,1z4o
4.5200,122.4639,1997.9852,5.4341,23.4781,5.7498,0.0667,2wm0
4.5400,144.0360,1764.1349,3.8624,0.0000,7.4620,0.0769,1szd
4.5400,70.8271,1303.7507,3.4287,0.0000,2.4582,0.1176,1amw
4.5400,131.9947,1767.8455,6.2234,24.3287,11.6643,0.0526,1b2h
4.5400,45.5997,628.0467,3.3550,0.0000,7.2628,0.2222,1oko
4.5400,50.5369,607.4777,5.1877,0.0000,4.5269,0.2500,1lyx
4.5400,87.0457,1222.5820,6.3157,0.0000,3.4724,0.1000,2w5i
4.5400,93.7411,1492.3129,8.7705,5.7491,12.7167,0.1667,2zz1
4.5500,96.4227,1454.6349,3.0391,52.1015,3.8043,0.0364,1utc
4.5500,101.6355,1916.9727,9.1990,0.0000,2.5738,0.1000,3b2q
4.5500,84.7877,1075.9055,7.7017,24.4273,7.9389,0.0909,3p8p
4.5500,38.5187,464.5527,1.2839,0.0000,0.0000,0.2000,3ppq
4.5500,63.3283,989.0125,3.1403,2.7487,3.9870,0.1538,3djv
4.5700,89.3143,1092.0702,3.3841,19.4195,2.9345,0.2222,1w2g
4.5700,62.0771,1169.7578,3.9864,8.6637,7.3989,0.1429,3n8n
4.5900,56.4032,1083.8027,2.2058,22.8961,3.4785,0.0714,3iqh
4.5900,76.2369,917.8635,3.0224,30.8295,0.0000,0.2000,1fj4
4.5900,98.3579,1590.2581,4.2454,69.3165,2.9051,0.1429,3f3t
4.5900,138.0594,2277.0166,8.5276,6.3595,12.1516,0.0645,2ihj
4.5900,117.5641,1613.5723,5.3877,48.5889,2.7752,0.0645,1bma
4.5900,65.6639,963.0944,4.2964,13.3895,6.3323,0.2000,1l2s
4.5900,90.4090,1074.1182,5.0015,19.1848,7.8523,0.1818,2jiw
4.5900,73.6156,999.6632,2.0768,56.1510,1.8082,0.1538,3hp9
4.6000,79.4266,1369.5100,4.9796,18.1571,6.5029,0.0571,3iqg
4.6000,144.2890,2225.2952,3.6184,5.2551,6.4496,0.0714,2fsv
4.6000,62.6844,686.1899,5.2612,8.7098,8.9007,0.1818,2pyy
4.6000,82.7933,1036.3595,2.9224,45.6569,0.0000,0.2000,2vba
4.6000,75.0572,921.5563,1.7148,27.7733,0.0000,0.2000,2vb8
4.6000,183.2068,2482.9338,13.4448,32.7330,13.5660,0.0645,3d7k
4.6000,64.0674,1121.9917,6.0781,28.0953,4.5583,0.2222,3r82
4.6000,82.6415,887.9659,7.3825,19.9094,7.9869,0.2222,1pa9
4.6000,66.4423,801.3441,4.0771,2.7386,5.1231,0.2500,1tx7
4.6000,116.9431,1844.8450,10.1050,0.0000,10.3666,0.0690,1u33
4.6000,30.6112,513.5757,0.2980,3.8150,0.6582,1.0000,1upf
4.6000,117.2929,1569.0636,5.5879,15.4244,6.3524,0.1250,2v54
4.6000,89.1862,1472.8649,4.7567,16.2286,4.2304,0.1053,2wlz
4.6000,85.0471,1152.0453,3.7818,0.0000,3.9632,0.1667,2x0y
4.6100,83.5649,1625.2126,3.7735,30.3779,3.2724,0.1000,2yga
4.6100,105.5212,1158.5105,4.2968,0.0000,4.1473,0.3333,3lgs
4.6100,41.0104,649.1083,4.4024,3.8199,5.4162,0.1538,2bo4
4.6200,43.8580,512.1745,2.5805,9.2711,4.8582,0.2857,1ofz
4.6200,54.1482,1073.4803,1.7969,6.6037,1.5902,0.2500,2a5c
4.6200,135.5444,2470.4460,8.6843,0.0000,11.0653,0.0444,3f5k
4.6200,73.8860,1426.2892,1.8273,48.8653,0.7257,0.1000,1f4f
4.6200,97.5083,1221.6235,3.7054,47.3999,5.3161,0.1250,2f6t
4.6200,83.0350,1138.1370,6.8036,13.3674,8.2257,0.1818,2xm2
4.6500,47.1730,583.4770,3.4972,0.0000,7.2613,0.2500,2w87
4.6600,72.4304,907.8687,7.9086,1.2737,9.3970,0.0909,2ca8
4.6600,65.3861,1180.0464,3.3296,18.0822,0.9890,0.0667,2ha2
4.6600,54.8527,859.0079,0.2213,57.5051,0.0000,0.1250,3mss
4.6600,103.9525,1142.3690,7.1395,81.5764,6.4366,0.2500,1bzj
4.6600,62.8084,615.7117,2.3081,3.4581,4.1186,0.4000,1h4w
4.6600,54.8049,730.4628,5.5870,0.0000,7.2734,0.2500,1m1b
4.6600,96.5712,1002.6151,8.4389,10.2072,10.7642,0.1333,3ddf
4.6800,54.1518,727.1704,3.4103,0.2929,5.6882,0.5000,1xge
4.6800,88.3805,1278.5377,8.1059,0.0000,12.1839,0.1333,2nsl
4.6800,84.2027,1111.8435,3.9951,19.9339,5.5558,0.2500,3g35
4.6800,56.2661,607.5004,2.2391,3.6357,3.9924,0.4000,1c5p
4.6800,132.5997,1743.7281,6.9943,25.4642,10.7947,0.0909,1wn6
4.6800,72.2742,641.9524,2.7885,8.7253,3.2992,0.2500,2uy4
4.6900,87.3557,1527.3735,8.5766,0.0000,6.8916,0.1250,2rio
4.7000,53.7666,1129.1697,3.2293,7.7136,5.2694,0.1176,2cex
4.7000,64.8047,626.9513,2.4682,5.6600,4.0985,0.4000,2j9n
4.7000,38.5249,738.1584,0.7494,13.2302,0.8702,0.3333,2qfo
4.7000,70.4487,802.4735,8.6767,0.0000,8.4484,0.1538,3k5i
4.7000,54.0144,429.2125,5.8371,20.2519,5.2237,0.1538,3kiv
4.7000,70.7637,745.1876,2.6929,6.7831,3.8283,0.3333,3nkk
4.7000,125.2866,1745.1025,6.1658,0.0000,8.8342,0.0909,2i2c
4.7000,52.1992,771.1151,2.3638,2.6230,2.5180,0.4000,1c5n
4.7000,93.1405,1002.9290,7.7819,21.1742,8.1475,0.2500,1c86
4.7000,64.6852,754.0048,10.3021,0.0000,11.8798,0.2000,2dw7
4.7000,48.1672,667.6924,3.8192,8.5765,1.3152,0.2000,2fu8
4.7100,73.0572,1013.9296,5.0845,6.7934,7.0178,0.0526,3ny3
4.7100,72.7669,1026.5173,3.4433,4.9283,6.1940,0.0800,1v2t
4.7100,85.6223,1337.7328,2.8576,17.9634,6.5027,0.2000,2qrh
4.7200,141.3214,1266.5563,7.7902,0.0000,13.1409,0.1176,3cpj
4.7200,86.3830,1250.6541,3.3664,0.0000,6.0217,0.1176,3okp
4.7200,104.0556,1173.1914,2.1089,16.8691,1.6945,0.0400,3omg
4.7200,46.2626,479.0587,4.9218,0.0000,5.7059,0.3333,2o1c
4.7200,74.0904,1229.5720,4.3326,4.8569,6.4946,0.2222,3b9g
4.7200,55.8757,710.8135,3.4741,28.7355,4.2064,0.1818,3f6g
4.7300,78.5809,1013.3185,4.1785,5.2388,6.1466,0.0800,1v2o
4.7400,155.1993,2088.0779,13.8098,0.0000,15.8275,0.0833,2ov4
4.7400,28.7325,1079.7350,2.8283,25.8156,1.4033,0.2857,2uxu
4.7400,152.3848,1948.1617,12.7428,0.0000,9.1341,0.0952,3dnt
4.7400,88.9196,1417.4734,3.0802,53.3147,2.7152,0.1429,3f3u
4.7400,114.5315,1829.4581,5.4738,0.0000,6.2386,0.0952,3lcv
4.7400,60.9336,606.1291,2.4966,4.0326,4.5441,0.4000,1ce5
4.7400,57.6811,936.2229,3.9512,2.8000,3.9936,0.1818,1w4p
4.7400,98.2354,1235.4259,3.1968,0.0000,5.2176,0.1250,2e2p
4.7500,92.9506,1403.7289,7.5439,6.9484,8.6424,0.0571,3nim
4.7500,80.8988,1042.7698,4.1100,0.0000,8.2277,0.1538,3g2j
4.7600,104.3773,1168.0483,7.4607,46.4082,4.8222,0.2500,3o5n
4.7700,102.6243,1444.7809,5.8958,11.4700,10.6790,0.0357,3iqu
4.7700,72.4071,616.3978,2.2824,0.0000,1.8773,0.2222,2b4l
4.7700,51.6397,892.8984,1.4725,32.4994,1.6789,0.5000,3rm9
4.7700,56.4843,655.3994,3.4866,8.5321,2.5875,0.2222,2afw
4.7700,34.0165,384.8734,4.1028,0.0000,6.6392,0.5000,2dua
4.7700,82.8222,1035.4691,7.2461,14.2982,9.6066,0.0800,3d50
4.7900,98.8558,1277.0101,9.7910,0.0000,12.5754,0.1333,2nsj
4.7900,118.5420,1697.1619,4.1974,16.2203,7.2186,0.1667,3g2k
4.7900,48.3390,851.7359,2.5490,24.5488,2.0495,0.0952,3eb1
4.7900,53.9086,615.6196,2.1266,5.6997,3.0577,0.4000,1oss
4.8000,61.8051,1054.4021,5.5486,3.4202,8.3076,0.0714,3bpc
4.8000,88.4462,1025.1003,2.6580,13.2634,4.5060,0.2222,1bju
4.8000,70.8497,936.4701,2.0682,6.1975,4.5526,0.2857,1ghz
4.8000,99.2929,1115.7241,5.2806,29.2750,4.6623,0.3333,2nta
4.8000,43.5803,808.1821,2.5917,27.5253,0.8082,0.3333,3dnd
4.8200,163.0678,2003.2708,7.0810,26.1135,11.0501,0.0323,2xqq
4.8200,147.9339,2548.5571,11.1703,7.3573,11.2634,0.0645,1y3p
4.8200,100.4646,1009.4240,3.5094,0.0000,3.1408,0.2000,2gl0
4.8200,146.7911,2378.4514,5.6743,49.4367,8.6654,0.0606,2gzl
4.8200,88.1917,1076.9673,4.6629,10.3572,8.6409,0.1333,2hr6
4.8200,68.1925,954.2477,2.9819,26.7443,3.9651,0.1111,3kmx
4.8200,47.4001,980.8243,3.4932,3.6137,3.1052,0.1538,3lxo
4.8200,46.0274,1230.5140,0.6026,46.5698,0.0000,0.1333,1aid
4.8200,83.0640,1053.2842,2.4713,10.4730,4.5082,0.1333,1dud
4.8200,73.5265,1054.5255,6.2850,8.5723,8.5321,0.1176,1f8e
4.8200,71.5482,963.0145,4.3413,7.3912,9.0322,0.2857,1v1j
4.8200,62.2304,776.5155,5.8944,1.8510,9.7654,0.1818,1xff
4.8200,71.1801,888.9067,7.1567,9.6189,7.2721,0.3333,2pwg
4.8200,48.8384,582.6354,4.9319,0.0000,3.8172,0.2500,2ypi
4.8300,95.1896,1062.8247,7.1138,0.0000,11.9865,0.1176,3a1s
4.8300,93.6744,983.5469,6.9090,0.0000,11.0223,0.1176,3a1t
4.8500,54.1523,1017.8718,3.1359,29.9868,3.4530,0.1538,3ru1
4.8500,118.1433,1631.1271,7.3633,0.0000,10.9028,0.1250,1vkj
4.8500,90.4822,1260.3757,7.1375,4.6861,7.1502,0.1667,2j4k
4.8500,73.1187,1041.6545,4.1703,0.0000,5.2692,0.1538,2w4x
4.8500,36.2665,426.2923,1.9780,15.1518,1.9653,0.1250,3f70
4.8500,46.9860,691.1324,1.9119,14.2299,2.6007,0.1111,3qnd
4.8500,103.5130,1029.3821,6.1268,39.5538,6.2947,0.2500,1c83
4.8500,98.4886,928.1633,5.8304,38.7419,6.4445,0.2500,1ecv
4.8500,120.2367,1811.9539,7.0964,35.6754,5.9451,0.0952,1n51
4.8500,100.4180,2085.6677,5.7803,51.7876,3.6554,0.0465,1qji
4.8500,79.7366,1023.4413,6.1654,14.1752,6.7094,0.1667,1xgi
4.8500,66.3416,1180.4515,3.2318,36.7289,3.8405,0.1429,2r9x
4.8500,45.4160,663.9834,4.1849,6.3625,4.4000,0.4000,2ww2
4.8500,101.1869,1208.9120,12.9786,2.9976,12.8971,0.1333,3ohi
4.8600,78.5698,1187.3928,4.3032,0.0000,8.0438,0.1538,3g2i
4.8700,101.7985,1457.1632,3.9440,48.4484,1.7082,0.1333,3iw8
4.8800,141.6379,1483.9188,9.3404,24.3483,9.9967,0.1000,3exh
4.8800,40.0227,711.6326,2.8251,3.2211,4.3828,0.1429,3lp4
4.8800,163.5802,2199.8445,7.5043,0.0000,10.9439,0.1667,3pju
4.8900,129.5443,2037.7725,8.0704,0.4531,11.9585,0.0769,3juk
4.8900,196.3402,2371.6655,9.3305,10.4235,13.6330,0.0435,3m8u
4.8900,75.0095,1186.7877,1.7318,99.0860,1.0000,0.1250,3njq
4.8900,168.4082,2632.9119,6.5797,67.5453,10.5719,0.0290,2aoc
4.8900,94.0495,1288.3544,5.2794,31.1783,8.2127,0.1667,2vo5
4.9000,73.3711,1082.3279,3.4109,38.4813,0.1192,0.2222,3cf8
4.9100,89.0221,1428.4495,3.9211,70.9936,4.6309,0.0308,3rdv
4.9100,160.3260,2089.2571,5.1046,2.4941,7.8473,0.0690,3te5
4.9100,77.8742,1016.7225,2.8011,35.0857,2.4259,0.2500,3juq
4.9200,67.1448,588.8837,8.5845,0.0000,11.2834,0.3333,2haw
4.9200,125.1743,1303.6605,7.3052,81.4666,8.1338,0.1111,1bzc
4.9200,70.0055,1170.2344,4.3180,12.2018,2.7573,0.2222,1e1v
4.9200,63.5193,1099.5186,1.6715,14.8896,2.7667,0.2222,1h1p
4.9200,97.0833,1309.3529,6.2238,5.8396,6.4640,0.0833,1jqy
4.9200,60.0533,1091.1439,2.1965,22.8029,0.0000,0.0667,3eax
4.9300,99.5274,1590.7316,6.9073,12.1708,11.2527,0.0333,3iqj
4.9300,52.2476,782.7875,1.8440,49.7285,1.1723,0.4000,2y7k
4.9400,118.8926,1665.2415,4.8340,33.7807,6.6873,0.0308,2vpe
4.9400,47.1726,522.7808,1.0771,13.1691,0.2682,0.2857,2vo4
4.9400,70.1342,920.0178,5.6121,14.0397,4.2613,0.2000,4ts1
4.9400,84.9487,1210.5432,3.6702,36.4549,2.0179,0.2222,1e2k
4.9500,129.0074,1787.4427,5.6751,4.1130,6.6155,0.0769,1jn4
4.9500,104.3979,2001.8306,7.8935,34.6431,6.7830,0.0606,2x95
4.9600,94.1770,1053.0201,7.0561,0.0000,11.3435,0.1667,3bxg
4.9600,88.3680,1099.3141,6.1037,0.6011,9.4096,0.1818,1tsy
4.9600,48.5573,523.9052,4.0034,30.8596,4.0836,0.1538,1cea
4.9600,117.5635,1153.2684,9.4427,0.0000,10.6035,0.1176,1dar
4.9600,110.0320,1359.1783,6.2397,28.2785,10.4403,0.0400,1elr
4.9600,92.1308,1513.7339,2.9615,13.1331,6.3134,0.0690,1uz8
4.9600,104.5318,1509.4883,6.2768,37.6267,4.9875,0.1538,1o5g
4.9600,79.7922,802.1986,4.9017,6.0185,7.6850,0.2857,2vjx
4.9600,80.0157,1020.2336,4.6153,13.5033,6.9540,0.2500,2w67
4.9600,74.9512,1378.9286,1.3397,55.6380,0.9411,0.0800,3lbj
4.9600,105.0305,1694.0831,5.2595,50.8759,7.9152,0.1538,3n87
4.9800,54.0768,693.7944,3.0077,4.9137,6.3969,0.1333,2w47
4.9900,66.9432,865.5834,1.8490,72.7118,2.5815,0.1667,3hrf
5.0000,131.7079,2162.0847,8.2558,32.0587,11.2265,0.0312,3dvp
5.0000,144.9181,2825.7566,9.7778,1.5296,14.2281,0.0465,3k02
5.0000,88.5027,1669.2740,10.2461,0.0000,15.4516,0.0952,1byk
5.0000,127.6170,1518.5671,2.8070,25.5474,0.0000,0.2000,1ql7
5.0000,73.3459,975.4973,2.4797,16.3693,3.1842,0.1429,1sbr
5.0000,77.3482,1756.6138,1.9138,33.6717,3.6257,0.0385,1sts
5.0000,134.2029,2122.9780,4.6599,55.5788,4.4611,0.1111,2oiq
5.0000,58.3290,651.6790,7.0499,0.0000,9.6601,0.2222,2vxn
5.0000,63.0091,1184.5205,1.7007,49.1859,1.1238,0.2500,3cfn
5.0000,131.8302,1484.5881,3.9945,15.0235,2.4556,0.0345,3omc
5.0000,185.8225,2779.8484,8.7407,94.4618,13.2739,0.0274,3p9m
5.0000,51.6310,1148.6552,0.9505,13.6330,1.2183,0.2000,1hlk
5.0000,117.8861,1339.4891,6.4892,0.0000,9.5592,0.2222,1nc3
5.0000,89.7448,976.7695,5.4633,9.7835,6.3819,0.2500,1o35
5.0000,88.7400,1243.2891,5.1565,20.9538,6.0629,0.1176,2oym
5.0000,66.2590,755.1028,7.3436,0.0000,8.9749,0.2500,3gbe
5.0000,95.3964,1059.0657,5.7658,58.3870,4.6337,0.2500,1c84
5.0100,68.1021,1181.1356,2.5730,28.3216,0.1694,0.1667,3ads
