pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,PDB
6.8900,114.1783,1727.3314,5.5365,54.2029,2.9298,0.0952,1sb1
6.8900,73.5943,1143.4460,3.6782,7.2411,7.4055,0.1333,2f34
6.8900,64.9173,1191.7273,1.5915,39.8271,1.1274,0.1333,3r4n
6.9200,111.6643,2157.3525,4.6991,42.9297,5.6070,0.0488,1a9m
6.9200,82.3279,1231.8048,2.9847,70.5567,2.7874,0.1667,2d3u
6.9200,55.2713,1017.7612,0.7531,102.2329,0.0000,0.0588,3uex
6.9600,130.6963,2001.1245,5.0632,53.9354,5.1058,0.0500,1gvw
6.9700,79.1831,1151.6011,4.9386,6.6578,4.8404,0.1250,3t84
6.9900,86.6627,976.4608,3.1587,22.2801,1.0000,0.1111,4fai
7.0000,116.2666,1340.4481,6.1189,19.2492,6.6146,0.2000,1gj6
7.0000,76.9586,1355.5426,4.0659,5.4694,2.2621,0.0909,3bbb
7.0000,74.6002,1223.3940,3.9611,5.7996,4.2228,0.1053,3t82
7.0000,87.5808,1509.6272,1.7005,50.9711,1.8659,0.1538,4fm7
7.0200,49.5241,918.8448,2.7883,12.6883,1.8483,0.2222,3igp
7.0300,73.3477,1003.4147,6.9412,15.5223,9.6252,0.1250,4av4
7.0500,117.4954,2073.8010,5.4546,62.2430,7.1853,0.0588,2jxr
7.0500,53.0203,704.7053,1.1167,47.1001,0.0000,0.1538,3s0d
7.0700,64.2096,719.4345,5.4623,3.4438,2.4799,0.2857,1ydd
7.0800,53.5002,1104.0448,2.2688,19.9783,2.8851,0.1333,1xpz
7.1000,138.4967,1747.3563,7.2723,20.8687,11.1834,0.0541,1b32
7.1000,121.2712,1528.0345,7.2943,56.6673,4.9368,0.0952,3ebi
7.1200,122.2847,1630.1571,6.4137,18.7041,10.8079,0.0588,1b52
7.1200,83.7804,1321.5841,1.8622,79.8533,2.4015,0.1053,2x2r
7.1300,106.9918,1221.0698,4.7637,13.0508,6.7421,0.2000,1o3d
7.1400,124.4377,1425.7808,9.2886,18.6142,8.4571,0.1429,2vot
7.1500,88.8369,1406.1332,3.8938,31.1986,2.9915,0.2222,1pxn
7.1500,133.4813,1905.7581,2.6691,52.4775,1.7720,0.1176,3fql
7.1700,106.4371,1256.5999,5.7347,18.4513,6.7350,0.1667,1o2h
7.1800,79.3408,1388.8734,1.3867,57.8164,1.6971,0.2000,2xj2
7.1900,71.5831,689.3636,5.3168,0.0000,8.4000,0.2857,2j7h
7.2000,131.6983,1718.7970,9.8480,11.0056,17.8390,0.0952,2pqb
7.2000,82.8423,831.6599,7.7368,23.1059,11.0150,0.2222,4g8n
7.2100,96.7129,1425.0875,3.5117,39.6408,2.9863,0.1111,4b73
7.2200,155.2208,2804.7390,7.6450,66.5816,7.1367,0.0328,2er6
7.2200,111.7570,1487.7791,4.0539,50.7369,3.8282,0.1176,3m35
7.2300,72.3915,1006.9826,4.8428,13.6562,8.4210,0.0909,4avh
7.2400,84.1880,1126.5411,4.2067,38.4804,5.4588,0.1250,3ikg
7.2500,122.5353,1539.4592,6.2806,21.3538,9.9536,0.0645,1jet
7.2500,63.4409,1175.3319,2.4488,34.1648,2.2224,0.2000,3p3r
7.2600,44.1039,838.9545,1.0750,44.3129,0.2894,0.1667,3cz1
7.2800,108.4398,1221.6223,4.9582,56.2492,5.7527,0.0909,1kel
7.2800,51.9033,734.3299,2.4229,31.6468,1.8895,0.4000,2qoa
7.2800,91.4378,1446.4379,6.3368,26.8404,8.8316,0.1053,3u7l
7.3000,64.3671,787.9785,3.4690,20.9947,3.2739,0.5000,1sw1
7.3000,92.9709,1165.5858,5.2551,12.6517,5.3615,0.1818,2vvn
7.3000,62.3236,1030.7689,3.2629,26.9391,1.7874,0.1538,3s8x
7.3200,103.9307,1439.0896,6.0292,53.0278,5.7523,0.0800,1qf1
7.3200,132.3584,2282.5657,4.8764,87.9904,6.9050,0.0690,3pww
7.3400,107.3109,1326.8752,4.7543,23.1647,7.6499,0.1333,2vvs
7.3500,106.6011,1131.0117,4.0171,22.8991,6.6692,0.1333,3s6t
7.3700,81.1943,1059.8160,7.2204,0.0000,12.6809,0.1000,1fao
7.3800,121.0624,2175.2407,5.6461,75.9745,3.8999,0.0741,2qi0
7.4000,107.9274,1319.1741,10.1843,0.0000,12.1294,0.1000,1b55
7.4000,78.3403,1164.3352,3.4354,11.2547,5.2966,0.1667,1owh
7.4000,100.9142,1249.7841,4.1062,44.6477,4.3761,0.0952,2i3h
7.4000,99.8472,1490.3873,3.1741,44.6120,3.8811,0.1250,3up2
7.4200,64.1030,1082.4833,2.5306,11.7138,2.7398,0.1667,1q5k
7.4300,138.7746,1818.3484,7.0399,27.3326,11.8520,0.0541,1b5j
7.4400,125.1572,1784.0326,4.5863,30.8097,5.2386,0.1667,1vzq
7.4400,76.5278,1207.3773,9.7252,29.2559,7.8956,0.0952,4avj
7.4600,114.9841,1421.1028,2.7513,50.9385,3.6932,0.1000,1yei
7.4600,51.5776,777.0276,3.6132,0.0000,3.2758,0.1538,3kyg
7.4700,145.9947,2557.2920,6.3710,67.1851,7.7214,0.0870,3own
7.4800,83.2595,1234.1337,7.5403,8.5450,11.6349,0.1176,2qwe
7.4900,115.8531,1511.4690,4.7873,39.2932,4.2090,0.2500,3nyx
7.5200,77.2142,623.6866,3.9011,12.0329,7.8003,0.1667,1lah
7.5200,73.3786,1197.7732,4.6636,22.8357,7.8795,0.2000,2mas
7.5200,74.2733,1345.7855,3.7403,39.0673,2.3460,0.1538,3myq
7.5500,153.1334,1609.8395,4.2087,61.7981,3.0513,0.0952,1lpk
7.5500,81.9660,1297.1616,5.5377,10.6401,9.2952,0.1176,3b50
7.5600,147.9921,2000.8799,5.1843,52.5661,6.0186,0.1111,3suf
7.5700,113.9352,2165.0854,3.5931,68.3731,4.4071,0.0833,2pyn
7.5800,121.7898,2025.9174,7.7028,44.0548,9.0271,0.0645,3cda
7.6000,144.5962,1567.6704,4.8856,65.1730,3.2968,0.1333,1lpz
7.6000,148.2965,1524.7035,7.9599,37.5513,7.7095,0.1333,3gc4
7.6100,86.6392,940.5820,4.6028,16.5453,7.5125,0.2222,1ftm
7.6200,147.9252,2696.7507,6.7786,61.3466,8.9215,0.0328,2aoe
7.6200,195.9716,3051.6196,16.0565,36.0024,8.7641,0.0299,3o4k
7.6400,118.7369,1424.4918,2.7116,69.8998,1.0000,0.1111,1uvt
7.6400,90.3278,1199.2040,6.0328,13.3839,3.6495,0.2500,3l0v
7.6600,141.6421,2203.7175,7.7576,60.6351,10.8885,0.0588,1nny
7.6600,109.7837,1591.5490,2.5578,19.2206,2.5479,0.2500,4e5w
7.6800,98.2396,1433.4204,5.5828,5.5184,9.4527,0.0714,1w0z
7.6800,85.8569,1387.9142,2.4284,54.7179,1.8051,0.1250,3miy
7.7000,169.5384,2556.9951,9.7196,88.6376,10.2547,0.0465,1izh
7.7000,68.5984,1084.6888,3.7860,8.3714,4.8385,0.3333,1uou
7.7000,67.6345,1277.3379,2.6989,33.4595,1.5261,0.3333,2zjw
7.7000,60.4803,788.1427,4.5619,27.6584,2.6677,0.5000,3i51
7.7000,129.4120,1673.6000,7.4011,47.1752,6.1332,0.1429,4fsl
7.7200,119.8335,1637.6128,4.1583,78.5364,1.8571,0.0588,1j4r
7.7400,73.9431,1585.4874,6.2118,22.1622,6.0943,0.0741,1j36
7.7400,107.6237,2061.4873,3.3496,77.2681,5.0545,0.0645,1sbg
7.7600,84.8291,948.0003,2.7329,18.1484,1.9704,1.0000,2ccc
7.7700,91.0464,1771.9293,8.7900,52.3963,4.8765,0.1538,2qm9
7.7700,112.7408,1255.2018,4.0069,38.4027,5.6539,0.1111,3uw4
7.8000,57.6936,985.5091,9.0194,15.9944,9.2667,0.1667,2i19
7.8000,83.4166,1406.6886,3.1092,50.1076,1.9225,0.1818,3qgy
7.8200,83.9617,1599.2405,3.7493,56.5867,1.8633,0.5000,1nvs
7.8200,74.0080,706.8766,9.4929,0.0000,13.9030,0.2857,2ptz
7.8200,135.2693,2331.7556,5.6289,62.5858,6.2767,0.0513,3prs
7.8500,141.4094,2738.4905,7.0474,61.3570,7.0264,0.0339,1a94
7.8500,83.0880,693.6656,3.6870,22.1874,7.0446,0.1429,1lst
7.8500,140.7448,1240.0032,8.2318,31.2812,8.4884,0.1176,3sut
7.8900,227.3900,2020.0248,11.3558,0.0000,12.1800,0.0625,1h2t
7.8900,60.7253,912.2674,2.5662,35.2650,1.7329,0.1333,3rz5
7.9200,130.3994,2484.0554,4.6578,48.0813,8.1796,0.0690,1b6j
7.9200,59.2604,957.0643,2.3534,26.6591,1.7874,0.1538,3sbi
7.9400,129.9560,1407.1652,3.1353,88.4795,0.6498,0.3333,2ewa
7.9600,141.7577,2118.9417,7.0906,53.7769,9.6780,0.0588,1epo
7.9600,89.6863,1306.7632,3.0324,45.8373,2.6061,0.1333,2e1w
7.9600,68.3880,1439.7004,1.8987,70.7247,0.9620,0.2000,3bgq
7.9600,62.2894,1038.4451,1.0445,38.0581,1.3843,0.3333,3uuo
8.0000,105.8988,1139.0569,7.7681,2.5230,13.4199,0.1667,1dqn
8.0000,113.6364,1911.8600,3.6586,50.0739,2.7710,0.1538,1r0p
8.0000,72.4865,1507.4784,4.8295,66.0900,5.0192,0.1333,2e94
8.0000,45.2605,745.2317,1.5042,1.0000,2.4012,0.2000,2z8e
8.0000,67.6674,807.0759,2.0573,77.3542,1.7996,0.2500,3gkz
8.0000,116.5257,2132.1538,3.5767,60.6036,0.7873,0.0769,3sio
8.0100,82.7470,927.3221,3.2653,18.2406,2.1540,1.0000,2cc7
8.0500,47.2724,1139.6173,2.0353,54.3354,2.5949,0.0625,1vyf
8.0500,74.1821,950.1432,5.0184,25.3479,7.8864,0.2000,2xxt
8.0500,108.4599,1535.3656,8.8292,47.2632,11.2929,0.0690,4b8y
8.0800,132.2526,1983.4760,4.9234,46.7159,4.0254,0.0625,3lil
8.1000,185.2424,2934.0820,7.3518,90.6441,11.0764,0.0317,1fzj
8.1000,105.7225,1711.3624,2.8536,59.5229,3.7655,0.1538,2cf8
8.1000,71.9213,1160.1566,4.9402,13.0704,5.4283,0.1111,3nx7
8.1200,110.3021,1781.5437,4.3495,49.8783,3.3567,0.0952,1o5r
8.1400,85.3377,1331.0458,5.9301,31.7489,3.7509,0.2000,3b4f
8.1500,180.9315,2718.4985,7.5006,102.2270,8.8550,0.0625,1w5v
8.1500,44.5537,587.8420,2.8726,9.7159,3.0339,0.2857,3bu1
8.1700,61.5806,971.5305,2.7487,36.9769,1.8170,0.1176,3rz8
8.1900,178.3310,2259.4932,8.7110,6.8080,11.6255,0.0385,3hit
8.2200,66.1239,1001.5259,5.5689,19.4505,7.8083,0.1111,1h1d
8.2200,145.8276,2403.9741,4.7405,85.9606,6.7900,0.0690,3d1y
8.2300,77.8549,1135.0029,6.1651,13.5050,6.0347,0.1250,3f16
8.2500,110.8168,1896.4025,4.0753,63.8517,4.4186,0.2222,1nvq
8.2700,87.5756,1258.5494,6.0798,17.7006,7.7073,0.1333,2cbj
8.3000,97.0981,1366.1483,3.4822,53.8703,4.7294,0.1176,1tom
8.3000,125.6288,2088.1367,7.1148,52.5051,6.6366,0.0714,3d20
8.3000,72.2939,1001.8076,1.4327,39.5415,1.0000,1.0000,4afg
8.3300,91.0594,1585.7870,2.4958,57.2749,4.2713,0.1000,1hwr
8.3500,132.4084,2005.0228,3.0526,112.5265,2.9168,0.0625,1h23
8.3600,115.3894,1979.8375,1.9556,73.4501,2.0404,0.1250,3d83
8.3700,140.6208,2388.5439,3.6385,77.0692,4.6771,0.0690,2nnp
8.3800,129.2517,2577.2058,5.1256,86.2812,3.5573,0.0588,4a6b
8.4000,149.4644,2478.6555,6.7110,81.1506,7.6411,0.0870,1fq5
8.4000,99.5591,2094.6855,4.7501,64.3023,5.0441,0.0952,1z1h
8.4000,116.3967,1788.0842,4.2578,37.8807,4.3057,0.1000,2qbp
8.4000,131.5776,2090.3555,4.9800,66.5240,3.2124,0.1053,3b68
8.4000,77.7239,1115.1215,3.4108,29.7512,3.2224,0.1538,3sww
8.4100,61.1448,981.3185,6.8492,33.4224,2.7447,0.2222,1i9p
8.4300,174.8537,1800.4973,3.9771,66.4809,1.6850,0.1250,2xbv
8.4400,126.2868,2503.3550,6.4846,71.3456,5.4576,0.0513,2xyf
8.4800,57.2263,990.5963,9.9289,27.6957,2.8474,0.2222,1i9m
8.4800,147.2321,2544.8411,5.1058,105.4699,4.3935,0.0588,2uxz
8.4900,45.6466,1049.0115,0.2556,39.2027,0.0000,0.3333,2g5u
8.5100,136.3155,1630.2019,2.7887,38.0437,0.6645,0.1111,2vh0
8.5200,132.1393,1752.9719,7.0282,23.6602,8.7349,0.1111,1rp7
8.5200,119.1410,2162.3501,3.6654,69.5781,3.7688,0.0833,2q64
8.5200,180.0426,2169.1433,11.1508,44.1312,12.5521,0.1000,3hvh
8.5400,83.6914,1000.4088,1.8603,38.7371,2.6607,0.3333,3kjd
8.5500,122.7306,1995.1929,3.3693,90.2830,1.7042,0.1538,3v51
8.5700,114.2368,1331.3567,9.5851,21.7525,10.8997,0.1538,3ejr
8.6000,126.1626,1912.4473,3.9792,62.6754,2.9588,0.1176,3b66
8.6200,62.0358,1101.2703,2.7164,36.7084,1.7772,0.1333,3ryz
8.6400,104.3247,1595.1276,3.1201,48.2461,2.8339,0.1111,1mue
8.6400,58.5350,800.0427,2.6311,20.9645,1.9261,0.4000,3s71
8.6800,119.1074,2112.0571,5.5353,45.1836,4.9316,0.0741,2qd6
8.7000,91.0053,1213.7037,3.0855,104.1776,3.6479,0.5000,1jgl
8.7000,99.2324,1883.6224,3.8442,40.5205,4.3816,0.0714,1t7j
8.7000,149.8171,2477.1604,7.7201,68.7827,9.7607,0.0465,2fmb
8.7000,126.6221,1463.2310,4.2809,18.1020,1.9584,0.1429,2uwo
8.7000,132.4531,1675.2645,2.9866,66.1610,0.1557,0.1667,2y7z
8.7000,148.1169,1508.9559,6.9275,37.1830,8.2865,0.1333,3ge7
8.7000,123.6605,1304.9506,3.3112,37.5009,3.2742,0.1250,4a7i
8.7400,114.2709,2417.7698,4.5922,66.9409,6.4453,0.0714,1b6k
8.7400,62.1261,1167.1798,2.8493,38.3393,1.8012,0.1176,3rz1
8.7700,107.0067,1241.2889,7.7686,29.6151,7.0754,0.2000,1x38
8.7700,91.2015,1447.4915,1.9587,18.5465,1.9909,0.3333,4e4l
8.8000,192.8166,2741.2668,11.4152,47.7013,7.2780,0.0303,3rt4
8.8200,95.5027,1586.8877,5.4410,41.4913,5.5875,0.0870,2zxg
8.8500,131.2005,2351.3147,3.6755,81.7574,4.7035,0.0714,2avo
8.8900,100.1686,1310.8433,4.6821,5.6140,5.9751,0.2000,1n3i
8.8900,109.2147,1963.5620,6.2202,49.3922,4.2022,0.0714,3ekp
8.9200,116.7798,1739.0930,2.6864,48.8419,3.3736,0.0800,1kzn
8.9600,137.0363,1426.7317,3.4007,39.8320,1.0000,0.1667,1nfw
8.9600,86.6418,1507.1522,2.9243,34.8814,2.4789,0.1818,3v5p
9.0000,161.9063,1645.3337,4.6500,31.1979,2.3172,0.1429,1mq5
9.0000,117.7789,2278.4368,2.9255,64.8699,1.3322,0.1000,2p4y
9.0000,171.9799,2169.5740,11.3353,41.8823,11.4796,0.1111,3nw9
9.0100,126.4622,2367.9192,6.3054,61.6618,6.8223,0.0606,2q54
9.0400,123.2602,2246.2046,5.3562,58.2909,5.6061,0.0690,3vfb
9.0500,85.7220,1690.0696,1.7349,106.2083,0.9207,0.2000,3hb4
9.0700,130.9510,1420.4517,7.4743,12.2023,12.4861,0.1429,3gba
9.0800,171.1225,2047.4399,9.5340,61.0718,7.4910,0.1111,3sue
9.1000,129.9632,1917.0380,2.8977,96.9027,2.7618,0.0714,1h22
9.1000,93.1966,1469.2311,2.0729,32.0467,0.7784,0.1429,3o56
9.1300,95.2940,1375.6537,6.7294,41.8399,6.3288,0.1176,2wb5
9.1500,101.7242,1719.9169,10.8613,42.9147,7.8568,0.0769,8cpa
9.1900,126.6235,1372.2273,8.7942,11.0339,10.6405,0.1176,3ozg
9.2200,117.4536,1809.0107,2.4188,136.5433,1.9992,0.2000,1fcz
9.2200,103.1424,1275.6769,7.3485,5.6362,7.8786,0.1429,1x39
9.2200,118.2837,1712.6827,3.4735,18.2732,3.3302,0.1333,3rwp
9.2700,89.1001,1353.3789,2.6040,52.1473,2.2722,0.2500,2xab
9.2800,163.5346,1992.0526,4.6080,48.1147,4.4677,0.0667,3p8n
9.3000,184.2503,2650.3530,5.2328,104.2702,7.5935,0.0714,1bv7
9.3000,117.7156,1984.7715,4.7268,54.8498,4.4168,0.0714,3nu6
9.3400,59.1670,952.8584,5.5004,30.6062,2.9784,0.1538,1bn1
9.4000,138.3448,2453.4082,5.7654,81.0608,8.2322,0.0571,1ebz
9.4000,88.6640,1990.1061,3.5344,96.1319,5.4310,0.1333,2o4r
9.4200,124.2658,2299.8010,2.5120,82.5886,3.8774,0.0714,1hsh
9.4700,132.8354,2183.7368,2.6239,89.9580,5.0360,0.0769,1qbs
9.5200,170.8667,2812.0525,7.8749,76.0122,10.5364,0.0303,1m4h
9.5200,95.3762,1580.4581,2.5787,47.3270,2.5472,0.2857,3g0w
9.5500,125.1344,2153.0244,3.7168,89.6772,5.3728,0.0909,1dmp
9.6200,144.6672,2396.6812,4.8198,80.3092,4.5415,0.0690,3s56
9.6400,77.7020,1030.5382,4.5971,16.3899,6.5541,0.1333,4b7r
9.7000,154.2404,2545.6565,5.6936,100.4329,7.9447,0.0625,1eby
9.7000,100.3982,1434.2871,3.3488,26.6690,3.6496,0.2000,4fk6
9.7400,122.9548,1548.0780,9.4112,71.6430,5.4254,0.1176,3p3g
9.8000,116.5385,1985.4431,4.2071,56.5059,4.7704,0.0714,3nuo
9.8500,59.5916,1313.6031,1.0822,80.9335,0.7621,0.2000,2std
9.8900,93.8767,1431.9349,4.7172,36.1199,6.2743,0.0952,2drc
9.9200,124.2916,1240.6415,4.5063,28.9750,1.6754,0.1667,3rlb
10.0000,64.5424,1058.6644,5.2273,22.0308,2.9021,0.2857,1bnn
10.0000,145.6720,2036.4382,8.8625,19.3022,12.1819,0.0435,1gar
10.0500,122.4346,1744.9537,2.4897,51.1911,3.0271,0.3333,1nm6
10.1000,133.8933,1675.5809,3.9356,48.6159,2.0290,0.1667,2p16
10.2100,103.8105,1963.4176,5.5885,58.1313,4.1567,0.0571,2qi7
10.3000,142.5770,2572.7837,4.0404,78.3310,6.1719,0.0476,1hvs
10.3700,120.1373,1721.1525,7.2934,47.4550,4.2620,0.1176,1c4u
10.4800,155.0482,2326.8726,6.4254,86.1027,5.2810,0.0909,1msm
10.5200,54.8390,1075.1854,3.8585,31.9718,1.5138,0.1333,1if7
10.5700,173.0867,2678.2568,5.8796,92.6732,8.3239,0.0714,1qbr
10.6000,111.7760,1359.0559,7.1974,20.4133,8.8760,0.1538,2zx6
10.6800,124.7599,1762.7815,3.5618,63.4444,1.0855,0.1250,3cs7
10.7000,131.2926,1721.5856,3.5048,87.2460,1.7875,0.1667,4agc
10.8200,72.7410,705.7564,9.7194,0.0000,13.5142,0.2857,1ebg
10.9200,154.6403,2605.2158,5.6505,83.0027,8.1706,0.0476,1hvi
11.0000,125.6824,1885.2531,2.7804,59.9667,3.4532,0.1429,4ase
11.0600,92.0727,1491.2789,8.3185,5.6251,13.0198,0.1538,1x1z
11.2000,122.1668,2091.4153,5.5746,47.1749,5.6565,0.0690,2i4v
11.2800,87.5128,1066.8855,2.1097,1.7029,2.8860,0.1429,3k8q
11.3300,96.3350,1742.9323,2.0281,96.7167,0.0000,0.4000,2x00
11.4200,117.3651,2025.8472,6.2913,48.1179,10.0698,0.0417,1lyb
11.5700,119.8485,2116.3628,5.3714,48.4202,5.0783,0.0690,2i4u
11.7400,125.3503,2240.6997,4.9797,58.2040,6.1859,0.0606,4dfg
