pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,PDB
6.8900,166.7113,1988.0206,5.0587,0.0000,8.6908,0.0769,2bfq
6.8900,71.2589,964.9802,5.6185,0.0000,10.0580,0.2222,2vk2
6.9000,135.2569,1932.4896,4.5596,12.5412,7.8057,0.1000,3cow
6.9200,91.8899,1164.1322,6.5467,13.2070,6.7300,0.1429,1o2j
6.9200,46.6323,700.8883,3.7228,0.0000,2.5260,0.2222,3bl0
6.9500,102.7037,2075.7654,3.4988,79.3791,5.3429,0.0645,1tcx
6.9600,30.2154,1191.5135,0.1701,52.3392,0.0000,0.6667,1x8j
6.9800,103.3107,1499.9790,3.5327,14.2932,2.0336,0.0741,3t83
7.0000,153.3807,1776.9454,8.9749,0.0000,10.5665,0.1333,1ch8
7.0000,63.7916,728.1165,5.5834,0.0000,7.0794,0.1667,2gyi
7.0000,169.6985,3403.8762,7.0838,73.1011,10.0796,0.0400,3drg
7.0000,85.9042,1499.3979,5.9854,20.4149,9.7340,0.1538,4b6o
7.0200,119.1105,1751.1931,3.9803,46.9406,3.8524,0.1538,1ypj
7.0200,88.3217,976.8259,2.2765,21.4948,1.0000,0.1053,3pbb
7.0500,127.8265,1736.1929,6.5751,20.8765,10.4382,0.0571,1b5i
7.0500,145.3485,2142.3640,7.7064,62.0466,7.8623,0.0500,3ahn
7.0500,99.6913,1718.6462,4.3083,41.5588,3.7154,0.2500,4h3j
7.0700,75.2353,1091.2523,4.3561,14.2126,6.1222,0.1333,3cl0
7.0900,171.5727,1832.4564,7.4544,48.7990,2.8450,0.0870,1lpg
7.1000,154.5268,2290.0122,4.2304,66.7069,4.1462,0.0741,2il2
7.1000,129.3088,1715.6815,1.8534,60.9694,1.3502,0.1250,3udd
7.1200,149.3487,2561.8467,10.8046,5.4513,16.4159,0.0476,1xd0
7.1200,41.4436,487.2678,5.2732,0.4349,4.5644,0.2500,3hww
7.1300,55.3671,1286.6788,1.0667,30.1499,1.4530,0.1333,4arw
7.1400,152.4378,1497.0569,5.3766,49.2772,4.6214,0.1667,3n7o
7.1500,56.4227,927.6346,2.7076,38.9011,0.0000,0.5000,1zog
7.1600,129.4997,1413.9343,3.8126,42.7147,5.3143,0.0833,1f0u
7.1700,94.5547,1205.4847,5.4176,60.4284,2.1701,0.1538,2i6b
7.1900,84.5703,977.3494,3.4999,7.1531,6.4839,0.2500,1gi4
7.1900,131.7823,1941.9294,5.7593,2.7588,7.0299,0.0500,3nsn
7.2000,80.7896,1050.5801,3.7767,16.7506,1.4217,0.2000,3c79
7.2100,48.8786,595.0904,2.0839,0.0000,2.0644,0.4000,3s77
7.2200,38.6591,540.3755,5.2534,1.9025,6.2758,0.2222,1lan
7.2200,35.1607,775.6239,0.7884,52.3640,0.0000,0.1250,3cyz
7.2200,51.4751,819.6807,4.5944,16.5422,3.7617,0.4000,3pcj
7.2400,152.4134,1751.4054,4.7552,72.6346,3.7229,0.0769,1g2l
7.2400,116.3043,1213.2198,2.3818,34.2851,1.6278,0.2000,3o84
7.2500,78.5259,1372.4095,6.9411,42.0800,2.0000,0.1538,2ole
7.2600,137.1486,2072.6462,6.3915,72.0554,5.2102,0.1000,1mrx
7.2600,159.3840,2114.7329,10.0525,35.4609,10.5803,0.0392,3ifo
7.2800,127.5817,1338.6124,3.0186,45.4257,3.7426,0.1429,2cgr
7.2800,100.0347,1324.6968,2.5273,53.8064,3.6241,0.3333,3fl5
7.2900,101.9112,1751.8799,4.9790,24.6991,8.0023,0.0645,3ccz
7.3000,109.5562,1200.7737,3.1578,44.9645,3.3142,0.1429,2i3i
7.3000,64.7965,1045.5283,2.4286,30.2486,1.9194,0.2222,3n0n
7.3000,109.1142,1377.6458,5.0249,25.7074,5.3030,0.1111,4sga
7.3200,111.0871,1270.2588,8.6083,4.1348,9.1248,0.1429,2j7e
7.3300,107.5014,1489.2853,2.7701,61.8456,5.3195,0.0909,2r2m
7.3400,104.7747,1225.5052,3.4549,46.7701,4.8157,0.1250,3f7i
7.3600,73.5717,1001.4309,4.1095,29.1524,4.4101,0.1667,1swg
7.3700,96.8672,1120.8198,2.4876,39.8841,3.8121,0.0952,3f7g
7.3900,101.7865,1109.2509,8.3167,11.7465,11.2297,0.1429,2hzy
7.4000,73.6597,1050.8469,6.3992,8.5748,8.3119,0.1250,1f8c
7.4000,55.9399,974.2437,1.4591,31.1351,0.0000,0.5000,1zoe
7.4000,67.3212,1086.4919,6.4728,13.2570,6.4841,0.1250,3f18
7.4100,66.1831,749.8216,8.9936,0.0000,12.6771,0.2222,1ik4
7.4200,67.2019,1000.1005,3.3572,20.9838,3.2770,0.2500,2pou
7.4300,76.7175,697.0598,8.1144,0.0000,10.6570,0.2222,2isw
7.4400,65.0283,942.2652,5.1592,6.5622,5.9213,0.1333,2oxn
7.4500,90.7405,863.4007,3.0027,20.2159,2.3602,0.1250,2ccb
7.4600,119.0620,1539.0692,6.4948,63.3425,1.5400,0.1429,2g71
7.4600,64.3916,987.9855,1.9414,32.6922,1.7548,0.2500,4dff
7.4800,160.6306,2569.8481,9.1941,86.0315,9.5337,0.0444,1iiq
7.4800,83.1409,954.2484,5.2772,22.9213,7.9541,0.2000,4e0w
7.5100,97.9367,1363.1312,5.3584,34.6994,5.7001,0.1111,3n2v
7.5200,85.7669,1685.4900,1.8917,64.4794,2.8331,0.2857,1lke
7.5200,104.1486,1737.1691,2.7752,36.9563,3.4797,0.1053,3hfb
7.5400,298.0213,4202.3374,15.2862,131.1220,12.8151,0.0317,2e7l
7.5500,77.4272,898.2174,4.6639,5.9991,8.1409,0.2000,1v0l
7.5500,58.5426,916.7116,2.5031,31.5923,1.6505,0.1538,3rz0
7.5700,97.1007,1142.2889,8.5681,3.0717,16.5222,0.1429,1q95
7.5700,165.9379,2469.3035,2.5856,178.9041,2.4851,0.0667,3ipq
7.5900,112.3422,1556.1581,7.7105,45.2279,9.6203,0.1538,2xb8
7.6000,90.3429,1402.9399,3.6584,35.2681,4.6426,0.1250,2zmm
7.6000,72.8374,1283.6986,4.6158,19.9304,8.1862,0.1000,3kr4
7.6200,133.5954,1170.8981,7.9030,0.0000,13.5546,0.1250,1fzq
7.6200,107.5341,1926.8086,4.1648,54.3666,5.0891,0.0645,2psu
7.6300,81.1841,1126.7981,3.0007,4.4550,5.7955,0.2222,1c1r
7.6400,87.8636,924.3087,4.6990,18.7765,7.4010,0.2222,3fat
7.6400,91.0843,1475.8781,6.1574,26.7531,5.4213,0.1333,966c
7.6600,118.0242,1761.3804,2.2720,51.3584,3.4642,0.1538,2cn0
7.6700,96.5935,2226.9551,3.5817,55.1369,4.8114,0.0667,2bpv
7.6800,68.8926,878.6595,7.4817,14.7472,2.3724,0.1538,2arm
7.7000,121.4590,2748.0156,7.0003,52.0178,6.4163,0.0339,1bai
7.7000,104.0258,1122.9395,4.6178,37.8893,1.7897,0.1333,1oau
7.7000,113.5301,1480.7432,3.7338,0.0000,5.1441,0.0952,2hmu
7.7000,105.1772,1509.3998,8.0942,0.0000,5.7799,0.1818,3ewc
7.7000,114.2998,1915.4523,5.8983,64.7542,3.9035,0.1053,3th9
7.7100,73.5954,1056.4500,5.2054,12.7930,5.5619,0.1538,3lk8
7.7200,126.8542,2168.8987,4.5509,59.2241,4.1201,0.0833,3el5
7.7400,129.6185,1526.9874,4.7820,48.8898,1.3766,0.1538,1nfu
7.7400,86.0540,1046.1327,3.2387,22.1052,2.6478,0.1538,1usn
7.7700,171.3493,2202.2908,7.1296,39.6104,8.6047,0.1176,1xh9
7.7700,127.9330,1745.2521,4.0082,35.6488,6.9639,0.0385,3dsz
7.8000,106.4754,1921.2786,4.3310,4.3479,5.4742,0.0645,1u1b
7.8000,156.2031,2644.7139,4.9301,100.8242,4.4915,0.0588,2wl0
7.8200,128.2072,1678.2476,7.1163,30.2669,10.9333,0.0571,1b6h
7.8200,118.1039,1440.8251,2.1187,18.9689,0.2507,0.1667,2j34
7.8200,88.8068,1327.1366,2.2838,46.6795,2.0000,0.2222,2xjg
7.8400,53.4025,809.7534,2.9903,20.3333,1.8920,0.0769,3ibl
7.8500,61.4067,1065.2668,1.8346,21.4792,1.4557,0.0625,1cny
7.8500,124.3714,1855.3870,5.9169,9.8675,8.2744,0.0769,2gv7
7.8700,98.7230,1742.2537,4.5356,28.1992,7.4333,0.0714,3ccw
7.8900,90.4593,1431.7001,4.2597,44.6615,4.6369,0.1111,2zn7
7.8900,83.9567,804.6635,5.6895,22.4026,9.7755,0.2222,4g8m
7.9200,78.4576,1279.3169,0.8350,51.4564,0.7831,0.1667,2ovv
7.9200,83.0143,1431.9929,1.2515,69.4732,0.8357,0.1176,4hbm
7.9500,72.2978,1193.1146,3.8914,5.1501,4.5871,0.1053,3t85
7.9600,100.5170,2202.0862,8.9276,63.3636,5.3009,0.0714,1hvh
7.9600,65.9051,1404.2426,2.2581,59.7541,2.5195,0.2000,2qe4
7.9600,143.1618,1898.3229,7.8052,32.9658,9.4793,0.0769,3iww
7.9900,58.7771,951.4796,3.8352,34.1276,1.7674,0.1333,3oyq
8.0000,94.5336,1185.1412,3.6973,39.8907,3.4009,0.1111,1gaf
8.0000,127.0731,1675.5936,7.4427,48.8708,4.6439,0.1053,1tkb
8.0000,107.5485,1292.3751,5.7788,5.4607,7.7203,0.2000,2vnt
8.0000,152.0657,2425.3992,4.2410,85.7632,4.8975,0.0690,3cyx
8.0000,81.8928,1291.8284,1.5136,122.7498,0.8028,0.1667,3hx3
8.0000,121.5786,1623.3716,4.0125,64.6715,3.0077,0.1538,4a6l
8.0200,113.1482,1389.9321,7.9826,21.8948,9.0928,0.1429,2cet
8.0500,116.5468,2255.3945,2.7462,84.5973,3.2736,0.0667,2bqv
8.0500,122.1752,2130.3108,5.2249,19.4541,7.7615,0.0286,3ag9
8.0700,68.4024,1032.6017,4.7636,42.1002,1.9385,0.2857,3vbd
8.0900,111.2346,1803.6940,2.0263,54.4609,1.6711,0.1667,3hub
8.1000,36.2425,433.7941,3.8058,10.3712,2.8217,0.3333,1l6m
8.1000,133.4177,1589.6652,2.1942,60.8691,1.2758,0.1429,2vvu
8.1100,102.0390,1828.7437,3.7133,63.8459,3.7791,0.2500,1nvr
8.1300,75.3012,893.4702,2.7935,35.7853,2.0000,0.5000,2yk1
8.1400,67.2351,1263.5228,3.1802,36.8540,2.4590,0.1429,3odu
8.1500,131.8723,1787.0896,2.8457,95.6509,3.3494,0.0500,2fxu
8.1500,129.0321,1729.5712,3.4871,42.3987,3.3994,0.1176,3i4b
8.1800,115.1464,2010.2720,7.8113,51.8852,7.7210,0.0606,3l3n
8.2000,111.2832,1744.8649,4.8180,49.9434,4.6628,0.1333,2jds
8.2200,118.9461,1583.9126,8.8248,9.8888,10.3793,0.0769,1w11
8.2200,101.8179,1750.2515,4.3838,53.0861,1.3232,0.1176,3v5t
8.2400,101.6373,1536.9502,2.1298,53.0108,1.4074,0.1667,3hll
8.2500,72.8845,1274.7042,2.3922,26.2098,1.0000,0.1111,3ug2
8.2700,99.9310,1299.6493,4.2201,49.4419,4.1406,0.1818,4djy
8.3000,105.8769,1594.0293,1.9474,31.2004,1.3329,0.2000,2pvk
8.3000,82.0127,1094.5774,5.8999,34.9186,2.4722,0.3333,3gjw
8.3100,52.0395,711.1705,2.7553,3.2162,3.0253,0.2857,3dc3
8.3400,122.8000,2159.7415,5.1478,44.9641,5.7690,0.0741,2qci
8.3500,95.9606,1417.3646,8.6071,39.8917,11.0461,0.0769,3m6p
8.3600,135.9166,2010.0522,3.6695,43.8116,2.7718,0.1250,3r7o
8.3800,104.7365,1511.3114,5.1115,50.6678,6.9870,0.0833,1k21
8.4000,106.0679,1982.9342,9.0832,47.2741,8.8956,0.0526,1aaq
8.4000,121.5354,1617.7300,4.7032,48.2054,6.6829,0.0909,1k22
8.4000,107.1153,1606.8024,2.6885,71.0156,2.9617,0.2000,2baj
8.4000,105.2939,1243.8687,5.8046,48.6262,4.3190,0.0667,2vsl
8.4000,133.6285,2528.2119,4.3725,76.9974,6.6386,0.0513,3el9
8.4000,125.6300,1664.9812,2.6071,41.9324,3.2055,0.2500,4aoi
8.4100,113.1000,1727.0531,3.2166,56.8314,4.8451,0.1667,1w96
8.4300,123.2004,1450.7465,2.3622,119.9718,2.8142,0.0606,3nhi
8.4700,120.8040,1582.5044,4.1604,40.8559,3.2934,0.1818,2oag
8.4800,115.0032,2074.9995,5.9163,51.1223,6.2186,0.0714,2hs1
8.4800,104.0520,1906.7206,1.7706,69.5233,0.0000,0.1250,3b1m
8.4900,107.5157,1525.0696,5.6022,50.8287,2.3674,0.6667,2ihq
8.5200,117.8606,1931.1648,2.4958,140.9501,1.8734,0.2500,1fcy
8.5200,133.5549,1667.8911,6.1976,37.5178,0.9056,0.1429,2boh
8.5200,152.6813,1709.6963,2.9837,61.0386,0.5588,0.1250,2vvc
8.5200,146.6100,2299.9915,5.1410,76.1598,6.5157,0.0690,3lpi
8.5500,130.5905,1970.0048,4.7575,63.0553,4.9959,0.0526,1ppl
8.5700,105.4210,1299.4325,4.4786,1.4449,5.5761,0.2000,1q1g
8.5900,92.5886,1102.1572,5.8878,21.2697,8.4639,0.2222,2wky
8.6000,101.5901,1577.2788,2.4040,58.8458,1.4731,0.1818,3sxf
8.6200,128.8449,1751.1049,2.3490,49.0996,1.6829,0.1538,4hf4
8.6400,145.9510,1830.9890,6.1020,48.9358,4.9324,0.1250,1t31
8.6600,57.4518,918.8293,5.2586,32.8480,1.6611,0.2222,1i9n
8.7000,37.7188,544.4706,2.1980,15.7993,2.0033,0.4000,1bcd
8.7000,85.4781,1615.2817,1.3470,73.5445,1.9091,0.3333,1lnm
8.7000,99.8242,1721.6522,1.8284,135.0308,2.2202,0.2500,1xap
8.7000,120.5999,1469.6357,3.3499,15.8553,1.2460,0.1429,2jh0
8.7000,101.2563,1659.3845,2.3274,50.3109,1.6275,0.1538,2wgj
8.7000,57.8962,923.1602,1.6962,45.4326,1.9673,0.2500,3brn
8.7000,120.0541,1735.4152,2.9760,52.4096,3.8056,0.1176,3i5z
8.7200,101.8751,1333.4862,7.5809,7.8994,11.2106,0.1176,3ckz
8.7400,140.0962,2375.4348,4.2898,87.7824,5.0882,0.0714,1sdv
8.7700,63.9206,1135.4724,5.4381,12.0663,3.2883,0.2222,1bnv
8.7700,151.2436,2638.2966,5.0234,115.6298,5.0529,0.0588,2wkz
8.8000,54.3361,930.6564,3.8057,32.2976,1.5548,0.1818,1g46
8.8200,59.0516,1050.1493,3.4313,31.6299,1.8591,0.1818,1g54
8.8200,118.5132,1988.7617,3.5346,55.8747,4.4873,0.0714,3nu4
8.8500,135.8905,2048.8679,4.3126,54.8942,3.3444,0.1176,3b67
8.8900,120.1339,1694.0925,3.5802,55.6150,4.0056,0.5000,1nt1
8.8900,104.1311,1557.7056,2.8598,56.6790,2.5834,0.1818,3zze
8.9200,95.6899,1251.1038,6.3606,16.6796,10.0872,0.1176,3k37
8.9600,56.8459,866.4444,2.4445,14.6155,2.5352,0.4000,3dcc
9.0000,114.4776,1668.7902,4.9839,40.5681,9.1628,0.0625,1apv
9.0000,25.4606,569.1354,1.5126,0.0000,1.0572,0.6667,1wei
9.0000,60.5639,865.8152,2.6610,14.1518,2.0488,0.2222,3dcw
9.0000,79.7331,1168.0901,2.4864,51.8570,1.2620,0.2500,3ui7
9.0400,57.3225,970.5757,4.6567,33.2805,1.8038,0.2222,1g53
9.0500,167.2811,1654.1678,7.9797,101.5441,6.4351,0.0833,1ezq
9.0500,88.2643,1463.3602,1.7542,20.4834,2.2166,0.2000,4e4n
9.0800,123.8148,2268.4370,5.8993,76.9979,5.4648,0.0606,2rkf
9.0900,152.2272,2238.5938,5.6951,91.6189,4.8724,0.0909,1msn
9.1000,128.1799,2005.5160,3.6930,43.8367,3.9152,0.1538,3gnw
9.1000,134.9589,2256.1902,5.8142,58.7143,5.7704,0.0690,3vf7
9.1500,162.5411,2295.0955,5.2518,70.2350,6.9974,0.0800,2qmg
9.1800,148.4606,2408.6272,6.2910,87.0486,5.6720,0.0741,2fgu
9.2100,109.7822,1840.9214,4.3325,84.0437,1.4499,0.0667,1mh5
9.2200,125.5834,2317.4282,5.4873,71.5057,6.7010,0.0541,1hps
9.2200,117.1461,1549.2328,5.5548,42.2481,3.4480,0.1250,1zvx
9.2600,85.8712,1888.4894,3.2790,90.7403,5.2743,0.1176,1db1
9.2700,100.4155,1688.7555,6.7095,47.8929,7.9828,0.1000,3nzk
9.2800,75.0594,1350.6931,1.9039,50.8211,1.9850,0.6667,3vhd
9.3000,67.6847,612.0696,9.4605,0.0000,13.8883,0.3333,2iw4
9.3100,60.0418,988.9022,5.8252,27.3144,3.0013,0.1333,1bn4
9.3500,95.9351,1396.7477,1.9850,32.8461,2.0078,0.1538,2e27
9.4000,167.1076,1650.1698,5.1719,68.5350,4.5780,0.0952,1ksn
9.4000,79.1365,1254.5911,3.5732,60.3273,0.4545,0.1176,4erf
9.4300,80.0592,1034.8081,10.3140,5.2737,8.6226,0.1429,3rbu
9.4900,64.4219,1097.3431,3.4535,10.4812,2.7315,0.1333,1bnq
9.5200,168.2463,2288.8528,7.8978,52.5574,9.7863,0.0488,2g94
9.5400,54.9541,1325.0797,2.7790,67.3779,3.1728,0.3333,2pog
9.5700,94.7827,1595.6143,4.9336,40.6053,6.3102,0.0741,1o86
9.6400,133.1540,1306.1644,9.0426,25.7855,8.9658,0.1818,2zx8
9.6800,136.5754,1507.5616,4.3276,30.9379,4.5687,0.1111,3dp9
9.7000,129.6657,2090.1562,5.7255,59.7543,5.3090,0.1000,1mrw
9.7200,112.0478,1410.5741,6.3408,15.2952,8.1293,0.1333,3fuc
9.7700,110.7446,2035.0631,6.6480,37.7558,5.3901,0.0714,3ggu
9.8200,150.2586,1782.3651,3.4182,88.1550,3.7514,0.1176,3m36
9.8500,72.9902,975.9026,4.7832,23.4030,7.3543,0.1667,3rdo
9.9200,153.5378,2500.5857,9.9249,75.4577,8.1966,0.0444,1zsf
9.9600,175.3362,2677.6121,6.4058,90.9925,9.0688,0.0714,1bv9
10.0000,148.1812,2477.2554,5.1863,98.9848,7.2999,0.0645,1d4h
10.0000,115.2826,2271.0334,9.5258,53.0997,4.8802,0.0690,3h5b
10.0700,135.1499,2365.2722,3.7570,81.9417,5.3697,0.0714,1sdu
10.1700,119.4787,1542.9360,9.9209,67.0209,5.4267,0.1111,3ps1
10.2400,111.5090,2179.3848,3.9619,74.2675,6.3172,0.0833,1qbu
10.3200,113.8491,2081.1321,4.3183,51.4897,4.8060,0.0571,4djq
10.4400,123.9776,2087.2493,4.2743,58.9568,4.7165,0.0714,2qi4
10.4900,86.9143,1721.0963,1.6940,124.9932,0.0000,0.1667,5std
10.5200,122.8952,2078.2761,8.5398,48.7161,6.1133,0.0714,2f81
10.5900,120.7729,2074.9419,4.2293,50.7249,4.7639,0.0690,3djk
10.6200,155.6041,2620.8069,8.2029,27.8060,11.2521,0.0417,2xei
10.7000,155.2144,1858.1266,8.7513,28.7558,7.5733,0.1053,2wva
10.7200,69.0084,1341.4857,1.1463,87.3149,1.0000,0.2000,7std
10.8500,121.9913,2122.8359,5.3050,65.3080,5.6348,0.0606,2qi5
10.9600,178.7130,2652.8674,5.8848,94.0638,8.2089,0.0476,1hvk
11.0500,193.7575,2629.1633,5.2821,150.6266,3.2828,0.0714,1q84
11.1000,114.2342,2127.0659,3.8812,68.0387,5.3605,0.0741,1d4y
11.2200,112.7572,2232.3997,4.9458,50.9075,4.4280,0.0645,3gi6
11.3000,141.7735,2356.2034,4.7861,90.1258,5.9063,0.0606,2q5k
11.3500,120.7422,2097.8801,3.6244,66.8596,4.8780,0.0667,2hb3
11.5200,114.3186,2078.5679,7.8424,50.5188,5.0637,0.0645,4djr
11.6800,133.5312,2302.2744,5.5948,41.1087,5.4109,0.0571,2i4d
11.8500,141.7035,1901.1747,3.6765,54.8877,3.6846,0.1111,1sl3
