pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,nacttors,ninacttors,PDB
7.1600,129.4997,1413.9325,3.8126,42.7147,5.3143,12.6449,147.8017,0.3187,11.2929,0.0000,10.0000,4.0000,1f0u
1.9100,48.5369,583.1623,4.0427,9.5667,5.7895,2.0372,3.8126,0.1505,0.0000,0.0000,3.0000,3.0000,1f2o
1.9000,54.7090,732.5897,3.8153,27.6843,5.7501,2.5402,14.1887,0.1337,0.0000,0.0000,3.0000,1.0000,1f2p
6.7000,65.3974,843.7582,3.0024,19.1264,5.1138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1f3e
5.5900,72.4951,939.2668,3.3912,5.3309,5.5034,10.9509,49.0442,0.8078,0.6767,0.6056,6.0000,6.0000,1f4x
5.6400,33.9362,370.0777,3.3448,0.0000,3.9067,1.9117,0.1998,0.0196,0.0000,0.0000,2.0000,2.0000,1f57
5.2800,65.7082,908.9444,3.0398,0.7329,4.8694,1.1963,23.6700,0.5345,0.0000,1.0000,1.0000,2.0000,1f5l
5.0000,115.7755,1567.8577,7.8850,37.4872,7.1519,60.4763,452.8683,2.9770,2.0766,1.1687,21.0000,5.0000,1f8a
1.2800,26.2692,428.5943,0.1514,0.0000,0.3894,0.8193,9.9641,0.2197,0.0000,0.6696,2.0000,4.0000,1f9g
7.3700,81.1943,1059.8160,7.2204,0.0000,12.6809,20.9240,136.4221,2.7681,0.0000,1.0000,8.0000,2.0000,1fao
7.1500,112.3683,1936.4059,4.2056,27.8756,7.4185,25.8942,274.3041,1.6374,0.0000,0.0000,21.0000,6.0000,1fch
8.5200,117.8606,1931.1669,2.4958,140.9501,1.8734,2.9306,73.3189,0.3125,7.6214,0.0000,3.0000,4.0000,1fcy
7.2700,62.9389,1307.1075,9.4107,56.3895,1.4942,9.7267,123.4972,0.0090,30.1595,0.0000,14.0000,1.0000,1fdq
6.8200,96.7673,1170.8385,6.8555,0.0000,8.6295,4.8423,55.1230,0.0000,0.0000,0.0000,2.0000,5.0000,1fhd
6.5900,187.9067,2887.3220,11.7895,103.8382,11.0236,52.9078,412.6677,2.4619,6.9338,0.6493,22.0000,6.0000,1fiv
4.5900,76.2369,917.8635,3.0224,30.8295,0.0000,1.4792,18.7694,0.3065,2.0709,0.0000,2.0000,4.0000,1fj4
9.9600,138.2850,1745.1940,6.7906,41.2961,3.7956,25.6593,196.5443,1.1571,2.4615,0.1829,9.0000,4.0000,1fjs
9.4000,112.6967,1948.5466,3.2118,65.0961,4.2851,20.8626,201.2050,0.4152,10.2854,0.0000,7.0000,12.0000,1fkf
8.0000,76.6282,1322.9760,2.2793,67.6973,2.4556,27.1830,196.1777,0.6923,19.9608,0.0000,10.0000,3.0000,1fkg
8.1500,85.4333,1352.5938,2.9604,68.1894,2.2626,20.5706,197.9760,0.5773,10.7750,0.0000,10.0000,3.0000,1fkh
5.0500,90.5458,1203.2513,3.9763,0.0000,3.3361,5.3136,38.4494,0.0818,0.0000,0.0000,2.0000,3.0000,1fkw
6.8000,95.6392,1555.0267,4.1812,103.3146,0.0000,2.2260,51.8268,0.0796,6.3050,0.0000,7.0000,0.0000,1fl3
9.0000,158.1470,2411.6753,7.0687,129.4386,1.9294,13.4767,224.1285,0.9213,7.3934,0.9292,12.0000,1.0000,1fm9
5.5900,274.0424,3696.4780,16.0131,106.6345,20.1442,79.9302,568.2542,3.7209,15.7587,1.2240,30.0000,7.0000,1fo0
7.0000,99.1309,1539.2208,2.8393,48.0128,2.7295,28.5220,192.1914,0.3627,9.5662,0.0000,10.0000,3.0000,1fpc
8.4000,149.4644,2478.6555,6.7110,81.1506,7.6411,33.8413,328.5672,1.1517,45.1800,0.0000,10.0000,5.0000,1fq5
5.9300,85.3166,1399.7495,4.1652,21.8917,2.8629,6.7440,49.0923,1.6366,0.0000,0.0000,3.0000,2.0000,1fv0
3.7000,53.1508,759.1337,2.8034,0.0000,4.7344,31.0016,279.4639,7.6638,0.0000,1.4267,9.0000,10.0000,1fwu
3.7200,42.8340,770.4806,4.6408,2.4921,3.3035,37.1990,296.8195,0.4460,0.0000,0.0000,9.0000,10.0000,1fwv
7.7000,194.0300,2894.9973,7.5008,82.5609,13.4208,65.7625,512.2211,2.1310,10.5598,0.0880,29.0000,7.0000,1fzm
7.8900,180.0402,2810.6326,7.9977,96.9604,9.8164,62.3091,516.7596,5.1750,5.3459,1.3965,23.0000,6.0000,1fzo
7.6200,133.5954,1170.8981,7.9030,0.0000,13.5546,11.7972,109.8145,0.1662,0.0000,0.0000,6.0000,2.0000,1fzq
9.4400,52.6578,940.3745,3.6659,33.6577,1.7485,4.1246,52.2733,0.2940,2.1765,0.0000,4.0000,1.0000,1g1d
7.9600,141.4755,2352.1399,5.4969,77.9766,7.2358,19.8178,327.7224,0.5171,3.2240,0.0000,11.0000,3.0000,1g2k
7.2400,152.4134,1751.4058,4.7552,72.6346,3.7229,26.4942,199.8565,0.5473,8.5777,0.0000,11.0000,4.0000,1g2l
10.5500,107.2071,1365.7058,4.8041,1.7025,6.4406,7.7081,43.9106,0.4134,0.0000,0.0000,2.0000,3.0000,1g2o
6.8500,129.2952,1734.4631,5.2697,54.7947,3.1966,16.0302,196.9441,1.7306,9.3809,0.0000,13.0000,3.0000,1g30
6.1100,126.3341,1673.9115,6.5317,52.6383,3.3140,9.9013,112.0147,0.8581,7.0662,0.0000,6.0000,3.0000,1g32
8.1400,136.1093,2403.1697,6.6221,66.4149,8.5968,18.0932,318.7909,0.3387,3.6032,0.0000,12.0000,4.0000,1g35
7.1700,103.9354,1415.5446,4.1847,35.1000,4.2677,10.6931,109.6494,0.3578,5.0620,0.0000,6.0000,3.0000,1g36
5.7400,71.2226,896.4485,5.0807,3.1261,8.6854,2.7346,36.3831,0.4987,0.9638,1.0000,4.0000,3.0000,1g3b
5.8000,82.1457,939.7521,6.5977,7.9611,8.2080,2.4526,33.5912,0.5316,0.9091,1.0000,4.0000,3.0000,1g3c
5.5500,67.4088,886.1484,4.0519,5.6853,7.8004,2.7851,36.3648,0.5513,0.9048,1.0000,4.0000,3.0000,1g3d
5.3800,69.6804,926.8555,4.5118,4.8030,7.1920,2.1640,34.3890,0.5270,0.7671,1.0000,4.0000,3.0000,1g3e
8.6400,49.9311,897.3287,3.8455,31.0509,1.6040,3.8970,52.4016,0.2147,1.6046,0.0000,4.0000,1.0000,1g45
8.8000,54.3361,930.6564,3.8057,32.2976,1.5548,4.2503,56.0762,0.1717,2.1590,0.0000,4.0000,1.0000,1g46
8.4100,52.3294,934.5818,3.9251,30.2905,1.5239,4.0283,58.4453,0.0000,0.3958,0.0000,4.0000,1.0000,1g48
8.7000,48.5885,954.0251,3.7848,23.8888,1.3449,5.8301,65.6502,0.5777,1.0694,0.0000,4.0000,1.0000,1g4j
8.2500,50.6146,841.2188,3.7084,32.1768,1.5422,3.9836,48.3286,0.2259,1.9381,0.0000,4.0000,1.0000,1g4o
9.5400,57.0144,954.1041,3.4037,36.5030,1.9180,4.2085,55.0113,0.0835,1.5483,0.0000,4.0000,1.0000,1g52
9.0400,57.3225,970.5757,4.6567,33.2805,1.8038,5.6716,58.4868,0.0000,0.9254,0.0000,4.0000,1.0000,1g53
8.8200,59.0516,1050.1493,3.4313,31.6299,1.8591,5.1131,65.3641,0.5266,1.5882,0.0000,4.0000,1.0000,1g54
6.6000,143.9083,1557.3912,11.2444,56.7317,9.5574,30.1205,239.1173,1.1631,7.5261,0.0000,19.0000,1.0000,1g7g
6.4000,66.0187,1215.6001,8.1621,0.0000,4.8793,9.6796,85.6614,1.4636,0.0000,1.2808,12.0000,4.0000,1g7v
5.4800,21.7612,664.3403,1.1204,36.1614,0.0000,0.8627,6.8909,0.1278,3.8541,0.0000,5.0000,3.0000,1g85
5.7000,70.0470,995.3617,8.3108,0.0000,9.6065,6.0270,31.5377,0.0222,0.0000,0.2853,6.0000,3.0000,1g98
5.7000,192.7961,2377.9160,12.4742,5.3198,15.5027,23.6936,196.0567,1.2077,0.0000,0.8246,9.0000,5.0000,1g9r
1.8000,40.3058,855.2267,2.0207,2.4119,1.6780,5.1404,69.9074,0.2900,0.0000,0.7194,4.0000,7.0000,1ga8
8.0000,94.5336,1185.1412,3.6973,39.8907,3.4009,4.7904,55.0088,0.0886,1.0000,0.0000,8.0000,0.0000,1gaf
12.0000,124.0520,1963.5020,6.3498,14.4651,12.0416,28.0575,236.3305,1.3960,1.9744,1.2957,9.0000,14.0000,1gah
8.0000,122.7259,1953.7749,6.4133,15.1543,11.9831,29.9159,237.1470,1.1190,2.0000,0.9290,9.0000,14.0000,1gai
10.0000,145.6720,2036.4382,8.8625,19.3022,12.1819,25.0884,227.4775,1.2255,6.2479,0.0000,21.0000,2.0000,1gar
5.1300,99.7489,1041.2361,6.5675,48.9912,4.9965,3.8278,22.0934,0.6118,1.0991,0.0000,3.0000,2.0000,1gcz
4.3500,70.1836,1056.2095,4.1103,12.7101,6.2599,4.6424,37.1557,0.7907,0.0995,1.0000,2.0000,2.0000,1ghv
4.2000,78.5165,1048.3210,6.2330,20.4940,5.7855,4.6818,35.7500,0.9883,0.0339,1.0000,2.0000,2.0000,1ghw
8.1000,100.9735,1112.6492,7.5580,16.8576,7.2614,3.6724,37.3130,0.2560,0.0000,0.7228,2.0000,2.0000,1ghy
4.8000,70.8497,936.4701,2.0682,6.1975,4.8867,4.1205,36.2035,0.7676,0.0401,1.0000,2.0000,2.0000,1ghz
5.4700,81.5040,976.0495,5.4860,9.4532,6.6492,4.1487,35.4041,0.9479,0.0000,1.0000,2.0000,2.0000,1gi1
7.1900,84.5703,977.3494,3.4999,7.1531,6.4839,3.0921,36.8298,0.2219,0.1315,0.6729,2.0000,2.0000,1gi4
6.2200,84.9704,980.9331,5.4069,12.5457,6.9169,4.1004,35.4819,0.8009,2.6384,1.0000,2.0000,2.0000,1gi6
4.5100,85.3140,973.3763,2.4590,8.0751,3.3700,3.8036,35.8026,0.6863,0.0578,1.0000,2.0000,2.0000,1gi7
5.0500,79.8101,1001.1874,4.9999,9.1000,4.7957,4.4963,35.8911,0.9068,0.0503,1.0000,2.0000,2.0000,1gi8
5.2200,80.5687,1012.2085,5.3827,7.9056,4.7843,4.7253,47.3556,1.0402,0.0000,1.0000,3.0000,3.0000,1gi9
4.0700,97.7516,1450.5862,10.4884,31.0782,6.6481,6.2877,68.2986,1.7172,8.2737,1.0000,3.0000,2.0000,1gj4
7.0000,116.2667,1340.4481,6.1189,19.2492,6.6146,5.8498,68.6649,1.6047,7.9072,1.0000,3.0000,2.0000,1gj6
7.8900,106.9410,1384.8508,7.2522,16.8061,6.1623,5.1971,67.6828,1.5014,7.6603,1.0000,3.0000,2.0000,1gj7
6.9600,92.0310,1261.4042,5.7801,11.2793,4.5419,7.9510,67.5728,1.3404,1.8314,1.0000,5.0000,4.0000,1gj8
5.4200,91.6992,1079.9938,3.7801,7.5333,6.3140,5.8566,41.6060,1.3301,1.8626,1.0000,3.0000,2.0000,1gja
6.3500,94.7369,1281.1451,4.7747,11.3325,4.9387,6.8449,69.7666,1.4265,5.4474,1.0000,3.0000,2.0000,1gjb
6.3500,97.8476,1272.0601,5.0265,11.8017,5.2852,6.1460,68.8019,1.1540,5.3402,1.0000,3.0000,2.0000,1gjc
5.2200,106.5158,1184.8143,5.3040,10.9151,6.1021,6.2853,54.3358,2.0598,1.8649,1.0000,3.0000,3.0000,1gjd
6.2500,109.8054,2023.7378,12.9080,39.5655,9.3146,30.7845,231.7074,1.3812,2.9483,0.1582,19.0000,4.0000,1gnm
5.6800,121.6755,1992.5648,14.0919,40.5563,9.5808,34.1847,235.1647,1.8228,3.2167,0.0000,19.0000,4.0000,1gnn
7.7000,109.2916,1972.0620,13.6184,41.4655,7.0244,32.4662,219.3473,2.2438,3.6673,0.4353,19.0000,4.0000,1gno
4.1400,66.4070,1189.8346,2.2894,0.0000,3.9357,20.9390,180.6404,0.0034,0.0000,0.0000,8.0000,12.0000,1gny
6.4800,86.7437,1262.7891,2.2843,47.1235,1.1839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1gpn
3.7200,43.6569,724.4039,3.9424,3.4601,9.2273,8.2571,14.2875,0.3958,0.0000,0.1575,5.0000,1.0000,1grp
6.0000,43.5882,1074.9480,0.5132,77.1363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1gt1
4.5200,74.3199,883.1943,4.9235,6.7179,9.6988,0.5188,5.7455,0.0000,0.0000,0.0000,1.0000,3.0000,1gu1
6.9600,130.6963,2001.1245,5.0632,53.9354,5.1058,27.3514,302.5052,1.2777,4.5349,0.4606,19.0000,7.0000,1gvw
7.2200,143.0350,2610.6467,4.0660,67.6450,8.5408,54.2535,524.1268,1.9712,7.9965,1.1386,29.0000,2.0000,1gvx
2.5700,66.1745,954.7536,1.7160,0.0000,3.9134,7.6233,76.6535,0.8161,0.0000,1.0271,4.0000,8.0000,1gwv
2.4800,60.3248,446.8197,1.3062,39.4297,1.2277,0.4406,2.4399,0.0000,0.0000,0.0000,1.0000,0.0000,1gyx
3.6400,75.9053,646.0610,3.4229,45.4498,1.6956,3.1757,15.8617,1.2010,0.5947,0.0000,2.0000,1.0000,1gyy
3.7000,111.2925,1577.8970,3.4657,0.0000,6.8143,10.8883,120.6585,0.4580,0.0000,0.0000,8.0000,2.0000,1gz3
3.7000,120.5877,1571.8584,3.0626,0.0000,5.5439,9.9549,121.3999,0.3444,0.0000,0.0000,8.0000,2.0000,1gz4
3.5100,75.2937,1165.1147,3.7103,3.3975,6.3695,19.5065,194.1386,0.8779,0.0000,0.9449,6.0000,11.0000,1gz9
3.4900,59.2411,795.7780,2.5508,0.0000,4.8442,7.2740,77.2924,0.5707,0.0000,0.9797,4.0000,8.0000,1gzc
5.4400,56.1075,900.0778,4.6453,0.0000,9.0868,12.8975,89.1785,1.2899,0.0000,1.8110,6.0000,3.0000,1h0a
8.2200,66.1239,1001.5259,5.5689,19.4505,7.8083,5.6082,97.2491,0.8598,1.5568,0.9366,7.0000,2.0000,1h1d
5.2200,29.3742,559.1517,2.6283,0.0000,3.4561,11.4624,130.2504,0.1872,0.0000,0.0417,6.0000,1.0000,1h1h
4.9200,63.5193,1099.5186,1.6715,14.8896,2.7667,1.6443,39.4652,0.0000,0.0000,0.0000,3.0000,1.0000,1h1p
8.2200,95.3053,1556.1018,3.4647,22.1759,3.6084,7.6736,123.9848,0.7422,0.3599,0.0000,6.0000,1.0000,1h1s
9.1000,129.9632,1917.0380,2.8977,96.9027,2.7618,13.9708,89.7038,0.3290,17.0519,0.0000,13.0000,0.0000,1h22
7.8900,227.3900,2020.0215,11.3558,0.0000,12.1800,33.9615,311.2639,1.2851,0.0000,0.0000,12.0000,7.0000,1h2t
3.5700,86.7437,1055.2239,3.0485,44.2940,0.0000,5.1572,38.9962,0.3089,0.0000,0.0000,5.0000,3.0000,1h46
4.6600,62.8084,615.7117,2.3081,3.4581,4.1186,0.5414,2.4356,0.0000,0.0000,0.0000,1.0000,1.0000,1h4w
5.3000,75.1399,983.8304,3.7324,0.0102,8.0862,16.6016,150.1787,0.8900,1.0000,1.0000,16.0000,6.0000,1h6h
5.4200,55.8250,1142.5565,0.6870,60.3931,1.3398,10.8817,71.9735,0.3588,6.3251,0.0000,4.0000,2.0000,1h9z
6.3700,104.7527,2049.8130,3.5317,60.2719,1.7864,27.6689,236.0100,1.3301,17.3316,0.0000,14.0000,9.0000,1hbv
7.7400,87.1546,2006.8385,8.6119,56.1416,4.7308,37.6396,211.5085,14.3818,6.6356,0.3839,17.0000,9.0000,1heg
4.1900,61.1478,887.8455,3.5574,0.0000,2.2743,15.5645,131.1977,0.8767,0.0000,0.0000,6.0000,2.0000,1hi3
4.0400,63.6020,1011.0635,4.2584,0.0000,3.7700,18.8875,115.8880,0.4249,0.0000,0.0000,6.0000,3.0000,1hi5
8.0500,105.5198,2127.8794,4.9649,67.7089,7.9404,46.5243,275.2082,1.2201,8.4432,0.0000,15.0000,7.0000,1hih
7.2800,108.9157,2119.7092,4.0207,79.6212,7.1157,46.4188,284.2678,1.5602,8.8845,0.0000,15.0000,7.0000,1hii
5.0000,51.6310,1148.6552,0.9505,13.6330,1.2183,8.9657,26.2064,0.1558,0.0000,0.1901,2.0000,4.0000,1hlk
6.5500,47.8738,1107.3766,1.7030,55.9173,2.7145,4.5649,92.6538,0.0000,13.2018,0.0000,16.0000,1.0000,1hmr
6.3700,45.0829,1121.6327,1.6238,58.2551,2.7579,6.0832,91.4062,0.0007,12.8978,0.0000,15.0000,1.0000,1hms
5.7900,48.9892,1141.9452,1.4933,59.6689,2.6348,4.7988,92.4546,0.2072,14.4670,0.0000,16.0000,1.0000,1hmt
6.0000,42.9361,1077.8595,0.4932,75.5130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1hn2
6.2400,82.4085,940.2333,3.3504,44.1141,2.3515,0.2408,14.9816,0.0000,0.0000,0.0000,1.0000,1.0000,1hnn
8.5500,112.6862,2458.5918,4.6831,82.7059,3.2414,57.6884,421.1114,0.5045,18.7610,0.0000,20.0000,4.0000,1hos
6.7000,99.9597,1348.0917,5.5919,8.2807,7.0299,6.4019,43.8754,0.4790,0.0000,0.0000,2.0000,3.0000,1hp0
9.2200,97.8885,1744.5090,4.8426,41.3001,4.4249,20.3505,176.4712,0.7675,14.0035,0.0000,6.0000,1.0000,1hpo
9.2200,125.5834,2317.4282,5.4873,71.5057,6.7010,39.5907,302.8355,0.9891,8.9456,0.0000,17.0000,5.0000,1hps
9.2200,98.6331,1904.0342,3.9341,48.8802,3.8256,21.2076,209.2955,0.7604,1.3473,0.0000,12.0000,4.0000,1hpv
11.2600,121.4017,2169.7781,4.5576,46.5198,4.2383,41.7135,333.5128,1.5729,9.8565,0.0000,14.0000,5.0000,1hpx
3.0000,29.3196,556.6985,1.5384,1.3609,3.2935,2.3948,5.0978,0.0000,0.0000,0.0000,4.0000,2.0000,1hqg
9.4200,124.2658,2299.8010,2.5120,82.5886,3.8774,30.4930,279.0890,2.1566,4.8937,0.0000,12.0000,5.0000,1hsh
7.9600,100.5170,2202.0862,8.9276,63.3636,5.3009,53.5584,323.5009,2.0824,32.4115,0.0000,11.0000,4.0000,1hvh
10.9200,154.6403,2605.2158,5.6505,83.0027,8.1706,77.7000,482.6124,1.5312,14.6475,0.7107,19.0000,8.0000,1hvi
11.4000,152.3597,2535.7415,4.9513,82.2111,6.6903,71.3494,473.5620,1.6270,15.9216,0.0000,19.0000,7.0000,1hvj
10.9600,178.7130,2652.8674,5.8848,94.0638,8.2089,66.8660,486.5740,1.1728,11.0580,0.0000,19.0000,8.0000,1hvk
9.9500,157.1207,2611.4060,5.2334,84.9343,6.8071,72.2633,505.7740,1.0816,14.1527,0.0000,19.0000,8.0000,1hvl
9.5100,131.8572,2424.0818,3.0374,118.6312,4.1471,31.3209,324.0110,0.6091,21.7869,0.0000,8.0000,2.0000,1hvr
10.3000,142.5770,2572.7837,4.0404,78.3310,6.1719,79.7225,479.6812,1.9520,15.1168,0.9742,19.0000,8.0000,1hvs
8.3300,91.0594,1585.7870,2.4958,57.2749,4.2713,21.9814,139.9999,0.5827,10.3012,0.0000,8.0000,2.0000,1hwr
9.9200,137.9337,2403.4829,5.2194,82.3755,5.2530,39.6646,360.9415,0.9322,11.9923,0.2292,13.0000,4.0000,1hxb
10.8200,142.8040,2329.4548,5.0025,66.5930,5.8400,51.1077,364.1519,0.9991,6.2600,0.0002,18.0000,6.0000,1hxw
4.0700,64.9100,804.2958,4.0544,6.2297,6.4253,7.4129,7.3548,0.3673,0.0000,0.0000,4.0000,1.0000,1hyo
6.3400,67.1734,1107.3551,3.0315,37.8297,0.8344,8.8045,120.6445,0.2605,1.2605,0.0000,9.0000,2.0000,1i00
8.5200,204.0111,2975.1870,10.5724,106.8092,7.5057,10.2165,131.5677,0.1416,6.8544,0.0000,13.0000,6.0000,1i5r
6.4000,83.3111,1487.7948,1.3384,43.7016,0.0000,14.7959,64.6021,0.7666,2.2550,0.0000,5.0000,2.0000,1i7z
6.4100,70.6784,655.1783,2.0085,2.2036,2.6024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1i80
8.4800,52.6375,860.0943,4.1813,31.9147,1.4988,3.7168,50.0706,0.1117,1.5907,0.0000,4.0000,1.0000,1i9l
8.4800,57.2263,990.5963,9.9289,27.6957,2.8474,6.2299,55.9887,0.5784,2.8766,0.0000,4.0000,1.0000,1i9m
8.6600,57.4518,918.8293,5.2586,32.8480,1.6611,3.9345,60.8613,0.1568,2.6185,0.0000,4.0000,1.0000,1i9n
8.4200,63.3033,956.6755,5.4719,32.5441,2.5626,6.7364,64.9943,0.4857,3.3627,0.0000,4.0000,1.0000,1i9o
8.4100,61.1448,981.3185,6.8492,33.4224,2.7447,5.0171,63.5187,1.3770,1.5644,0.0000,4.0000,1.0000,1i9p
8.4100,52.7697,949.9100,4.1909,28.8892,1.3819,3.6970,58.7985,0.0633,1.1149,0.0000,4.0000,1.0000,1i9q
2.2200,75.3002,1259.5542,2.8927,0.0000,1.6591,19.0488,131.5487,1.5624,0.0000,0.0000,25.0000,2.0000,1icj
9.6400,54.9443,992.7515,4.8208,34.3001,1.3977,6.9826,63.7528,0.4677,7.4396,0.0000,6.0000,2.0000,1if8
6.4000,71.1043,866.6717,7.2134,45.7072,6.7567,2.1577,21.7723,0.0593,0.0000,0.0000,3.0000,2.0000,1igb
10.0000,74.5640,1420.5359,1.5416,57.0500,0.1026,10.1278,91.0288,0.3631,4.4654,0.0000,3.0000,7.0000,1igj
6.6200,65.0705,675.2418,4.9054,9.1306,8.3522,0.3241,10.2431,0.0000,0.0000,0.0000,4.0000,1.0000,1ii5
2.8900,58.1169,727.0515,3.1891,0.0000,5.6486,2.8543,10.7234,0.0966,0.0000,0.0000,4.0000,1.0000,1iih
7.4800,160.6306,2569.8481,9.1941,86.0315,9.5337,50.3714,371.2352,4.5190,11.2724,0.2466,21.0000,4.0000,1iiq
7.4100,66.1831,749.8219,8.9936,0.0000,12.6771,0.5829,10.1798,0.0000,0.0000,0.0000,3.0000,1.0000,1ik4
3.4000,76.5084,1437.6611,2.0539,54.4975,0.9721,8.7735,61.1618,0.2266,17.2341,0.0000,13.0000,6.0000,1ikt
3.5200,34.7680,885.5301,0.2219,42.4255,0.4791,18.2093,284.1260,1.6518,7.1981,2.0450,22.0000,15.0000,1imx
6.1900,65.2856,1079.3407,6.2330,25.2847,8.1789,8.7085,31.6243,0.5755,0.0000,0.0000,5.0000,1.0000,1iy7
7.7000,169.5383,2556.9951,9.7196,88.6376,10.2547,51.5958,373.3194,5.0573,12.5226,0.0000,20.0000,4.0000,1izh
6.5900,148.3365,2462.0000,6.0891,65.3615,9.2529,56.3092,373.8295,3.1527,20.0898,0.0000,20.0000,4.0000,1izi
6.4700,90.8681,988.5550,7.4561,6.4534,10.0587,3.9290,39.9017,0.0000,0.0000,0.0000,2.0000,4.0000,1j01
4.4900,62.6566,621.2662,2.4599,5.8270,4.1221,0.4987,2.3948,0.0000,0.0000,0.0000,1.0000,1.0000,1j14
7.7200,119.8335,1637.6134,4.1583,78.5364,1.8571,51.2183,365.0208,2.1244,25.3154,0.0000,16.0000,3.0000,1j4r
5.5700,97.9343,966.4815,6.0218,22.2409,8.0019,4.9909,15.9707,0.9006,0.0000,1.0000,2.0000,4.0000,1jak
5.9200,98.9238,1236.0967,4.4469,28.5508,3.6485,10.4263,87.2524,0.3546,2.0048,0.6485,8.0000,2.0000,1jao
5.1500,93.0513,1448.3588,8.1469,0.0000,10.9140,16.4804,87.1161,0.5957,0.0000,0.8256,12.0000,4.0000,1jcx
6.6200,120.7134,1713.5947,5.5953,29.0820,5.9463,61.0907,539.7102,3.4674,7.1342,1.9418,24.0000,8.0000,1jd5
7.2500,122.5353,1539.4592,6.2806,21.3538,9.9536,10.5615,91.9422,0.5882,0.0000,0.0000,13.0000,4.0000,1jet
6.8200,122.6497,1751.7413,5.4947,25.0270,11.1220,13.4810,126.2512,0.4606,0.0000,0.0000,16.0000,3.0000,1jeu
6.8900,166.3166,2176.7815,9.7294,47.1816,12.2948,15.1438,168.1084,0.5309,0.0000,0.0000,15.0000,3.0000,1jev
2.0500,53.4586,1053.9083,1.6311,0.0000,2.9499,11.6388,87.3944,0.3081,0.0000,0.0000,6.0000,8.0000,1jfh
8.7000,91.0053,1213.7037,3.0855,104.1776,3.6479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1jgl
3.3300,83.1322,1371.1288,7.8505,0.0000,7.7914,14.9112,131.5151,0.8403,0.0000,0.0000,8.0000,3.0000,1jlr
5.7700,82.1004,1149.4998,8.8806,0.6603,8.4256,4.6502,48.4186,0.1672,0.6568,0.0000,4.0000,1.0000,1jmf
6.0700,84.6486,1121.2100,8.7367,0.3725,7.6922,5.7300,49.0713,0.1034,0.7770,0.0000,4.0000,1.0000,1jmg
6.0600,72.8898,1128.3014,3.8539,0.7698,7.1710,3.6035,51.2605,0.3374,0.5584,0.0000,4.0000,1.0000,1jmi
4.0900,21.5567,630.5560,1.1513,7.4736,0.9713,11.7826,125.3809,3.0916,18.0388,0.0000,6.0000,4.0000,1jn2
4.9500,129.0074,1787.4427,5.6751,4.1130,6.6155,23.2214,209.9773,1.0118,0.8951,0.0000,10.0000,4.0000,1jn4
4.6200,56.1372,671.9606,4.5800,0.0000,7.9949,7.4973,57.1865,0.6314,0.0000,0.9715,4.0000,4.0000,1joc
6.0000,156.3606,1981.8373,19.8855,60.7938,3.6644,36.4726,216.5947,8.9717,1.8526,1.5062,16.0000,8.0000,1jq8
6.4400,130.4110,1401.8309,2.4853,82.5296,0.0000,7.9818,96.7232,0.2359,9.8377,0.0000,9.0000,4.0000,1jqe
4.9200,97.0833,1309.3529,6.2238,5.8396,6.4640,14.0819,160.0969,0.9678,2.0000,0.0000,9.0000,4.0000,1jqy
3.4000,48.2094,599.4297,13.6990,6.0387,3.0000,4.0704,17.6737,0.3454,0.5669,0.0000,3.0000,2.0000,1jt1
7.8500,87.8223,1716.8928,6.5148,39.4578,5.5785,14.6573,139.5849,1.7650,0.0000,0.0000,6.0000,1.0000,1jwt
8.7000,157.7730,1836.3833,14.4785,61.7038,18.0587,51.6306,367.6733,4.7530,7.7272,1.4887,19.0000,2.0000,1jyq
6.6000,81.1160,1670.8564,2.1719,24.7073,3.9294,5.6926,122.5753,0.4946,3.9254,0.6476,17.0000,6.0000,1jzs
6.5800,93.8645,1358.6066,3.9555,10.1388,6.8468,28.5277,227.5495,1.0617,6.4398,0.0000,8.0000,1.0000,1k1i
7.5500,113.9861,1508.6234,4.8459,29.4069,6.7519,37.8389,225.8846,1.1619,13.7906,0.0000,9.0000,2.0000,1k1j
6.9000,107.9286,1408.2694,7.3050,28.2314,7.6894,31.5670,179.3314,1.5623,0.1392,0.0000,7.0000,1.0000,1k1l
7.4000,108.6583,1469.6884,5.0852,23.8734,7.0126,31.5526,207.8364,1.0883,0.3365,0.0000,7.0000,2.0000,1k1m
6.8200,89.1304,1540.6918,4.9186,14.9078,6.4983,37.8879,330.6000,2.5906,11.8746,0.9948,12.0000,5.0000,1k1n
3.2200,117.8048,2089.1965,6.1144,7.3865,9.8432,29.6821,224.8299,0.8275,1.8075,0.8649,9.0000,14.0000,1k1y
8.3800,104.7365,1511.7681,5.1115,50.6678,6.9870,16.0834,180.1585,0.2222,1.2479,0.0000,11.0000,0.0000,1k21
8.4000,121.5354,1618.1786,4.7032,48.2054,6.6829,17.3307,175.0530,0.2014,0.4600,0.0929,9.0000,2.0000,1k22
