pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,nacttors,ninacttors,PDB
4.8500,152.1603,2206.6638,2.0100,79.5376,1.8349,55.8259,378.2343,1.2851,5.3592,0.6843,154.4688,2135.5964,2.3513,81.9712,3.4210,40.0567,326.0392,0.2698,1.2776,0.0000,19.0000,3.0000,1qji
4.8500,127.2836,1638.8042,4.1513,0.0000,9.4129,7.2176,115.6901,0.2910,0.0000,0.5402,131.5918,1621.5216,5.3262,0.0000,10.6327,11.1480,130.0996,0.4536,0.0000,0.0000,6.0000,2.0000,1vkj
4.8500,82.8202,1037.9177,2.9922,17.5373,4.8660,11.1541,74.4425,0.3182,0.8858,0.6939,78.5986,1053.1218,1.9450,15.9351,4.1946,10.5841,65.0602,0.2576,1.0891,0.0000,5.0000,0.0000,1xgi
4.8900,179.2359,2716.4329,5.5225,68.9204,10.9936,74.8830,400.8412,1.3955,2.7385,1.8595,192.9351,2713.6194,5.4471,72.2437,10.3628,54.0773,398.6375,0.6495,3.8551,0.7289,30.0000,7.0000,2aoc
4.9200,138.5805,1300.4785,6.0253,80.9282,8.0242,11.0815,95.3260,0.3962,2.3246,0.6883,131.6681,1266.0736,6.9831,76.8438,9.9371,12.4579,82.8050,0.2339,2.6931,0.0000,8.0000,0.0000,1bzc
4.9200,68.1362,1175.4771,0.9724,53.2084,1.6331,2.8864,43.8110,0.0000,0.0000,0.0000,61.9912,1197.0841,0.7013,53.0500,1.1691,4.5178,43.3194,0.1441,0.0000,0.0000,3.0000,1.0000,1h1p
4.9200,84.2296,1258.6653,3.7213,11.3062,7.0392,32.6437,212.9341,0.7182,3.0020,0.7560,108.5301,1394.2886,3.8353,15.2296,6.7309,10.4509,161.5809,1.1295,2.0562,0.7159,9.0000,4.0000,1jqy
4.9200,73.7833,1055.2421,1.1210,40.4817,2.0256,11.0740,149.2767,0.9338,2.7222,0.0000,75.5476,977.1221,1.0607,54.2841,0.9422,8.1097,118.6481,0.0827,0.0404,0.0000,6.0000,2.0000,1y2f
4.9400,94.7274,1220.8201,2.6655,38.2870,2.8520,5.4901,39.5074,0.2733,2.4955,0.5128,98.7297,1206.2880,2.6786,28.4180,2.9221,8.8847,36.6436,1.8334,1.6297,0.0000,2.0000,3.0000,1e2k
4.9400,61.4492,782.0472,1.5835,9.6277,4.3598,1.9505,18.5273,0.0031,0.0000,0.0000,75.3016,915.2894,2.6401,10.4954,3.5241,3.4818,18.1348,0.0000,0.0000,0.0000,3.0000,2.0000,4ts1
4.9500,121.8362,1693.3345,3.5254,3.8013,7.5923,22.1979,224.3290,0.8402,0.7181,1.0065,122.9161,1765.7708,2.9099,4.2009,5.7844,23.2773,243.4967,0.4965,0.7384,0.2474,10.0000,4.0000,1jn4
4.9600,59.1737,454.5110,1.0357,35.8454,2.4440,3.1981,6.9458,0.0000,0.0000,0.0000,48.7308,437.5375,1.2540,35.2476,3.3153,2.0869,7.9991,0.0000,0.0000,0.0000,5.0000,1.0000,1cea
4.9600,107.8299,1550.2649,3.0992,29.8161,7.8369,65.8619,326.9750,1.7100,2.6633,2.1946,114.0088,1620.3062,2.6749,31.2973,6.6036,52.7670,303.4795,1.1693,0.8292,1.9496,22.0000,4.0000,1elr
4.9600,99.2838,1546.8086,3.7356,12.8641,8.1592,37.8931,259.9323,1.6810,0.0000,2.8016,76.7800,1281.4329,3.5709,2.2635,8.1537,44.6833,257.0676,2.1484,0.1938,3.3464,8.0000,11.0000,1uz8
5.0000,89.4619,1674.5143,6.7477,0.0000,13.5454,11.6238,109.9133,0.5308,0.0000,1.1154,94.5311,1684.8667,6.8179,0.0000,13.1775,22.2321,113.0070,1.5199,0.0000,0.8213,6.0000,7.0000,1byk
5.0000,106.5376,1086.7133,4.0251,56.3985,3.5975,6.6374,41.8425,0.8648,0.0000,1.0000,76.6169,829.3634,1.6678,65.9995,0.8384,7.2454,40.0078,0.2400,0.0000,0.6628,3.0000,0.0000,1c84
5.0000,137.2227,1827.8655,4.7906,37.2150,8.6165,102.0093,715.6061,5.6007,0.2414,6.7739,144.6509,2074.8491,3.1683,32.3504,6.9459,68.6946,611.6823,3.1977,2.0381,2.9804,21.0000,5.0000,1f8a
5.0000,59.1302,1178.0562,0.9890,14.9093,2.0193,6.7849,26.7492,0.1304,0.0000,0.4722,66.4595,1092.2714,1.3101,23.4180,2.1838,8.9853,25.4103,0.2143,0.0000,0.4863,2.0000,4.0000,1hlk
5.0000,116.5138,1327.8806,4.9133,0.0000,8.4096,3.8189,46.9911,0.1861,0.0000,0.0000,108.4050,1337.2667,5.8107,0.0000,4.6512,3.4079,44.6833,0.0328,0.0000,0.0000,2.0000,3.0000,1nc3
5.0000,117.5954,1855.4338,3.5050,56.1143,3.5798,98.3868,790.9739,3.7040,4.0827,8.2616,93.0442,1613.2094,2.2161,40.5380,2.4598,119.2033,766.8247,4.4660,0.0000,11.9159,30.0000,5.0000,1oai
5.0000,124.5826,2160.0552,2.1399,63.1996,4.1995,68.3271,571.3377,2.6367,1.2726,5.8436,134.9021,2039.3699,3.3782,66.5012,6.3538,79.2521,566.7945,1.9325,8.6037,3.0389,23.0000,4.0000,1sts
5.0000,86.7911,1521.4159,4.7998,0.0000,11.9016,16.8371,123.4096,0.1157,0.0000,0.4104,86.0158,1502.6343,3.4639,0.0000,9.6048,9.8506,128.7719,0.1782,0.0000,0.3585,8.0000,3.0000,1yid
5.0100,167.5881,2540.4998,6.7261,6.7009,13.0144,50.1767,335.2708,2.8815,1.9115,4.8547,114.8869,2232.8054,4.3824,11.5951,8.8331,49.3223,297.7620,3.9831,1.0000,5.9426,12.0000,17.0000,1ppi
5.0400,83.0266,1306.7821,3.0593,20.1671,5.9223,21.2605,215.9977,1.4872,0.0000,2.6452,75.3719,1317.6993,2.1923,20.7579,4.2813,20.0620,211.3443,1.6089,0.0000,2.4336,7.0000,10.0000,1mfa
5.0500,90.0740,1197.8407,2.7467,0.0000,3.5847,5.8842,38.7090,0.0750,0.0000,0.0000,60.3269,1062.4836,1.5478,0.0000,2.8925,6.0348,39.1926,0.1244,0.0000,0.3875,2.0000,3.0000,1fkw
5.0500,91.7228,1039.6055,3.0641,10.0030,5.2763,4.2504,36.6809,0.4282,0.0000,0.9348,77.3731,1042.0547,2.3855,5.1234,5.2255,4.7072,37.6382,0.1376,0.0000,0.5300,2.0000,2.0000,1gi8
5.0500,150.1383,1721.0864,4.4581,42.9279,9.8093,22.6417,153.3510,0.0271,7.3363,0.1784,126.3796,1550.9510,2.3364,40.8119,5.1419,34.6611,176.0414,0.1230,11.8317,0.2720,15.0000,4.0000,1qxk
5.0700,76.8882,1105.9080,2.7045,53.2908,1.0000,2.2559,35.9142,0.2528,0.0000,0.0000,56.1261,1060.6356,0.7863,38.7471,0.6900,2.2629,35.8458,0.3368,0.0000,0.0000,1.0000,0.0000,2c3l
5.0900,98.3030,1224.1597,1.3344,67.3423,2.3476,11.0048,121.2669,0.0140,3.9343,0.0000,98.6818,1210.2533,1.0888,67.2194,2.0272,10.9966,122.7156,0.0201,3.8983,0.0000,10.0000,1.0000,1m48
5.0900,91.9479,1332.9829,4.0384,0.7158,7.7873,9.1700,93.6791,0.0254,0.0000,0.0000,77.6599,1206.0715,2.7936,4.2205,6.7490,15.7608,127.6246,0.0446,0.0000,0.0000,7.0000,4.0000,1nw7
5.1000,87.8153,1816.7297,4.0822,0.0000,8.2028,51.5223,243.7357,2.2131,0.0000,5.7450,131.8355,1944.0154,4.9190,0.0000,7.9088,46.0992,285.8437,2.6759,0.0000,4.0110,14.0000,15.0000,1ez9
5.1000,68.5914,871.8796,1.0168,41.3981,0.8109,2.4406,18.0967,0.1737,3.2495,0.0000,78.1879,919.4401,2.2491,36.2659,1.3218,2.5406,18.0894,0.0699,3.2406,0.0000,1.0000,2.0000,1kmy
5.1000,71.0248,735.7253,6.1250,0.0000,12.2498,3.3021,31.7086,0.0023,0.0000,0.0000,64.1327,707.0930,2.4733,0.0000,6.2706,4.3920,29.8746,0.0926,0.0000,0.3832,3.0000,4.0000,1m6p
5.1000,60.5541,1110.5688,2.0960,0.0000,4.9414,12.8114,128.4814,0.4142,0.0000,0.2182,57.7132,1153.1394,1.4619,0.0000,3.8008,12.5271,118.8881,0.4016,0.0000,0.0000,6.0000,1.0000,1o0o
5.1000,91.7885,974.2701,4.9325,6.3153,8.8697,4.7769,40.0408,0.0000,0.0000,0.0000,72.0346,978.3365,2.5338,7.5259,5.1205,4.7314,39.8533,0.0551,0.0000,0.0000,2.0000,4.0000,1od8
5.1000,65.6138,1297.2031,1.6632,19.9512,4.5502,21.6710,107.4053,0.3724,5.6737,0.0000,59.3647,1306.3215,1.7797,22.8088,4.3074,22.2656,115.1455,0.2228,5.3998,0.0000,4.0000,1.0000,1onz
5.1000,53.2020,896.3643,3.0424,0.0000,7.6323,5.7743,38.8458,0.0878,0.0000,0.1988,60.1685,935.2010,3.0451,0.0000,6.6916,4.7680,39.4811,0.0209,0.0000,0.0000,2.0000,5.0000,1v0k
5.1000,99.5541,1629.3871,2.1749,48.9787,2.8443,26.9461,208.9124,0.9348,3.2951,2.0894,102.2127,1541.8831,1.7304,48.6384,3.1915,28.3820,188.6060,0.3701,3.5048,0.7265,12.0000,1.0000,1w7g
5.1000,58.4585,885.6309,3.4809,0.0000,8.0460,5.0066,16.0737,0.3201,0.0000,0.5359,46.7477,884.5494,2.7107,0.0000,6.6601,3.8361,16.7601,0.2542,0.0000,0.6312,2.0000,3.0000,2h5a
5.1100,71.3802,1051.1761,1.1993,26.0734,3.8884,1.8640,32.1685,0.0015,2.4456,0.0000,68.3711,1091.2853,1.3945,22.6154,3.1428,1.0629,28.1429,0.0000,0.4854,0.0000,4.0000,2.0000,1k4h
5.1100,139.0440,2179.5054,3.6174,39.7734,5.8633,66.2646,500.6582,1.7504,1.9911,4.1208,132.5675,2035.1001,3.3985,34.9410,6.1507,66.8116,482.2705,1.9232,4.2765,5.1307,27.0000,10.0000,2h6q
5.1200,71.5235,1181.7681,3.4565,18.8779,7.0892,5.2541,23.6821,0.2934,0.0000,0.0000,73.8360,1175.9764,3.9685,28.4118,6.4304,3.3192,24.3373,0.1231,0.0000,0.0000,3.0000,1.0000,1qaw
5.1200,63.2547,700.8597,1.4391,0.0000,1.8452,0.5934,10.9673,0.0000,0.0000,0.0000,63.1410,700.3663,1.4651,0.0000,1.7925,0.7945,10.8404,0.0000,0.0000,0.0000,4.0000,3.0000,1uv6
5.1300,100.0977,1050.7460,3.7497,56.4993,3.0582,6.0495,20.5368,0.0701,1.2404,0.0000,90.8906,1046.3600,4.3158,43.3441,2.8860,7.5659,20.9578,0.1684,1.5277,0.0000,3.0000,2.0000,1gcz
5.1400,71.5296,1484.1062,1.0018,41.6427,1.2024,10.3881,99.4812,0.4192,9.7476,0.0000,72.0437,1430.6376,0.9485,36.2824,1.0780,11.9988,104.1636,0.4886,10.8335,0.0000,5.0000,3.0000,2br1
5.1500,80.9689,1529.6315,3.8138,0.0000,12.0509,20.7652,111.2179,0.9688,0.0000,2.6280,87.0813,1529.8495,5.4731,0.0000,13.4617,33.4273,99.3748,2.4532,0.0000,4.3807,12.0000,4.0000,1jcx
5.1500,56.3125,939.7463,1.8227,0.1736,3.7990,13.4396,66.4791,0.8915,0.0000,0.8534,62.8276,944.0454,2.1891,2.3938,3.3268,10.0097,67.7547,0.6719,0.0000,1.0924,4.0000,2.0000,1o0m
5.1500,70.9216,500.4615,5.0186,0.0000,8.3551,0.3447,0.2699,0.5370,0.0000,1.0000,66.9471,497.8677,5.2813,0.0000,6.6995,0.8645,0.3336,0.0811,0.0000,0.4069,2.0000,2.0000,1pb8
5.1500,79.3377,850.7011,3.0558,29.0837,4.5375,0.0000,0.0000,0.0000,0.0000,0.0000,59.3787,736.8815,1.6881,29.7883,1.3229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1s38
5.1500,122.3888,1761.5576,6.2848,36.9778,6.8777,24.9744,148.7342,0.9916,0.2028,0.0000,81.2104,1465.3998,2.6673,38.5769,5.1832,13.3656,138.8207,0.1282,1.0000,0.0000,7.0000,2.0000,1thz
5.1500,62.3816,818.5195,0.7418,25.7675,0.7268,3.1135,13.7244,0.0816,0.0000,0.0000,64.7024,817.3189,0.8636,25.5703,0.7093,2.8344,14.1700,0.0945,0.0000,0.0000,2.0000,0.0000,2afx
5.1700,108.6680,1627.8303,5.6105,0.0000,10.7895,11.1496,76.8910,0.3296,0.0000,0.2557,102.7215,1664.7524,5.2301,0.0000,7.3451,12.9524,75.7480,1.0684,0.0000,0.6376,4.0000,8.0000,2f5t
5.1900,91.2946,1131.4767,6.1283,2.9555,11.2133,9.6744,63.3467,0.5613,0.0000,1.9003,82.7462,1099.0234,5.1543,2.3230,8.9536,12.3830,61.4782,1.8054,0.0000,3.1209,4.0000,6.0000,1ocq
5.1900,129.5992,1906.7075,4.2253,22.1447,5.5557,26.7425,235.4527,1.7015,0.0000,3.5136,97.2204,1952.5367,2.1362,7.2143,4.1530,33.5901,296.0190,0.7994,0.0000,1.7312,9.0000,11.0000,1ogg
5.2000,57.2276,612.2220,1.6648,9.8828,4.2932,7.0777,42.7772,0.1338,0.0000,0.4783,39.0373,675.5026,1.9931,10.0297,5.1350,7.5764,38.8043,0.5545,0.0000,1.1412,3.0000,6.0000,1kll
5.2100,126.8704,1508.7638,4.0641,0.8618,7.2989,6.4058,87.2539,0.0000,0.0000,0.0000,108.5059,1463.8727,2.1714,0.7412,4.3473,10.1321,88.3454,0.7736,0.0000,0.0000,7.0000,5.0000,1nw5
5.2200,58.0489,1207.3721,3.2413,1.6251,7.8850,32.8493,88.0408,1.1077,0.0000,0.0000,56.3281,1179.1996,2.8474,1.3310,7.5314,33.1028,88.0750,1.1993,0.0000,0.0000,6.0000,0.0000,1bq4
5.2200,85.9091,1087.3168,2.8743,5.3848,5.7862,4.7265,46.2110,0.2925,0.0000,0.7727,77.1779,1106.8734,2.4385,4.8134,5.2375,4.9046,47.9136,0.0940,0.0000,0.4380,3.0000,3.0000,1gi9
5.2200,92.8498,1225.9794,3.3711,5.6304,5.6284,5.7425,54.2625,1.3532,1.8359,1.0000,92.5827,1222.7101,2.8345,9.2089,4.3917,5.6783,52.3370,1.2459,2.9074,0.7984,3.0000,3.0000,1gjd
5.2200,76.6849,1216.8441,2.0057,0.0000,4.5186,10.9896,128.5737,0.3106,0.0000,0.0000,67.3321,1068.2574,2.1473,0.0000,4.5987,15.0703,130.0168,0.1698,0.0000,0.2256,6.0000,1.0000,1h1h
5.2200,106.2706,1288.7714,3.7225,0.0000,8.7130,15.3489,97.8001,0.5851,0.0000,1.0544,107.9808,1293.6884,4.8419,0.0000,9.6364,12.6421,90.7616,0.3681,0.0000,0.4132,6.0000,3.0000,1ucn
5.2200,54.0825,948.9652,1.7887,2.2436,4.1016,10.4284,60.0622,0.2509,0.0000,0.4284,68.5299,866.4745,2.9615,2.0955,5.9757,11.5368,59.4195,0.5853,0.0000,0.3705,4.0000,2.0000,1w4o
5.2200,100.3471,1195.8760,3.0226,14.0390,7.2036,4.3081,82.9576,0.0011,0.0000,0.0000,97.8652,1186.6746,2.9799,9.5150,7.0880,4.2230,84.1161,0.0171,0.0000,0.0000,8.0000,0.0000,2hxm
5.2300,125.7079,1758.8424,5.3157,20.0926,12.5996,17.5436,116.0214,0.6097,0.0000,0.5259,139.0128,1780.5391,5.2674,28.9182,8.5782,13.7175,122.1471,0.2166,0.4349,0.0000,15.0000,3.0000,1b4z
5.2400,59.3208,1187.5271,1.2190,26.2506,2.1964,5.6782,50.3114,0.7914,0.3509,0.0000,62.4156,1162.8602,2.7702,40.4638,2.5682,4.6747,48.1631,0.8689,0.5937,0.0000,2.0000,0.0000,1q8w
5.2500,118.9047,1472.4408,2.0121,0.0000,4.8272,9.6552,104.0172,0.0743,0.0000,0.0000,101.0775,1493.2080,4.0010,0.0000,8.1783,8.4907,91.0728,0.1319,0.0000,0.0000,6.0000,2.0000,2bfr
5.2600,67.2999,982.1215,2.2593,2.5705,4.5773,9.2015,59.6499,0.6129,0.0000,0.6988,62.2171,974.9014,1.3716,1.2331,2.7967,10.7931,57.5729,0.4279,0.0000,1.0079,4.0000,1.0000,1w4q
5.2700,83.5412,1457.6193,3.9138,117.4290,2.7267,22.6901,118.2600,1.4239,18.4556,0.0000,74.4929,1584.3789,3.4899,102.5558,2.8197,16.7507,99.1637,1.1158,7.8202,0.0000,6.0000,9.0000,1qca
5.2800,112.2913,1687.6445,5.4248,25.7004,10.4342,17.3901,105.0082,0.4107,0.0000,0.8320,107.2543,1774.1809,4.5519,38.8686,5.2500,14.6566,92.9221,0.2313,0.1666,0.0000,12.0000,3.0000,1b46
5.2800,70.1236,906.2695,2.4725,1.7856,6.3691,1.2723,23.7030,0.2710,0.0000,0.7436,78.3177,962.5403,2.8241,3.7247,5.1597,1.7935,23.5752,0.0542,0.0000,0.3327,1.0000,2.0000,1f5l
5.2900,78.4934,813.7118,3.0502,15.4632,1.7380,5.6388,36.3886,0.6710,0.0000,0.6514,45.4962,600.9521,1.4409,12.0275,2.7089,6.8401,35.6180,0.4147,0.0000,0.7747,3.0000,0.0000,1c88
5.3000,110.8024,1517.8591,4.4240,32.1721,8.5697,51.3455,243.4096,0.8811,0.0000,0.6640,111.8162,1520.4464,3.9770,32.8332,6.1476,44.7782,263.3975,0.6322,0.0000,0.7166,16.0000,6.0000,1h6h
5.3000,73.1103,938.7870,1.7125,0.0000,4.4394,18.4904,115.2984,0.2473,0.0000,0.4333,73.9578,915.0411,1.9779,0.0000,4.5745,12.1742,117.0042,0.0110,0.0000,0.0000,6.0000,2.0000,1o0f
5.3000,74.3659,1129.5155,2.5844,0.0000,5.3756,5.9390,45.7573,0.2974,0.0000,0.6071,74.2451,1091.6805,2.5692,0.0000,5.2191,12.0794,41.0720,0.1932,0.0000,0.3793,2.0000,3.0000,1pr1
5.3000,97.6267,1255.4856,2.4874,58.2090,2.0304,4.7014,48.1768,0.6563,0.5964,0.0000,114.8721,1290.5671,5.3223,72.5943,2.8717,3.3259,48.8208,0.2039,0.8138,0.0000,3.0000,2.0000,1srg
5.3000,104.1124,1373.9039,2.0278,81.7237,1.9766,29.4109,224.2462,2.9823,33.4291,0.0000,85.3537,1378.3430,1.6131,64.6337,2.0718,32.3612,227.4160,2.1047,32.7745,0.0000,7.0000,0.0000,1vyq
5.3000,89.1243,1595.2227,0.6532,41.2097,0.2398,13.3729,165.6574,0.1958,2.2545,0.0000,83.8483,1667.6953,1.2439,46.3385,0.0000,13.0193,150.7973,0.1148,2.7646,0.0000,7.0000,2.0000,1xbb
5.3100,80.3257,1316.2041,3.0819,21.0873,6.3019,23.0731,216.2780,1.7698,0.0000,2.5473,76.4068,1282.5588,1.6502,20.2879,3.7867,24.0780,209.8341,1.3387,0.0000,1.5788,7.0000,10.0000,1mfd
5.3200,68.2663,515.3992,5.4955,17.1176,7.2605,0.0000,0.0000,0.0000,0.0000,0.0000,68.1512,512.0317,5.6294,16.9540,7.3988,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1y20
5.3300,107.5539,1290.0020,2.6554,30.7029,5.9915,18.9819,119.5093,0.0325,4.9370,0.0000,111.1053,1332.2854,2.5662,28.8740,5.6773,11.1126,102.5874,0.0222,0.8726,0.0000,15.0000,2.0000,2c80
5.3400,125.7497,1627.9272,2.1199,45.0649,1.9218,18.2239,158.7765,0.3771,1.0121,0.6328,101.1434,1584.3484,1.6828,48.7036,1.1389,13.1033,142.7204,0.1096,0.7833,0.0000,7.0000,0.0000,1zgi
5.3500,117.6379,1376.1434,4.1495,0.0000,9.5348,9.5788,83.1141,0.1533,0.0000,0.0000,82.9203,1382.5548,2.4757,0.0000,5.3433,9.7900,97.6745,0.0532,0.0000,0.0000,4.0000,2.0000,2fxv
5.3600,71.4693,1247.0029,1.1453,64.9341,2.1319,27.3746,75.1505,0.2611,40.2773,0.0000,55.6866,1217.9307,0.9154,57.0376,2.3169,30.9919,85.9149,0.1301,49.2074,0.0000,14.0000,1.0000,1adl
5.3600,46.1717,1018.0772,1.0810,48.1226,1.7675,0.0000,0.0000,0.0000,0.0000,0.0000,46.4655,958.5704,0.8013,60.9805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1w6y
5.3700,132.0718,2284.3032,3.8457,78.3679,5.2927,21.0977,272.4262,0.5603,3.8719,0.0000,120.4183,2164.9412,4.0198,73.8062,5.5406,23.5449,288.5501,0.9326,10.1158,0.0000,12.0000,5.0000,1sgu
5.3800,83.5412,944.9113,3.1437,7.3261,7.1855,2.6732,35.3487,0.1398,1.5667,0.5341,77.8496,927.4768,2.5201,6.6021,6.2194,3.9662,35.3366,0.0036,1.3533,0.0000,4.0000,3.0000,1g3e
5.3900,111.1587,1474.1709,1.6066,57.6282,1.6605,18.5014,119.7560,0.3419,2.6159,0.6192,79.4918,1327.1631,1.2520,53.7144,1.6887,32.9071,126.7265,0.8779,2.8672,1.6185,8.0000,1.0000,1qbv
5.3900,61.2565,784.6368,3.6186,38.2564,6.2829,2.6606,11.3963,0.0000,0.0000,0.0000,52.7089,833.2469,3.5624,28.1533,4.9856,2.4213,11.6202,0.0568,0.0000,0.0000,2.0000,1.0000,2h6b
5.4000,65.0311,1039.3745,3.6780,0.8718,8.7885,3.5631,53.2565,0.1692,0.6073,0.0000,63.7686,948.0681,3.2724,3.5118,7.4661,3.4575,54.4444,0.3861,1.0000,0.0000,4.0000,1.0000,1bp0
5.4000,108.7083,2339.5510,3.2594,11.5417,6.3492,40.0254,415.8246,0.8829,1.0000,1.1355,97.6313,2313.3005,2.8964,11.3621,5.3904,42.1360,428.6306,0.8696,1.0000,1.2147,11.0000,17.0000,1m7i
5.4000,107.1965,1303.7446,2.6861,31.0599,5.2079,10.9830,101.2322,0.1526,0.5619,0.3205,100.9443,1353.3263,2.9173,11.7109,4.5021,14.7969,107.9067,0.7285,2.2539,1.3356,6.0000,5.0000,1mmr
5.4000,67.8904,611.1912,2.1621,0.0000,2.0867,2.7641,1.1548,0.1282,0.0000,0.0000,67.0873,609.6115,2.1392,0.0000,2.1004,2.3176,1.1509,0.2691,0.0000,0.0000,2.0000,3.0000,1r9l
5.4000,87.5017,1475.9386,1.7000,57.6832,1.2928,15.0036,92.7780,1.4591,11.7392,1.0000,85.7486,1360.6926,1.1891,55.2845,1.5340,10.2272,83.2535,1.0129,5.8665,0.6402,5.0000,1.0000,2c1p
5.4000,79.9924,1204.4069,3.6329,28.6338,7.5095,13.3839,78.7960,0.8847,1.8426,0.0000,71.0799,1039.6338,2.5234,27.6094,5.9870,16.6082,100.4773,0.3947,1.5224,0.0000,6.0000,1.0000,2f35
5.4000,90.0814,1235.2026,1.7520,63.8653,0.0000,4.9835,38.1499,0.1613,5.2683,0.0000,88.2368,1206.7286,1.6811,54.2219,0.8408,5.3314,37.4499,0.3280,5.5109,0.0000,4.0000,2.0000,2i80
5.4100,95.9762,1397.1403,6.1680,28.5228,8.4685,13.3549,75.2764,0.9101,0.0000,0.5265,72.3479,1312.5952,1.9935,13.1172,3.8919,8.7294,86.0490,0.3193,0.0000,0.7573,4.0000,4.0000,2j47
5.4200,59.8325,817.2076,3.4891,4.2390,7.0030,0.0000,0.0000,0.0000,0.0000,0.0000,59.2747,814.0976,3.5470,2.0211,4.8143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,1abf
5.4200,79.8553,1066.8678,1.7065,7.2312,4.3353,6.0701,41.7796,0.3017,1.8783,0.7577,84.5171,1069.7098,2.1453,8.6626,3.8331,6.2371,42.7736,0.2522,3.0550,0.6468,3.0000,2.0000,1gja
5.4200,68.4022,1201.3158,1.0362,68.8163,1.5842,11.0500,71.2987,0.4723,8.3056,0.0000,65.9136,1188.4437,0.8955,73.6600,0.9310,12.3492,69.5376,1.2129,7.9505,0.0000,4.0000,2.0000,1h9z
5.4200,32.4207,372.1079,1.0164,9.6269,2.5218,0.0000,0.0000,0.0000,0.0000,0.0000,32.5489,359.1659,1.0199,7.7798,2.7496,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3.0000,1p28
5.4400,57.1424,1016.9462,3.9487,0.0000,9.7202,19.1380,87.5698,0.5904,0.0000,1.4990,72.1574,1164.3928,2.9132,0.0000,6.7070,23.2942,83.1655,1.4063,0.0000,1.2104,6.0000,3.0000,1h0a
5.4400,108.3561,1124.2128,6.0630,18.3463,9.8386,5.7701,29.5404,0.2770,0.0000,0.0000,101.2955,1130.3387,7.4421,20.3769,7.5119,4.2273,29.8638,0.3595,0.0000,0.5619,3.0000,1.0000,1syi
5.4500,91.8990,1385.3096,2.5050,53.2421,3.2962,10.5405,83.2824,0.3274,11.4727,0.0000,84.5849,1372.9932,2.6200,51.6036,3.7081,12.2682,93.4743,0.2681,13.3117,0.0000,5.0000,2.0000,2iko
5.4600,121.4557,1667.8298,5.0204,18.6221,12.3842,16.6918,106.6146,0.3690,0.0000,0.2724,135.0596,1696.6082,5.1675,27.8109,9.3981,13.7007,111.9434,0.1492,0.6093,0.0000,15.0000,4.0000,1b4h
5.4600,115.6586,1146.9950,3.6078,16.6107,5.9030,4.0541,41.0153,0.0001,0.0000,0.0000,97.7967,1039.6283,3.6114,16.5715,5.9179,1.5208,42.5183,0.0000,0.0000,0.0000,5.0000,4.0000,1q65
5.4700,109.9387,1639.2689,2.8242,40.7708,4.3599,50.2342,284.8401,0.9935,18.5438,0.0000,124.3948,1413.3611,3.5019,43.5201,8.0453,31.6512,195.2213,0.8871,5.1790,0.0000,16.0000,1.0000,1g7f
5.4700,92.9745,972.6428,3.4354,11.0566,6.5933,3.9810,35.5090,0.4870,0.0000,0.9969,83.2220,960.1214,2.9558,9.3482,6.0460,3.8218,36.7083,0.4748,0.0315,0.9843,2.0000,2.0000,1gi1
5.4700,75.5474,991.8727,3.4379,4.2579,7.0958,4.4308,36.6206,0.2177,0.0000,0.6665,78.9674,982.2799,3.2300,6.9093,6.4757,4.5385,37.1837,0.4532,0.0000,0.9617,2.0000,2.0000,1o2s
5.4700,160.1882,1920.8179,7.8659,0.0000,16.7497,13.6577,132.6040,0.3700,0.0000,0.0000,106.1831,1696.9843,7.3551,0.0000,14.8592,23.2586,150.9988,1.3813,0.0000,0.9929,8.0000,3.0000,2hf8
5.4800,50.8000,663.7365,0.6540,70.6609,1.2995,5.9316,3.5686,0.0281,5.1299,0.0000,52.6098,666.5189,0.4186,65.8306,0.0000,9.4354,2.4729,0.0105,8.0000,0.0000,5.0000,3.0000,1g85
5.4800,73.2728,850.9982,5.9823,6.1555,10.0578,0.0000,0.0000,0.0000,0.0000,0.0000,67.4968,873.3860,5.8030,12.7635,8.2171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,2cbv
5.4900,95.0970,764.5366,2.0632,37.5254,3.6715,1.8459,11.0111,0.0000,0.6015,0.0000,94.8283,773.7141,2.4623,36.2579,4.1588,1.6023,10.9518,0.0000,0.5611,0.0000,7.0000,2.0000,1pot
5.4900,120.4837,1786.2815,3.4345,31.2356,7.0867,62.9729,293.6299,0.9581,22.0612,0.4215,137.8046,1774.7832,3.9748,42.7509,9.3410,26.9930,181.8202,0.4356,5.9380,0.4295,18.0000,5.0000,1pyn
