pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,nacttors,ninacttors,PDB
4.2700,64.3256,953.0899,2.6021,9.8780,6.1311,4.0557,20.2323,0.2014,0.0000,0.6064,5.0000,2.0000,1m5w
5.1000,70.2934,732.8098,6.0806,0.0000,12.2367,3.3869,31.6327,0.0031,0.0000,0.0000,3.0000,4.0000,1m6p
6.2300,79.8147,1709.3483,2.7214,9.8865,5.3288,26.0402,204.9270,0.3459,2.0101,0.3581,7.0000,6.0000,1m7d
5.4000,108.1085,2336.5142,3.1922,11.5127,6.3068,40.0172,414.6660,0.9032,1.0000,1.1700,11.0000,11.0000,1m7i
10.9600,138.2395,1649.0637,7.0343,21.6476,13.0484,16.7500,128.3066,1.8831,0.9068,2.3217,11.0000,2.0000,1m7y
3.4000,135.3373,1920.8440,7.7896,0.0000,16.0288,19.4621,153.5856,0.2778,0.0000,0.0000,8.0000,2.0000,1m83
6.6800,71.3027,831.9898,4.7397,0.0000,10.5393,17.2009,88.4525,0.6285,0.0000,1.4928,6.0000,3.0000,1mai
7.1900,78.8589,1308.4836,3.6962,0.0000,8.8071,5.2400,68.3130,0.0740,0.0000,0.0000,5.0000,2.0000,1me7
7.1900,77.2402,1247.1255,3.8371,0.0000,8.6878,5.5552,69.4001,0.0405,0.0000,0.0000,5.0000,2.0000,1me8
7.7000,128.4512,2191.2751,3.7408,78.3057,6.5489,36.9781,288.8309,0.6042,28.0764,0.0000,10.0000,4.0000,1mes
9.4000,134.7979,2220.9131,3.9336,88.8806,6.7407,46.1033,281.1577,0.7523,37.1287,0.0000,10.0000,4.0000,1met
5.0400,82.6749,1305.4458,3.0138,20.1289,5.9006,21.4063,216.6037,1.4532,0.0000,2.5906,7.0000,8.0000,1mfa
5.3100,80.6468,1318.7643,3.1509,21.1220,6.3823,23.1129,216.2367,1.7934,0.0000,2.5739,7.0000,8.0000,1mfd
5.5900,85.7998,875.1453,1.7919,53.9711,1.9149,2.6831,16.6463,1.4639,0.5360,0.0000,2.0000,1.0000,1mfi
9.2100,101.0176,1925.3497,1.1844,64.3015,1.8010,29.9518,143.5066,0.5825,4.2983,0.2836,14.0000,0.0000,1mh5
7.3500,132.4697,2096.1536,2.4438,70.0159,3.1112,32.3760,321.7423,1.2567,11.7884,2.3997,19.0000,2.0000,1mhw
8.3500,134.2704,1671.6393,2.5404,96.2993,1.4427,20.7566,144.6882,0.0557,3.1310,0.0000,14.0000,0.0000,1mj7
8.7400,99.8548,1675.5220,2.3112,76.6130,2.3152,35.0466,137.6855,0.2144,4.4342,0.3199,14.0000,0.0000,1mjj
6.0700,102.7634,1238.0083,1.8596,29.1038,3.8652,9.7830,87.3297,0.0000,2.0889,0.0000,6.0000,0.0000,1mmp
7.5200,106.0526,1283.7690,2.1264,31.9423,4.6379,8.9985,94.5998,0.0411,2.6763,0.0000,6.0000,1.0000,1mmq
5.4000,107.3496,1305.8862,2.6704,30.7782,5.1762,11.0016,100.5074,0.1558,0.5597,0.3254,6.0000,2.0000,1mmr
3.4600,65.4583,1179.2653,3.2663,0.0000,8.2481,5.5101,27.7158,0.2545,0.0000,0.8541,3.0000,4.0000,1moq
9.0000,148.8995,1606.4554,2.1674,28.3202,2.2072,9.5461,137.6830,1.1451,2.0171,0.9909,6.0000,0.0000,1mq5
4.5200,175.5072,2617.0398,5.2134,21.4761,11.9561,47.9372,411.5424,0.9028,0.6555,0.6978,16.0000,3.0000,1mrn
3.9600,108.2114,1374.0450,1.9935,14.2559,5.1809,6.4877,68.8768,0.3422,0.6078,0.7145,5.0000,2.0000,1mrs
9.7000,133.1262,2097.7971,4.2979,61.2368,4.6587,27.0189,222.6794,1.2404,12.3928,0.3078,8.0000,2.0000,1mrw
7.2600,141.1369,2080.6580,4.3416,75.3541,4.3234,21.3047,240.1893,1.3425,6.4189,0.2377,8.0000,2.0000,1mrx
10.4800,158.3480,2320.8337,4.1955,91.7099,4.5488,25.4018,265.2761,0.7854,9.7907,0.0000,9.0000,2.0000,1msm
9.0900,150.1660,2220.6628,3.6400,95.2723,3.3637,26.0830,253.5808,1.0189,11.4229,0.0000,9.0000,2.0000,1msn
8.4000,121.9686,2267.7451,2.8133,81.5185,3.7173,26.9300,210.3423,1.4663,0.5984,0.8132,11.0000,1.0000,1mtr
8.3800,114.7804,1570.6548,1.6001,49.7901,0.6260,21.5099,139.4801,0.8933,1.0310,0.8491,8.0000,0.0000,1mu6
9.0000,118.4779,1616.2819,1.6326,53.3746,1.6148,18.0024,144.0719,1.2976,0.9406,0.8510,8.0000,0.0000,1mu8
8.6400,109.5506,1577.5610,1.5250,49.2767,1.5499,18.1622,150.1107,1.4943,1.4985,0.8460,8.0000,0.0000,1mue
7.4500,119.0501,1284.3214,3.8117,65.9677,3.7002,12.6516,72.0129,1.1436,11.7397,0.0000,2.0000,1.0000,1n0s
5.7000,54.3426,739.1784,1.6591,26.3636,2.3079,1.8198,12.3888,0.0000,0.0000,0.0000,2.0000,1.0000,1n1m
3.8500,70.3811,1057.6974,2.9435,6.0554,7.4232,11.7832,58.3445,1.0089,0.0000,2.5895,5.0000,4.0000,1n1t
8.8900,103.0415,1324.0219,3.3215,5.3298,6.0922,4.7358,51.2076,0.0868,1.0000,0.0000,3.0000,2.0000,1n3i
10.5200,119.8587,1810.2906,4.0278,79.7304,3.5203,11.5569,88.3320,0.7115,12.1583,0.0000,4.0000,1.0000,1n46
6.5500,84.3538,1413.4963,1.0421,85.8713,1.3056,4.8520,48.9206,0.2627,12.0962,0.0000,5.0000,0.0000,1n4h
10.0500,79.1974,913.8127,4.3374,0.0000,10.0688,18.6251,88.2923,1.1699,0.0000,2.2001,6.0000,3.0000,1n4k
4.8500,130.4089,1859.5702,3.3349,47.0758,6.5167,22.0810,190.4899,0.8328,0.0000,0.8166,8.0000,2.0000,1n51
5.6600,71.8563,1098.5775,0.4943,53.8601,0.5957,22.9185,119.4245,0.2439,23.3806,0.0000,7.0000,2.0000,1n5r
5.7100,149.1242,1463.1558,1.4589,83.3986,3.1308,15.9643,103.2070,0.2207,8.0000,0.0000,8.0000,4.0000,1n7m
6.0300,62.9045,807.4424,0.5062,79.2188,0.7513,2.0436,24.7250,0.0000,4.2458,0.0000,11.0000,1.0000,1n8v
5.0000,116.3739,1326.6771,4.9807,0.0000,8.5039,3.8137,46.9510,0.1858,0.0000,0.0000,2.0000,3.0000,1nc3
5.9200,82.6084,1462.8330,1.5414,28.9816,3.6302,6.0937,59.3460,0.5525,0.0039,0.8205,4.0000,0.0000,1ndv
7.8200,101.0432,1182.2742,3.1028,52.2325,5.8150,6.4171,31.0098,0.1093,1.0717,0.3604,4.0000,1.0000,1nf8
7.7400,135.9487,1563.8663,2.1126,53.8393,1.5073,8.3136,100.1658,0.1470,0.0000,0.0000,5.0000,1.0000,1nfu
8.9600,132.5065,1419.3804,1.6546,39.7288,0.7910,4.6766,91.9278,0.0986,0.0000,0.0000,5.0000,0.0000,1nfw
8.5200,132.7917,1600.4276,1.5945,38.9363,1.0345,12.3448,120.0820,0.2315,0.0000,0.0000,6.0000,1.0000,1nfx
9.7400,147.3061,2384.0093,3.0546,89.4177,3.7334,54.0432,420.9560,0.7995,2.7031,0.5726,22.0000,1.0000,1nh0
5.5500,77.1115,1075.7659,3.6266,1.0000,7.9466,4.0528,51.6943,0.0000,1.0000,0.0000,4.0000,2.0000,1njc
5.5700,80.6306,1125.0365,3.4356,0.9421,7.8167,2.9030,52.8174,0.2841,0.3542,0.0000,4.0000,1.0000,1njd
7.8200,147.8203,1849.9576,4.6981,27.7323,10.9966,23.0912,189.9715,0.2360,14.0988,0.5423,13.0000,4.0000,1njs
6.7000,38.6632,508.7890,1.4444,0.0000,5.0787,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1nki
5.9600,101.2827,1575.6578,3.5648,45.5479,7.3243,31.4372,232.7686,1.4510,9.7314,0.0000,12.0000,0.0000,1nl9
3.5900,73.4389,607.0118,3.3215,0.0000,4.5157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1nli
10.0500,123.7766,1738.0663,2.0339,54.2406,2.7741,11.1509,63.1966,0.3025,0.0000,0.0000,2.0000,0.0000,1nm6
4.4100,65.1291,1195.1111,2.6518,40.7019,4.1711,23.8763,99.1936,0.5315,6.1134,0.0000,4.0000,0.0000,1no6
6.8000,83.1023,1570.7552,1.1678,88.7728,1.7779,2.3793,77.7466,0.0655,11.4536,0.0000,6.0000,0.0000,1nq7
8.8900,118.3957,1708.1703,2.7069,59.8599,3.3613,4.2173,55.0561,0.0770,0.8822,0.0000,1.0000,0.0000,1nt1
4.0000,39.8600,593.2919,1.0414,40.8286,2.4812,5.3504,6.1950,0.0017,2.7975,0.0000,5.0000,0.0000,1nu3
8.1100,101.7347,1829.7670,4.7321,60.5501,2.5027,22.9375,118.1003,2.7598,4.1817,0.0000,3.0000,0.0000,1nvr
7.8200,74.4855,1450.1404,4.3281,46.6755,1.2868,7.5946,47.4080,1.7786,5.9617,0.0000,1.0000,0.0000,1nvs
9.0700,95.7123,1260.7334,2.2781,1.6234,4.5728,8.6948,42.4927,0.4433,0.0000,0.0000,2.0000,3.0000,1nw4
5.2100,127.0511,1503.1549,3.7856,0.8626,6.8471,6.2849,87.3254,0.0000,0.0000,0.0000,7.0000,4.0000,1nw5
5.0900,91.4507,1292.7559,2.5976,1.1721,5.7781,8.2971,78.7207,0.0468,0.0000,0.0000,7.0000,4.0000,1nw7
7.1200,115.9936,1914.1594,3.3063,44.0978,7.8634,43.7855,242.8652,0.5375,10.8431,0.0000,19.0000,0.0000,1nz7
5.3000,76.5899,929.8793,2.0672,0.0000,4.3441,14.7162,110.4561,0.0912,0.0000,0.0000,6.0000,2.0000,1o0f
5.1500,64.3115,950.7411,2.5420,2.3834,3.8532,9.4542,67.8318,0.7615,0.0000,1.2536,4.0000,2.0000,1o0m
4.0900,58.4165,952.8280,1.9556,2.1771,4.4132,12.7356,61.9948,0.2017,0.0000,0.6317,4.0000,2.0000,1o0n
7.1700,100.5864,1255.6130,3.6122,15.0399,6.6530,7.2445,67.9100,0.3280,4.4917,0.8181,4.0000,2.0000,1o2h
6.9200,90.5833,1183.6593,3.5151,10.5151,6.5938,7.3812,63.2678,0.3575,1.9031,0.8542,5.0000,2.0000,1o2j
6.0900,99.8013,1321.6782,3.8972,19.6390,6.3016,6.9645,69.5715,1.3710,5.5286,1.0000,3.0000,2.0000,1o2n
6.3600,98.3390,1268.6285,3.6057,14.8835,6.4353,10.0576,68.8479,1.0913,1.7289,1.0000,5.0000,2.0000,1o2o
7.6800,99.6674,1319.4019,3.6878,19.2573,6.3418,6.8219,69.8542,1.0480,4.9116,1.0000,4.0000,2.0000,1o2q
5.4700,78.9256,982.8770,3.2651,6.8957,6.5236,4.5337,37.1838,0.4562,0.0000,0.9649,2.0000,2.0000,1o2s
5.8500,88.5413,1224.7743,3.1080,5.2952,5.8710,10.4547,111.6027,0.1605,0.9802,0.5672,6.0000,2.0000,1o2w
5.8500,88.3540,1146.2377,3.3053,6.5082,6.5826,11.4817,104.9702,0.2267,0.2949,0.6488,6.0000,2.0000,1o2x
6.1100,110.0840,1259.4707,3.5993,12.5498,7.5031,14.7475,179.7741,0.9239,5.6376,1.0000,8.0000,2.0000,1o2z
6.7700,106.8292,1227.4052,3.0198,13.9040,6.7442,14.1916,165.1989,0.8404,6.7641,1.0000,7.0000,2.0000,1o30
5.7400,86.1309,974.1248,3.0743,5.8155,6.5228,4.6144,37.1295,0.4569,0.0000,0.9656,2.0000,2.0000,1o33
5.9600,103.8643,1328.2548,2.6345,11.4887,6.5273,21.8154,194.3947,1.1040,4.9732,1.0569,8.0000,2.0000,1o36
6.8200,103.1933,1233.0750,3.4155,17.0959,6.6889,8.2449,100.1783,0.6606,5.0016,1.0000,5.0000,3.0000,1o38
7.1300,103.1849,1246.1996,3.3885,17.5538,5.7103,6.5804,68.9341,0.6838,4.9217,1.0000,3.0000,2.0000,1o3d
7.3000,99.6262,980.1723,3.1807,12.3285,6.6444,3.5230,42.5406,0.8519,1.9814,1.0000,2.0000,2.0000,1o3h
7.3000,96.3166,1001.9821,3.1424,11.9722,6.5469,3.2086,42.8267,0.7600,1.9467,1.0000,2.0000,2.0000,1o3i
6.7700,76.6854,1047.8710,3.6238,4.3789,7.2821,3.8972,43.6470,0.5486,0.0000,1.0000,2.0000,2.0000,1o3j
6.7700,96.1126,995.6170,2.9767,10.4871,6.5222,3.8107,43.7852,0.9000,0.0000,1.0000,2.0000,2.0000,1o3k
6.4200,97.7853,1278.4916,2.4758,18.9234,4.6273,6.4141,66.6816,0.4381,8.0003,0.9282,3.0000,2.0000,1o5a
5.7700,68.7988,782.5904,1.6218,5.8301,2.7892,0.4795,10.0619,0.0000,0.0000,0.0000,1.0000,1.0000,1o5b
5.2200,101.9774,1485.3823,3.0259,12.1408,5.2447,10.6198,90.1381,1.0827,3.0991,0.6821,4.0000,2.0000,1o5c
5.7400,102.9031,1342.8134,3.0753,25.3401,5.3890,5.8988,68.5007,0.9123,7.0170,1.0000,3.0000,2.0000,1o5e
4.9600,102.1503,1445.3397,3.1717,35.2096,5.5491,8.3238,84.1267,1.1310,3.2026,1.0000,4.0000,2.0000,1o5g
4.4900,118.1464,1596.9924,4.1335,8.7924,8.4127,13.1789,106.4452,0.5621,0.0000,0.4413,6.0000,2.0000,1o7o
9.5700,108.8686,1629.0251,2.6829,43.8765,5.0644,26.0413,128.5887,0.4889,1.9936,0.0000,12.0000,1.0000,1o86
2.6800,79.0843,838.6340,4.0177,0.0000,10.3486,4.6801,20.3110,0.0000,0.0000,0.0000,3.0000,3.0000,1o8b
5.6000,90.2110,1824.7153,3.0153,20.2584,6.5481,58.7727,320.3620,1.5046,11.7717,1.7931,19.0000,3.0000,1o9d
7.4000,123.4468,1275.4229,3.6632,85.5696,1.3523,1.1902,23.6977,0.3664,0.0000,1.2109,1.0000,2.0000,1oar
7.7000,113.1992,1171.0957,2.8309,37.9484,1.8059,6.0722,51.1267,0.9838,0.0000,1.4215,6.0000,1.0000,1oau
2.4400,37.8211,294.9161,0.2497,0.0000,0.6606,1.9174,0.6550,0.0037,0.0000,0.0000,2.0000,1.0000,1oba
5.7200,74.4037,1313.8497,2.2995,44.2066,3.1414,28.2195,154.5716,0.8832,1.2648,2.4515,13.0000,2.0000,1obx
5.1900,91.6604,1134.0258,6.1789,3.0260,11.2187,9.6198,63.3668,0.5892,0.0000,1.9572,4.0000,6.0000,1ocq
5.1000,92.0765,974.1934,4.9495,6.3129,8.8752,4.7989,40.0402,0.0000,0.0000,0.0000,2.0000,4.0000,1od8
4.2100,105.0467,1258.5244,3.8865,0.0000,6.7167,11.0125,41.3829,0.4603,0.0000,0.0000,2.0000,3.0000,1odi
4.1000,104.8120,1255.2699,3.0412,0.0000,5.6202,11.4691,47.2865,0.5457,0.0000,0.0000,2.0000,4.0000,1odj
8.1000,169.2404,2707.3953,7.1904,97.2877,10.0581,66.4643,422.7505,1.2400,22.2487,0.0000,20.0000,1.0000,1ody
5.5200,72.6867,936.8121,2.1597,2.0309,5.4872,11.5142,53.9135,0.0255,0.0000,0.0000,9.0000,2.0000,1oe8
4.6200,48.4568,534.4080,2.6920,9.2051,5.4831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1ofz
3.0300,51.0362,701.8113,2.8660,0.0000,5.6471,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1ogd
5.1900,132.5965,1904.1792,4.3964,21.7041,5.7591,26.0109,237.7088,2.0902,0.0000,3.9906,9.0000,7.0000,1ogg
6.0900,43.4928,1027.3447,0.9175,54.4083,1.7620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1ogx
5.8500,47.9059,1075.9457,0.9734,75.6915,1.5569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1ogz
8.7000,122.2871,2073.6318,2.2309,63.8312,4.0217,32.0766,259.6486,0.6720,11.6105,0.0000,10.0000,2.0000,1ohr
7.7200,66.3634,676.0146,4.4313,4.2285,8.2917,0.8008,1.9582,0.0000,0.0000,0.0000,1.0000,3.0000,1oif
6.0300,68.5324,968.5114,2.5541,38.1627,1.3802,4.0703,24.7816,0.7135,0.0000,0.0000,2.0000,1.0000,1okl
4.5400,45.8462,621.5717,3.0574,0.0000,7.4661,0.2653,4.2305,0.0000,0.0000,0.0000,1.0000,5.0000,1oko
4.3300,177.4552,1679.7113,8.2855,28.7689,11.0173,11.3831,81.9826,0.2101,1.0000,0.0000,8.0000,1.0000,1olx
6.7700,116.0647,1703.3955,4.1034,43.8287,8.3646,43.6643,246.4669,1.4078,10.7527,0.8010,16.0000,0.0000,1ony
5.1000,61.1140,1187.8452,2.0551,29.5981,4.3156,20.5903,119.2973,0.5306,6.7767,0.0000,4.0000,1.0000,1onz
8.8100,100.4781,2084.4714,3.8038,19.9930,5.2842,9.9899,75.7642,1.9393,0.0000,2.0000,5.0000,4.0000,1ork
6.0300,98.7891,1654.6033,1.7460,56.8675,2.5002,42.7776,172.5587,0.5467,39.8555,0.0000,12.0000,1.0000,1os0
6.8500,87.5826,1356.0023,0.9365,82.0922,0.7381,17.8060,172.9550,1.1588,13.9385,0.0000,7.0000,3.0000,1os5
4.7900,52.7729,598.1040,1.3907,5.1823,2.9387,0.2996,2.4918,0.0000,0.0000,0.0000,1.0000,1.0000,1oss
5.6800,70.9279,1279.4606,1.8487,87.2792,1.0000,9.9839,59.1202,1.3925,4.1484,1.8479,3.0000,0.0000,1ow4
6.2000,74.3310,1104.0927,2.3122,9.4771,4.7525,3.6561,48.0452,0.0432,1.9439,0.0000,3.0000,1.0000,1owe
7.4000,69.5219,1126.4680,2.6978,9.9406,4.5493,3.3791,52.0209,0.0000,1.5054,0.0000,4.0000,2.0000,1owh
5.1900,44.5271,792.6050,0.6870,28.9275,0.8392,6.2606,11.8595,0.1319,1.1892,0.0000,3.0000,0.0000,1oxr
6.9600,120.5959,1571.7688,2.8191,41.4225,4.9252,45.3065,222.7692,1.0787,6.3090,0.0000,12.0000,1.0000,1oyq
7.2400,100.0161,1605.1332,2.1481,42.2315,3.9075,12.9328,111.9057,0.3738,4.9619,0.0000,4.0000,1.0000,1oyt
7.7000,168.9859,2610.5146,6.2825,35.0456,11.0243,39.3249,380.0084,2.0021,9.0790,1.5772,16.0000,3.0000,1oz0
4.1100,77.2737,1141.2034,3.2511,0.0000,8.5263,6.5211,76.8081,0.4575,0.0000,0.0000,4.0000,2.0000,1p19
6.8000,80.5706,973.0256,2.8279,17.7472,7.1385,8.3939,21.6455,0.0827,2.0000,0.0000,4.0000,0.0000,1p1n
5.7600,88.8159,920.7199,3.6006,0.0000,7.7772,3.0967,16.7594,0.2456,0.0000,0.7080,3.0000,1.0000,1p1o
4.4000,88.6579,999.8229,2.8912,12.0675,5.3321,4.6823,37.1707,0.7939,0.0000,1.0000,2.0000,2.0000,1p57
4.6000,80.8104,869.4701,4.8622,20.5012,6.5159,3.4524,25.6592,0.6697,0.0000,0.9407,3.0000,1.0000,1pa9
5.1500,70.8929,499.4568,5.0239,0.0000,8.3309,0.3821,0.2641,0.5154,0.0000,1.0000,2.0000,2.0000,1pb8
3.7000,52.1174,525.2527,2.0285,0.0000,5.3117,3.7383,4.1574,0.0000,0.0000,0.0000,3.0000,0.0000,1pdz
2.7200,46.7950,537.5145,1.1202,5.5611,2.2535,0.5060,9.0784,0.0000,0.0000,0.0000,4.0000,1.0000,1pfu
5.7000,55.2458,997.7414,2.3805,0.0000,7.5283,12.3884,36.9474,1.2684,0.0000,3.1964,7.0000,4.0000,1pgp
3.3000,46.5771,832.6813,1.6389,0.0000,4.8180,0.7700,21.1966,0.0000,0.0000,0.0000,3.0000,2.0000,1phw
6.9200,144.6906,1419.8629,7.8188,0.0000,14.0532,3.7216,86.0979,0.0000,0.0000,0.0000,4.0000,2.0000,1pkx
9.4000,87.1249,1351.6620,1.3403,45.6096,1.2766,6.2684,100.7354,0.2794,8.2525,0.0000,4.0000,0.0000,1pme
5.4900,95.2488,766.0395,2.0764,37.4713,3.7024,1.8543,11.0113,0.0000,0.6045,0.0000,7.0000,2.0000,1pot
6.1600,119.5576,1564.2809,3.0118,62.3102,4.3545,17.9251,207.2853,0.0505,0.9930,0.0000,9.0000,1.0000,1ppc
5.9200,95.1460,1287.0573,1.7014,35.2725,3.0738,22.8989,157.8997,1.1564,4.4340,0.0000,7.0000,1.0000,1pph
5.0100,167.4476,2541.2302,6.4905,6.5244,12.6085,50.1969,335.2234,2.8884,1.9157,4.8620,12.0000,16.0000,1ppi
7.6600,112.6061,1592.1704,2.8675,54.9910,5.8605,28.7102,199.3705,0.7409,6.5828,0.3186,16.0000,0.0000,1ppk
8.5500,141.7792,2024.2030,3.6204,81.2184,5.0718,40.9051,275.2124,0.9869,10.3755,0.2967,18.0000,0.0000,1ppl
5.3000,82.6603,1041.9218,2.2257,0.0000,4.7830,3.8350,46.6535,0.2621,0.0000,0.0000,2.0000,3.0000,1pr1
11.3000,137.9656,2269.4729,3.8346,68.8800,7.3922,41.8463,294.3066,0.6150,22.5545,0.0000,10.0000,3.0000,1pro
2.2800,84.1998,950.7894,4.3915,0.0000,9.3483,1.0365,5.5507,0.5041,0.0000,0.7615,1.0000,4.0000,1ps3
3.1000,37.4421,725.2240,0.3107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1pu7
3.1000,37.7722,745.1333,0.5182,0.0000,0.4066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1pu8
9.8200,108.9694,1568.4259,7.0512,0.0000,11.3319,6.6486,71.7156,1.3175,0.0000,1.9325,5.0000,2.0000,1pvn
3.2300,59.0719,922.7646,2.4642,10.9952,5.6307,1.9775,22.4116,0.2333,0.0000,0.6443,3.0000,4.0000,1px4
7.1500,87.2064,1429.7177,2.4737,32.7700,2.7452,5.1473,74.9486,0.8470,1.0838,0.0000,3.0000,1.0000,1pxn
6.6600,71.1990,1320.7546,1.2669,27.1987,0.0000,1.9859,36.8838,0.0321,0.0000,0.0000,3.0000,0.0000,1pxp
6.4100,82.7048,1537.0865,2.8348,49.4611,1.9926,14.2854,142.1545,0.8890,14.9769,1.0000,4.0000,1.0000,1pye
5.4900,131.0562,1727.0364,5.2011,39.3985,10.3788,30.4784,192.9102,0.1549,7.0971,0.1037,18.0000,1.0000,1pyn
4.2200,71.1904,1020.9360,2.1313,11.7575,4.6476,7.2608,79.6566,0.3221,0.0000,0.7403,5.0000,5.0000,1pzi
3.3200,79.5961,1073.3311,1.9525,51.9381,1.9612,16.7283,83.6405,0.4160,13.0849,0.0000,5.0000,0.0000,1pzo
3.3100,70.6145,1140.4790,0.7416,42.3373,0.7627,10.3202,63.7579,0.2580,8.3178,0.4338,5.0000,0.0000,1pzp
8.5700,109.3212,1306.0541,2.4304,1.6649,4.5016,4.4073,58.4320,0.2043,0.0000,0.0000,3.0000,2.0000,1q1g
5.8500,87.4984,1053.9031,2.8637,15.6085,6.4546,5.3351,30.6121,0.3059,0.0000,0.0000,7.0000,1.0000,1q54
7.4200,69.6454,1101.6156,0.7170,16.9466,1.3081,6.3172,52.2533,0.3154,0.0000,0.0000,5.0000,0.0000,1q5k
5.8500,80.7863,1222.2346,3.0495,11.5082,6.3752,1.0391,40.0163,0.0000,0.0000,0.0000,3.0000,2.0000,1q63
5.4600,80.5567,988.1903,1.9326,10.5142,2.4110,6.2362,41.2963,0.0197,0.0000,0.0000,5.0000,2.0000,1q65
5.7700,113.3343,1229.4248,3.4459,40.5754,5.4382,1.2452,53.0869,0.0000,0.9758,0.0000,4.0000,2.0000,1q66
6.8500,92.5925,1139.5968,0.7551,31.9823,0.2045,11.3914,69.1896,0.6486,2.0729,0.9685,5.0000,0.0000,1q72
11.0500,213.1497,2633.3713,4.0425,151.2260,3.3012,21.6451,229.5724,0.8754,20.0240,0.0000,12.0000,2.0000,1q84
5.9600,69.5249,1329.5321,2.1632,43.5696,1.3074,8.7494,58.7525,0.8004,3.0504,0.0000,2.0000,0.0000,1q8u
5.2400,59.3403,1187.5215,1.2241,26.2502,2.2015,5.6784,50.9688,0.7916,0.3502,0.0000,2.0000,0.0000,1q8w
4.1500,110.4542,1396.4679,3.2696,35.8775,4.0524,11.1265,130.4068,0.8053,1.4263,0.0000,3.0000,0.0000,1q91
7.5700,95.3102,1157.5585,7.3058,3.1719,16.0717,12.5622,33.1776,0.8041,0.0000,1.3126,6.0000,0.0000,1q95
4.4800,116.4288,1647.7278,3.1238,4.4818,6.0273,6.2114,80.2725,0.0000,0.0000,0.0000,7.0000,3.0000,1qan
5.1200,71.7157,1182.2023,3.4711,18.7646,7.0784,5.3381,23.6486,0.2749,0.0000,0.0000,3.0000,1.0000,1qaw
6.7700,121.1399,1587.3881,3.0944,20.7434,6.2294,18.5599,243.9069,0.4732,6.3175,0.2756,8.0000,2.0000,1qb1
6.0600,105.3589,1348.4011,3.2450,31.7580,6.0106,8.2180,112.1450,0.4772,2.8600,0.0000,6.0000,3.0000,1qb6
7.4400,108.8794,1494.8695,2.8037,15.4646,5.1317,10.5867,146.9804,0.2575,14.0642,0.0000,6.0000,1.0000,1qb9
5.8500,114.4927,1411.4316,2.1011,20.8816,4.6705,9.6083,153.8446,0.2876,5.4381,0.2448,7.0000,2.0000,1qbn
7.7400,116.6417,1512.4580,2.5338,26.4958,4.5839,10.1866,108.8594,0.7172,9.8059,0.0000,5.0000,2.0000,1qbo
8.3000,79.5939,1076.7883,0.8198,57.1599,1.0959,7.0855,54.3067,0.0067,10.2933,0.0000,8.0000,1.0000,1qbq
10.5700,164.6918,2687.0850,4.9790,95.2014,7.7304,39.6919,412.1246,0.6366,17.4050,0.0000,12.0000,2.0000,1qbr
9.4700,126.4893,2194.2083,2.8426,82.6461,6.0570,37.8008,287.2335,0.5579,28.1113,0.0000,10.0000,4.0000,1qbs
10.6200,190.4584,2943.3823,5.6537,105.2670,9.4428,37.9259,437.0049,1.4099,18.8212,1.8149,12.0000,2.0000,1qbt
10.2400,127.7499,2190.1401,3.6280,83.9183,5.5676,30.7852,296.0018,0.5768,12.9758,0.0000,10.0000,2.0000,1qbu
5.3900,114.6747,1482.4862,1.5756,60.4237,1.4996,17.9076,121.9739,0.4107,2.2103,0.4539,8.0000,1.0000,1qbv
5.2700,74.4705,1585.0343,3.5120,102.6642,2.7882,16.9862,99.1128,1.1170,7.8346,0.0000,6.0000,2.0000,1qca
7.3800,121.7635,1738.7938,3.9062,84.5280,5.9693,21.5287,182.8407,0.3186,1.1517,0.0000,11.0000,2.0000,1qf0
7.3200,107.7851,1414.6814,3.5812,54.2682,5.6085,16.2196,116.8490,0.2135,1.0625,0.0000,11.0000,1.0000,1qf1
5.9200,77.3291,1285.4058,2.5194,52.3097,3.5925,23.5391,134.4393,0.6841,3.1192,0.0000,7.0000,1.0000,1qf2
8.7700,65.5521,567.8398,2.0973,9.2362,2.9472,0.3649,2.7978,0.0000,0.0000,0.0000,2.0000,1.0000,1qft
7.5700,128.1716,1920.0668,4.1585,2.8337,7.2366,30.3968,335.6194,0.4439,1.0000,0.1197,14.0000,2.0000,1qhc
2.3500,71.6652,998.3365,4.2732,0.0000,8.2245,9.9066,77.0567,1.1962,0.0000,1.8592,4.0000,8.0000,1qi0
8.0000,95.4045,1545.2050,3.8560,31.1473,5.1702,26.0077,131.2854,1.1055,0.0000,1.0889,12.0000,2.0000,1qin
7.7400,86.7421,1362.1843,0.9068,76.4363,0.8608,51.4802,277.9610,0.2953,47.5622,0.0000,19.0000,0.0000,1qiw
